Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
924	974	50
1784	1844	60
2673	2713	40
2763	2783	20
2803	2853	50
2863	2883	20
3453	3463	10
3573	3603	30
4123	4143	20
4982	5012	30
5102	5132	30
5152	5182	30
5662	5682	20
6651	6741	90
6781	6801	20
6901	6921	20
7091	7111	20
7351	7371	20
7551	7591	40
7870	7900	30
8140	8170	30
8300	8320	20
8510	8530	20
9000	9070	70
9090	9110	20
9130	9150	20
9639	9679	40
9799	9819	20
10019	10049	30
10089	10109	20
10389	10439	50
10829	10849	20
10919	10939	20
12977	12998	20
13057	13127	70
13147	13217	70
13327	13357	30
13497	13517	20
13667	13707	40
13887	13897	10
14037	14057	20
14497	14547	50
14607	14637	30
14657	14716	60
14726	14746	20
15156	15186	30
15346	15366	20
15456	15466	10
15556	15586	30
15626	15656	30
16346	16386	40
16456	16525	70
16535	16565	30
16585	16615	30
16655	16715	60
16975	17025	50
17375	17395	20
17725	17765	40
17785	17805	20
18095	18125	30
18484	18504	20
18664	18674	10
18974	18984	10
19174	19204	30
19444	19474	30
20073	20103	30
20373	20433	60
20453	20483	30
20553	20573	20
20623	20643	20
20753	20783	30
20843	20903	60
20933	20983	50
22172	22202	30
22222	22262	40
22282	22332	50
22522	22532	10
23481	23551	70
23561	23581	20
23621	23641	20
23651	23671	20
23791	23811	20
24061	24091	30
24871	24971	100
25001	25051	50
25061	25090	30
25380	25400	20
25890	25940	50
26060	26080	20
26200	26240	40
26500	26520	20
26989	27039	50
28069	28149	80
28169	28219	50
28259	28289	30
28299	28319	20
28329	28349	20
28359	28379	20
28409	28439	30
28758	28798	40
28848	28858	10
28928	28948	20
29188	29208	20
29618	29648	30
29938	29958	20
30567	30607	40
30677	30717	40
30737	30767	30
31007	31017	10
31277	31287	10
31727	31747	20
31887	31927	40
32086	32116	30
32226	32246	20
32926	32956	30
34325	34355	30
34385	34405	20
34415	34485	70
34525	34565	40
35614	35634	20
36144	36164	20
36374	36414	40
36424	36454	30
36544	36564	20
36724	36774	50
36924	36964	40
37114	37174	60
37193	37213	20
37223	37243	20
37283	37323	40
37383	37393	10
38053	38123	70
38143	38173	30
38193	38233	40
38323	38353	30
38493	38543	50
38693	38713	20
38873	38912	40
39112	39122	10
39222	39282	60
39352	39412	60
39502	39532	30
40112	40152	40
40172	40202	30
40322	40352	30
40532	40552	20
40592	40612	20
40811	40831	20
40991	41041	50
41331	41371	40
41451	41481	30
41491	41541	50
41891	41941	50
42221	42291	70
