start_time	end_time	App	Cap	Gauge	Pad	Pen	Safety	Tip	Action
10.964	11.064	523.1	347	428.6	751.6	38	0	626.5	Apply Tip
									
11.064	11.164	516.4	340.8	424.7	744.2	51.9	1600	629.3	Apply Tip
									
11.164	11.264	519.2	343	419	750	23.9	15	625.7	Apply Tip
									
11.264	11.364	518.3	341.2	427	748.4	41.1	1600	1600	Apply Tip
									
11.364	11.464	517.9	349	413.9	745.4	19.6	0	1600	Apply Tip
									
11.464	11.564	521.5	349.8	418.4	748	23.3	0	1600	Apply Tip
									
11.564	11.664	519.5	345.3	428.4	747.9	43	0	1600	Apply Tip
									
11.664	11.764	518.8	341.2	427.9	748.7	42.4	0	625.8	Apply Tip
									
11.764	11.864	521.7	347.5	424.6	750.7	24.2	0	630.1	Apply Tip
									
11.864	11.964	527	353.7	424.3	754.9	26.5	0	630.5	Apply Tip
									
11.964	12.064	538.5	362.4	432	769.3	27	0	1600	Apply Tip
									
12.093	12.193	509.9	326.1	476.9	744.2	63.1	209.8	25.7	Apply Tip
									
12.263	12.363	490.5	299.7	453.1	730.6	37.1	414.8	5.7	Apply Tip
									
12.363	12.463	503.2	312.5	457.3	747	43.4	466.6	6.4	Apply Tip
									
12.463	12.563	504.8	313.2	458.9	749.4	46.1	493.8	10.8	Apply Tip
									
12.563	12.623	511	316.8	454.2	754.2	47.7	514.2	12.1	Apply Tip
									
12.643	12.743	497.5	316.5	444	735.8	29.8	565.4	0	Apply Tip
									
12.743	12.843	500.3	316.8	446.5	737.4	35.6	582.3	1	Apply Tip
									
12.843	12.943	496.5	316.1	446.3	734.2	38.9	605.5	1	Apply Tip
									
12.943	13.043	496.9	312.5	450.1	735.1	38.9	625.9	4.5	Apply Tip
									
13.043	13.143	499.7	311.7	457.8	740	48.1	613.2	13.6	Apply Tip
									
13.143	13.243	499	303.2	465.6	741	57	659.1	21.2	Apply Tip
									
13.243	13.303	496.3	285.8	477	741.9	70.7	607	32.8	Apply Tip
									
13.382	13.452	497.9	271.6	444.2	748.4	38.5	600	4.5	Apply Tip
									
13.492	13.592	561.6	289	421.4	819.2	33.4	1600	0	Apply Tip
									
13.592	13.642	573.1	290.8	1600	840.1	10.2	476.4	24.5	Apply Tip
									
13.662	13.762	612.8	315.3	1600	896.6	31	445.8	36.7	Apply Tip
									
13.782	13.882	609.6	318.9	331	921	0	457.7	21.4	Apply Tip
									
13.882	13.972	632.6	347.1	344.1	958.9	5	451.7	3	Apply Tip
									
14.022	14.122	598.3	349.3	45.1	861.9	12.8	407.7	274.3	Setting Units
									
14.122	14.162	603	369.9	7.3	858.8	1.4	418.1	314.7	Setting Units
									
14.182	14.282	619.1	384.2	10.8	871.8	6	408.1	320.3	Setting Units
									
14.332	14.432	604.7	370.8	7.1	854.5	10	425	328.8	Setting Units
									
14.432	14.532	606.1	388.2	0	851.3	52	441.7	379	Setting Units
									
14.532	14.632	609.6	397.1	14	849.1	70.1	448.3	399.9	Setting Units
									
14.741	14.841	603.6	370.8	0	851	19.7	445.9	359	Setting Units
									
14.841	14.941	604.9	378.6	0	853.8	29.1	446.9	369	Setting Units
									
14.941	15.041	605.9	380.2	0	854.6	36	448.3	374	Setting Units
									
15.041	15.141	607.7	382	0	857.6	36.7	445.6	373.3	Setting Units
									
15.141	15.241	613.6	385	0	861.8	36	444.1	375	Setting Units
									
15.241	15.341	614.1	388.4	0	861.7	39.1	445.5	380.3	Setting Units
									
15.341	15.441	618	390.8	0	868	41.3	443.2	384.3	Setting Units
									
15.441	15.541	648.9	409.2	0	1600	46.2	413.9	401.6	Setting Units
									
15.581	15.681	669	403.7	0	1600	26.9	392.5	396.1	Setting Units
									
15.711	15.811	679.1	413	0	1600	31.8	380.6	407.8	Setting Units
									
15.861	15.961	666.5	399.5	0	1600	27.8	394.7	411.4	Setting Units
									
16.8	16.9	470.4	224.5	419.6	845.1	57.4	685.6	26.9	Priming
									
16.98	17.08	548.7	265.3	359.9	896.8	22	556.2	0	Priming
									
17.08	17.18	519.9	252.6	407.1	865.7	81.4	591.8	54.5	Priming
									
17.24	17.34	579.3	298.6	383.6	912.3	52	510.9	16	Priming
									
17.38	17.48	607.8	316.9	371.1	932.1	50	475.4	11.3	Priming
									
17.48	17.58	611.1	313.3	347.8	926	20	460.9	0	Priming
									
17.61	17.71	627.6	331.1	371.3	951.4	41	462.2	9.2	Priming
									
17.71	17.79	627.6	329.1	365.3	948.4	35	459.1	4.1	Priming
									
17.85	17.95	623.4	326.7	379	951	48	471.8	8.9	Priming
									
17.95	18.05	628.8	329.1	377.1	1600	41	467.5	8.6	Priming
									
18.05	18.15	629.2	329.4	375	1600	42	465.6	8.6	Priming
									
18.15	18.25	628.3	329.4	375	1600	42	465.1	7.2	Priming
									
18.25	18.35	628	328.8	377	1600	45	466	7.8	Priming
									
18.35	18.45	628	327.8	375	1600	43	466.2	5.7	Priming
									
18.45	18.51	628	327.5	373	1600	41.1	466.6	2.8	Priming
									
18.529	18.629	628.2	326.6	369	1600	38	465.2	2	Priming
									
18.689	18.789	632.6	332.8	380.1	957.4	50	467.3	10.3	Priming
									
18.789	18.889	631.5	331.1	379	955.5	50	467.7	9.8	Priming
									
18.889	18.989	630.2	330.3	379	956.6	48	467	8.9	Priming
									
18.989	19.089	629.7	329.1	378	953.2	44	468.4	8.2	Priming
									
19.089	19.159	627.2	327	377.5	949.3	41	469.1	3	Priming
									
19.199	19.299	634.4	333.6	374.3	947.8	40	461	3.6	Priming
									
19.299	19.399	633.3	330.6	373.3	944.8	41	461.5	2.2	Priming
									
19.399	19.499	632.6	332.7	377.2	946.5	47	463.1	5.7	Priming
									
19.499	19.549	626.6	329.4	379.5	941.1	47	467.7	7	Priming
									
19.938	20.008	0	236	744.2	159.1	704	1212.8	738.2	Priming
									
20.028	20.128	0	194.5	733.3	193.9	686.8	1600	723.2	Priming
									
20.178	20.278	0	242.1	787.8	143.9	757.7	1600	807.8	Priming
									
20.308	20.408	0	224	768.1	148	739.6	1600	794	Priming
									
20.408	20.508	0	236	781.2	139.8	750.4	1600	807.9	Priming
									
20.508	20.608	0	236.2	782.5	141.2	753.3	1600	807.2	Priming
									
20.608	20.708	0	226.3	773.6	152	742.7	1600	793.7	Priming
									
20.708	20.808	0	223.4	771.2	155.7	737.8	1600	788.7	Priming
									
20.848	20.948	0	188.7	752.4	201.1	707.7	1600	749.9	Priming
									
20.948	21.048	0	185.7	752.4	202.5	706	1600	748	Priming
									
21.048	21.148	0	188.9	755.6	201.5	708.8	1600	750.8	Priming
									
21.148	21.248	0	188.9	755.8	201.5	708.8	1600	750.9	Priming
									
21.248	21.348	0	187.7	754.4	201.5	707.2	1600	750.7	Priming
									
21.348	21.448	0	187.5	754.4	200.8	707.9	1600	749.8	Priming
									
21.448	21.548	0	188.5	756.7	200.9	709.9	1600	752.4	Priming
									
21.548	21.648	0	188.5	757.7	201.5	709.9	1600	753.4	Priming
									
21.648	21.748	0	190.2	758.8	199.1	712.3	1600	755.8	Priming
									
21.748	21.848	0	191	757.6	197.2	713.3	1600	756.5	Priming
									
21.848	21.948	0	193.4	760.4	194.9	718.8	1600	761.2	Priming
									
21.948	22.048	0	194.8	763.1	194.3	720.1	1600	763.3	Priming
									
22.048	22.148	0	196.5	762.8	192.3	721.2	1600	766	Priming
									
22.148	22.248	0	195.2	763.1	190.2	721.3	1600	766	Priming
									
22.248	22.348	0	198	765.3	188.2	723.6	224	769.1	Priming
									
22.348	22.448	0	198.1	767.5	187.3	725.7	1600	771.8	Priming
									
22.448	22.548	0	200	768.6	185.4	728.8	1600	773.7	Priming
									
22.548	22.648	0	200.8	770	185.7	730.7	1600	776.7	Priming
									
22.648	22.748	0	202	771.1	184.3	731.4	1600	778.8	Priming
									
22.748	22.848	0	203.8	772.2	182.9	733.5	1600	780.7	Priming
									
22.848	22.948	0	204.7	774.1	182.3	736.3	1600	782.8	Priming
									
22.948	23.048	0	205.5	774.6	181.5	735.9	1600	783.7	Priming
									
23.048	23.148	0	207.4	775.5	179.4	736.9	1600	786.5	Priming
									
23.148	23.248	0	206.4	774.9	179.3	737.4	1600	786.3	Priming
									
23.248	23.348	0	205.4	774.4	179.8	735.6	1600	785.5	Priming
									
23.348	23.448	0	206.3	774.9	179.6	737.5	1600	786.3	Priming
									
23.448	23.548	0	208.2	776.9	177.9	740.4	1600	790.1	Priming
									
23.548	23.648	0	208.1	775.8	177.3	739.3	1600	791.1	Priming
									
23.648	23.748	0	210	777.7	174.6	742.2	1600	793.9	Priming
									
23.748	23.848	0	210.2	778.5	172.9	742.7	1600	794.9	Priming
									
23.848	23.948	0	210.9	779.1	173.4	741.7	1600	794.7	Priming
									
23.948	24.006	0	210.8	779.1	172.9	742.9	1600	795.7	Priming
									
24.026	24.126	0	201	759.1	168.4	728	1600	786.3	Priming
									
24.196	24.296	0	204.2	775.2	180.6	738.7	1600	789.2	Priming
									
24.296	24.396	0	203.5	775.5	180.3	737.8	1600	790.1	Priming
									
24.396	24.496	0	205.3	776.3	179.6	738.7	1600	792.2	Priming
									
24.496	24.596	0	203.1	775.5	180.2	738.1	1600	792	Priming
									
24.596	24.696	0	204.1	775.2	179.7	737.4	1600	791.2	Priming
									
24.696	24.796	0	204.1	774.9	181.2	736.9	1600	790.3	Priming
									
24.796	24.896	0	204.3	776.3	178.7	740.7	1600	794.2	Priming
									
24.896	24.956	0	205.9	776.3	177.6	740	1600	794	Priming
									
25.016	25.116	0	202	761.8	168.6	726.7	1600	788.5	Priming
									
25.116	25.196	0	201	761	169.8	728.6	1600	788.4	Priming
									
29.083	29.163	675	478.3	41.6	889.6	70	372.3	396.2	Setting Units
									
29.183	29.283	577.3	357.4	25.3	815.5	2.2	437.5	328.3	Setting Units
									
29.283	29.383	649	415.9	16.4	897.1	61.5	386.1	426.5	Setting Units
									
29.383	29.483	660	439.8	47	906.4	95.8	390.6	484.9	Setting Units
									
29.483	29.553	641.4	427.7	64	876.1	120	421	513.7	Setting Units
									
29.593	29.693	522	350.8	0	733.8	53.7	562.3	444.2	Setting Units
									
29.733	29.833	499	343.1	0	705.1	47.9	596.9	438.4	Setting Units
									
29.833	29.933	484.8	346.5	0	685.2	40	622.7	425.5	Setting Units
									
29.933	29.973	484.5	350.8	0	682.7	34	629.6	415.6	Setting Units
									
30.143	30.243	517.6	362.6	0	720.6	45.1	614.4	436.4	Setting Units
									
