Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	51	15856	15966	110			0.43298	0.43795	2.59526										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	52	15986	16625	640			0.42609	0.43786	2.5598										
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	14	16715	16745	30							181.3	209.3							
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	15	16775	16795	20							137.71	137.71						0.31014	0.2546
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Whole	53	16795	16915	120			0.31014	0.2546	2.60791										
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	16	16915	16935	20							118.62	118.62				0.31014	0.2546		
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	54	16975	17175	200			0.39856	0.32472	2.62833										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	55	17235	17355	120			0.44724	0.3692	2.56898										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	56	17375	17595	220			0.46265	0.37409	2.47327										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	57	17605	17785	180			0.46518	0.34053	2.46782										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	58	17845	18504	660			0.4586	0.31679	2.52818										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	59	18524	18654	130			0.45927	0.31814	2.60303										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	60	18684	19154	470			0.46198	0.30449	2.66672										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	61	19194	19544	350			0.46866	0.30546	2.75423										
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	17	19544	19574	30							159.89	173.71				0.46866	0.30546		
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	18	19764	19784	20							164.94	209.58							
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	19	19804	19824	20							104.68	104.68							
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	20	19873	19893	20							135.24	135.24							
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	21	19913	19933	20							137.62	142.45						0.35874	0.40241
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	62	19933	20003	70			0.35874	0.40241	2.81551										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	63	20023	20153	130			0.41982	0.38785	2.76397										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	64	20173	20283	110			0.44713	0.40731	2.66373										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	65	20303	20803	500			0.46603	0.42271	2.5607										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	66	20843	24001	3158			0.48368	0.40144	2.66763										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	67	24021	24141	120			0.48892	0.42073	2.67582										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	68	24191	24951	760			0.48825	0.39743	2.7384										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	69	25011	25190	180			0.489	0.41803	2.68557										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	70	25210	28678	3468			0.48887	0.38714	2.74555										
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	22	28678	28708	30							244.61	293.64				0.48887	0.38714		
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	23	28868	28908	40							195.16	245.24							
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	24	28928	28938	10							168.66	168.66							
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	25	28988	29018	30							211.26	231.5							
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	26	29068	29078	10							138.71	138.71						0.54654	0.64553
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	71	29078	29158	80			0.54654	0.64553	2.65274										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	72	29178	29548	370			0.4763	0.55875	2.52349										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	73	29588	29708	120			0.43921	0.536	2.42057										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	74	29728	29968	240			0.43245	0.5265	2.45607										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	75	30138	30667	530			0.43905	0.46726	2.48545										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	76	30727	33046	2319			0.44578	0.45219	2.63211										
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	27	33376	33396	20							137.03	137.03						0.30845	0.44862
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	77	33396	33486	90			0.30845	0.44862	2.67528										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	78	33506	33636	130			0.34245	0.44106	2.65046										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	79	33686	33785	100			0.40993	0.42353	2.53509										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	80	33805	33915	110			0.44319	0.44595	2.44925										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	81	33935	34045	110			0.45509	0.45549	2.40813										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	82	34085	34205	120			0.45994	0.46997	2.38197										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	83	34225	34315	90			0.46374	0.48451	2.36564										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	84	34395	34475	80			0.46998	0.48703	2.38273										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	85	34495	34605	110			0.46549	0.44684	2.45566										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	86	34755	34865	110			0.46776	0.3565	2.5184										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	87	34905	35025	120			0.47836	0.34528	2.52695										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	88	35105	35235	130			0.47959	0.34027	2.51926										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	89	35325	35454	130			0.4762	0.32553	2.51385										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	90	35494	36304	810			0.48162	0.28678	2.54304										
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	28	36364	36394	30							172.07	184.43							
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	29	36454	36474	20							148.83	148.83							
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	30	36514	36524	10							122.49	122.49						0.51405	0.15059
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	91	36524	37084	560			0.51405	0.15059	2.52461										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	92	37124	37373	250			0.50734	0.18773	2.33832										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	93	37393	38333	939			0.5191	0.16871	2.41864										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	94	38373	38623	250			0.53332	0.13819	2.5817										
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Whole	31	38623	38673	50						254.97	262.66	356.52	13.74			0.53332	0.13819	0.46225	0.40284
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	95	38673	38773	100			0.46225	0.40284	2.60397										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	96	38793	38992	200			0.45313	0.45818	2.61756										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	97	39072	39612	540			0.44596	0.46168	2.56632										
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	32	39612	39642	30							161.8	181.34				0.44596	0.46168		
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	33	39792	39832	40							273.28	369.89							
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	34	39882	39892	10							103.33	103.33						0.51174	0.39114
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	98	39892	40302	410			0.51174	0.39114	2.65492										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	99	40362	40591	230			0.47382	0.42661	2.54178										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	100	40611	41121	510			0.47685	0.4351	2.55613										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	101	41161	41531	370			0.50318	0.42486	2.59095										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	102	41571	48477	6906			0.50111	0.41295	2.64425										
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	35	48477	48497	20							138.88	138.88				0.50111	0.41295		
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	103	48707	48967	260			0.43184	0.52497	2.59271										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	104	49007	49256	250			0.44024	0.51476	2.4338										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	105	49306	49386	80			0.44416	0.49411	2.34095										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	106	49406	49666	260			0.46568	0.42206	2.37621										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	107	49706	49886	180			0.47691	0.37236	2.40291										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	108	49976	50076	100			0.46676	0.42629	2.37431										
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	36	50076	50106	30							351.75	423.37				0.46676	0.42629		
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	109	50126	50216	90			0.54796	0.61342	2.32617										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	110	50236	50366	130			0.50345	0.64447	2.35024										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	111	50386	50506	120			0.50171	0.66179	2.40168										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	112	50526	50696	170			0.49256	0.62317	2.45752										
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	37	50696	50766	70							255.31	378.57				0.49256	0.62317		
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	113	50806	50906	100			0.64819	0.40636	2.61884										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	114	50926	51065	140			0.58619	0.40712	2.61202										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	115	51085	51275	190			0.57353	0.42128	2.638										
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	38	51285	51365	80							248.02	436.2							
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	39	51415	51425	10							132.17	132.17							
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	40	51465	51485	20							116.74	120.23							
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	41	51495	51505	10							135	135							
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	116	51655	51855	200			0.44034	0.53566	2.54199										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	117	51925	52175	250			0.44695	0.48016	2.61005										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	118	52195	52455	260			0.43749	0.47655	2.49954										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	119	52475	52605	130			0.44516	0.46668	2.46747										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	120	52655	52874	220			0.44938	0.46119	2.45359										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	121	52924	53574	650			0.45741	0.46578	2.42979										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	122	53594	53984	390			0.45988	0.45151	2.4242										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	123	54004	54104	100			0.46788	0.44625	2.47734										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	124	54124	54453	330			0.47304	0.45804	2.48939										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	125	54523	54823	300			0.46891	0.45909	2.46323										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	126	54843	55333	490			0.45454	0.45845	2.46214										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	127	55373	55753	380			0.46032	0.47706	2.48431										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	128	55773	57572	1799			0.45881	0.46736	2.53791										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	129	57612	57842	230			0.45371	0.46188	2.58879										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	130	57861	58121	260			0.45131	0.44613	2.5787										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	131	58141	58391	250			0.44411	0.4408	2.57732										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	132	58411	58671	260			0.4375	0.48638	2.55478										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	133	58711	58801	90			0.45337	0.51304	2.55005										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	134	58821	59221	400			0.45399	0.52773	2.56666										
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	42	59221	59241	20							180.14	180.14				0.45399	0.52773		
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	43	59261	59291	30							363.74	423.13						0.31652	0.30476
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	135	59291	59481	190			0.31652	0.30476	2.65595										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	136	59541	59670	130			0.36959	0.37136	2.66397										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	137	59840	59930	90			0.41637	0.41238	2.55558										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	138	59970	60200	230			0.43137	0.43417	2.5662										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	139	60240	60500	260			0.49803	0.48123	2.60249										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	140	60520	60600	80			0.55051	0.53892	2.5495										
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Whole	44	60600	60640	40						204.9	198.17	276.83	6.38			0.55051	0.53892	0.48114	0.57112
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	141	60640	60750	110			0.48114	0.57112	2.46846										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	142	60820	61040	220			0.45996	0.58044	2.42876										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	143	61060	61140	80			0.47275	0.56991	2.43827										
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Whole	45	61140	61160	20						185.09	155.36	157.5	3.72			0.47275	0.56991	0.42978	0.57373
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	144	61160	61319	160			0.42978	0.57373	2.44137										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	145	61469	61739	270			0.43084	0.57488	2.36294										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	146	61789	61939	150			0.45196	0.55421	2.33427										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	147	61959	62069	110			0.44652	0.53897	2.37841										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	148	62089	62269	180			0.45777	0.53104	2.35662										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	149	62309	62639	330			0.45706	0.50861	2.48136										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	150	62709	62799	90			0.44738	0.52759	2.46784										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	151	62839	63019	180			0.46396	0.53249	2.48476										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	152	63039	63488	450			0.47643	0.51833	2.53912										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	153	63508	63618	110			0.47609	0.48098	2.5764										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	154	63638	63768	130			0.46945	0.45473	2.58606										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	155	63808	64058	250			0.45206	0.45121	2.57539										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	156	64078	64298	220			0.44146	0.44965	2.56422										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	157	64338	64578	240			0.44931	0.43034	2.628										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	158	64638	65187	550			0.44399	0.40409	2.62589										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	159	65207	65297	90			0.438	0.40453	2.63368										
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	46	65297	65317	20							218.65	218.65				0.438	0.40453		
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	47	66986	67056	70							487.8	818.03							
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	48	67066	67086	20							143	143							
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	49	67106	67136	30							109.48	109.48							
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	50	67146	67176	30							143.91	143.91							
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	51	67306	67326	20							141.6	153.88							
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	52	67336	67346	10							116.2	116.2						0.74821	0.61486
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	160	67346	67466	120			0.74821	0.61486	2.72662										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	161	67506	67616	110			0.77083	0.5949	2.76326										
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	53	67616	67646	30							153.04	221.87				0.77083	0.5949		
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	54	67666	67686	20							206.92	225.53							
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	55	67706	67716	10							117.49	117.49							
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	162	67796	67866	70			0.74604	0.66052	2.49483										
TK05	Thomas	Entire Recording	1	fullstream	Fixation	Partial	163	67876	67986	110			0.7563	0.65287	2.51733										
TK05	Thomas	Entire Recording	1	fullstream	Saccade	Partial	56	67986	68006	20							264.87	264.87				0.7563	0.65287		
