,Average Dwelltime [ms],Normalised Gaze Transition Entropy,Normalised Stationary Gaze Entropy,Total Dwells,Total Hits
Mean participant03,451.1223776223775,0.0,0.4639220049468531,12.0,46.0
Mean participant04,566.3777777777779,0.0,0.44927476245453046,12.0,61.5
Mean group_easy,508.75007770007767,0.0,0.4565983837006918,12.0,53.75
Standard Deviation group_easy,81.49787501825266,0.0,0.01035716449200508,0.0,10.960155108391486
