,App,Cap,Gauge,Pad,Pen,Safety,Tip
Hits,137.0,28.0,61.0,18.0,63.0,100.0,60.0
Total Fixation Time [ms],13430.000000000022,2590.0000000000073,5858.00000000001,1599.0000000000218,6008.999999999962,9418.000000000018,5599.99999999997
Average Dwelltime [ms],7311.500000000004,563.1666666666691,661.5999999999997,395.60000000000434,432.7058823529394,870.2307692307693,478.35714285714073
Total Dwelltime [ms],14623.000000000007,3379.0000000000146,6615.999999999997,1978.0000000000218,7355.999999999969,11313.0,6696.99999999997
Revisits,2.0,6.0,10.0,5.0,17.0,13.0,14.0
Average Fixation Time [ms],98.02919708029214,92.50000000000026,96.03278688524607,88.83333333333455,95.38095238095177,94.18000000000018,93.33333333333283
Time to First Fixation [ms],23375.999999999996,2349.0,5477.0,34630.0,1409.0,6436.0,5577.000000000001
Relative Dwelltime [%],28.141718948462362,6.502828990416104,12.732381355606021,3.806627920403415,14.15649898002381,21.771679304106854,12.888264500981434
