start_time	end_time	App	Cap	Gauge	Pad	Pen	Safety	Tip	Action
									
0.32	0.42	644.4	134.2	38.2	358.3	0	284.4	1600	Cap Off
									
0.42	0.52	641.4	130.2	42	353.9	0	289.3	1600	Cap Off
									
0.52	0.62	641	132	41	357.1	0	289.4	1600	Cap Off
									
0.62	0.72	640.4	131.1	41.2	356.1	0	288.1	1600	Cap Off
									
0.72	0.82	639.7	130	42	355.6	0	289.3	1600	Cap Off
									
0.82	0.92	640.4	133	43	355.2	0	290.9	1600	Cap Off
									
0.92	1.02	647.9	137	40.2	357.3	0	286.1	1600	Cap Off
									
1.129	1.219	549.2	30	150	266	0	406.1	1600	Cap Off
									
1.569	1.669	565.5	28	154.9	308.6	0	445.6	1600	Cap Off
									
1.699	1.799	580.5	36.5	152.3	314	0	424	1600	Cap Off
									
1.799	1.899	598.6	31.3	163.5	280.1	0	440	1600	Cap Off
									
1.899	1.999	604.4	26	175.6	275.1	0	456.7	1600	Cap Off
									
1.999	2.099	628.9	27	182.2	287.5	0	468.2	1600	Cap Off
									
2.149	2.249	639.8	31	186.4	294.9	0	475.5	1600	Cap Off
									
2.249	2.349	647.5	39.8	180.2	300.3	0	458.3	1600	Cap Off
									
2.399	2.499	615.3	24	190.8	279.5	0	462.8	1600	Cap Off
									
2.569	2.649	618	43.3	180.4	283.4	12.6	427.1	1600	Cap Off
									
2.788	2.888	633.3	128	261.2	315.8	0	406	1600	Cap Off
									
2.968	3.068	716.1	198	243.5	374	0	1600	650.9	Cap Off
									
3.098	3.188	734	189.2	239.4	398.3	0	1600	1600	Cap Off
									
3.228	3.328	727.4	127.6	1600	430.5	4.2	1600	1600	Cap Off
									
3.328	3.428	685.2	58.1	1600	358.9	0	337.9	662	Cap Off
									
3.428	3.528	672.8	29.7	1600	337.6	0	349	1600	Cap Off
									
3.528	3.628	693.2	51.3	253.3	350.3	9.2	335	1600	Cap Off
									
3.648	3.748	684.9	49.2	1600	335.5	6.4	357.6	1600	Cap Off
									
3.818	3.888	720.6	70.3	250.4	372.8	3.2	354	1600	Cap Off
									
3.898	3.998	763	78	173.5	398.3	5	297.7	637	Cap Off
									
3.998	4.048	774.3	84.2	171.8	403.5	11	294	630	Cap Off
									
4.068	4.168	761.5	60.2	1600	380.8	0	314.2	651	Cap Off
									
4.188	4.288	681.7	91	89	300.2	0	395.4	1600	Cap Off
									
4.288	4.348	658.6	1600	77.2	287	0	420.6	1600	Cap Off
									
4.367	4.467	645.2	73	83.2	293.2	0	430	776	Cap Off
									
4.467	4.517	636.9	68.3	84.1	287.5	0	439	787	Cap Off
									
4.527	4.627	585	82.1	40.7	244.3	0	492.1	1600	Cap Off
									
4.627	4.727	589.8	82.9	42	246.1	0	496	1600	Cap Off
									
5.067	5.157	1600	422.4	591.9	818.2	266.3	8	289.1	Apply Tip
									
5.197	5.297	1600	427.4	604.4	827	278	15.8	1600	Apply Tip
									
5.297	5.397	1600	417.6	593.8	812	267	15	286.3	Apply Tip
									
5.397	5.447	1600	401.2	575.9	802.1	249	1600	1600	Apply Tip
									
5.467	5.567	1600	431.9	604.6	822.2	277	12.5	277	Apply Tip
									
5.647	5.717	1600	185	372.8	581	39	120.9	1600	Apply Tip
									
5.737	5.837	1600	185.3	370.4	583	33.9	71.2	1600	Apply Tip
									
5.837	5.877	1600	183.8	364	578.1	25.1	46	1600	Apply Tip
									
5.897	5.997	1600	216.8	392.3	612.5	42.4	4	1600	Apply Tip
									
5.997	6.047	1600	229.1	401.5	621.9	45.5	0	523	Apply Tip
									
6.066	6.166	1600	239.8	420.2	640.4	62.4	1	514	Apply Tip
									
6.186	6.286	1600	229.6	415.3	634.5	55.5	5	530	Apply Tip
									
6.286	6.386	1600	230.2	413.9	632.5	56.6	4	534	Apply Tip
									
6.386	6.486	1600	227.1	409.7	629.6	48.4	1	539	Apply Tip
									
6.486	6.586	1600	228.1	407.2	630.7	41.6	0	541	Apply Tip
									
6.586	6.686	1600	226.2	403.8	624.6	42.5	1	543	Apply Tip
									
6.686	6.786	1600	223.6	402.3	622.8	42.7	3	1600	Apply Tip
									
6.786	6.886	1600	224.7	403	622.2	38.9	1.4	1600	Apply Tip
									
6.886	6.986	1600	224.8	399.7	621.6	32.2	0	551	Apply Tip
									
6.986	7.086	1600	225.9	403.3	623.3	35.4	0	553.1	Apply Tip
									
7.086	7.186	1600	232.1	407.4	630	42	0	556.4	Apply Tip
									
7.186	7.286	1600	236.2	407	630.5	30.6	0	558.5	Apply Tip
									
7.316	7.416	1600	237.9	404.9	633.8	24	0	559.2	Apply Tip
									
7.416	7.516	1600	236.3	401.6	634.3	24.4	0	1600	Apply Tip
									
7.516	7.616	1600	231.1	398.1	623.5	27	0	1600	Apply Tip
									
7.616	7.716	1600	231.7	393.9	621.7	23.7	0	1600	Apply Tip
									
7.716	7.816	1600	231.7	386.2	624.3	15.3	0	573.2	Apply Tip
									
7.816	7.916	1600	232	379.5	617.2	8.6	0	1600	Apply Tip
									
7.916	8.016	1600	235.3	377.7	619.1	13	0	571.3	Apply Tip
									
8.016	8.056	1600	236.2	377.9	618.6	10.6	0	569.4	Apply Tip
									
8.115	8.215	1600	244.6	360.8	609.7	27.5	28.2	566.8	Apply Tip
									
8.215	8.315	1600	242.2	369	613.1	20.6	1600	565.7	Apply Tip
									
8.315	8.415	1600	235.2	377.5	618.1	15.2	0	570.5	Apply Tip
									
8.415	8.515	1600	239.6	383.2	621.7	21.1	0	571.7	Apply Tip
									
8.515	8.615	1600	248	387.8	622.7	30.1	0	569.6	Apply Tip
									
8.615	8.715	1600	253.5	392.7	628.8	47.2	0	564.7	Apply Tip
									
8.715	8.815	1600	260.7	395.9	636.4	46.8	41.6	1600	Apply Tip
									
8.815	8.915	1600	267.1	391.2	638	32.2	20.1	549.1	Apply Tip
									
8.915	9.015	1600	266.7	395.1	643.8	28.6	6	1600	Apply Tip
									
9.015	9.115	1600	258.2	402.9	645.8	43	0	554.1	Apply Tip
									
9.115	9.215	1600	255.7	402.4	640.4	56.1	0	562.2	Apply Tip
									
9.215	9.315	1600	256.7	398.6	637.2	55	1	1600	Apply Tip
									
9.315	9.415	1600	260.5	406.8	641.3	62	0	555.6	Apply Tip
									
9.415	9.515	1600	262.7	408.1	646.9	69.9	1600	551.5	Apply Tip
									
9.515	9.615	1600	263.8	394.8	636.3	53	1600	1600	Apply Tip
									
9.615	9.715	1600	266.6	397.6	640.6	43.9	41.6	1600	Apply Tip
									
9.715	9.764	1600	264	405	646	52.6	1600	540	Apply Tip
									
9.784	9.884	1600	250.2	403.9	643.6	41.8	6	548.2	Apply Tip
									
9.884	9.984	1600	248	400	632.1	57.6	1	555.4	Apply Tip
									
9.984	10.084	1600	248.4	391.2	629.6	58.2	28.2	1600	Apply Tip
									
10.084	10.184	1600	249.1	379.1	622.8	39.4	40	1600	Apply Tip
									
10.184	10.284	1600	251.8	384.8	625.5	28.3	12	555.8	Apply Tip
									
10.284	10.384	1600	243.3	397.1	633.4	31.3	0	1600	Apply Tip
									
10.384	10.484	1600	245.7	395.6	632.9	34.1	0	563.5	Apply Tip
									
10.484	10.584	1600	249.7	396	633.7	57	46.8	557.9	Apply Tip
									
10.584	10.684	1600	251.2	395	638	39.4	35.8	556.7	Apply Tip
									
10.684	10.784	1600	250.6	415.3	649.4	43.1	0	556.7	Apply Tip
									
10.784	10.884	1600	246.8	418.2	656.3	48	0	558.4	Apply Tip
									
10.884	10.973	1600	245.9	413.5	646.6	40	0	558.2	Apply Tip
									
11.034	11.134	1600	225.3	395.1	623.8	24.2	0	581.2	Apply Tip
									
11.134	11.234	1600	227.2	398	631.2	32	0	581.2	Apply Tip
									
11.234	11.334	1600	229.7	403.7	634.9	34.2	0	579.8	Apply Tip
									
11.453	11.543	1600	224	404.7	635.6	34.7	2	583.4	Apply Tip
									
11.583	11.683	1192.1	218.9	403.4	634.9	35.4	6.3	589	Apply Tip
									
11.733	11.833	1600	146.3	450.7	1600	66.5	185.2	35	Apply Tip
									
11.833	11.933	1600	148.8	418.2	662.6	36.2	174	6.4	Apply Tip
									
11.933	12.033	1600	157.5	432.1	671.5	51.4	168.1	19.2	Apply Tip
									
12.033	12.093	1600	161.9	444	682.2	61.3	182.2	29.2	Apply Tip
									
12.133	12.233	1600	174.6	445.6	687.3	64.8	208.3	32.3	Apply Tip
									
12.233	12.333	1600	178.3	445.2	681.1	71.8	211.2	36.2	Apply Tip
									
12.333	12.373	1600	178.8	444.3	683	69.6	214	38.3	Apply Tip
									
12.413	12.513	1600	178.8	423.7	653	58.8	229	27.7	Apply Tip
									
12.533	12.633	1600	186.9	416.6	632.4	63.1	232.1	34.7	Apply Tip
									
12.813	12.913	1600	211	408	606	69.6	1600	41.2	Apply Tip
									
12.913	12.973	1600	212.2	405.2	599.5	66.1	215.1	40.4	Apply Tip
									
13.102	13.202	1600	1600	408.3	632.1	89.2	288.8	60.4	Apply Tip
									
13.202	13.302	1083.1	1600	374	676.2	54.1	321.9	23.7	Apply Tip
									
13.302	13.342	1600	1600	369	714	58	348.3	27.3	Apply Tip
									
13.422	13.522	1600	346.3	108.5	582.8	43.3	200.4	213	Apply Tip
									
13.522	13.602	1600	262	42.9	615.3	9	156.5	251.6	Apply Tip
									
13.612	13.712	1600	318	8.5	657.1	28.7	133.9	317	Setting Units
									
13.762	13.832	1019.5	380.1	16.3	723.1	0	124.9	324.6	Setting Units
									
13.952	14.042	929.7	481.5	17	780.8	66.6	240	436.5	Setting Units
									
14.202	14.302	1600	388	18.7	596	83.3	405.2	542.5	Setting Units
									
14.302	14.402	857.5	367.9	18.4	547	83.6	454.1	529.2	Setting Units
									
14.402	14.462	800	353.8	5	513.7	69	495.7	508.6	Setting Units
									
14.482	14.582	812.8	330.5	2	509.4	65	481.7	503.2	Setting Units
									
14.632	14.732	822.3	338.5	0	520.5	62	497.8	497.7	Setting Units
									
14.732	14.782	813.9	347.9	0	522.5	53	510.6	491.8	Setting Units
									
14.801	14.901	815.6	343.9	0	523.5	51	507	484.7	Setting Units
									
14.901	15.001	808.9	343.6	0	520.3	43.9	511.2	477.9	Setting Units
									
15.001	15.101	808.6	339.6	0	518.2	46	500	478	Setting Units
									
15.101	15.201	811.4	336	0	517.2	58	490.1	478.5	Setting Units
									
15.201	15.291	814.8	329.9	7	517.9	59	478.8	479.5	Setting Units
									
15.351	15.441	804.3	343.7	0	515.4	48	497.1	471.2	Setting Units
									
15.481	15.581	802.3	345.8	0	515.1	52	499.9	469.7	Setting Units
									
15.581	15.661	802.6	341.5	4	514.6	52	494.3	468.2	Setting Units
									
15.791	15.881	770.8	38.1	376.3	390.4	227.8	436.3	294.3	Priming
									
16.051	16.151	1600	215	390.2	558.5	29.7	306.1	13.4	Priming
									
16.151	16.231	1600	261.9	402.5	605.6	59.2	300	13.9	Priming
									
16.251	16.331	1600	305.9	391.1	660.7	63.1	251.2	28	Priming
									
16.351	16.451	1600	295.1	384.1	655	65.8	238.4	35.4	Priming
									
16.48	16.58	1600	275.5	375.7	643.9	52	243.7	21.2	Priming
									
16.6	16.7	1600	296.3	414.9	662.8	90	267.6	48.7	Priming
									
16.7	16.8	1600	280	390.7	650.8	62	252.2	22.5	Priming
									
16.8	16.9	1600	272.9	373.5	646.6	43	239.8	8.9	Priming
									
16.9	16.96	1600	269.3	370.8	644.2	39	239.6	4.2	Priming
									
17	17.1	1600	285.2	395.5	658.4	65	247.8	21.9	Priming
									
17.1	17.16	1600	281.7	385.5	655.8	55	242.4	15.6	Priming
									
17.32	17.42	1600	305.4	409	681.6	75	244.4	39.2	Priming
									
17.42	17.52	1600	304.6	409.1	681.3	74.1	243	38	Priming
									
17.52	17.62	1600	304.4	409	681.1	70.4	243.2	35.8	Priming
									
17.62	17.72	1600	305.3	409.1	680.9	76.1	244.4	39.4	Priming
									
17.72	17.82	1600	305.4	409.1	682.1	75.7	245.1	38.3	Priming
									
17.82	17.92	1600	304.8	408.1	681.3	71.1	244.2	34.7	Priming
									
17.92	18.02	1600	302.8	407.2	680.7	73	244.1	32.4	Priming
									
18.02	18.12	1600	301.4	405	678.6	68	243.6	30.2	Priming
									
18.12	18.22	1600	297.6	403.1	674	67	245.3	28.6	Priming
									
18.22	18.32	1600	296.4	402.1	672.6	63	245.7	26.9	Priming
									
18.32	18.42	1600	294.7	398.3	671.4	62	244.2	22.8	Priming
									
18.42	18.52	1600	292.7	397	671.6	60.2	242.9	21	Priming
									
18.52	18.62	1600	293.2	396.1	669.5	59.1	242.4	18.8	Priming
									
18.62	18.72	1600	292.4	397.2	668.2	53	243.3	19.9	Priming
									
18.72	18.82	1600	290	395.2	668.2	54.2	244.2	17.7	Priming
									
18.82	18.92	1600	291	395.6	668	55	244.2	17.7	Priming
									
18.92	19.02	1600	289.9	395	665.6	52.1	245.1	16.3	Priming
									
19.02	19.12	1600	290.7	395.6	667.8	57.1	245.1	17.5	Priming
									
19.529	19.629	0	624.1	1035.7	234.6	1040	1600	690.8	Priming
									
19.679	19.779	0	631.3	1069.8	238.7	1065.6	1600	1600	Priming
									
19.779	19.879	0	664	1111.6	264.7	1102.4	568.9	1600	Priming
									
19.948	20.048	0	632.3	1099	233.5	616.4	1600	1600	Priming
									
20.068	20.168	0	602.9	1078.4	201.7	1600	1600	1600	Priming
									
20.168	20.268	0	606.6	1083.4	206.5	1600	1600	1600	Priming
									
20.268	20.368	0	602.8	1086.2	206.7	649.6	1600	1600	Priming
									
20.368	20.468	0	604.2	1085.6	200.6	654.3	1600	1600	Priming
									
20.468	20.568	0	604.4	1087.3	202.6	655.7	1600	1600	Priming
									
20.568	20.668	0	600.8	1085.3	198.3	659.9	1600	1600	Priming
									
20.668	20.768	0	599.9	1083.5	195.1	662.9	1600	1600	Priming
									
20.768	20.868	0	596.9	1081.3	193.1	664	1600	1600	Priming
									
20.868	20.968	0	597	1081.8	195	663.9	1600	1600	Priming
									
21.767	21.867	0	583.5	1070	187	1600	1600	1600	Priming
									
21.867	21.967	0	584.3	1071	186	674.4	1600	1600	Priming
									
21.967	22.067	0	584.2	1070.3	187	1600	1600	1600	Priming
									
22.067	22.167	0	582.6	1071.2	187	676.9	1600	1600	Priming
									
22.167	22.267	0	583.5	1071	187	675	1600	1600	Priming
									
22.267	22.367	0	583.1	1071.4	185	674.8	1600	1600	Priming
									
22.367	22.427	0	584.2	1071.9	186	674.3	1600	1600	Priming
									
22.447	22.547	0	587.3	1067.5	190.9	656.6	1600	1600	Priming
									
22.547	22.647	0	589.1	1068.3	191	655.4	1600	1600	Priming
									
22.647	22.697	0	588.1	1066.9	190.8	655.6	1600	1600	Priming
									
22.717	22.817	0	584.8	1076.1	184	679.5	1600	1600	Priming
									
22.817	22.917	0	585.8	1076.6	185	680.4	1600	1600	Priming
									
23.017	23.117	0	589.2	1071.8	189.8	656.1	1600	1600	Priming
									
23.117	23.217	0	591	1073.2	190.9	654.5	1600	1600	Priming
									
23.217	23.317	0	590.1	1074.5	190.9	653.9	1600	1600	Priming
									
23.317	23.417	0	592	1074.5	192	652.9	1600	1600	Priming
									
23.417	23.507	0	593	1074.9	193.6	652	1600	1600	Priming
									
23.546	23.646	0	586.1	1080.9	182	681.8	1600	1600	Priming
									
23.646	23.746	0	587.1	1082.2	182	681.1	1600	1600	Priming
									
23.746	23.846	0	586.9	1082.1	182	681.6	1600	1600	Priming
									
23.846	23.946	0	587.2	1082.2	184	682.4	1600	1600	Priming
									
23.946	24.046	0	587.2	1082.7	181	681.1	1600	1600	Priming
									
24.046	24.146	0	587.2	1083.5	182	680.7	1600	1600	Priming
									
24.146	24.246	0	587.2	1084.1	183	681.9	1600	1600	Priming
									
24.246	24.346	0	588.9	1085	185	680.7	1600	1600	Priming
									
24.346	24.446	0	588.9	1083.5	184	680.2	1600	1600	Priming
									
24.446	24.546	0	588.9	1084	184	1600	1600	1600	Priming
									
24.546	24.646	0	587.9	1084	185	680.9	1600	1600	Priming
									
24.646	24.746	0	587.7	1082.6	183	1600	1600	1600	Priming
									
24.746	24.846	0	588.1	1084	184	681.2	1600	1600	Priming
									
24.846	24.946	0	588.7	1083.5	184	679.5	1600	1600	Priming
									
24.946	25.046	0	590.2	1084	185	678.5	1600	1600	Priming
									
25.046	25.146	0	589.9	1084	186	679.6	1600	1600	Priming
									
25.146	25.246	0	589.9	1084.5	185	678	1600	1600	Priming
									
25.246	25.346	0	589.8	1084	186	678	1600	1600	Priming
									
25.346	25.446	0	589.9	1084.5	186	678.3	1600	1600	Priming
									
25.446	25.546	0	589.9	1084.8	186	679	1600	1600	Priming
									
25.546	25.646	0	589.7	1084.5	185	678.5	1600	1600	Priming
									
25.646	25.746	0	589.9	1085.6	187	678.7	1600	1600	Priming
									
25.746	25.846	0	590.5	1085.2	189	677.8	1600	1600	Priming
									
25.846	25.905	0	590.8	1086.9	190	676.4	1600	1600	Priming
									
26.195	26.295	0	598.4	1085.2	199.8	1600	1600	1600	Priming
									
26.295	26.395	0	599.3	1085.3	201.6	654.2	1600	1600	Priming
									
26.395	26.495	0	598.3	1084.3	197.6	653.2	1600	1600	Priming
									
26.495	26.595	0	599.3	1086.5	199.3	652.5	1600	1600	Priming
									
26.595	26.695	0	599.3	1086.6	199	651.9	1600	1600	Priming
									
26.695	26.795	0	600.2	1085.6	201.1	651.6	1600	1600	Priming
									
26.795	26.895	0	600	1082.9	201.3	651.4	1600	1600	Priming
									
26.895	26.995	0	598.3	1083.4	198.1	652.5	1600	1600	Priming
									
26.995	27.095	0	598.2	1082.1	196.5	652.5	1600	1600	Priming
									
27.095	27.195	0	598.2	1081.6	199.6	653	1600	1600	Priming
									
27.195	27.295	0	597.4	1080.4	198.8	654.5	1600	1600	Priming
									
27.295	27.395	0	595.5	1079.6	194.7	655	1600	1600	Priming
									
