,Average Dwelltime [ms],Normalised Gaze Transition Entropy,Normalised Stationary Gaze Entropy,Total Dwells,Total Hits
participant03_trial01,873.7058823529403,0.7923504458392379,0.49550534224828297,17.0,140.0
participant03_trial02,965.4666666666667,0.4851939731515703,0.4638870198263896,15.0,133.0
Mean participant03,919.5862745098035,0.638772209495404,0.47969618103733624,16.0,136.5
Standard Deviation participant03,64.88467283523211,0.2171924247227903,0.022357530194263474,1.4142135623730951,4.949747468305833
