event_type	start_time	end_time	duration	saccade_amplitude
Fixation	0	195	195	
Fixation	315	1044	730	
Saccade	1044	1074	30	
Fixation	1124	1214	90	
Fixation	1274	1544	270	
Fixation	1564	1674	110	
Fixation	1694	2124	430	
Fixation	2144	2374	230	
Fixation	2394	2494	100	
Fixation	2564	2643	80	
Saccade	2723	2743	20	
Saccade	2763	2783	20	
Fixation	2783	2903	120	
Fixation	2963	3073	110	
Fixation	3093	3183	90	
Fixation	3223	3623	400	
Fixation	3643	3753	110	
Fixation	3813	3883	70	
Saccade	3883	3893	10	3.19
Fixation	3893	4043	150	
Fixation	4063	4163	100	
Saccade	4163	4183	20	3.88
Fixation	4183	4342	160	
Fixation	4362	4512	150	
Saccade	4512	4522	10	2.5
Fixation	4522	4742	220	
Saccade	4742	4812	70	
Saccade	4842	4892	50	
Fixation	5062	5152	90	
Fixation	5192	5442	250	
Fixation	5462	5572	110	
Saccade	5572	5622	50	
Fixation	5642	5712	70	
Fixation	5732	5872	140	
Fixation	5892	6042	150	
Fixation	6061	6161	100	
Fixation	6181	7291	1109	
Fixation	7311	8050	740	
Fixation	8110	9759	1649	
Fixation	9779	10969	1189	
Fixation	11029	11358	330	
Fixation	11448	11538	90	
Fixation	11578	11688	110	
Fixation	11728	12088	360	
Fixation	12128	12368	240	
Fixation	12408	12508	100	
Fixation	12528	12638	110	
Fixation	12808	12967	160	
Saccade	13037	13057	20	
Fixation	13097	13337	240	
Saccade	13397	13417	20	
Fixation	13417	13597	180	
Saccade	13597	13607	10	0.64
Fixation	13607	13717	110	
Saccade	13717	13757	40	3.18
Fixation	13757	13827	70	
Saccade	13827	13847	20	
Fixation	13947	14037	90	
Saccade	14057	14097	40	
Fixation	14197	14457	260	
Fixation	14477	14607	130	
Fixation	14627	14776	150	
Fixation	14796	15286	490	
Fixation	15346	15436	90	
Fixation	15476	15656	180	
Saccade	15656	15686	30	
Saccade	15766	15786	20	
Fixation	15786	15876	90	
Fixation	16046	16226	180	
Fixation	16246	16326	80	
Fixation	16346	16455	110	
Fixation	16475	16575	100	
Fixation	16595	16955	360	
Fixation	16995	17155	160	
Fixation	17315	19154	1839	
Saccade	19154	19214	60	
Saccade	19374	19394	20	
Saccade	19404	19524	120	
Fixation	19524	19654	130	
Fixation	19674	19903	230	
Fixation	19943	20043	100	
Fixation	20063	21003	939	
Fixation	21083	21393	310	
Fixation	21483	21662	180	
Fixation	21762	22422	660	
Fixation	22442	22692	250	
Fixation	22712	22922	210	
Fixation	23012	23501	490	
Fixation	23541	25900	2359	
Saccade	26040	26070	30	
Saccade	26090	26130	40	
Fixation	26190	29358	3168	
Fixation	29398	29638	240	
Fixation	29658	29928	270	
Fixation	29948	30317	370	
Saccade	30317	30357	40	
Saccade	30547	30627	80	
Fixation	30797	30907	110	
Saccade	30957	31007	50	
Fixation	31007	31187	180	
Fixation	31227	31377	150	
Fixation	31397	31477	80	
Fixation	31497	31607	110	
Fixation	31627	31877	250	
Fixation	31956	33306	1349	
Fixation	33326	33446	120	
Fixation	33466	34245	780	
Fixation	34265	34375	110	
Fixation	34395	34575	180	
Saccade	34575	34615	40	
Saccade	34675	34705	30	
Saccade	34755	34775	20	
Fixation	34795	34915	120	
Saccade	34915	34935	20	
Fixation	35245	35335	90	
Fixation	35374	35504	130	
Fixation	35524	35634	110	
Fixation	35674	35804	130	
Fixation	35824	36224	400	
Fixation	36264	36354	90	
Fixation	36444	37044	600	
Fixation	37063	37623	560	
Fixation	37643	37813	170	
Saccade	37813	37823	10	2.27
Fixation	37823	37943	120	
Fixation	37963	38193	230	
Saccade	38213	38233	20	
Fixation	38233	38872	640	
Fixation	38932	39012	80	
Fixation	39032	39442	410	
Fixation	39462	39552	90	
Fixation	39592	40242	650	
Fixation	40282	40941	660	
Fixation	40981	41281	300	
Saccade	41281	41321	40	11.82
Fixation	41321	41471	150	
Fixation	41511	41581	70	
Saccade	41671	41691	20	
Fixation	41691	42041	350	
Saccade	42121	42141	20	
Saccade	42211	42250	40	
Fixation	42250	42420	170	
Saccade	42420	42440	20	
Fixation	42480	42590	110	
Fixation	42610	42740	130	
Fixation	42790	43010	220	
Fixation	43030	43340	310	
Fixation	43460	43710	250	
Fixation	43730	44109	380	
Fixation	44149	44259	110	
Fixation	44279	44659	380	
Fixation	44679	48407	3728	
Fixation	48447	49106	660	
Fixation	49126	49796	670	
Fixation	49816	49956	140	
Fixation	49996	50256	260	
Fixation	50276	50396	120	
Fixation	50416	50486	70	
Fixation	50526	51385	860	
Saccade	51385	51405	20	
Fixation	51525	51625	100	
Saccade	51625	51645	20	
Fixation	51665	51735	70	
Fixation	51815	51925	110	
Fixation	51945	52045	100	
Fixation	52065	52325	260	
Fixation	52345	52744	400	
Fixation	52764	52974	210	
Fixation	53064	53174	110	
Saccade	53174	53194	20	
Saccade	53214	53244	30	
Fixation	53384	53554	170	
Fixation	53574	53674	100	
Fixation	53694	53844	150	
Fixation	53864	53944	80	
Saccade	53944	53984	40	14.31
Fixation	53984	54503	520	
Fixation	54543	54653	110	
Fixation	54693	54813	120	
Fixation	54833	54903	70	
Saccade	54903	54943	40	
Fixation	54963	55213	250	
Fixation	55233	55453	220	
Fixation	55493	55723	230	
Saccade	55723	55743	20	
Saccade	55763	55793	30	
Fixation	55813	55883	70	
Saccade	55883	55913	30	
Saccade	55933	55953	20	
Fixation	56042	56142	100	
Fixation	56192	56272	80	
Fixation	56312	56402	90	
Fixation	56442	56562	120	
Fixation	56582	56692	110	
Fixation	56732	56852	120	
Fixation	56892	57012	120	
Fixation	57032	58741	1709	
Fixation	58791	58921	130	
Fixation	58961	59061	100	
Fixation	59081	59221	140	
Fixation	59241	59910	670	
Fixation	59930	60450	520	
Fixation	60550	61969	1419	
Fixation	62079	62259	180	
Fixation	62299	62429	130	
Saccade	62449	62509	60	
Fixation	62599	62669	70	
Fixation	62709	63048	340	
Saccade	63048	63098	50	
Saccade	63168	63188	20	
Saccade	63238	63258	20	
Fixation	63278	63388	110	
Fixation	63428	63508	80	
Fixation	63528	63708	180	
Fixation	63728	63828	100	
Fixation	63848	64168	320	
Saccade	64168	64208	40	10.51
Fixation	64208	64328	120	
Fixation	64408	64558	150	
Fixation	64578	64687	110	
Fixation	64707	64957	250	
Fixation	65077	65187	110	
Fixation	65227	65337	110	
Fixation	65357	65477	120	
Fixation	65497	65667	170	
Saccade	65667	65697	30	
Fixation	65777	65877	100	
Fixation	65897	66087	190	
Saccade	66087	66117	30	7.82
Fixation	66117	66356	240	
Saccade	66356	66376	20	
Fixation	66476	66576	100	
Saccade	66576	66596	20	
Saccade	66766	66786	20	
Fixation	66786	66896	110	
Saccade	66966	66996	30	
Fixation	67016	67146	130	
Fixation	67166	67276	110	
Fixation	67296	67426	130	
Fixation	67446	67556	110	
Fixation	67576	67696	120	
Fixation	67716	67926	210	
Saccade	67926	67956	30	
Saccade	68275	68295	20	
Saccade	68305	68325	20	
Saccade	68355	68385	30	
Saccade	68715	68765	50	
Saccade	68915	68935	20	
Fixation	68935	69135	200	
Saccade	69135	69185	50	29.35
Fixation	69185	69255	70	
Fixation	69275	69365	90	
Saccade	69445	69475	30	
Saccade	69495	69525	30	
Saccade	69545	69565	20	
Fixation	69565	69635	70	
Saccade	69635	69655	20	
Fixation	69695	69804	110	
Fixation	69824	69904	80	
Saccade	69904	69924	20	4.64
Fixation	69924	70044	120	
Saccade	70044	70084	40	
Saccade	70124	70154	30	
Saccade	70174	70204	30	
