Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	36	12128	12368	240			0.44429	0.3402	2.64227										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	37	12408	12508	100			0.44354	0.36835	2.64211										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	38	12528	12638	110			0.44562	0.39105	2.6474										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	39	12808	12967	160			0.47249	0.48737	2.63164										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	10	13037	13057	20							105.87	105.87							
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	40	13097	13337	240			0.46971	0.42075	2.67914										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	11	13397	13417	20							217.37	217.37						0.46326	0.6636
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Whole	41	13417	13597	180			0.46326	0.6636	2.60143										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Whole	12	13597	13607	10						330.31	106.73	106.73	0.64			0.46326	0.6636	0.47045	0.66771
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Whole	42	13607	13717	110			0.47045	0.66771	2.53191										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Whole	13	13717	13757	40						95.62	208.66	239.48	3.18			0.47045	0.66771	0.46458	0.60797
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Whole	43	13757	13827	70			0.46458	0.60797	2.56642										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	14	13827	13847	20							116.56	124.8				0.46458	0.60797		
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	44	13947	14037	90			0.47436	0.62945	2.61342										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	15	14057	14097	40							167.38	193.92							
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	45	14197	14457	260			0.4531	0.59713	2.60893										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	46	14477	14607	130			0.4607	0.53642	2.58358										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	47	14627	14776	150			0.46322	0.47458	2.52639										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	48	14796	15286	490			0.46813	0.44635	2.50365										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	49	15346	15436	90			0.46429	0.47276	2.48968										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	50	15476	15656	180			0.46301	0.47803	2.50787										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	16	15656	15686	30							163.73	243.66				0.46301	0.47803		
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	17	15766	15786	20							144.35	144.35						0.40286	0.29168
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	51	15786	15876	90			0.40286	0.29168	2.65016										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	52	16046	16226	180			0.45204	0.33667	2.64971										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	53	16246	16326	80			0.46422	0.37652	2.61925										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	54	16346	16455	110			0.4454	0.39074	2.52836										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	55	16475	16575	100			0.43416	0.36419	2.49438										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	56	16595	16955	360			0.43351	0.28523	2.53612										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	57	16995	17155	160			0.43557	0.25873	2.57393										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	58	17315	19154	1839			0.44105	0.22004	2.666										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	18	19154	19214	60							417.7	714.27				0.44105	0.22004		
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	19	19374	19394	20							471.09	471.09							
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	20	19404	19524	120							117.29	152.91						0.38011	0.48057
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	59	19524	19654	130			0.38011	0.48057	2.71704										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	60	19674	19903	230			0.41628	0.4742	2.57524										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	61	19943	20043	100			0.44931	0.45741	2.41031										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	62	20063	21003	939			0.46433	0.44619	2.39937										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	63	21083	21393	310			0.46438	0.45638	2.39564										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	64	21483	21662	180			0.46611	0.45629	2.43006										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	65	21762	22422	660			0.46722	0.44843	2.48782										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	66	22442	22692	250			0.46489	0.46576	2.46339										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	67	22712	22922	210			0.4681	0.44255	2.53128										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	68	23012	23501	490			0.4667	0.46607	2.52938										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	69	23541	25900	2359			0.47195	0.43843	2.57741										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	21	26040	26070	30							199.31	234.86							
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	22	26090	26130	40							164.57	210.9							
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	70	26190	29358	3168			0.46679	0.4585	2.54003										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	71	29398	29638	240			0.46241	0.46536	2.54963										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	72	29658	29928	270			0.47153	0.48276	2.55989										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	73	29948	30317	370			0.48744	0.47756	2.5592										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	23	30317	30357	40							147.66	167.45				0.48744	0.47756		
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	24	30547	30627	80							157.06	220.84							
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	74	30797	30907	110			0.51855	0.61921	2.58128										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	25	30957	31007	50							154.87	184.53						0.46573	0.59178
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	75	31007	31187	180			0.46573	0.59178	2.45244										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	76	31227	31377	150			0.47074	0.55804	2.46572										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	77	31397	31477	80			0.46328	0.51838	2.49611										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	78	31497	31607	110			0.46566	0.49411	2.46427										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	79	31627	31877	250			0.46291	0.46042	2.51473										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	80	31956	33306	1349			0.45305	0.44245	2.50708										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	81	33326	33446	120			0.45405	0.46638	2.53886										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	82	33466	34245	780			0.45793	0.45191	2.52884										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	83	34265	34375	110			0.48787	0.4888	2.50398										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	84	34395	34575	180			0.5032	0.5035	2.49419										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	26	34575	34615	40							249.76	310.02				0.5032	0.5035		
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	27	34675	34705	30							180.71	218.69							
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	28	34755	34775	20							162.66	162.66							
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	85	34795	34915	120			0.34799	0.48718	2.5072										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	29	34915	34935	20							112.2	112.2				0.34799	0.48718		
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	86	35245	35335	90			0.46978	0.46798	2.45721										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	87	35374	35504	130			0.48221	0.48839	2.36732										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	88	35524	35634	110			0.48821	0.47354	2.41679										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	89	35674	35804	130			0.48965	0.45188	2.49239										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	90	35824	36224	400			0.49934	0.39172	2.56579										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	91	36264	36354	90			0.50083	0.284	2.54991										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	92	36444	37044	600			0.4984	0.2608	2.54817										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	93	37063	37623	560			0.50054	0.24085	2.56963										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	94	37643	37813	170			0.50275	0.26112	2.59202										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Whole	30	37813	37823	10						62.56	132.51	132.51	2.27			0.50275	0.26112	0.52204	0.22396
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	95	37823	37943	120			0.52204	0.22396	2.5706										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	96	37963	38193	230			0.5126	0.29714	2.58721										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	31	38213	38233	20							120.07	120.07						0.533	0.17475
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	97	38233	38872	640			0.533	0.17475	2.51416										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	98	38932	39012	80			0.5425	0.11167	2.44844										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	99	39032	39442	410			0.5525	0.08615	2.45708										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	100	39462	39552	90			0.56376	0.06336	2.48809										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	101	39592	40242	650			0.57274	0.05211	2.5248										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	102	40282	40941	660			0.57592	0.06825	2.5286										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	103	40981	41281	300			0.58493	0.06019	2.58598										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Whole	32	41281	41321	40						254.35	277.71	448.72	11.82			0.58493	0.06019	0.51786	0.29956
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	104	41321	41471	150			0.51786	0.29956	2.58174										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	105	41511	41581	70			0.51377	0.31497	2.57024										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	33	41671	41691	20							391.53	391.53						0.55429	0.18473
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	106	41691	42041	350			0.55429	0.18473	2.63854										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	34	42121	42141	20							101.54	101.54							
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	35	42211	42250	40							449.29	583.29						0.28271	0.48045
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Whole	107	42250	42420	170			0.28271	0.48045	2.4398										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	36	42420	42440	20							148.44	148.44				0.28271	0.48045		
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	108	42480	42590	110			0.36385	0.44998	2.39793										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	109	42610	42740	130			0.41529	0.44465	2.35275										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	110	42790	43010	220			0.44152	0.45472	2.33651										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	111	43030	43340	310			0.44197	0.46381	2.36335										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	112	43460	43710	250			0.43893	0.47802	2.40208										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	113	43730	44109	380			0.43333	0.50371	2.4213										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	114	44149	44259	110			0.43489	0.48302	2.46294										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	115	44279	44659	380			0.43444	0.47333	2.45043										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	116	44679	48407	3728			0.43172	0.46194	2.54064										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	117	48447	49106	660			0.43226	0.44987	2.56741										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	118	49126	49796	670			0.42904	0.47601	2.51889										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	119	49816	49956	140			0.42984	0.45152	2.55264										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	120	49996	50256	260			0.43345	0.47185	2.51248										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	121	50276	50396	120			0.44009	0.47905	2.52669										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	122	50416	50486	70			0.44186	0.48823	2.51085										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	123	50526	51385	860			0.44839	0.49369	2.44423										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	37	51385	51405	20							209.56	209.56				0.44839	0.49369		
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	124	51525	51625	100			0.60357	0.49053	2.59076										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	38	51625	51645	20							102.05	102.05				0.60357	0.49053		
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	125	51665	51735	70			0.58051	0.41295	2.63451										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	126	51815	51925	110			0.53428	0.34817	2.54997										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	127	51945	52045	100			0.51621	0.32336	2.49651										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	128	52065	52325	260			0.5148	0.27651	2.44911										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	129	52345	52744	400			0.52771	0.25424	2.46065										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	130	52764	52974	210			0.53516	0.24765	2.49898										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	131	53064	53174	110			0.53489	0.24751	2.51228										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	39	53174	53194	20							164.94	164.94				0.53489	0.24751		
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	40	53214	53244	30							223.08	241.39							
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	132	53384	53554	170			0.61578	0.04738	2.60276										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	133	53574	53674	100			0.60964	0.08395	2.51344										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	134	53694	53844	150			0.59818	0.17694	2.41898										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	135	53864	53944	80			0.58685	0.23932	2.34677										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Whole	41	53944	53984	40						245.01	262.12	386.32	14.31			0.58685	0.23932	0.48213	0.464
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	136	53984	54503	520			0.48213	0.464	2.35293										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	137	54543	54653	110			0.4707	0.53127	2.37366										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	138	54693	54813	120			0.45337	0.52018	2.41924										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	139	54833	54903	70			0.44208	0.50524	2.44699										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	42	54903	54943	40							527.76	684.55				0.44208	0.50524		
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	140	54963	55213	250			0.59442	0.50838	2.61078										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	141	55233	55453	220			0.53417	0.4312	2.64278										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	142	55493	55723	230			0.51388	0.42401	2.58635										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	43	55723	55743	20							145.54	145.54				0.51388	0.42401		
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	44	55763	55793	30							311.83	311.83							
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	143	55813	55883	70			0.35278	0.56499	2.53223										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	45	55883	55913	30							259.58	323.47				0.35278	0.56499		
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	46	55933	55953	20							275.28	275.28							
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	144	56042	56142	100			0.45359	0.45889	2.56713										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	145	56192	56272	80			0.46321	0.43963	2.58948										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	146	56312	56402	90			0.46323	0.42948	2.61301										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	147	56442	56562	120			0.45845	0.38972	2.64364										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	148	56582	56692	110			0.4596	0.37184	2.65744										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	149	56732	56852	120			0.46302	0.36361	2.6498										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	150	56892	57012	120			0.47205	0.36822	2.61123										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	151	57032	58741	1709			0.47332	0.38802	2.62407										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	152	58791	58921	130			0.47671	0.42472	2.62504										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	153	58961	59061	100			0.46505	0.41976	2.58011										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	154	59081	59221	140			0.46314	0.39269	2.55462										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	155	59241	59910	670			0.46435	0.36259	2.56408										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	156	59930	60450	520			0.4563	0.35492	2.60612										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	157	60550	61969	1419			0.46031	0.36641	2.6155										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	158	62079	62259	180			0.45591	0.36034	2.61642										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	159	62299	62429	130			0.4439	0.36177	2.59324										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	47	62449	62509	60							308.82	489.73							
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	160	62599	62669	70			0.64305	0.37186	2.64213										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	161	62709	63048	340			0.58079	0.35061	2.57527										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	48	63048	63098	50							207.72	269.3				0.58079	0.35061		
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	49	63168	63188	20							147.26	147.26							
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	50	63238	63258	20							100.94	100.94							
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	162	63278	63388	110			0.41949	0.20768	2.56893										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	163	63428	63508	80			0.43805	0.24207	2.60257										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	164	63528	63708	180			0.45506	0.28813	2.5957										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	165	63728	63828	100			0.48383	0.32385	2.53577										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	166	63848	64168	320			0.52037	0.30671	2.5332										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Whole	51	64168	64208	40						234.38	288.6	391.78	10.51			0.52037	0.30671	0.42697	0.43708
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	167	64208	64328	120			0.42697	0.43708	2.50421										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	168	64408	64558	150			0.4676	0.46815	2.51448										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	169	64578	64687	110			0.48474	0.45619	2.52874										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	170	64707	64957	250			0.47903	0.4519	2.53766										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	171	65077	65187	110			0.45515	0.44716	2.51669										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	172	65227	65337	110			0.43152	0.44127	2.43709										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	173	65357	65477	120			0.43854	0.42349	2.43819										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	174	65497	65667	170			0.45218	0.40788	2.45767										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	52	65667	65697	30							214.03	260.99				0.45218	0.40788		
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	175	65777	65877	100			0.37843	0.39288	2.51985										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	176	65897	66087	190			0.39667	0.38764	2.515										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Whole	53	66087	66117	30						354.01	200.66	249.43	7.82			0.39667	0.38764	0.48758	0.39718
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Whole	177	66117	66356	240			0.48758	0.39718	2.53262										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	54	66356	66376	20							165.92	175.81				0.48758	0.39718		
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	178	66476	66576	100			0.43019	0.38614	2.60102										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	55	66576	66596	20							135.5	135.5				0.43019	0.38614		
