event_type	start_time	end_time	duration	saccade_amplitude
Fixation	0	195	195	
Fixation	315	665	350	
Saccade	785	815	30	
Fixation	815	894	80	
Fixation	914	1174	260	
Fixation	1254	1394	140	
Fixation	1414	1644	230	
Fixation	1684	1794	110	
Fixation	1834	1944	110	
Fixation	1984	2214	230	
Fixation	2314	2414	100	
Saccade	2414	2424	10	
Fixation	2563	3203	640	
Saccade	3203	3243	40	11.78
Fixation	3243	3323	80	
Saccade	3323	3343	20	
Fixation	3383	3623	240	
Fixation	3813	4063	250	
Saccade	4123	4153	30	
Fixation	4153	4322	170	
Fixation	4382	4492	110	
Fixation	4512	4622	110	
Fixation	4662	4942	280	
Fixation	4962	5232	270	
Fixation	5282	6041	760	
Fixation	6061	7561	1499	
Fixation	7581	8110	530	
Fixation	8300	8830	530	
Fixation	8870	9090	220	
Fixation	9130	9380	250	
Fixation	9400	9509	110	
Fixation	9529	9709	180	
Fixation	9819	10079	260	
Fixation	10099	10679	580	
Fixation	10699	10829	130	
Saccade	10829	10849	20	3.48
Fixation	10849	11039	190	
Saccade	11139	11159	20	
Saccade	11208	11228	20	
Fixation	11268	11378	110	
Fixation	11398	11478	80	
Fixation	11518	11628	110	
Fixation	11668	11928	260	
Fixation	11948	12698	750	
Saccade	12838	12888	50	
Fixation	12957	13047	90	
Fixation	13067	13177	110	
Fixation	13197	13317	120	
Fixation	13337	14397	1059	
Fixation	14437	15566	1129	
Saccade	15566	15646	80	20.2
Fixation	15646	15776	130	
Saccade	15826	15846	20	
Saccade	15996	16016	20	
Saccade	16056	16076	20	
Saccade	16096	16116	20	
Saccade	16146	16186	40	
Fixation	16186	19664	3478	
Fixation	19684	20223	540	
Fixation	20303	21822	1519	
Fixation	21962	22072	110	
Fixation	22132	22392	260	
Fixation	22412	25270	2858	
Saccade	25270	25300	30	
Saccade	25320	25350	30	
Fixation	25350	25450	100	
Fixation	25470	25610	140	
Fixation	25630	25710	80	
Saccade	25750	25770	20	
Fixation	25770	26130	360	
Fixation	26150	26240	90	
Fixation	26280	26450	170	
Fixation	26470	28748	2279	
Saccade	28748	28778	30	2.79
Fixation	28778	29178	400	
Saccade	29238	29268	30	
Saccade	29278	29298	20	
Fixation	29338	29498	160	
Saccade	29498	29518	20	
Fixation	29598	29748	150	
Fixation	29768	29848	80	
Fixation	29868	29958	90	
Fixation	29998	30267	270	
Fixation	30287	30507	220	
Fixation	30567	30667	100	
Fixation	30817	31047	230	
Fixation	31087	31347	260	
Fixation	31367	31497	130	
Fixation	31517	31637	120	
Fixation	31697	31876	180	
Fixation	31966	32206	240	
Fixation	32246	32346	100	
Fixation	32366	32446	80	
Fixation	32496	32566	70	
Saccade	32786	32816	30	
Fixation	32816	32916	100	
Fixation	32936	33166	230	
Fixation	33186	33426	240	
Fixation	33446	33555	110	
Fixation	33595	33705	110	
Fixation	33785	34615	830	
Fixation	34665	35334	670	
Fixation	35354	35484	130	
Fixation	35504	36294	790	
Saccade	36294	36304	10	2.93
Fixation	36304	36584	280	
Saccade	36584	36614	30	
Saccade	36684	36714	30	
Saccade	36804	36824	20	
Fixation	36824	36914	90	
Fixation	37063	37233	170	
Fixation	37253	37333	80	
Fixation	37353	37463	110	
Fixation	37483	37583	100	
Fixation	37633	37713	80	
Fixation	37753	38013	260	
Fixation	38033	38213	180	
Fixation	38313	38443	130	
Fixation	38503	40631	2129	
Saccade	40671	40711	40	
Fixation	40801	40911	110	
Fixation	40951	41461	510	
Fixation	41501	42700	1199	
Fixation	42800	44649	1849	
Fixation	44729	45459	730	
Fixation	45479	45598	120	
Fixation	45618	45708	90	
Saccade	45708	45728	20	
Saccade	45748	45788	40	
Fixation	46038	46178	140	
Fixation	46198	46268	70	
Fixation	46288	46398	110	
Fixation	46418	46528	110	
Fixation	46548	46668	120	
Fixation	46688	46868	180	
Fixation	46888	47098	210	
Fixation	47248	47667	420	
Fixation	47687	47767	80	
Saccade	47767	47777	10	2.5
Fixation	47777	47857	80	
Fixation	47917	48097	180	
Fixation	48187	48447	260	
Fixation	48467	48617	150	
Fixation	48637	48727	90	
Fixation	48767	48877	110	
Fixation	48897	49026	130	
Fixation	49086	49446	360	
Fixation	49466	49576	110	
Fixation	49596	49726	130	
Fixation	49786	49996	210	
Fixation	50066	50216	150	
Fixation	50336	50426	90	
Fixation	50446	50546	100	
Fixation	50586	50845	260	
Fixation	50865	51515	650	
Fixation	51555	51655	100	
Fixation	51755	52345	590	
Fixation	52385	52914	530	
Fixation	53064	53614	550	
Fixation	53654	54183	530	
Fixation	54203	55003	800	
Saccade	55003	55013	10	3.81
Fixation	55013	55183	170	
Saccade	55203	55223	20	
Fixation	55223	55443	220	
Fixation	55463	55573	110	
Fixation	55613	55783	170	
Saccade	55783	55843	60	
Fixation	55882	55982	100	
Saccade	55982	56062	80	
Saccade	56122	56142	20	
Fixation	56212	56292	80	
Fixation	56312	56442	130	
