start_time	end_time	App	Cap	Gauge	Pad	Pen	Safety	Tip	Action
11.114	11.214	510.1	682	1600	778.1	37.1	8	648.3	Apply Tip
									
11.214	11.314	512.2	680.9	889.8	780	43.3	20	1600	Apply Tip
									
11.363	11.463	517.2	674.3	1600	780	43.3	10	1600	Apply Tip
									
11.463	11.563	520.8	676.5	1600	784	47.2	12.2	1600	Apply Tip
									
11.563	11.663	521.2	676.8	1600	789	56.6	1600	1600	Apply Tip
									
11.953	12.053	507.8	659	1600	768	33.8	2	654.4	Apply Tip
									
12.053	12.153	505.8	660.7	1600	765	58.7	5	1600	Apply Tip
									
12.203	12.303	496.7	664	1600	762.1	48.1	47.1	1600	Apply Tip
									
12.303	12.403	494.8	667.1	1600	762.5	41.1	35.4	1600	Apply Tip
									
12.403	12.503	502.8	667.5	1600	765.2	42.4	10	1600	Apply Tip
									
12.503	12.603	501.6	666.6	1600	761.4	49.2	22	1600	Apply Tip
									
12.603	12.703	509.3	671	1600	767.1	49.6	16.5	1600	Apply Tip
									
12.733	12.833	488.7	640.2	1600	744	25	0	665.1	Apply Tip
									
12.833	12.933	501.9	649.8	1600	757	29	0	654.1	Apply Tip
									
12.933	13.033	494.7	649.9	1600	1600	29.2	1	655.3	Apply Tip
									
13.033	13.133	502.7	659.7	1600	764	41.3	1.4	649.1	Apply Tip
									
13.702	13.802	474.7	691.1	1600	1600	93	228.7	62.8	Apply Tip
									
13.802	13.902	454.7	694.9	1600	1600	77.2	245.7	46	Apply Tip
									
13.902	13.962	470.2	702.3	1600	1600	78.2	216.6	46.2	Apply Tip
									
14.012	14.112	469	694.5	1600	1600	70.2	235.2	37	Apply Tip
									
14.112	14.212	474.7	697.1	1600	1600	72.2	274.9	39.4	Apply Tip
									
14.282	14.382	448.1	680.6	1600	712	41.2	330	6.3	Apply Tip
									
14.382	14.482	442	690.7	408.7	708.8	41.4	331.2	8.2	Apply Tip
									
14.482	14.582	417.7	705.5	398.6	689.6	29.4	343.8	0	Apply Tip
									
14.711	14.811	403.8	514.4	59.9	576.8	0	1600	299.8	Setting Units
									
15.011	15.081	543	674.1	39.2	773.6	65.1	235.9	413.2	Setting Units
									
15.171	15.271	522.4	661.6	14.6	755.8	41.3	251	406	Setting Units
									
15.271	15.341	526.2	1600	0	750.5	50.6	257.4	419.3	Setting Units
									
15.381	15.481	525.2	1600	6	750.7	39.8	252.7	418.4	Setting Units
									
15.531	15.631	527.8	1600	0	752.6	48	254.6	421.6	Setting Units
									
15.631	15.731	531.9	1600	0	754.8	51	258.1	426.9	Setting Units
									
15.781	15.881	522.5	1600	2	751.4	28.9	261.8	415.8	Setting Units
									
15.881	15.981	533.8	665.2	0	756	44	260.9	427.8	Setting Units
									
15.981	16.021	535.4	1600	0	756.7	40	265.2	430.1	Setting Units
									
16.061	16.161	535.1	1600	6.7	765.1	39.3	256.1	425.7	Setting Units
									
16.161	16.261	537.6	1600	3.2	766.1	46	257.4	428.3	Setting Units
									
16.261	16.361	536.2	1600	0	763.5	45.5	260.2	429.6	Setting Units
									
16.361	16.461	535.6	1600	0	762	45.4	261.6	429.1	Setting Units
									
16.461	16.561	535.4	1600	0	761.3	45	262.3	427.8	Setting Units
									
16.561	16.661	535.3	1600	0	761.1	43.2	263.1	426.4	Setting Units
									
16.661	16.761	533.7	665.2	0	758.9	41	265.2	425.6	Setting Units
									
16.761	16.861	530.7	663.9	0	757.3	38	265.2	422.4	Setting Units
									
16.861	16.961	530.2	663.7	1	755.1	38	264.6	420.7	Setting Units
									
16.961	17.06	518.8	1600	11	748.1	29	264.3	408.3	Setting Units
									
17.17	17.24	270.1	1600	439.8	622	81.9	544.3	57	Priming
									
17.3	17.4	377.7	1600	397.8	703.7	58.5	406.7	40.8	Priming
									
17.4	17.5	365.9	1600	419.5	689.7	70	428.9	988.3	Priming
									
17.5	17.55	349.2	1600	417.4	677.6	69.9	446.5	41.1	Priming
									
17.57	17.67	395.9	1600	397.1	719.7	52	399	19.9	Priming
									
17.73	17.83	426.4	803.2	403.8	742.9	59.8	382.2	33.4	Priming
									
17.83	17.91	410	781.5	401.5	722.3	58	387.4	19.2	Priming
									
18.02	18.12	459.8	782.4	397.4	755.7	55.6	330.5	21.9	Priming
									
18.12	18.22	469.7	779.1	394.3	760.7	46.8	313.1	22.4	Priming
									
18.279	18.379	475.9	796.8	413.5	777.1	59.4	314.3	27.7	Priming
									
18.379	18.479	506.1	829	422.7	815.6	182	300	32.8	Priming
									
18.479	18.529	545	876.8	429.4	1600	55	284.7	31.4	Priming
									
18.549	18.649	350.7	1600	457.2	1600	62.6	308.1	27.7	Priming
									
18.649	18.709	562.7	1600	505.6	933.3	88	333.1	39.8	Priming
									
18.799	18.899	619.4	1600	562.6	1600	93.1	336.6	44.6	Priming
									
18.899	18.949	653	1600	591	1600	104	349.8	51	Priming
									
18.969	19.059	720.5	1600	593.6	1600	82.1	328.3	32.6	Priming
									
19.249	19.349	1600	1600	1600	1600	71.1	316.8	18.9	Priming
									
19.349	19.429	1600	1600	1600	1600	74.5	309.9	19.3	Priming
									
19.449	19.549	1600	1600	1600	1600	51	312.1	0	Priming
									
19.549	19.649	1600	1600	1600	1600	37	311.8	0	Priming
									
19.649	19.749	748.4	1600	1600	1600	34	309.3	0	Priming
									
19.749	19.799	714.6	1600	1600	1600	30	311.4	0	Priming
									
19.818	19.918	701.2	1600	618.8	1600	89	329.1	37.6	Priming
									
19.918	20.018	667.7	1600	605.7	1600	95.5	334.5	43.3	Priming
									
20.018	20.118	632.2	1600	601.1	1600	90	346	40.8	Priming
									
20.118	20.218	573.4	1600	578.7	961.8	91.3	360.6	37.4	Priming
									
20.218	20.318	551.8	1600	563.6	925.9	87	359.2	38.9	Priming
									
20.318	20.418	525.5	1600	543.3	885.3	89	359.9	40.3	Priming
									
20.418	20.518	506.5	1600	530.1	859.6	84	363.4	33.1	Priming
									
20.518	20.588	495.2	1600	522.1	842.3	78	362.9	27.1	Priming
									
20.648	20.748	492	1600	492.4	822.3	55.9	346.3	15.7	Priming
									
20.748	20.848	492	1600	484.3	819.5	54.6	342.9	15.8	Priming
									
20.928	21.028	492.3	1600	456.3	815.7	33	331.5	1	Priming
									
21.028	21.128	500.2	1600	442.7	820.4	28.2	320.3	3	Priming
									
21.128	21.178	505.3	1600	425.9	822.8	14.2	311.9	9	Priming
									
21.348	21.448	501.6	1600	432.5	820.8	30	318.8	0	Priming
									
21.448	21.548	519.1	846.1	425.8	1600	26.9	305.2	10	Priming
									
21.617	21.717	499.9	1600	424.3	1600	32.1	315.8	2	Priming
									
21.717	21.817	494	827.6	403.2	806.2	21.2	306.7	8	Priming
									
21.817	21.857	494.2	819.1	392.2	802.6	17	302.3	8	Priming
									
21.947	22.047	461.9	580.8	103	704.6	0	337.6	270	Priming
									
22.197	22.267	563.8	587.3	90	778.2	77.7	312.5	380.2	Priming
									
22.287	22.387	480.4	502.4	2	683.8	15	372.9	368.6	Setting Units
									
22.387	22.447	475.9	497.3	0	683.4	33	374.9	386.9	Setting Units
									
22.617	22.717	492.2	608.1	5.4	723.5	15.7	269.6	378.9	Setting Units
									
22.717	22.817	515.1	628.6	0	750.4	35.7	258.4	407	Setting Units
									
22.887	22.987	540.7	685.3	23.1	787.2	59	212.6	557	Setting Units
									
23.017	23.117	552	1600	26.6	792.4	74.1	203.3	451.1	Setting Units
									
23.117	23.167	564.6	1600	36	790.3	89	199.2	477.9	Setting Units
									
23.376	23.466	0	1600	629.8	236.2	264	790.7	237.5	Priming
									
23.476	23.576	0	458.2	678.2	236.8	308.3	787.5	280.5	Priming
									
23.576	23.676	0	476.8	751.7	211.7	410.9	854.5	374.3	Priming
									
23.716	23.816	0	444.1	712	229.1	388.1	791.9	355.2	Priming
									
23.846	23.946	0	455.8	748.2	222.7	417.3	810.6	388.3	Priming
									
23.946	24.046	0	461.7	764.6	229.8	431	812.4	400.4	Priming
									
24.046	24.146	0	1600	798.9	228.6	458.1	829.9	425.3	Priming
									
24.146	24.246	0	1600	817.3	240.5	465.5	834.8	436	Priming
									
24.246	24.346	0	1600	836.2	272.9	473.8	830.7	438.8	Priming
									
24.346	24.446	0	1600	839.7	275.9	472.2	827.3	437.3	Priming
									
24.446	24.496	0	1600	877.1	239.7	507.6	861.4	472.4	Priming
									
24.536	24.636	0	1600	905.5	248.2	538.8	878.7	502.8	Priming
									
24.636	24.736	0	1600	910.6	241	543.4	880.1	507.4	Priming
									
24.736	24.836	0	1600	907.5	233.7	539.9	882.8	506.4	Priming
									
24.836	24.936	0	1600	898.2	231.4	533.9	878.6	499.7	Priming
									
24.936	25.036	0	1600	889.5	236.1	524.8	870.8	489.5	Priming
									
25.036	25.136	0	1600	875.4	244.4	509.6	860.4	476.4	Priming
									
25.136	25.236	0	1600	874.3	243.9	509.9	858.1	475.3	Priming
									
25.236	25.336	0	1600	871.9	242.8	507.2	859	472.4	Priming
									
25.336	25.436	0	1600	874.1	242.3	508.5	861.3	474.5	Priming
									
25.436	25.536	0	1600	878.2	240.1	511.3	865.1	476.6	Priming
									
25.536	25.636	0	1600	881.2	237.3	514.2	866.1	479.6	Priming
									
25.636	25.736	0	1600	881.9	236.9	517.1	867.4	481.5	Priming
									
25.736	25.836	0	1600	880.2	238.8	514.3	865.3	478.5	Priming
									
25.836	25.936	0	1600	875.8	242.7	511	862.2	475.5	Priming
									
25.936	26.036	0	1600	876.5	242.2	510.1	861.4	475.5	Priming
									
26.036	26.136	0	1600	874.5	241.5	508.9	860.7	473.4	Priming
									
26.136	26.236	0	1600	876.1	239.5	512.9	862.5	475.4	Priming
									
26.515	26.615	0	1600	894	167.6	549	899.4	516.6	Priming
									
26.615	26.665	0	1600	893.6	168.4	548	897.4	515.6	Priming
									
26.744	26.824	0	1600	877.5	205.5	523.1	873.6	488.2	Priming
									
26.914	27.014	0	1600	881	245.2	512.9	865.3	476.8	Priming
									
27.014	27.114	0	1600	882.6	247.5	514.9	867.4	476.9	Priming
									
27.114	27.214	0	1600	884.1	245.7	514.3	868.3	478.8	Priming
									
27.214	27.314	0	1600	883.5	246.3	514	867.4	478.8	Priming
									
27.314	27.414	0	1600	882.3	249.4	512.9	866.3	476.9	Priming
									
27.414	27.514	0	1600	881.9	250.3	514.6	865.3	477.8	Priming
									
27.514	27.614	0	1600	880.6	250.3	512	864	476.7	Priming
									
27.614	27.714	0	1600	880.8	249.6	511.8	863.9	476.6	Priming
									
27.714	27.814	0	1600	881.4	250.2	512.6	863.9	476.6	Priming
									
27.814	27.914	0	1600	881.7	249.3	513.3	863.9	476.6	Priming
									
27.914	28.014	0	1600	883.2	247	514.4	864.7	476.6	Priming
									
28.014	28.114	0	1600	884	247.1	514.9	866.6	478.6	Priming
									
28.114	28.214	0	1600	883.2	245.6	516.1	867.6	480.4	Priming
									
28.214	28.314	0	1600	884	243.2	518	867.6	480.4	Priming
									
28.314	28.414	0	1600	886.8	240.1	519.9	869.6	483.4	Priming
									
28.414	28.514	0	1600	886.8	240.5	520.9	870.4	484.3	Priming
									
28.514	28.614	0	1600	886	240.8	521.1	870.5	484.4	Priming
									
28.614	28.714	0	1600	887.4	240.8	522.2	870.7	484.5	Priming
									
28.714	28.814	0	1600	895.1	229.4	532.1	879	494.4	Priming
									
28.814	28.914	0	1600	899.9	225.8	534.9	882.1	500.4	Priming
									
28.914	29.014	0	494	885.6	215.7	533.1	875.9	498	Priming
									
29.053	29.153	0	498.5	870	234.2	513.1	859.7	478.1	Priming
									
29.153	29.253	0	478.2	858.3	218	507.5	859.6	474	Priming
									
29.253	29.353	0	468.4	843.5	216	496.2	853.2	466.2	Priming
									
29.353	29.453	0	465.5	807.1	226.8	464.6	829.3	433	Priming
									
29.453	29.553	0	464.1	780.9	236.4	440.2	807.1	410	Priming
									
29.603	29.703	0	448.9	779.1	218.6	448.4	817.2	419	Priming
									
29.703	29.803	0	446.7	776	221.5	463	808.4	435.8	Priming
									
29.803	29.843	0	438	766.3	222.9	473.5	792.8	451	Priming
									
29.883	29.983	0	432.3	787	208.5	528.6	800.1	512.7	Priming
									
29.983	30.083	0	1600	793.6	209.1	543.5	802.6	528.7	Priming
									
30.083	30.133	0	1600	795.3	201.7	546	812.2	530.9	Priming
									
30.152	30.252	0	1600	782.2	216.3	511.8	803.7	494.2	Priming
									
30.282	30.382	0	1600	761.4	235.3	471.8	794.7	451.7	Priming
									
30.382	30.482	0	1600	748.3	227.7	452.7	796.6	431.1	Priming
									
30.482	30.582	0	427.5	732.2	227	428	787.1	405.2	Priming
									
30.582	30.672	0	426.3	719.8	229.1	408.3	779.8	384.5	Priming
									
31.302	31.402	537.9	1600	8	791.8	44	188.8	404.6	Setting Units
									
31.432	31.532	538	1600	23	790.8	75.1	202.2	457.6	Setting Units
									
31.582	31.682	519.7	1600	3.2	774.6	58	223.1	443	Setting Units
									
31.702	31.802	516.1	1600	0	772	63	228.5	443	Setting Units
									
31.831	31.931	505.4	1600	0	758.9	48	238.5	432	Setting Units
									
31.931	32.031	507.6	1600	0	761.1	51	233.5	435.8	Setting Units
									
32.031	32.131	507.6	1600	0	762.3	49	231.9	435	Setting Units
									
32.131	32.231	508	1600	0	763	47	231.7	433	Setting Units
									
32.231	32.331	507.1	1600	0	762	45	231.1	432	Setting Units
									
32.331	32.431	506.9	1600	0	762.2	44	230.5	431	Setting Units
									
32.431	32.531	503.6	1600	2	758.4	38	232.6	426	Setting Units
									
32.531	32.571	503.8	1600	3	759.5	37	232.6	425	Setting Units
									
32.661	32.761	512.3	1600	0	766.2	50	224.4	438	Setting Units
									
32.761	32.861	510.7	1600	0	764.2	48	224.7	437	Setting Units
									
33.001	33.101	515.2	1600	4	769.8	46	219.6	439	Setting Units
									
33.101	33.201	514.3	1600	3	769.6	50	220.1	440	Setting Units
									
33.201	33.301	514.7	1600	3	770.8	48	220.1	440	Setting Units
									
33.301	33.401	516.5	1600	4	771	49	219.2	441	Setting Units
									
33.401	33.501	516.1	1600	4	770.2	51	218.7	441	Setting Units
									
33.501	33.601	514.3	1600	7	771	49	219.6	439	Setting Units
									
33.601	33.701	514.7	1600	7.6	771.5	49	219.1	438	Setting Units
									
33.701	33.801	514.3	1600	7	770.2	46	220.5	437	Setting Units
									
33.801	33.901	514.3	1600	7	769.6	47	220	437	Setting Units
									
33.901	34.001	511.6	1600	7	768.2	47	221.4	436	Setting Units
									
34.63	34.73	163.8	417	821.8	0	380.4	537.9	349.3	Injection
									
34.77	34.87	132.5	414.4	837.7	0	343.6	1072	302.3	Injection
									
34.87	34.97	174.4	470	861.8	0	397.8	1136.4	357.4	Injection
									
34.97	35.03	192.4	445.5	1600	0	405.9	1600	370.8	Injection
									
35.05	35.15	116	482	1600	33.1	564.7	1600	147.6	Injection
									
35.15	35.25	145	489.5	551.9	10.8	137.5	1600	94.8	Injection
									
35.25	35.35	164.1	475.2	1600	0	121.3	1600	90.9	Injection
									
35.35	35.45	194	459.2	521.3	0	125	1600	97.9	Injection
									
35.45	35.55	1600	437	536.9	0	141.4	1600	119	Injection
									
35.55	35.65	1600	392	578.7	0	180.5	1600	159.4	Injection
									
35.749	35.849	347.2	490.2	436.2	0	45.5	1600	22.2	Injection
									
36.049	36.129	319.9	494.2	396.9	0	29	1600	9	Injection
									
36.169	36.269	314.6	484.9	390.3	0	28	1600	9	Injection
									
36.269	36.369	312.4	475.4	396.2	0	40	1600	15	Injection
									
36.369	36.409	308.6	462.7	401.9	0	45	1600	19.2	Injection
									
36.469	36.569	307.4	493.9	373.5	8.9	14	1600	0	Injection
									
36.569	36.629	311.3	491.2	381.1	10.2	18	1600	0	Injection
									
36.998	37.098	280.9	486.1	357	2.2	4.5	1600	0	Injection
									
37.398	37.498	266.3	472.5	346.4	5	6	1600	0	Injection
									
37.498	37.598	249.2	480.2	329.4	1	0	1600	5	Injection
									
37.598	37.638	236	483	317.4	0	3.2	1600	14.3	Injection
									
37.678	37.778	241.3	483.8	313.5	6.3	0	1600	10.8	Injection
									
37.778	37.878	229.9	490.9	296.3	9.8	0	1600	21.1	Injection
									
38.168	38.268	225.5	782.2	0	319	43.9	1600	348	Setting Units
									
38.268	38.368	227.9	792.3	5	331	49.4	1600	359	Setting Units
									
38.368	38.468	236.3	806.7	23.3	346.2	71.6	1600	375	Setting Units
									
38.468	38.508	247.7	815.2	25.6	347.9	73.4	1600	379	Setting Units
									
38.548	38.648	219.3	786.8	6	326.8	50.1	1600	354.1	Setting Units
									
38.697	38.797	209.1	786.3	2	323.6	43	1600	355	Setting Units
									
38.827	38.927	202.4	788.4	7.2	326.4	48.8	1600	360.3	Setting Units
									
38.967	39.067	211.4	807.4	27.7	351.5	65	1600	384.9	Setting Units
									
39.067	39.167	212.3	806.8	21.2	347.1	60.5	1600	381.3	Setting Units
									
39.247	39.347	208.6	812	26.9	357.4	65	1600	388.7	Setting Units
									
39.347	39.447	207.2	811.1	24.7	355.5	66	1600	387.4	Setting Units
									
39.447	39.547	210.7	812	21.6	352	65.3	1600	385.9	Setting Units
									
39.547	39.647	210	810.5	21.4	353	66.4	1600	386.1	Setting Units
									
39.647	39.747	207.3	810.1	23.3	352.2	65.1	1600	386.2	Setting Units
									
39.747	39.847	210	810.8	23.2	353.6	65.3	1600	386.1	Setting Units
									
39.847	39.947	207.9	811.4	22.1	353.1	67.4	1600	384.9	Setting Units
									
39.947	40.047	211.5	810.4	22	352.8	66.6	1600	384.9	Setting Units
									
40.047	40.147	211.5	811	19	349.7	69.9	1600	384.9	Setting Units
									
40.147	40.196	212.2	811.4	18.7	351.1	71	1600	383.5	Setting Units
									
40.247	40.347	209.6	818	34.2	365	79.1	1600	398	Setting Units
									
40.347	40.417	209.5	818.3	33.8	365.3	80	1600	397.9	Setting Units
									
40.496	40.596	193.7	798.6	17.2	345.1	57	1600	380.7	Setting Units
									
40.596	40.696	193.1	799.6	20	346.1	61.1	1600	381.7	Setting Units
									
40.696	40.796	192.4	798.9	18.4	346.1	60	1600	381.5	Setting Units
									
40.796	40.896	191	797.5	19.2	343.1	58.1	1600	379.5	Setting Units
									
40.936	41.036	210.4	819.2	35.7	365.6	79	1600	398.8	Setting Units
									
41.036	41.136	209.5	816.1	31.6	362.7	78.1	1600	396.7	Setting Units
									
41.136	41.236	205.1	813.4	27.3	359.4	75.1	1600	393.6	Setting Units
									
41.236	41.336	203.6	811	24.2	357.4	71.1	1600	389.6	Setting Units
									
41.336	41.436	205.1	810.3	21.2	356.1	70.2	1600	389.5	Setting Units
									
41.436	41.536	204.4	810.7	21.1	356.2	70.2	1600	389.6	Setting Units
									
41.536	41.636	205.1	811.3	21	356	70.3	1600	389.5	Setting Units
									
41.636	41.736	205.1	809.6	22	356.1	70.2	1600	389.3	Setting Units
									
41.736	41.836	203	808.8	22.1	353.6	70.1	1600	389.5	Setting Units
									
41.836	41.936	201.5	807.8	22.6	354.7	71	1600	389	Setting Units
									
41.936	42.036	201.6	807.8	22.6	354.7	72	1600	389	Setting Units
									
42.036	42.105	202.2	806.9	22.6	353.8	72	1600	389	Setting Units
									
42.145	42.245	228.1	527.6	251.4	34	0	1600	58.9	Injection
									
42.285	42.385	249.1	469.9	311.6	8.1	6	1600	1.4	Injection
									
42.385	42.485	249.2	469.3	311.6	8	6.7	1600	1	Injection
									
42.485	42.585	248.7	470.9	309.1	8.9	6	1600	2.8	Injection
									
42.585	42.685	247.8	470.2	309.3	8.9	6	1600	2.8	Injection
									
42.685	42.785	247.9	469.3	310.6	7.3	6.3	1600	1	Injection
									
42.785	42.885	247.8	468.4	310.7	7	5	1600	1	Injection
									
42.885	42.985	250.4	469.3	311.4	9	7	1600	1	Injection
									
42.985	43.085	252.4	470.3	312.1	10	7	1600	1	Injection
									
43.085	43.185	251.3	469.9	312.1	10	7	1600	1	Injection
									
43.185	43.285	250.9	469.9	311	9	7	1600	1	Injection
									
43.285	43.385	250.9	470.6	311.1	9	7	1600	2	Injection
									
43.385	43.485	250.5	470.2	310.7	10	7	1600	2.8	Injection
									
43.485	43.585	250.1	470.6	310.6	9	6	1600	2	Injection
									
43.585	43.685	250.5	470.9	309.6	9	6	1600	2	Injection
									
43.685	43.785	252.3	470	311	9	7	1600	2	Injection
									
43.785	43.885	252.3	469.9	312.3	10	7	1600	1	Injection
									
43.885	43.985	251.4	472.2	309.4	10	5	1600	3.6	Injection
									
43.985	44.085	250	473.4	307.3	11.2	4	1600	5.4	Injection
									
44.085	44.185	250	473.1	307.2	10	3	1600	5	Injection
									
44.185	44.285	248.2	474.4	305	10.2	2	1600	5.8	Injection
									
44.285	44.344	248.3	474.7	303.9	11	2	1600	6.7	Injection
									
44.584	44.664	0	531	309.2	292.1	279	1600	345.8	Injection
									
44.684	44.784	0	522	307.3	286.4	275.8	1600	337.2	Injection
									
44.804	44.904	0	527.2	307.9	287.5	280.3	1600	340	Injection
									
45.064	45.164	0	525.7	284.2	266.6	250.8	951.6	305.4	Injection
									
45.164	45.264	0	528.8	308.4	285.5	280.2	918.8	329.3	Injection
									
45.264	45.364	0	531.2	318.7	299	295.4	902.9	343.9	Injection
									
45.364	45.464	0	537.3	331.4	315	315.7	883.5	360.6	Injection
									
45.464	45.564	0	543	336.3	320.6	322.1	876	367.5	Injection
									
45.613	45.713	0	529.2	305.7	286	282.9	908	326.9	Injection
									
45.713	45.813	0	528.4	306.4	286.2	283.5	907	327.7	Injection
									
45.813	45.913	0	528.4	309.6	289.6	286.7	899.4	332.1	Injection
									
45.913	46.013	0	534.7	331.8	312.4	315.8	866.5	359.5	Injection
									
46.013	46.113	0	538.7	334.5	318.2	319	862.7	364.2	Injection
									
46.183	46.283	0	516	315	281.2	286.2	878.6	328.1	Injection
									
