start_time	end_time	App	Cap	Gauge	Pad	Pen	Safety	Tip	Action
5.517	5.577	728.6	273.8	706.5	1600	319	42.2	1600	Apply Tip
									
5.597	5.697	711.6	329.9	705.8	1106.2	312.8	0	1600	Apply Tip
									
5.697	5.797	698.6	340.9	700.1	1089.1	297.9	14.8	1600	Apply Tip
									
5.797	5.847	692.1	344.4	702.5	1082.1	289.6	27.2	55	Apply Tip
									
5.907	6.007	494	458.4	517.7	880.9	107.8	68.2	66.1	Apply Tip
									
6.007	6.107	493	460	510.1	879.2	84.2	42.1	1600	Apply Tip
									
6.107	6.147	496.6	1600	507.4	877.9	71.6	35.1	1600	Apply Tip
									
6.166	6.266	488.4	1600	494.4	874.6	52.8	34.5	1600	Apply Tip
									
6.286	6.386	500.3	645.3	498	890.8	46	6.3	1600	Apply Tip
									
6.386	6.486	506.3	639.4	35.7	891.8	43	5.8	1600	Apply Tip
									
6.486	6.546	499.5	641.4	31	890.7	38	12.6	1600	Apply Tip
									
6.686	6.786	509.4	635.9	495.9	898.8	33.5	0	1600	Apply Tip
									
6.786	6.886	510.7	635	495.3	898.6	29.4	2	1600	Apply Tip
									
6.886	6.986	514.1	634.6	492.1	897.4	19.3	1	1600	Apply Tip
									
6.986	7.086	515.4	633.4	491.1	899.2	17	3	1600	Apply Tip
									
7.086	7.186	518.6	624.6	488.3	904.8	13.9	3	1600	Apply Tip
									
7.266	7.366	535.6	605.8	37.2	929.2	33	0	1600	Apply Tip
									
7.366	7.466	540.1	593.8	32.7	1600	28.3	0	1600	Apply Tip
									
7.466	7.566	542.6	585.3	33.6	1600	36.1	0	1600	Apply Tip
									
7.566	7.666	546.2	582.6	503.6	1600	34.5	0	650.1	Apply Tip
									
7.666	7.766	546	579	502.1	1600	40.8	0	1600	Apply Tip
									
7.766	7.866	547.6	564.6	32.6	1600	38.5	0	1600	Apply Tip
									
7.866	7.966	544.8	559.6	30.1	1600	36.6	0	1600	Apply Tip
									
7.966	8.066	545.6	561.3	492.4	1600	20.4	0	1600	Apply Tip
									
8.066	8.135	534.8	569	487.6	1600	14	0	1600	Apply Tip
									
8.195	8.295	553.2	561.7	503.5	1600	27.8	0	1600	Apply Tip
									
8.295	8.395	554.6	555.9	503.6	1600	30.4	0	1600	Apply Tip
									
8.395	8.495	556.9	548.7	502.4	1600	33.4	0	1600	Apply Tip
									
8.495	8.595	554.3	546.5	498.7	1600	24.2	8	1600	Apply Tip
									
8.595	8.695	557.8	515.7	489.7	1600	21.9	8	1600	Apply Tip
									
8.695	8.795	559.6	494	497.6	1600	41.2	29.2	1600	Apply Tip
									
8.795	8.845	561.6	500.6	513.6	1600	39.6	2	630.1	Apply Tip
									
8.865	8.965	537.8	541.4	491.7	1600	23.3	0	1600	Apply Tip
									
8.965	9.065	550.9	525.7	508.7	1600	42.2	7	1600	Apply Tip
									
9.065	9.115	563.4	518.2	514	1600	59.1	14.6	686.9	Apply Tip
									
9.135	9.235	567.2	511.3	499	1600	51.5	3	1600	Apply Tip
									
9.235	9.335	574.5	464.6	500.3	1600	53.4	25.6	651.4	Apply Tip
									
9.335	9.395	565.4	462.3	489.2	1600	54.4	38.3	650.9	Apply Tip
									
9.415	9.515	551	478.4	485.6	1600	56.6	1600	1600	Apply Tip
									
9.515	9.615	541.5	496.6	491.1	1600	41.6	1	670.9	Apply Tip
									
9.615	9.715	545.1	499.7	489	1600	52.9	5	1600	Apply Tip
									
9.715	9.815	554.2	489.3	498.3	1600	58.1	14	1600	Apply Tip
									
9.815	9.915	553.9	492.3	494.6	1600	81.5	1600	1600	Apply Tip
									
9.915	9.985	552.1	496.4	485.2	1600	49.6	44.4	1600	Apply Tip
									
10.004	10.104	533.1	553.7	476.9	1600	27.1	0	1600	Apply Tip
									
10.104	10.204	529.9	560.4	478.1	1600	20.2	0	1600	Apply Tip
									
10.204	10.304	530	541.7	474.6	1600	27	0	1600	Apply Tip
									
10.304	10.404	532.6	528.1	476.1	1600	33.1	5	1600	Apply Tip
									
10.404	10.504	532.3	522.1	479.6	1600	29.7	0	1600	Apply Tip
									
10.504	10.604	530.7	534.1	482.4	1600	25.5	0	1600	Apply Tip
									
10.604	10.704	531.3	530	484.2	1600	29.8	0	1600	Apply Tip
									
10.704	10.804	534.3	518.9	464.4	1600	57.6	54.1	1600	Apply Tip
									
10.804	10.904	535.4	534.4	473	1600	32.6	17	1600	Apply Tip
									
10.904	11.004	534.2	530	490.2	1600	41.8	7.6	1600	Apply Tip
									
11.004	11.104	541.1	527.2	495	1600	37.6	9.5	1600	Apply Tip
									
11.104	11.204	546.5	525.4	501.5	1600	34.7	0	1600	Apply Tip
									
11.204	11.304	559.7	521.3	504.8	1600	48	0	1600	Apply Tip
									
11.304	11.404	559.4	527.6	496.5	1600	34.9	0	1600	Apply Tip
									
11.433	11.533	529	584.7	480.5	1600	38.8	26.4	25	Apply Tip
									
11.533	11.633	509.3	438.8	543.3	1600	83.7	147.2	48	Apply Tip
									
11.703	11.803	450	499.4	488.6	834.3	43	298.3	3.2	Apply Tip
									
11.803	11.903	444	500	491.5	829.3	47	337.8	9.2	Apply Tip
									
11.903	11.943	441	501.5	487.3	824.8	44.8	364	5.7	Apply Tip
									
11.983	12.083	432	501.4	473.2	812.8	29.7	407.6	0	Apply Tip
									
12.083	12.183	433	497	474.8	812.5	35.7	447.7	0	Apply Tip
									
12.183	12.283	436.1	494.4	474.9	814.4	44.3	443.8	4.2	Apply Tip
									
12.283	12.383	431.3	493.7	468.7	806.9	52.3	422.4	21.9	Apply Tip
									
12.413	12.513	389.7	504.2	422.7	752.1	20.6	428.1	1	Apply Tip
									
12.603	12.703	379.1	518.6	410.3	729.9	32.3	1600	0	Apply Tip
									
12.703	12.763	367.6	552.6	407.1	719.2	32.5	481.7	0	Apply Tip
									
12.783	12.883	368.5	619.8	408.9	718.6	29.2	437.9	0	Apply Tip
									
13.232	13.302	346.6	484.4	76	644.4	0	500.9	280.9	Setting Units
									
13.342	13.442	373	473.9	120.9	692.9	9.2	463.9	249.1	Setting Units
									
13.442	13.542	395.2	460.1	1600	707.4	0	469.6	310.6	Setting Units
									
13.542	13.612	408.6	448.1	1600	719.5	0	472.3	338.5	Setting Units
									
13.632	13.732	442	419.1	34	760.7	0	442.6	369.1	Setting Units
									
13.732	13.832	455.1	410.1	1	771	9.2	440.5	410.1	Setting Units
									
13.902	14.002	457	418.6	0	772.2	14.3	443.2	1600	Setting Units
									
14.002	14.062	465	413.1	0	778.3	42.2	446.6	577.1	Setting Units
									
14.082	14.162	447	438	0	763.4	37	464.6	602	Setting Units
									
14.212	14.292	434	498	0	749	51	478.4	1600	Setting Units
									
14.312	14.412	413.5	619	0	734.1	49	492.1	1600	Setting Units
									
14.452	14.552	407.3	641.6	0	733	48	489.7	1600	Setting Units
									
14.552	14.652	401.9	639.7	0	727.4	40	496.5	1600	Setting Units
									
14.652	14.752	407.8	632.6	0	732.2	44	491.5	1600	Setting Units
									
14.752	14.852	405.7	633.8	0	731.8	40	492.9	1600	Setting Units
									
14.852	14.952	406.7	634.7	0	731	37	492.4	1600	Setting Units
									
14.952	15.052	412.4	631.8	0	733.1	42	489.7	1600	Setting Units
									
15.052	15.152	412.4	632.8	0	735.8	38	491.1	1600	Setting Units
									
15.152	15.252	414.4	631.7	0	739.9	41	488.4	1600	Setting Units
									
15.252	15.352	414.1	631.6	0	739.2	36	491.1	1600	Setting Units
									
15.352	15.452	412	636.6	0	736	31.1	493.8	1600	Setting Units
									
15.452	15.552	412.1	637.7	0	736	31	494.3	1600	Setting Units
									
15.552	15.652	411.2	641.6	0	734.3	31	494.7	1600	Setting Units
									
15.652	15.711	411.1	642.7	0	734.2	30	494.7	1600	Setting Units
									
15.981	16.081	64.3	948.7	490.3	462.4	145.1	809.8	132.5	Priming
									
16.141	16.211	148.9	815.5	432.9	528.4	80	700.9	61.1	Priming
									
16.231	16.331	206.5	769.4	421.8	575.3	61.8	638.8	31.3	Priming
									
16.371	16.471	247.7	737	409.2	610.5	63	595.7	27.9	Priming
									
16.471	16.571	252.7	721.6	400.3	610.6	39	588.1	2.8	Priming
									
16.571	16.631	253.9	709.7	398.7	614	27.3	584.6	1	Priming
									
16.67	16.77	293.4	701.1	423	663.6	40.8	563.3	17.5	Priming
									
16.77	16.87	314	695.1	428.3	689	49	550	10.8	Priming
									
16.87	16.97	344.6	673.2	433	727.1	60	523.1	25.5	Priming
									
16.97	17.06	351.4	666.8	425.1	733.2	43.3	518.3	16.8	Priming
									
17.15	17.25	350	687.4	425	738.1	55	534.9	12.8	Priming
									
17.25	17.31	348.9	678.3	407	734	40.4	530.1	1	Priming
									
17.37	17.47	344.8	701.6	423	734.3	59	547.1	14.9	Priming
									
17.47	17.57	328.4	684	380.2	703.6	15	549.1	0	Priming
									
17.57	17.61	325.8	674.9	365.4	697.7	3	545.8	4	Priming
									
17.65	17.74	340.1	690.7	393.1	716	27	549.2	0	Priming
									
17.78	17.88	364.3	695.1	420.1	745.1	47.3	539.2	13	Priming
									
17.88	17.98	361.4	692.3	416.1	740.6	45.4	539.7	8.5	Priming
									
17.98	18.08	361.1	693	416.1	740.6	46	538.8	7.8	Priming
									
18.08	18.18	362	689.4	413.1	740.6	43.1	536.1	7.1	Priming
									
18.18	18.28	362.3	688	413.1	741	43.2	535.7	8.2	Priming
									
18.28	18.38	364.4	683.8	410.2	742.8	43.4	532.6	9.5	Priming
									
18.38	18.48	366.2	683.8	411.1	742.8	40	530.9	9.4	Priming
									
18.48	18.58	366	684.5	412.1	743.3	43.2	530.9	10.2	Priming
									
18.58	18.68	364.9	684.5	412.1	743.3	44.2	531.8	7.3	Priming
									
18.68	18.78	364.5	686.6	413	741	45	533.5	5.7	Priming
									
18.78	18.88	363.3	685.9	411	739.2	43	533.6	5.4	Priming
									
18.88	18.98	361.7	686.6	410.9	737.9	43	534.6	4	Priming
									
18.98	19.08	361.9	686.6	416	737	44	534.6	6	Priming
									
19.08	19.18	360.9	687.3	418.8	736.6	46	535.2	8	Priming
									
19.18	19.28	360.9	685.9	417.9	736.6	45	534.6	7	Priming
									
19.28	19.38	360	686.6	416.7	735.2	44	534.9	6	Priming
									
19.38	19.48	360.2	688.7	416.7	735.7	46	535.9	8	Priming
									
19.48	19.58	357	690.8	419.8	732.1	43.7	538.9	8	Priming
									
19.58	19.68	355.4	689.4	420	732.1	48	541.1	9.1	Priming
									
19.68	19.78	356.9	690.8	417.7	732.5	46	539.8	9	Priming
									
19.78	19.88	358.4	686.6	416.9	733	44	537.7	6	Priming
									
19.88	19.98	358.4	689.4	417.7	733.9	45	538.6	7	Priming
									
19.98	20.08	357	690.8	421	733	46	539.9	11	Priming
									
20.128	20.228	334.9	615	304	690.1	0	504	68	Priming
									
20.438	20.508	374.3	507.8	14	656	0	518	358.6	Setting Units
									
20.518	20.598	417.8	470.8	0	690	33.4	494.3	402.6	Setting Units
									
20.688	20.788	447	418.7	14.1	737.8	59.2	421.6	440.6	Setting Units
									
20.998	21.098	403.2	425.8	0	708.7	45.5	412.6	1600	Setting Units
									
21.098	21.198	406	428.8	0	706.3	44	416.2	1600	Setting Units
									
21.198	21.268	415.1	429.1	4	708.8	33	416.9	757.5	Setting Units
									
21.288	21.388	416	427.6	0	728.2	31	401.1	583.6	Setting Units
									
21.388	21.488	401.3	441.6	1	706.6	14.9	420.3	1600	Setting Units
									
21.488	21.548	376.5	466.1	17	679.7	0	449.9	627.5	Setting Units
									
21.697	21.797	0	940.1	464.8	328.1	141.5	867.2	131.2	Priming
									
21.797	21.867	0	986.6	505.8	292.7	164.8	913.4	150.6	Priming
									
21.967	22.067	0	1072.4	563.2	295.1	228.7	963.9	208	Priming
									
22.097	22.197	0	1089.9	562.8	297.1	217.2	962.6	200.5	Priming
									
22.237	22.337	0	1118.3	568.2	321	233.2	960.7	215.5	Priming
									
22.337	22.437	0	1152.1	596.1	315.4	259.3	985.1	237.9	Priming
									
22.437	22.537	0	1164.1	608.1	318.2	278.4	993.3	256.1	Priming
									
22.537	22.627	0	1157.1	606.9	320.3	277.4	988	258.2	Priming
									
22.647	22.747	0	1132.5	584.5	323.4	255.8	964.7	236	Priming
									
22.747	22.847	0	1139.8	587.8	321.7	257.2	968.4	237.7	Priming
									
22.847	22.947	0	1144.3	590.5	321	260.3	971.6	241.8	Priming
									
22.947	23.047	0	1144.8	591.9	321.6	262.1	973	243.8	Priming
									
23.047	23.147	0	1149.3	597.4	320	261.6	975.8	244.6	Priming
									
23.147	23.247	0	1153.3	599.1	316.4	261.2	979.9	244	Priming
									
23.247	23.347	0	1154.2	598.9	311.5	259	982.6	240.3	Priming
									
23.347	23.447	0	1155.9	599.8	311.6	259.5	983.2	239.6	Priming
									
23.447	23.547	0	1155.5	599.4	311.9	259.5	982.4	240.2	Priming
									
23.547	23.647	0	1153.2	599.9	310.3	259.4	981.4	240.7	Priming
									
23.647	23.747	0	1154.2	599.8	312.3	258.6	981	239.8	Priming
									
23.747	23.847	0	1153.7	599.4	313.1	259.5	981.2	240.7	Priming
									
23.847	23.947	0	1156.4	598.9	313.3	258.5	982.2	239.8	Priming
									
23.947	23.996	0	1156.8	601.1	310.9	259.2	984.2	240	Priming
									
24.216	24.316	0	1162.6	606.5	307.1	264.5	987.9	244.3	Priming
									
24.316	24.416	0	1159.1	604.2	308.1	263.1	984.2	242.6	Priming
									
24.416	24.516	0	1156.5	604.7	309.3	263.1	983.5	243	Priming
									
24.516	24.616	0	1155.1	604.8	309.7	262.2	982.7	241.7	Priming
									
24.616	24.716	0	1154.2	605.3	308.1	262.2	984	241.2	Priming
									
24.716	24.806	0	1153.9	604.3	308	262.2	983.7	241.6	Priming
									
24.846	24.946	0	1152.7	601.9	313.8	262.8	980.4	242.4	Priming
									
24.996	25.096	0	1168.9	618.9	306.2	273.9	995.8	254.5	Priming
									
25.145	25.245	0	1160.1	608.9	314.9	270	985.1	248.2	Priming
									
25.245	25.345	0	1161.9	608.8	314.1	270	985.1	248.2	Priming
									
25.345	25.445	0	1161.9	609.8	314.7	272.8	987.3	250.8	Priming
									
25.445	25.545	0	1162.3	611.6	314.2	273	987.3	250.4	Priming
									
25.545	25.645	0	1161.9	610.3	314.8	271.8	986.3	250	Priming
									
25.645	25.745	0	1162.3	610.3	315.6	269.8	986.3	250.9	Priming
									
25.745	25.845	0	1162.3	610.1	315.6	272.6	987.1	250.4	Priming
									
25.845	25.945	0	1163.6	609.6	314.3	272.4	986.3	249	Priming
									
25.945	26.034	0	1164.5	610.6	314.2	271	986.3	249	Priming
									
26.834	26.934	0	1154.5	604.4	320.7	269.4	978.5	247.7	Priming
									
26.934	27.034	0	1156.8	605.9	320	271.1	979.7	248.1	Priming
									
27.034	27.134	0	1158.2	605.6	320.7	270.3	979.7	248.6	Priming
									
27.134	27.234	0	1158.2	605.1	318.1	269.3	981.7	248.1	Priming
									
27.234	27.334	0	1158.6	605.6	319.3	267.9	980.2	248.1	Priming
									
27.334	27.434	0	1158.2	606.1	320.7	270.7	981.1	248.6	Priming
									
27.434	27.534	0	1159.5	605.6	320.1	269.8	979.9	248.6	Priming
									
27.534	27.634	0	1159.1	605.6	320.8	271.1	981.1	249.9	Priming
									
27.634	27.734	0	1159.5	605.2	320.8	270.2	981.1	248.6	Priming
									
27.734	27.834	0	1159.9	605.1	318.8	269.8	981.1	247.7	Priming
									
27.834	27.934	0	1159	605.6	319.6	269.8	980.9	247.7	Priming
									
27.934	28.034	0	1159.9	606.1	319.5	270.7	982.1	248.1	Priming
									
28.034	28.134	0	1159.5	605.6	320.1	270.8	981.9	248.1	Priming
									
28.134	28.234	0	1160	605.6	321.5	272	981.1	249	Priming
									
28.234	28.334	0	1161.8	607	322.1	271.5	982.1	249.6	Priming
									
28.334	28.434	0	1160.9	606.1	321.5	271.1	980.4	249	Priming
									
28.434	28.534	0	1159.1	605.2	322.1	271.5	980.6	249.2	Priming
									
28.534	28.634	0	1159.5	606.1	322.1	272.5	981.6	249.6	Priming
									
28.634	28.734	0	1159.5	605.1	320.1	268.8	981.4	247.7	Priming
									
28.734	28.834	0	1159.5	604.6	320.1	267	980.2	247.2	Priming
									
28.834	28.934	0	1159.5	605.9	320.1	269.8	982.3	247.2	Priming
									
28.934	29.034	0	1159	605.9	318.8	269.4	981.9	247.2	Priming
									
29.083	29.183	0	1166.3	611.9	312.7	271.7	988.4	248	Priming
									
29.213	29.313	0	1172.8	616.8	286.5	262.2	1003.4	237.4	Priming
									
29.313	29.413	0	1167.3	598.8	289.4	246.9	992.5	222.4	Priming
									
29.623	29.723	424.6	514	0	735.8	52	416.4	437.8	Setting Units
									
29.763	29.863	448.8	480.7	24.3	777.5	83	391.1	1600	Setting Units
									
29.913	30.013	424.2	520.1	3	763.5	65	423.2	1600	Setting Units
									
30.013	30.093	440.3	505	17	778.6	74	417.5	1600	Setting Units
									
30.113	30.183	414.5	535.8	0	751	52	446.6	1600	Setting Units
									
30.203	30.303	410	541.6	0	748.3	47	447.6	690.3	Setting Units
									
30.332	30.432	422	531.7	0	761.1	57	434.9	679.8	Setting Units
									
30.432	30.532	418	536.3	0	756	53	440.8	685.4	Setting Units
									
30.612	30.712	400	550.4	0	729.7	35	467.9	1600	Setting Units
									
30.752	30.842	410.4	543.1	0	746	50	451.6	1600	Setting Units
									
30.862	30.962	419.3	534.1	0	753.1	58	444	682.3	Setting Units
									
30.962	31.062	418.2	536.5	0	752.4	55	445.5	1600	Setting Units
									
31.062	31.162	417.2	536.3	0	752.2	57	446.2	1600	Setting Units
									
31.162	31.262	419.4	535	0	754.3	49	443.7	1600	Setting Units
									
31.262	31.362	419.4	539.7	0	753.7	54	446.2	686.7	Setting Units
									
31.362	31.412	416.6	541.9	0	751.2	54	447.5	688.9	Setting Units
									
31.432	31.532	430.1	526.1	1.4	768.4	63	431	482.3	Setting Units
									
31.532	31.632	430.1	528.7	1.4	767.4	61	431.7	481.5	Setting Units
									
31.632	31.732	431.2	530.7	1	767.6	61	433	1600	Setting Units
									
31.732	31.832	430.1	529.2	1.4	766.7	60	432.7	481.3	Setting Units
									
31.832	31.932	429.2	533.6	3	766.9	55.3	431.6	1600	Setting Units
									
31.932	32.032	430.1	533.4	5.8	766.4	54.2	431.6	1600	Setting Units
									
32.032	32.132	427.2	534.4	7.1	765.5	62	433	1600	Setting Units
									
32.132	32.232	426	535.6	6	764.8	60	432.5	1600	Setting Units
									
32.232	32.332	421	539.6	8	755.8	57.3	436.3	1600	Setting Units
									
32.332	32.411	413.1	544.9	12	749.5	50	439.8	1600	Setting Units
									
32.471	32.571	375.2	552.3	5	702.5	12	464.6	706.6	Setting Units
									
32.571	32.631	358	544.9	27.7	687.6	14.1	465.6	1600	Setting Units
									
32.801	32.901	0	829.2	375.2	318.7	38	785	39.6	Injection
									
33.051	33.121	35.2	774.5	348.8	315.4	0	729.6	10	Injection
									
33.171	33.241	239.1	1600	781.1	0	436.5	1140.5	404.8	Injection
									
33.281	33.381	190.2	1600	762.8	0	411.1	1119.2	383.4	Injection
									
33.451	33.551	225	1600	755.4	0	375.2	1207.5	1600	Injection
									
33.601	33.681	247	1600	621.9	0	294.1	1600	1600	Injection
									
33.721	33.821	231.7	1600	489.1	0	151.4	1600	122.4	Injection
									
33.85	33.95	1600	1600	401.4	0	76	1600	58.2	Injection
									
33.95	34.05	1600	1600	405.7	0	74.8	1600	57.8	Injection
									
34.05	34.15	387.1	1600	414.3	0	87.7	1600	68.5	Injection
									
34.15	34.19	384	1600	425.7	0	102.8	1600	83.5	Injection
									
34.23	34.33	347.2	1600	383.5	0	46.6	1600	25.5	Injection
									
34.4	34.5	341.2	1600	362.9	0	20.1	1600	7.3	Injection
									
34.5	34.6	333.5	1600	385.1	0	31	1600	9.8	Injection
									
34.6	34.7	325.2	1600	402.5	0	47.4	1600	26	Injection
									
34.7	34.8	325.4	1600	414.8	0	56.6	1600	35.7	Injection
									
34.8	34.9	326.3	1600	425	0	64.8	1600	45.5	Injection
									
34.93	35.03	335	1600	390.6	0	28.6	1600	7.1	Injection
									
35.03	35.13	334.1	1600	389.7	0	28	1600	7.1	Injection
									
35.13	35.23	325.6	1600	385.4	0	23.3	1600	3.6	Injection
									
35.23	35.33	324	1600	388	0	25.1	1600	5.1	Injection
									
35.33	35.43	321.4	1600	390	0	26	1600	5.4	Injection
									
35.43	35.53	314.8	1600	390.9	0	26.9	1600	8	Injection
									
35.53	35.63	310.5	1600	385.6	0	23.4	1600	4	Injection
									
35.63	35.73	304.4	1600	379.3	2	19.1	1600	0	Injection
									
35.73	35.83	298.3	1600	371.9	6	15.3	1600	0	Injection
									
35.83	35.93	293.9	1600	359.9	10	8	1600	0	Injection
									
35.93	36.03	292.1	1600	355.1	12	6	1600	0	Injection
									
36.069	36.169	298	1600	359.2	1	17.5	1600	0	Injection
									
36.169	36.249	293.1	1600	336.2	11	7.1	1600	0	Injection
									
36.269	36.369	298.3	1600	344.7	4.5	21.4	1600	0	Injection
									
36.369	36.469	295.9	1600	333.8	8	10.8	1600	0	Injection
									
36.469	36.569	289.8	1600	321.9	12	2.8	1600	2	Injection
									
36.649	36.749	290	1600	323.5	11.7	3.2	1600	0	Injection
									
36.749	36.849	287.2	1600	316	14	1	1600	2	Injection
									
36.849	36.899	290	1600	311.4	13.6	0	1600	5	Injection
									
36.969	37.069	250.9	1600	0	285.1	15.3	1600	332.3	Injection
									
37.069	37.169	251	1600	0	290.6	18.4	1600	337.4	Injection
									
37.169	37.269	250.1	1600	0	292.4	19.7	1600	338.1	Injection
									
37.269	37.369	249.6	1600	0	287.9	17	1600	335.9	Injection
									
37.369	37.409	249.6	1600	0	286.5	14.4	1600	334.2	Injection
									
37.588	37.688	267.7	1600	0	303.5	42.1	1600	355	Injection
									
37.688	37.788	270.3	1600	0	307.5	45.5	1600	357.3	Injection
									
37.788	37.888	272.3	1600	0	308.4	52.4	1600	358.3	Injection
									
37.888	37.988	274.1	1600	0	309	50.6	1600	359.4	Injection
									
37.988	38.088	273.9	1600	0	309.4	52	1600	359.1	Injection
									
38.088	38.128	275.3	1600	0	307.7	49.6	1600	357.3	Injection
									
38.188	38.268	266.3	1600	8	322.6	61.2	1600	369.2	Injection
									
38.288	38.388	266	1600	39.6	355.1	90.1	1600	399.3	Injection
									
38.388	38.488	266.1	1600	39.9	356.1	94.9	1600	400	Injection
									
38.488	38.588	266.8	1600	40.8	355.7	95.9	1600	400	Injection
									
38.588	38.678	267.6	1600	39.6	354.3	99.1	1600	400	Injection
									
38.698	38.778	257	1600	24.2	337.4	80.1	1600	382.7	Injection
									
38.868	38.968	251.6	1600	18.9	331.1	79.4	1600	377.2	Injection
									
38.968	39.068	255.6	1600	15.5	328.1	76.3	1600	374.3	Injection
									
39.068	39.118	260.8	1600	17.1	328.2	73	1600	374.3	Injection
									
39.137	39.237	245.2	1600	15.8	327.8	72	1600	371.9	Injection
									
39.237	39.337	247.4	1600	11.7	325.1	71.1	1600	368.9	Injection
									
39.337	39.437	248.8	1600	11.7	324.3	70.8	1600	367	Injection
									
39.437	39.537	248.8	1600	12.1	324.7	71.8	1600	368.7	Injection
									
39.537	39.637	251.2	1600	12.1	323	71.9	1600	369.6	Injection
									
39.637	39.737	253.3	1600	11	322.1	67.4	1600	367.9	Injection
									
39.737	39.837	254.2	1600	12	322.2	67.1	1600	367.6	Injection
									
39.837	39.937	257.7	1600	10	318.6	64.1	1600	364.4	Injection
									
40.117	40.217	294.3	1600	289.7	2	2	1600	10	Injection
									
40.217	40.317	292.8	1600	288.4	2	0	1600	10.4	Injection
									
40.367	40.467	282.1	1600	308.4	7.3	8.6	1600	0	Injection
									
40.467	40.567	283	1600	306.6	8.9	7.2	1600	0	Injection
									
40.567	40.667	281	1600	303	11.2	5	1600	0	Injection
									
40.667	40.767	278.3	1600	299.4	13.6	7	1600	2	Injection
									
40.767	40.867	279	1600	295.6	17.9	3	1600	4.5	Injection
									
40.867	40.967	276	1600	291.1	18.6	1.4	972.3	7.3	Injection
									
41.436	41.536	0	1600	399.9	361.3	379.1	1600	394.5	Injection
									
41.536	41.596	0	1600	435.7	388.8	413.3	1600	425.1	Injection
									
41.716	41.816	0	1600	416.2	375.2	394.8	1600	396.7	Injection
									
41.816	41.866	0	1600	410.8	372.9	389.6	1600	387.4	Injection
									
41.886	41.966	0	1600	431.4	394.8	414.6	1600	413.4	Injection
									
41.986	42.086	0	1600	404.9	365.9	380.8	1600	378.3	Injection
									
42.086	42.186	0	1600	418.4	379.3	399	1600	394.5	Injection
									
42.186	42.286	0	1600	436.7	388.5	415	1600	409.6	Injection
									
42.286	42.386	0	1600	448.2	401	429.9	1600	422.1	Injection
									
