start_time	end_time	App	Cap	Gauge	Pad	Pen	Safety	Tip	Action
5.067	5.167	403.4	325.8	437.8	733	41.2	5	1600	Apply Tip
									
5.167	5.237	401.3	324.1	432.7	730	37.2	1	1600	Apply Tip
									
5.287	5.387	407.7	330.3	442.4	739.4	49.2	13	1600	Apply Tip
									
5.387	5.487	405.6	329.1	439.5	734.3	48.3	11	1600	Apply Tip
									
5.487	5.587	406.6	324.5	438.3	737.1	47.9	10	1600	Apply Tip
									
5.587	5.687	406.2	322.6	435.7	738	35.2	4.5	1600	Apply Tip
									
5.687	5.787	410.5	317.3	435.8	741	33.5	0	1600	Apply Tip
									
5.787	5.887	408.5	312.2	434.2	737	28.6	0	1600	Apply Tip
									
5.887	5.987	413.6	302.7	428.2	743.1	31	0	1600	Apply Tip
									
5.987	6.047	414.2	301.7	427.3	742	17.5	0	1600	Apply Tip
									
6.066	6.166	422.4	318	445.6	758	43.4	5	1600	Apply Tip
									
6.166	6.266	420.1	314.9	443.6	756	41.2	5	1600	Apply Tip
									
6.266	6.366	420.6	312.7	440.1	757	38.1	3	1600	Apply Tip
									
6.366	6.466	419.1	309.8	440.3	756	42.1	9	1600	Apply Tip
									
6.466	6.566	422.1	305.4	441.3	757.1	45.7	14	1600	Apply Tip
									
6.566	6.666	422.6	303.7	434.5	753.1	40	3	1600	Apply Tip
									
6.666	6.766	421.3	303.3	430.8	751.3	34.5	0	1600	Apply Tip
									
6.766	6.866	422.8	302.9	428.9	755	36.4	0	1600	Apply Tip
									
6.866	6.966	418.9	301	422.5	749.1	24.7	8.1	1600	Apply Tip
									
6.966	7.066	422.3	297	419.8	752.4	26.7	9.2	1600	Apply Tip
									
7.066	7.166	418.5	299.7	421.1	747	33.3	13.3	1600	Apply Tip
									
7.166	7.266	415.6	310	420.9	744	28.3	5	1600	Apply Tip
									
7.266	7.366	417.1	313.9	431.1	746	33.8	3.2	1600	Apply Tip
									
7.366	7.466	420.9	306.3	434.1	752	35.5	0	1600	Apply Tip
									
7.466	7.565	429	298.6	433.2	759	40	0	1600	Apply Tip
									
7.586	7.686	430.5	279.7	430.8	760.1	44	0	599	Apply Tip
									
7.686	7.786	430.8	278.6	428.5	764.1	49.2	1600	589.4	Apply Tip
									
7.786	7.886	436.9	275.8	424	770.2	23.8	9.4	1600	Apply Tip
									
7.886	7.986	430.9	286	417	762	27.6	15.7	1600	Apply Tip
									
7.986	8.086	423.6	291.5	415.6	754	22.5	2	1600	Apply Tip
									
8.305	8.405	426.8	295.3	423.8	759	62.6	1600	1600	Apply Tip
									
8.405	8.505	423.5	300.3	419.9	761	48.8	39.1	1600	Apply Tip
									
8.505	8.605	422.9	305	429.1	759	39.6	19.6	1600	Apply Tip
									
8.605	8.705	425	310.5	438.1	758	41.9	15	1600	Apply Tip
									
8.705	8.805	426.2	312.2	443.1	759	48.3	17.7	1600	Apply Tip
									
8.875	8.975	411.7	301.1	430.9	743	36.4	11.7	1600	Apply Tip
									
8.975	9.075	414.3	300.8	431.5	749	38.5	5	1600	Apply Tip
									
9.135	9.235	406.6	301.5	423.4	733	25.5	0	1600	Apply Tip
									
9.235	9.335	406.8	300.9	421.8	733	30.1	0	1600	Apply Tip
									
9.335	9.385	408.8	298.5	420.1	735	19.7	0	1600	Apply Tip
									
9.534	9.634	384	344.6	479	721.1	73	194.3	41.3	Apply Tip
									
9.634	9.714	374.5	356	468	707.7	69.8	274.7	37.4	Apply Tip
									
9.824	9.924	386.2	358.4	457.3	715.1	59.5	312.4	29.7	Apply Tip
									
9.924	10.024	386	363.4	464.6	715.9	72.6	328.3	38.1	Apply Tip
									
10.024	10.084	388.2	371.6	464.2	713.2	76.2	352.1	42.7	Apply Tip
									
10.104	10.204	379.3	301	424.2	691.4	56.5	382.6	35.2	Apply Tip
									
10.204	10.304	363	332.5	424.4	677.6	55.3	364.1	24	Apply Tip
									
10.304	10.404	357.1	362.9	429.1	670.5	69.5	363.3	34.4	Apply Tip
									
10.404	10.504	343.7	416.2	435.6	654.4	91.5	376.7	62.6	Apply Tip
									
10.504	10.604	341.2	449.4	456.8	655.3	121.2	384.9	94.9	Apply Tip
									
10.604	10.684	380.4	504.9	1600	710.7	178.8	1600	148.4	Apply Tip
									
10.704	10.804	365.8	428.4	1600	680.7	69.6	1600	33.9	Setting Units
									
10.854	10.954	345.6	429.2	231.5	657.2	21.9	403	94.5	Setting Units
									
10.954	11.044	349.9	445.5	186	666.4	15	399.8	133	Setting Units
									
11.273	11.373	476.9	327.8	15.8	790.3	39	294.2	373.8	Setting Units
									
11.403	11.483	493.3	325.4	11.2	810	57.3	283.8	395	Setting Units
									
11.523	11.623	495.6	331.3	12	819.8	69	295.6	412.3	Setting Units
									
11.673	11.773	495.6	341.3	9.4	823.1	62.8	312.1	409.5	Setting Units
									
11.773	11.873	486.1	335.4	0	810.3	52	327.4	401	Setting Units
									
11.873	11.933	483.4	332.8	0	806.1	47	335	395.5	Setting Units
									
11.953	12.053	502.7	348	14.1	826	54.4	1600	407.8	Setting Units
									
12.053	12.153	500.3	347.5	13	823.8	51.4	1600	406.5	Setting Units
									
12.153	12.253	500.8	345.2	11	823.6	50.8	1600	407.3	Setting Units
									
12.253	12.353	497.3	343.7	8	820.4	57	1600	405.2	Setting Units
									
12.353	12.453	498.7	341.8	7	819.9	47	1600	404.1	Setting Units
									
12.453	12.553	496.9	340.5	5	819.1	47.2	1600	405.6	Setting Units
									
12.553	12.653	497	339.9	5	817.8	47	1600	405.2	Setting Units
									
12.653	12.703	495.8	340.3	4	816.6	55	1600	404.1	Setting Units
									
12.962	13.052	243	628	340.8	609.8	39.1	578.8	44	Priming
									
13.072	13.172	299	635.7	354.5	663.5	18.1	536.7	0	Priming
									
13.202	13.302	371.5	650.5	392.4	741.7	64.8	492.3	23	Priming
									
13.342	13.442	393.8	578	336.1	757.9	11	415.5	0	Priming
									
13.442	13.542	417.1	607.3	365	788.1	39.4	415.9	21	Priming
									
13.542	13.642	415.4	621.8	378	790.1	55.3	428	28.7	Priming
									
13.642	13.742	416.8	635	393	793	65.4	436	36.9	Priming
									
13.742	13.842	418.5	644	403	795.6	78.2	440.6	48.5	Priming
									
13.842	13.942	427.2	654.8	414	806.8	89.1	441.6	56.9	Priming
									
13.942	14.042	430.8	654.8	416	809.6	92.1	439.2	59.8	Priming
									
14.042	14.142	433.4	660.4	420	812.4	90.1	439.4	62	Priming
									
14.142	14.242	437.4	1600	423	817.6	98.1	438.8	62.9	Priming
									
14.242	14.342	449.1	1600	432.1	833.7	106.1	433.4	70.4	Priming
									
14.342	14.401	450.4	1600	435.1	834.3	111.6	434.1	71.9	Priming
									
14.442	14.542	441	1600	398.4	819.3	71.8	406.6	46	Priming
									
14.542	14.642	441.8	1600	399.3	819	77.1	409.1	47.4	Priming
									
14.642	14.742	441.2	1600	402.2	821	73.5	411.4	48.1	Priming
									
14.742	14.842	440.5	1600	404.2	821.7	78.1	413.3	47.4	Priming
									
14.842	14.942	440.5	1600	405.2	821.7	79.6	413.9	47.8	Priming
									
14.942	15.042	438.3	1600	406.1	818.4	78.1	415.8	47	Priming
									
15.042	15.142	435.3	1600	405.1	816.5	78.6	417.4	45.8	Priming
									
15.142	15.242	434	1600	404.1	813	74.7	418.6	43.8	Priming
									
15.242	15.342	427.8	1600	402	806.7	68.4	419.9	38.9	Priming
									
15.342	15.442	426.6	1600	400	804.8	70.2	419.6	36.7	Priming
									
15.442	15.542	424.7	1600	397	802.9	69.1	419.6	33.3	Priming
									
15.651	15.751	0	713.3	472.6	275.9	414.1	809.3	458	Priming
									
16.191	16.291	0	708.5	459.2	286.8	398.1	802.8	452.3	Priming
									
16.291	16.391	0	709.2	462.1	277.8	404.7	808.9	463.9	Priming
									
16.391	16.491	0	709.9	465.7	269.8	412.3	814	474.1	Priming
									
16.491	16.591	0	711.4	466.8	266.6	413.5	816.1	476.6	Priming
									
16.591	16.691	0	710	465.1	264.8	414.3	818.3	479	Priming
									
16.691	16.791	0	709.3	465.7	262.5	415	818.8	482.1	Priming
									
16.791	16.891	0	710.7	467.6	262.1	416.2	819.8	484.2	Priming
									
16.891	16.991	0	710.7	467.1	261.2	417	820.3	484.2	Priming
									
16.991	17.091	0	712.1	468.7	261.7	419.6	821.7	484.1	Priming
									
17.091	17.191	0	715.6	472.1	260.4	422.8	823.2	485.5	Priming
									
17.191	17.291	0	717	474.6	257.7	424.2	825.4	489.3	Priming
									
17.291	17.391	0	717.7	473.7	257.7	424	825.1	488.1	Priming
									
17.391	17.491	0	718.4	473.2	259.1	424	824.9	488.1	Priming
									
17.491	17.591	0	715.6	472.6	258.2	422.3	825.6	488.5	Priming
									
17.591	17.691	0	717	473.2	257	423	825.8	488.6	Priming
									
17.691	17.791	0	717	473.7	259.2	423.2	825.6	486.3	Priming
									
17.791	17.891	0	719.1	473.7	258.5	423.5	826.6	487.9	Priming
									
17.891	17.991	0	719.1	474	257.1	424.9	827.8	489.4	Priming
									
17.991	18.091	0	721.3	477.6	255.8	428.8	830.9	491.4	Priming
									
18.091	18.191	0	722	478.7	254.3	428.8	831.4	492.2	Priming
									
18.191	18.291	0	724.8	481.2	255.6	430	831.4	491.7	Priming
									
18.291	18.391	0	726.2	481.8	255.4	431.7	832.2	493	Priming
									
18.391	18.491	0	726.9	482	255	432.7	832.4	494	Priming
									
18.491	18.591	0	727.6	482.6	255.9	432.7	833.1	494.2	Priming
									
18.591	18.691	0	727.6	484	256.3	433.4	833.1	493.9	Priming
									
18.691	18.791	0	728.3	484.5	254	433	833.1	493.9	Priming
									
18.791	18.891	0	726.2	484.3	255.4	431.7	832.4	493.4	Priming
									
18.891	18.991	0	726.9	483.7	256.2	432.2	831.7	493.6	Priming
									
18.991	19.091	0	728.3	484	256.4	432.6	832.4	492.9	Priming
									
19.091	19.191	0	728.3	485.6	256.6	433.4	832.4	493.7	Priming
									
19.191	19.291	0	727.6	485.9	256.6	433.6	832.4	493.4	Priming
									
19.291	19.391	0	729	487.3	256.6	433.7	833.4	494.4	Priming
									
19.391	19.491	0	730.4	486.5	256.4	433.9	833.9	494.3	Priming
									
19.491	19.591	0	731.2	488.1	256	434.6	835.3	495.3	Priming
									
19.591	19.669	0	731.2	488.4	255.9	434.2	834.3	494.4	Priming
									
19.689	19.789	0	729	486.2	259.3	432.2	833.1	491.6	Priming
									
19.789	19.889	0	729	485.6	258.5	433.5	835.6	493.6	Priming
									
19.889	19.989	0	729	485.1	258.5	431.9	834.1	492.1	Priming
									
19.989	20.089	0	726.2	483.7	258.5	431.5	833.4	493.5	Priming
									
20.089	20.189	0	727.7	484.5	257.4	433.7	834.8	493.9	Priming
									
20.189	20.229	0	727.7	485.1	257.9	433.7	836.3	493.7	Priming
									
20.308	20.408	0	729	484.5	259.6	432.8	836.3	492.4	Priming
									
20.408	20.508	0	727.6	485.6	258.5	433.2	836.3	492.5	Priming
									
20.508	20.608	0	728.3	486.5	258.3	432.3	834.1	492.2	Priming
									
20.608	20.708	0	729	487.3	258.5	433.4	836	494	Priming
									
20.708	20.808	0	729.7	485.9	260.2	432.9	836	493	Priming
									
20.808	20.908	0	730.4	486.5	259.8	432.4	835.3	493	Priming
									
20.908	21.008	0	729.7	487.3	259.3	432.3	835.6	493.2	Priming
									
21.008	21.108	0	729	487.6	258.8	434.1	835.6	494.2	Priming
									
21.108	21.208	0	729	486.7	259.1	434.1	835.3	494.2	Priming
									
21.208	21.308	0	727.7	485.4	256.5	433.4	835.8	495.8	Priming
									
21.308	21.408	0	728.4	485.7	255.6	435.1	836.7	498	Priming
									
21.408	21.508	0	728.4	485.9	257	433.7	837.2	495.7	Priming
									
21.508	21.608	0	728.4	486.8	255.8	434.6	837.5	497.6	Priming
									
21.608	21.708	0	727.6	484.3	257.5	433.7	835.8	496.6	Priming
									
21.708	21.808	0	729.1	485.9	257.1	433.9	836.3	496.6	Priming
									
21.967	22.067	0	694.8	461.4	238.5	423.9	824.1	507	Priming
									
22.137	22.237	0	724.8	480.4	265.5	427.1	828.5	489.4	Priming
									
22.237	22.337	0	724.1	479.5	263.6	428.3	829.5	491.6	Priming
									
22.337	22.397	0	723.4	480.7	262.7	428.8	830.7	491.6	Priming
									
22.417	22.517	0	738.2	494.2	256.2	442.6	842.9	503.5	Priming
									
22.517	22.617	0	736.8	494.8	255.4	442.2	842.8	502.3	Priming
									
22.617	22.717	0	736.8	492.9	257.3	440.5	842.1	501.3	Priming
									
22.717	22.817	0	737.5	493.4	256.9	440.5	843.1	501.2	Priming
									
22.817	22.917	0	737.5	495.1	256.9	440.7	842.4	499.9	Priming
									
22.917	23.017	0	736.8	494.5	256.2	441.7	842.9	501.3	Priming
									
23.017	23.117	0	736.8	494	256	440.7	841.7	501.3	Priming
									
23.117	23.217	0	736.8	493.7	257.3	441.2	842.1	500.4	Priming
									
23.217	23.317	0	736.8	493.4	256.2	440.9	842.1	500.4	Priming
									
23.317	23.417	0	736.8	493.4	258.1	439.5	841.2	498.1	Priming
									
23.417	23.517	0	737.5	493.7	259.2	439.2	840.9	495.8	Priming
									
23.517	23.617	0	737.5	492.9	260.8	438.3	840.5	495.6	Priming
									
23.617	23.717	0	736.1	492.9	259.7	437.8	840.5	494.6	Priming
									
23.717	23.817	0	737.5	494	260.2	438.3	840	494.6	Priming
									
23.817	23.917	0	737.5	494.8	258.5	438.7	840	495.2	Priming
									
23.917	24.017	0	738.9	496.2	260.2	439	841.3	495	Priming
									
24.017	24.117	0	740.3	496.8	259.9	440.4	841.5	496.9	Priming
									
24.117	24.217	0	741.1	497.4	259.3	441	842.3	496.6	Priming
									
24.217	24.317	0	741.1	498.2	259.9	440.4	841.6	497.6	Priming
									
24.317	24.417	0	739.6	498.2	258.8	440.2	842.5	497	Priming
									
24.417	24.517	0	739.6	497.6	258.3	439.7	842	496.9	Priming
									
24.517	24.617	0	739.6	496.2	260.5	439.2	841.3	495	Priming
									
24.617	24.717	0	738.2	494.6	260.8	438	838.1	495	Priming
									
24.717	24.817	0	736.1	494	261.3	437.8	838.4	494.2	Priming
									
24.817	24.917	0	734.7	492.1	262.2	436.8	836.4	492.4	Priming
									
24.917	25.017	0	731.1	487.6	264.2	431.5	832.4	488.3	Priming
									
25.017	25.117	0	726.9	482.3	267	424.2	826.6	482.6	Priming
									
25.117	25.217	0	719.1	474	274.9	413.4	816.2	472.5	Priming
									
25.217	25.275	0	707.1	462.6	283.7	400.2	805	458.3	Priming
									
25.355	25.455	441.7	280.6	79.3	725.5	47	284	311	Setting Units
									
25.475	25.575	435.4	280	60.8	736.5	48	274.5	337.2	Setting Units
									
25.575	25.615	474.2	266.3	80.5	777.3	81.6	240.6	376.3	Setting Units
									
25.635	25.715	448.2	295.4	37.5	763	45	269.5	362.8	Setting Units
									
25.775	25.875	449	375.4	37.2	779.2	29	323.7	349.5	Setting Units
									
25.875	25.975	491.2	358.3	29.8	823.5	71.8	283.8	412.8	Setting Units
									
25.975	26.075	509.3	340	48.1	840.2	101.4	262.2	445.1	Setting Units
									
26.075	26.135	516	318.2	64.9	844.6	117	255.6	466.7	Setting Units
									
26.155	26.245	466.9	347.8	7.3	794.6	58	316.7	411.4	Setting Units
									
26.285	26.385	467	364.2	4.5	794	53.2	325.8	409.6	Setting Units
									
26.385	26.455	456.2	357.8	0	778.9	47	339.3	399.4	Setting Units
									
26.475	26.575	497.8	355.7	31.3	817.6	83	301.7	437.5	Setting Units
									
26.575	26.675	494	356	26.9	813.7	78	308.6	432.4	Setting Units
									
26.675	26.775	485.7	354.7	19.9	806.3	74	314.6	427.4	Setting Units
									
26.775	26.875	483	355.4	16.1	804.6	66.5	318.2	424.2	Setting Units
									
26.875	26.975	481.8	357.5	12.6	802.7	62	321.4	420.3	Setting Units
									
26.975	27.075	481.3	357.7	11.2	801.9	62	323.3	419.8	Setting Units
									
27.075	27.175	482.3	359.5	10.2	800.5	60.3	323.3	418.1	Setting Units
									
27.175	27.275	481.8	360.1	10	799.9	59.5	323.1	417.9	Setting Units
									
27.275	27.375	480.5	361.2	8.2	800.2	57	324	416.9	Setting Units
									
27.375	27.475	480	363.1	7.1	798.6	60	325	415.6	Setting Units
									
27.475	27.575	476.3	364.6	5	796.2	57	327.5	413.3	Setting Units
									
27.575	27.675	474.1	366	2.8	793.8	52	330	410.4	Setting Units
									
27.675	27.775	472.3	368.7	0	790.7	49	331.3	408.2	Setting Units
									
27.775	27.875	470.5	371.2	0	789.3	48	331.3	404.8	Setting Units
									
27.875	27.975	465.1	373.2	0	781.9	42	337.7	398.4	Setting Units
									
27.975	28.075	460	374.5	0	777.4	36	341.6	394	Setting Units
									
28.075	28.175	458.2	378.1	4.5	777.9	38	341.6	389.5	Setting Units
									
28.175	28.275	455.7	378.8	6	775.2	31	341.2	388.4	Setting Units
									
28.275	28.375	455.3	379.3	6.7	775.1	34	340.1	387.8	Setting Units
									
28.375	28.475	456.5	379.9	8.5	776.5	36.1	338.5	387.2	Setting Units
									
28.475	28.575	456.4	381	9.2	773.6	35.1	336.9	386.5	Setting Units
									
28.575	28.675	453.3	383.7	14.1	770.6	27.5	338.1	380.3	Setting Units
									
28.675	28.754	445.7	390.9	20.6	765.3	22.8	344.4	370.2	Setting Units
									
28.783	28.883	360	410.5	71.1	675.1	0	425	284.2	Setting Units
									
28.883	28.983	312	458.1	129.4	628.9	4	480.4	222.9	Setting Units
									
28.983	29.083	279.8	489.5	169.3	598.6	12	513.2	181.5	Setting Units
									
29.083	29.183	214.3	551.8	250.8	532.6	22.4	587.8	98.3	Setting Units
									
29.343	29.443	135	830.9	758.1	28.2	414.7	1068	389.7	Injection
									
29.443	29.503	212.2	893.1	859	0	502.2	1138.3	470	Injection
									
29.603	29.703	157.7	1600	750	0	323.1	1071.4	291.3	Injection
									
29.703	29.753	206	1600	776	0	330.4	1142.3	1600	Injection
									
29.773	29.853	188.6	1600	718.8	0	283.7	1600	251	Injection
									
29.873	29.963	176.7	1600	675.3	0	222.4	1600	185.1	Injection
									
30.003	30.103	189.4	1600	603	0	173.1	1600	142.4	Injection
									
30.103	30.203	211.9	1600	593.6	0	167.9	1600	127.2	Injection
									
30.203	30.273	234.8	1600	586.4	0	164	1600	126.2	Injection
									
30.292	30.392	240.8	1600	520.3	0	98.5	1600	62.1	Injection
									
30.392	30.492	255.5	1600	526.9	0	87	1600	53.4	Injection
									
30.572	30.672	1600	1600	533.6	0	55.5	1600	21.8	Injection
									
30.822	30.922	410.2	1600	1600	19.8	10.3	1600	1	Injection
									
30.922	31.022	397	1600	1600	0	30.6	1600	6.4	Injection
									
31.092	31.192	413	1600	375.2	12	13	1600	0	Injection
									
31.192	31.292	419	1600	1600	12.6	15.8	1600	0	Injection
									
31.292	31.352	424	1600	1600	10.8	20.9	1600	0	Injection
									
31.372	31.472	422.2	1600	1600	13.6	10.8	1600	0	Injection
									
31.522	31.622	415	1600	1600	5	4.5	1600	0	Injection
									
31.702	31.802	416	1600	1600	13.5	2.8	1600	0	Injection
									
31.802	31.882	415.3	1600	1600	9	3.6	1600	1	Injection
									
31.971	32.071	399.8	1600	1600	10.6	4	1600	4	Injection
									
32.071	32.171	377.8	1600	1600	19.1	0	1600	22	Injection
									
32.171	32.211	366.2	1600	1600	24.8	0	1600	30.7	Injection
									
32.251	32.351	321	1600	1600	20.2	0	1600	35.9	Injection
									
32.371	32.451	291	1600	349.9	23.3	0	1600	41.7	Injection
									
32.501	32.571	258	1600	309.9	23.9	0	1600	42.6	Injection
									
32.821	32.921	231.2	1600	0	310	43.4	943.3	345.7	Setting Units
									
32.941	33.041	238.1	1600	12.1	326.4	56.3	1600	363.5	Setting Units
									
33.041	33.141	234.7	1600	14.6	327	60.5	1600	362	Setting Units
									
33.191	33.291	232.7	1600	25.6	343.1	73.8	1600	378.3	Setting Units
									
33.291	33.391	229.4	1600	13	335.2	63.1	1600	370.4	Setting Units
									
33.391	33.431	222.4	1600	1	323.1	44.3	1600	360	Setting Units
									
33.451	33.551	224.5	1600	23.3	349.2	65	1600	382.9	Setting Units
									
33.79	33.89	254	1600	46.5	380.4	93.6	1600	416.2	Setting Units
									
33.89	33.99	250	1600	42.5	376.5	92	1600	412.5	Setting Units
									
33.99	34.09	243.1	1600	35.4	372	81.3	1600	406.5	Setting Units
									
34.09	34.19	243	1600	27.8	364	77.5	1600	401.6	Setting Units
									
34.19	34.29	240.2	1600	19.2	355.6	72.7	1600	392.6	Setting Units
									
34.29	34.39	239.4	1600	14.3	351.1	68.6	1600	389.8	Setting Units
									
34.39	34.49	237.8	1600	8.2	348.9	66.4	1600	386.3	Setting Units
									
34.49	34.59	233.5	1600	4.5	346.4	59.8	1600	383.8	Setting Units
									
34.67	34.77	250.4	1600	40.2	382.1	95.8	1600	417.3	Setting Units
									
34.77	34.87	247.8	1600	38.6	379.8	92.7	1600	417.6	Setting Units
									
34.87	34.97	246	1600	35.6	377.6	91.1	1600	415.2	Setting Units
									
34.97	35.07	246.9	1600	34.4	377.6	89.8	1600	414.8	Setting Units
									
35.07	35.17	248.7	1600	32.2	375.6	91.4	1600	414.1	Setting Units
									
35.17	35.27	246.9	1600	33.4	376.7	89.8	1600	413.6	Setting Units
									
35.27	35.34	245.6	1600	34.2	375.6	89.8	1600	413.6	Setting Units
									
35.359	35.459	241.2	1600	29	370.6	87	1600	407.2	Setting Units
									
35.509	35.609	238.6	1600	7	346.1	68.9	1600	383.9	Setting Units
									
35.609	35.709	230.8	1600	12.5	349.8	74.9	1600	386.9	Setting Units
									
35.709	35.809	229.1	1600	21.9	352.5	79.6	1600	389.2	Setting Units
									
35.809	35.909	232.7	1600	23.8	353.5	79.2	1600	388.8	Setting Units
									
35.909	36.009	231.9	1600	27.5	352.2	76.5	1600	390.5	Setting Units
									
36.009	36.109	233.8	1600	23.8	353.8	81	1600	388.8	Setting Units
									
36.109	36.209	233.5	1600	26	353.9	79.6	1600	388.8	Setting Units
									
36.209	36.299	234.4	1600	24.6	354.4	81.4	1600	389.4	Setting Units
									
36.309	36.409	224.6	1600	0	293.5	24.5	916.1	332.3	Setting Units
									
36.409	36.509	225.1	1600	0	292.6	24.7	913.2	331.7	Setting Units
									
36.509	36.589	226.1	1600	0	294.5	28.6	1600	333	Setting Units
									
36.829	36.919	0	1600	353.3	335.9	327.7	1600	368.9	Injection
									
37.068	37.168	0	1600	340.2	312.1	312	1600	339.3	Injection
									
37.168	37.238	0	1600	402.4	356.7	381.5	1600	397.6	Injection
									
37.358	37.458	0	1600	419	362	389.7	913.6	387.5	Injection
									
37.488	37.588	0	1600	441.5	372.7	413	1600	403.4	Injection
									
37.638	37.718	0	1600	451.9	377.6	434	904.1	411.6	Injection
									
37.758	37.858	0	1600	462.8	388.3	444.3	1600	1600	Injection
									
37.858	37.958	0	1600	476.3	399	456.9	906	1600	Injection
									
37.958	38.018	0	1600	495.5	406.6	474.7	1600	1600	Injection
									
38.038	38.138	0	1600	495.7	395.4	471.8	908.8	1600	Injection
									
38.138	38.218	0	1600	508.7	403.9	484.6	902.5	1600	Injection
									
38.318	38.418	0	1600	513.2	403.9	485.7	911.8	1600	Injection
									
38.508	38.608	0	1600	524.4	405.2	498.6	1600	1600	Injection
									
38.608	38.708	0	1600	1600	394.6	482.6	1600	1600	Injection
									
38.708	38.808	0	1600	505.8	395.3	480.9	1600	1600	Injection
									
38.808	38.908	0	1600	514.4	406.1	489.6	915.3	1600	Injection
									
38.908	39.008	0	1600	516.2	408	493.5	913.8	1600	Injection
									
39.008	39.108	0	1600	518.2	403.8	493.5	909.8	1600	Injection
									
39.108	39.208	0	1600	519.2	403.1	492.2	906.9	1600	Injection
									
39.208	39.308	0	1600	514.6	398.9	486.3	911	1600	Injection
									
39.308	39.408	0	1600	1600	393.2	482.7	1600	1600	Injection
									
39.408	39.508	0	924.5	501.3	384.1	1600	1600	1600	Injection
									
39.508	39.608	0	1600	494	379.2	465.7	1600	1600	Injection
									
39.608	39.708	0	1600	492.9	377.7	460.6	1600	1600	Injection
									
39.708	39.808	0	1600	494.1	375.5	466.4	1600	1600	Injection
									
39.808	39.908	0	1600	484.7	365	455.3	942.4	1600	Injection
									
39.908	40.008	0	1600	483	365	453.2	943.1	1600	Injection
									
40.008	40.108	0	1600	1600	363.6	451.2	945.3	1600	Injection
									
40.108	40.208	0	1600	1600	363.6	451.1	944.7	1600	Injection
									
40.208	40.308	0	1600	480.8	361	451.1	945.3	1600	Injection
									
40.308	40.408	0	1600	482	360.2	451.2	944.5	1600	Injection
									
40.408	40.508	0	1600	481.2	358.8	450.1	945.3	1600	Injection
									
