start_time	end_time	App	Cap	Gauge	Pad	Pen	Safety	Tip	Action
58.676	58.776	725.1	831.4	498.4	1600	50.7	32.6	502.4	Remove Tip
									
58.776	58.876	720.4	826.9	495.2	1600	60.1	1600	504.2	Remove Tip
									
58.876	58.976	718.5	824.5	494.1	1600	41.4	0	505.6	Remove Tip
									
58.976	59.076	722.1	822.7	494.2	1600	42.4	0	505.3	Remove Tip
									
59.076	59.176	715.9	812.3	486.5	1600	33.4	5	509.5	Remove Tip
									
59.176	59.276	716.3	801.2	483.2	1600	35.1	0	508.6	Remove Tip
									
59.276	59.376	713.4	795.2	481.3	1600	31.9	0	509.9	Remove Tip
									
59.376	59.476	707.4	794.7	482.6	1600	31.1	0	511.7	Remove Tip
									
59.476	59.576	712.8	801.6	485.5	1600	33.2	0	509.5	Remove Tip
									
59.615	59.715	724.5	816.2	495.6	1600	62.2	1600	499.5	Remove Tip
									
59.715	59.815	715.1	805.1	490.5	1600	45.8	15.1	497.9	Remove Tip
									
59.815	59.915	716.6	809	493.6	1600	48.4	23.5	495.6	Remove Tip
									
59.915	60.015	719.2	802.5	485.4	1600	39.4	0	502.4	Remove Tip
									
60.015	60.115	717.5	811.2	494.3	1600	48.8	1600	503.2	Remove Tip
									
60.115	60.215	712.2	803.1	489.8	1600	43.1	1600	504.5	Remove Tip
									
60.215	60.315	711.6	812.8	496.2	1600	53.2	1600	1600	Remove Tip
									
60.315	60.395	698	804.7	493.6	1600	48	218.5	213.4	Remove Tip
									
60.415	60.515	667	784.7	472.2	1600	32.5	341.9	1600	Remove Tip
									
60.515	60.585	643.2	781.8	471.4	1600	31.6	400.2	1600	Remove Tip
									
60.695	60.795	471.8	579.8	294.1	705.3	0	568.9	814.9	Remove Tip
									
60.795	60.895	427.9	552.5	234.1	657.6	0	586.1	863.3	Remove Tip
									
60.895	60.935	420.7	549.9	212.1	650.9	0	627.1	1600	Remove Tip
									
60.975	61.075	455	606.9	220.8	689	0	1600	645.3	Remove Tip
									
61.075	61.145	408.6	556.9	156.5	640.7	0	583.8	678.9	Remove Tip
									
61.364	61.464	292	0	610.3	194.5	683.3	1167.3	1600	Cap On
									
61.464	61.514	308.3	0	729.7	184.7	806.1	1242.1	1600	Cap On
									
61.534	61.624	283.1	0	712.4	194.4	790.1	1600	1600	Cap On
									
61.684	61.774	281.6	0	723	167.4	803.5	1600	1600	Cap On
									
61.984	62.084	215.9	0	319.4	417.1	323.4	795.5	1600	Cap On
									
62.134	62.204	429.2	0	360	672.7	242.5	551.5	631.5	Cap On
									
62.244	62.344	556.3	0	495.2	803.1	188.2	427.4	509.3	Cap On
									
62.344	62.444	595.2	0	565.1	841.9	165.9	397.4	478.4	Cap On
									
62.534	62.634	656.6	0	660.4	910.4	230.3	1600	431.3	Cap On
									
62.634	62.684	657.1	0	650.3	906.9	216.9	1600	447.9	Cap On
									
62.714	62.814	512.4	120.3	472.5	743	46	1600	631	Cap On
									
62.814	62.914	514.8	91.1	472.4	743.1	42.4	1600	637.5	Cap On
									
62.914	63.014	514.2	51.2	472.1	743.1	41	573.5	635.9	Cap On
									
63.014	63.114	511.3	26.3	464.9	739.4	35.6	568.8	639.3	Cap On
									
63.114	63.174	509.4	12.8	458.5	736.7	28.5	553.5	636.4	Cap On
									
63.213	63.303	503.4	3.6	430.3	725.2	29.1	550.6	652.2	Cap On
									
63.343	63.443	461.4	28	343.4	663	1	610.4	718.6	Cap On
									
63.483	63.583	472	6	344.1	676.7	27.9	593.9	706.7	Cap On
									
63.583	63.683	475.8	0	340.3	677.8	26	599.5	714	Cap On
									
63.683	63.783	479.3	0	337.3	678.6	24	605.6	1600	Cap On
									
63.783	63.883	488.5	0	340.1	686.3	26	607.1	726.7	Cap On
									
63.883	63.983	493.7	0	335.7	688.8	23	611.9	1600	Cap On
									
63.983	64.083	497	0	333.6	689.7	19	616.2	1600	Cap On
									
64.183	64.283	505	0	347.1	702.1	30	607.3	729.4	Cap On
									
64.283	64.343	508.1	0	340.1	700.7	27	615.1	1600	Cap On
									
64.463	64.563	320.6	244	77.8	445.9	0	871	983.5	Cap On
									
64.563	64.623	314.5	256.2	59.5	434.8	0	878.1	1600	Cap On
									
64.782	64.882	431.2	63	229	609.3	0	672.5	1600	Cap On
									
64.882	64.982	413.1	54	227.1	597.7	0	663.7	773.6	Cap On
									
65.012	65.112	411.9	53.9	201.8	613.1	0	630.5	1600	Cap On
									
65.292	65.392	282.1	149	59.1	518.2	0	692.3	1600	Cap On
									
65.392	65.442	272.2	152	47.4	510.6	0	697.2	1600	Cap On
									
65.712	65.812	432.3	0	204.9	668.7	14.1	500.5	564.9	Cap On
									
65.812	65.912	442	11	221.9	684.2	32.2	488.9	542.9	Cap On
									
65.912	65.952	443	25	225.6	688.6	39.4	490.7	540.3	Cap On
									
65.992	66.092	439.6	0	210.9	678.3	19	495.9	561.8	Cap On
									
66.182	66.282	426.3	0	200	659.6	11	510.4	580.5	Cap On
									
66.391	66.471	435.4	0	211.9	670.1	24.5	492.9	562.6	Cap On
									
66.491	66.591	428.4	0	200.8	663.8	14.9	499	571.7	Cap On
									
66.591	66.691	445.1	0	215.7	681.8	25.7	485.4	558.6	Cap On
									
66.731	66.811	463	0	232.6	707	40	472.3	545.7	Cap On
									
68.39	68.49	1600	1600	440.2	1600	1600	1161.3	1178.8	Cap On
									
68.49	68.58	1600	1600	444.1	1600	1600	1166.1	1184.6	Cap On
									
68.6	68.7	1600	1600	421.5	1600	1600	1144	1158.6	Cap On
									
68.7	68.8	1600	1600	421.4	1600	1600	1144	1159.1	Cap On
									
68.8	68.84	1600	1600	419.5	1600	1600	1140.8	1156.9	Cap On
