event_type	start_time	end_time	duration	saccade_amplitude
Saccade	45	85	40	
Saccade	275	305	30	
Saccade	315	335	20	
Fixation	335	425	90	
Saccade	475	495	20	
Fixation	545	914	370	
Fixation	954	1264	310	
Saccade	1264	1294	30	10.66
Fixation	1294	1504	210	
Fixation	1674	1784	110	
Saccade	1784	1804	20	
Fixation	1824	2014	190	
Saccade	2014	2034	20	3.9
Fixation	2034	2314	280	
Fixation	2354	2753	400	
Fixation	2773	2933	160	
Fixation	2953	3273	320	
Fixation	3293	3493	200	
Saccade	3493	3513	20	
Fixation	3593	3663	70	
Fixation	3703	3953	250	
Fixation	3973	4163	190	
Saccade	4163	4213	50	
Saccade	4273	4303	30	
Fixation	4303	4432	130	
Fixation	4452	4552	100	
Fixation	4572	4672	100	
Fixation	4692	4822	130	
Saccade	4962	4982	20	
Fixation	4982	5222	240	
Fixation	5262	5502	240	
Fixation	5542	5952	410	
Fixation	6012	6121	110	
Saccade	6171	6201	30	
Fixation	6291	6441	150	
Fixation	6571	6821	250	
Fixation	6861	7101	240	
Fixation	7121	7241	120	
Fixation	7261	7401	140	
Saccade	7421	7451	30	
Fixation	7521	7641	120	
Fixation	7691	8390	700	
Fixation	8410	9969	1559	
Fixation	10009	10909	899	
Fixation	10979	11508	530	
Fixation	11528	11638	110	
Fixation	11658	11898	240	
Fixation	11938	12208	270	
Fixation	12228	12298	70	
Fixation	12338	12568	230	
Fixation	12628	12738	110	
Fixation	12758	13067	310	
Fixation	13087	13237	150	
Fixation	13277	13537	260	
Fixation	13557	13667	110	
Fixation	13687	13787	100	
Fixation	13827	13937	110	
Saccade	13957	13997	40	
Fixation	13997	14087	90	
Fixation	14107	14337	230	
Saccade	14337	14357	20	
Fixation	14377	14487	110	
Fixation	14527	14966	440	
Fixation	14986	16016	1029	
Fixation	16056	16415	360	
Fixation	16455	16605	150	
Fixation	16655	16815	160	
Saccade	16815	16865	50	
Fixation	17045	17205	160	
Fixation	17305	19983	2678	
Fixation	20003	20233	230	
Saccade	20293	20313	20	
Fixation	20313	20463	150	
Saccade	20463	20493	30	
Fixation	20553	20743	190	
Saccade	20743	20823	80	
Fixation	20973	21113	140	
Fixation	21313	21403	90	
Fixation	21443	21842	400	
Fixation	21862	23391	1529	
Fixation	23411	28528	5117	
Saccade	28638	28688	50	
Saccade	28788	28808	20	
Saccade	28818	28838	20	
Saccade	28858	28878	20	
Fixation	28878	28968	90	
Fixation	28988	29138	150	
Fixation	29158	29258	100	
Fixation	29278	29708	430	
Fixation	29728	30088	360	
Fixation	30128	31117	989	
Fixation	31227	32206	979	
Fixation	32226	32676	450	
Saccade	32676	32706	30	5.58
Fixation	32706	32886	180	
Saccade	32886	32896	10	
Saccade	32986	33006	20	
Saccade	33046	33076	30	
Saccade	33096	33156	60	
Saccade	33216	33226	10	
Saccade	33246	33266	20	
Fixation	33306	33416	110	
Fixation	33456	33556	100	
Fixation	33725	33805	80	
Fixation	33845	33955	110	
Fixation	33975	34125	150	
Fixation	34245	34355	110	
Fixation	34375	34485	110	
Fixation	34505	34875	370	
Fixation	34955	35225	270	
Fixation	35245	35375	130	
Fixation	35394	35934	540	
Fixation	36094	36174	80	
Fixation	36194	36264	70	
Fixation	36324	36434	110	
Fixation	36454	36574	120	
Fixation	36594	36684	90	
Fixation	36724	36954	230	
Fixation	36994	37253	260	
Fixation	37273	37883	610	
Saccade	37883	37913	30	
Fixation	37953	38123	170	
Fixation	38143	38523	380	
Fixation	38543	40362	1819	
Saccade	40362	40412	50	13.26
Fixation	40412	40542	130	
Saccade	40661	40671	10	
Fixation	40671	41601	929	
Saccade	41601	41641	40	9.99
Fixation	41641	41741	100	
Saccade	41741	41761	20	
Fixation	41841	41971	130	
Fixation	41991	42091	100	
Fixation	42161	42450	290	
Fixation	42470	42620	150	
Fixation	42720	42970	250	
Fixation	42990	43250	260	
Fixation	43290	45179	1889	
Fixation	45259	46408	1149	
Fixation	46508	48367	1859	
Fixation	48457	48907	450	
Saccade	48907	48947	40	
Saccade	49007	49037	30	
Fixation	49037	49176	140	
Saccade	49176	49236	60	4.61
Fixation	49236	49516	280	
Fixation	49556	49646	90	
Fixation	49686	49936	250	
Fixation	49956	50226	270	
Fixation	50376	50656	280	
Fixation	50676	50935	260	
Fixation	50995	51115	120	
Fixation	51155	51265	110	
Fixation	51305	51555	250	
Fixation	51575	52065	490	
Saccade	52065	52075	10	5.1
Fixation	52075	52275	200	
Fixation	52295	52535	240	
Saccade	52604	52654	50	
Fixation	52694	52834	140	
Saccade	52854	52884	30	
Fixation	52954	53064	110	
Fixation	53104	53274	170	
Fixation	53294	53374	80	
Saccade	53414	53474	60	
Fixation	53544	54084	540	
Fixation	54154	54224	70	
Fixation	54244	55433	1189	
Fixation	55473	55903	430	
Fixation	55923	56142	220	
Fixation	56162	56552	390	
Fixation	56572	57382	810	
Fixation	57442	58591	1149	
Fixation	58671	59590	919	
Fixation	59610	60390	780	
Fixation	60410	60580	170	
Saccade	60580	60620	40	
Fixation	60690	60930	240	
Fixation	60970	61140	170	
Saccade	61160	61200	40	
Saccade	61259	61279	20	
Saccade	61299	61309	10	
Saccade	61349	61359	10	
Fixation	61359	61509	150	
Fixation	61529	61619	90	
Saccade	61659	61679	20	
Fixation	61679	61769	90	
Saccade	61769	61789	20	
Fixation	61979	62109	130	
Fixation	62129	62199	70	
Fixation	62239	62459	220	
Fixation	62529	62679	150	
Saccade	62679	62709	30	7.19
Fixation	62709	63168	460	
Fixation	63208	63298	90	
Fixation	63338	63438	100	
Fixation	63478	64088	610	
Fixation	64178	64338	160	
Saccade	64338	64368	30	
Fixation	64458	64618	160	
Saccade	64747	64777	30	
Fixation	64777	64987	210	
Fixation	65007	65137	130	
Saccade	65217	65227	10	
Fixation	65287	65437	150	
Fixation	65457	65587	130	
Saccade	65587	65617	30	
Fixation	65707	65947	240	
Fixation	65987	66087	100	
Fixation	66177	66287	110	
Fixation	66386	66466	80	
Fixation	66486	66706	220	
Fixation	66726	66806	80	
Saccade	66806	66826	20	
Saccade	67066	67096	30	
Saccade	67596	67626	30	
Saccade	68325	68385	60	
Fixation	68385	68575	190	
Fixation	68595	68835	240	
