start_time	end_time	App	Cap	Gauge	Pad	Pen	Safety	Tip	Action
42.006	42.096	238.4	1600	286.7	0	5	1600	8.6	Injection
									
42.155	42.255	0	1600	319.3	279.6	283	1600	338	Injection
									
42.255	42.295	0	1600	327.4	286.1	294.1	1600	346.1	Injection
									
42.315	42.415	0	1600	313.5	270.1	276.2	1600	324.7	Injection
									
42.415	42.465	0	1600	334.2	291.3	302.8	1600	346.7	Injection
									
42.485	42.585	0	1600	312	268.2	274.2	1600	320.3	Injection
									
42.615	42.715	0	1600	301.5	268.2	267.5	1600	309.8	Injection
									
42.735	42.835	0	1600	295.2	258.8	259	1600	297.8	Injection
									
42.835	42.935	0	1600	329.8	292.4	302.1	1600	338.7	Injection
									
42.935	43.015	0	1600	335.5	300	310.6	1600	344.1	Injection
									
43.035	43.135	0	1600	322.4	284.4	293.2	237.3	328.4	Injection
									
43.135	43.235	0	1600	330.8	292.7	303.6	1600	332.9	Injection
									
43.325	43.425	0	1600	329.2	291.2	300.9	1060.2	331.4	Injection
									
43.425	43.525	0	1600	330.1	291.5	301.9	1060.8	332.8	Injection
									
43.525	43.625	0	1600	333	294.6	304.4	1058.8	335.9	Injection
									
43.625	43.725	0	1600	333.6	294	305.4	1058.1	335.9	Injection
									
43.725	43.825	0	1600	335.5	296	306.6	1055.6	336.4	Injection
									
43.825	43.925	0	1600	336.5	296.2	307.9	1055.5	337.8	Injection
									
43.925	44.025	0	1600	334.3	294.9	306.4	1056.9	337.8	Injection
									
44.025	44.125	0	1600	333.7	294.6	305.9	1057.8	337.8	Injection
									
44.125	44.225	0	1600	331.1	295.9	305.7	1059.6	337.9	Injection
									
44.225	44.325	0	1600	330.8	296.2	305.1	1060.6	340.1	Injection
									
44.325	44.425	0	1600	330.6	298.2	305.9	1062.5	339.8	Injection
									
44.425	44.525	0	1600	331.3	300.4	308.3	1062.5	342.4	Injection
									
44.525	44.625	0	1600	332.6	301.8	309.8	1060.6	344.3	Injection
									
44.625	44.725	0	1600	332.4	302.3	310.5	1061.3	343.5	Injection
									
44.725	44.794	0	1600	331.2	302.5	310.2	1062.5	341.7	Injection
									
44.874	44.974	0	1600	332.7	302	308.8	1058.8	342.7	Injection
									
44.974	45.074	0	1600	335.8	303.7	312.5	1056.6	343.8	Injection
									
45.074	45.174	0	1600	331	300.4	308.3	1062.6	341.3	Injection
									
45.174	45.274	0	1600	330.1	298.7	306.6	1600	339.1	Injection
									
45.274	45.374	0	1600	330.1	299	306.6	1600	338.3	Injection
									
45.374	45.474	0	1068.5	329.8	299.3	307	1600	339.4	Injection
									
45.474	45.574	0	1600	330.5	300.1	307	1600	341.1	Injection
									
45.574	45.674	0	1600	330	298.4	306.2	1067.6	338.3	Injection
									
45.674	45.774	0	1600	331.9	298.2	306.8	1600	339	Injection
									
45.774	45.874	0	1600	332.5	298.4	306.8	1065.4	339.8	Injection
									
45.874	45.974	0	1066.3	333.1	296.5	306.4	1600	339.2	Injection
									
45.974	46.074	0	1065.6	333.1	297.1	306	1600	337.9	Injection
									
46.074	46.174	0	1600	332.2	297.9	306.6	1600	341.2	Injection
									
46.174	46.274	0	1600	332.2	297.9	307.2	1600	341.2	Injection
									
46.274	46.374	0	1600	332.2	298.2	308.1	1600	340.4	Injection
									
46.374	46.474	0	1600	331.6	298.4	307.2	1600	341.8	Injection
									
46.474	46.574	0	1600	332.8	298.7	307.7	1600	342.4	Injection
									
46.574	46.674	0	1600	332.3	298.4	307.2	1600	340.1	Injection
									
46.674	46.774	0	1600	331.9	298.7	307.2	1600	338.5	Injection
									
46.774	46.874	0	1600	332	298.7	307.9	1600	341.5	Injection
									
46.874	46.974	0	1065.2	334.4	298.4	307.9	1600	342	Injection
									
46.974	47.074	0	1065.5	334.4	299	307.7	1600	341.2	Injection
									
47.074	47.174	0	1070.3	327.9	301.3	307.1	224.4	340	Injection
									
47.174	47.274	0	1069.8	327.8	302.6	308.6	220	342	Injection
									
47.274	47.374	0	1071.2	326.4	301.4	306.7	1600	339.6	Injection
									
47.374	47.474	0	1600	326.6	303.2	308.1	1066.3	341.2	Injection
									
47.474	47.574	0	1071.9	325.1	302.7	308	1600	341.6	Injection
									
47.574	47.674	0	1071.8	324.2	303.3	307.5	1600	340.2	Injection
									
47.802	47.902	0	1071	324	298.8	305	1600	336.2	Injection
									
47.902	47.962	0	1071.3	323.4	298.7	303.6	1600	337	Injection
									
48.052	48.152	0	1600	326.7	290.9	300.1	1600	330.4	Injection
									
48.152	48.252	0	1600	324.8	291.5	298.8	1600	330.2	Injection
									
48.252	48.292	0	1600	324.8	291.5	299.5	1600	329.3	Injection
									
48.332	48.432	0	1600	327.6	269.1	285.9	1600	311.9	Injection
									
48.492	48.592	0	1600	324.9	295.7	302.5	1600	334.1	Injection
									
48.592	48.692	0	1600	324.5	295.1	301.2	1600	334.1	Injection
									
48.692	48.792	0	1600	323.6	294.1	300.5	1600	332.5	Injection
									
48.792	48.892	0	1600	323.9	294.1	300.5	1600	332.7	Injection
									
48.892	48.992	0	1600	323.3	294.3	300.5	1600	333.3	Injection
									
48.992	49.092	0	1600	325.5	295.4	300.8	1600	334.1	Injection
									
49.092	49.192	0	1600	324.8	295.4	301.2	1600	333.5	Injection
									
49.192	49.292	0	1600	325.8	294.9	301.8	1600	334.1	Injection
									
49.292	49.392	0	1600	324.5	294.1	300.5	1600	331.9	Injection
									
49.392	49.492	0	1600	324.8	294.6	301.2	1600	333.5	Injection
									
49.492	49.592	0	1600	324.5	294.9	300.7	1600	333.5	Injection
									
49.592	49.692	0	1600	325.2	296.9	302	226.3	335.5	Injection
									
49.692	49.792	0	1600	324.2	296.6	301.6	226.1	336.3	Injection
									
49.792	49.892	0	1600	322.3	293.2	299	1600	333.5	Injection
									
49.892	49.992	0	1600	320.7	292.7	297.2	1600	330.5	Injection
									
49.992	50.092	0	1600	320.4	292.7	296.2	1600	331.3	Injection
									
50.092	50.192	0	1600	319.4	292.1	295.5	1600	330.7	Injection
									
50.192	50.261	0	1600	318.8	290.1	293.4	1600	329.5	Injection
									
50.391	50.491	232	1600	279.3	22	0	459.5	15.3	Injection
									
50.491	50.591	255.5	1600	293.1	0	4	477.1	2	Injection
									
50.63	50.73	239	1600	308	5	19	467.2	0	Injection
									
50.8	50.87	217.7	1600	307.3	0	28	1600	20	Injection
									
50.89	50.97	233.8	1600	320	0	32.2	453.1	14.3	Injection
									
51.05	51.15	237.9	1600	312.1	0	15.8	439.3	6	Injection
									
51.15	51.25	269.7	1600	338.3	0	33	1600	7	Injection
									
51.3	51.4	273.2	1600	342	0	30.3	1600	7	Injection
									
51.45	51.55	282.4	1600	346.2	4	25.2	1600	1	Injection
									
51.57	51.64	299.4	1600	354.8	29	20	1600	1	Injection
									
51.82	51.92	1600	1600	82.1	396.6	0	1600	285.7	Injection
									
51.92	52.02	1600	1600	30.5	497	0	1600	362.1	Injection
									
52.02	52.12	1600	1600	31.4	543.9	7	1075.6	391.1	Injection
									
52.17	52.25	299.2	957.7	102.8	569.9	44.7	768.5	1600	Injection
									
52.3	52.38	337.2	725.4	113.6	626.3	47.1	560.9	282.8	Injection
									
52.559	52.649	411.5	513.2	1600	682	423.9	418	60.2	Remove Tip
									
52.759	52.859	427.4	495.3	1600	693.8	26.1	435.4	35.5	Remove Tip
									
52.859	52.929	463.3	469	1600	726	82.5	422.5	97.6	Remove Tip
									
53.019	53.119	902.2	183.5	1600	1203.2	444.2	0	420.6	Remove Tip
									
53.119	53.169	948.8	156.5	1600	1600	464.3	5.8	439.6	Remove Tip
									
53.269	53.369	970.1	183.4	1600	1600	465.8	4.2	431	Remove Tip
									
53.369	53.469	957.1	192.8	941.3	1600	525.9	8	489.7	Remove Tip
									
53.469	53.509	964.8	1600	954.8	1600	547.2	0	513	Remove Tip
									
53.589	53.689	973.4	180.9	996	1600	582.3	17.8	544.1	Remove Tip
									
53.849	53.949	505.5	478.9	524.3	795.1	101.9	452.1	69.9	Remove Tip
									
53.949	54.049	480	518.7	490.7	755.2	68	476.9	35.8	Remove Tip
									
54.108	54.178	481.3	525.4	494.6	758	61	405.3	24.6	Remove Tip
									
54.218	54.318	502.5	1600	502.5	775.3	67.2	266	27.7	Remove Tip
									
54.368	54.468	498.8	574.1	491.6	761.9	64	118.6	21.4	Remove Tip
									
54.468	54.568	494.1	503.3	495.6	759.6	63.6	54	27.3	Remove Tip
									
54.638	54.738	507.3	479	506.2	775.3	71.2	0	32.7	Remove Tip
									
54.738	54.838	507.5	483.7	501.1	776.3	67.6	0	24.6	Remove Tip
									
54.838	54.898	511	486	492.4	776.5	49.7	0	12.6	Remove Tip
									
54.918	55.018	519.8	482	499.4	788.9	58.7	0	21.8	Remove Tip
									
55.018	55.118	519.5	483.1	494.5	785.8	51.4	0	15.1	Remove Tip
									
55.118	55.218	515.7	490.5	488.9	778.3	53	0	11	Remove Tip
									
55.218	55.318	511.7	493.4	485.4	775.3	50	0	7.3	Remove Tip
									
55.318	55.418	509.9	494.9	482.6	773.5	41.3	0	6	Remove Tip
									
55.418	55.518	509.1	494.1	475.6	772.1	38	0	9.8	Remove Tip
									
55.518	55.618	508.7	501.4	467.5	770.3	25	0	8	Remove Tip
									
55.618	55.718	512.1	505	463.3	770.3	26.9	0	620.2	Remove Tip
									
55.718	55.818	512.5	505.5	462.2	770.9	23.6	0	623.9	Remove Tip
									
55.818	55.918	509.9	510.2	459.7	766.8	19	0	1600	Remove Tip
									
55.918	56.018	508.3	518.1	457.8	760.1	16.5	0	1600	Remove Tip
									
56.018	56.097	502.3	520.2	449.4	754.4	15	0	1600	Remove Tip
									
56.167	56.267	505.5	519.1	446.5	754.4	21	0	1600	Remove Tip
									
56.317	56.417	507.7	508.6	435.4	752.1	7	0	1600	Remove Tip
									
56.417	56.467	497.6	505.5	429.4	747.2	11	3	617.2	Remove Tip
									
56.507	56.607	514.9	480.4	458.3	769.7	43	0	1600	Remove Tip
									
56.607	56.707	513.5	474.7	452.7	769.8	39.1	5.4	577.7	Remove Tip
									
56.707	56.807	514	471.2	1600	770.1	41.3	1600	1600	Remove Tip
									
56.867	56.967	522.5	462.8	468.7	783.1	64.8	15	1600	Remove Tip
									
56.967	57.067	527.7	461.8	472.8	788.3	54.2	5.4	1600	Remove Tip
									
57.067	57.167	531.3	457.9	478	793.4	57	3	1600	Remove Tip
									
57.167	57.267	535.3	453.2	494.5	796.8	70.2	2	1600	Remove Tip
									
57.267	57.317	538.4	450.6	496.7	800.1	69.1	0	1600	Remove Tip
									
57.436	57.536	513.4	476.5	468.1	769.9	50.4	1600	1600	Remove Tip
									
57.536	57.636	512.6	476.5	469.7	771.2	45.1	2	589.4	Remove Tip
									
57.636	57.736	516.6	474.4	471.4	773.1	46	3.6	588.1	Remove Tip
									
57.736	57.836	515.2	476	467.1	772.3	44	3	588.7	Remove Tip
									
57.836	57.936	515.2	476.7	465.6	768.9	37.1	4	589.2	Remove Tip
									
57.936	58.036	519.7	472.1	469.5	775.3	48.1	1600	584.6	Remove Tip
									
58.036	58.136	513.9	474.6	469.8	771.3	48.4	0	586.3	Remove Tip
									
58.136	58.236	515.6	474.3	469.2	771.2	44.6	0	587.8	Remove Tip
									
58.236	58.336	516.1	473.9	473.6	775.3	44.4	8	583.5	Remove Tip
									
58.336	58.436	510.3	475.3	469.1	770.6	34.2	0	1600	Remove Tip
									
58.436	58.536	512.6	472	471.8	772.5	51.5	30.7	1600	Remove Tip
									
58.536	58.636	516.7	470.3	475.2	776.3	53.8	1600	1600	Remove Tip
									
58.636	58.736	513	474.4	472.3	774.6	61.1	1600	1600	Remove Tip
									
58.736	58.836	514.3	474.2	475.1	775.7	53	0	1600	Remove Tip
									
58.836	58.936	509.9	477.7	470.9	771.6	48.8	25.1	1600	Remove Tip
									
58.936	59.036	506.8	478.6	470.8	767.7	46	0	585.1	Remove Tip
									
59.116	59.216	492.2	491.6	463	752.6	57	1600	1600	Remove Tip
									
59.216	59.316	491.2	492	459.5	751.5	41.8	0	1600	Remove Tip
									
59.316	59.416	496.5	492.4	455.7	757.4	24.2	7.1	1600	Remove Tip
									
59.416	59.516	496	493.6	451.1	756.5	26.9	25.1	1600	Remove Tip
									
59.516	59.616	491.5	496.1	459.7	751.2	25.9	0	601.4	Remove Tip
									
59.616	59.716	497.4	491.1	462.1	757.5	33.4	0	1600	Remove Tip
									
59.716	59.816	510.1	477.3	472	772.7	55.4	1600	1600	Remove Tip
									
59.816	59.916	509.3	479.3	471	771.4	57.2	1600	1600	Remove Tip
									
59.916	60.016	507.3	480.8	463.8	768.5	37.3	4.1	1600	Remove Tip
									
60.016	60.116	509.6	481.7	464.3	770.3	29.6	0	1600	Remove Tip
									
60.116	60.216	505.5	485.8	463.8	767.3	37.3	0	1600	Remove Tip
									
60.216	60.316	504.6	483.9	466.3	767.3	39.3	0	1600	Remove Tip
									
60.316	60.416	513.3	471.6	475.1	776.9	40.2	9.2	1600	Remove Tip
									
60.416	60.516	515.5	471.3	480.7	778.2	61.7	33	583.1	Remove Tip
									
60.516	60.616	516.9	469.1	474.2	780.1	41.8	0	1600	Remove Tip
									
60.616	60.716	521.3	469.3	471	783.4	38.3	0	578.9	Remove Tip
									
60.716	60.816	513.8	474.4	480.3	780.5	54.4	11	581.1	Remove Tip
									
60.816	60.905	511.2	509.3	484.4	776.3	67	46.4	581.5	Remove Tip
									
60.914	61.014	609.5	472.1	610.4	892.9	187.3	0	1600	Remove Tip
									
61.124	61.224	727.6	313.2	788.3	1039.6	364	9.2	1600	Remove Tip
									
61.304	61.404	748	315.8	835	1075.7	411.1	2	1600	Remove Tip
									
61.404	61.454	745.1	321.1	835.7	1071.3	407.6	2.2	1600	Remove Tip
									
61.584	61.684	731.3	341.7	827.9	1056.1	392	12.2	1600	Remove Tip
									
61.684	61.754	721.3	349.5	823.3	1045.6	392.2	1	422.8	Remove Tip
									
61.854	61.944	421.6	551.8	477.4	712.2	57	305.4	1600	Remove Tip
									
62.124	62.224	1081.8	0	1600	1600	677.3	367	1600	Cap On
									
62.224	62.264	1600	0	1600	1600	750.1	426.8	255	Cap On
									
62.284	62.384	1600	0	1600	1600	689.2	355.3	221.9	Cap On
									
62.384	62.484	1600	0	1600	1600	716	395	245.6	Cap On
									
62.534	62.634	1600	0	1600	1600	764.5	421.7	229	Cap On
									
62.634	62.734	1600	0	1600	1600	780.7	454.6	267.9	Cap On
									
62.734	62.814	1600	0	1600	1600	783.1	459.9	273.2	Cap On
									
62.833	62.933	1600	0	1600	1600	766	432.4	235.6	Cap On
									
63.083	63.183	1600	0	1600	1600	730.2	427	240.6	Cap On
									
63.533	63.633	536.3	98.3	446.2	1600	36.4	344.9	624.5	Cap On
									
63.633	63.683	1101.1	65	423.2	753.8	17.5	353.6	642.5	Cap On
									
63.703	63.793	522.6	18	435.2	766	36	340.2	625.6	Cap On
									
63.833	63.933	516.7	13	424.8	748.3	26	356.4	639.4	Cap On
									
63.973	64.063	514.5	12	423.9	746	22.4	349.3	633.2	Cap On
									
64.143	64.243	444.4	71.5	325.8	657.1	0	412	711.2	Cap On
									
64.243	64.343	439.4	39.3	319.9	652.7	0	420.4	718.5	Cap On
									
64.402	64.482	455	0	324.6	666.8	40	413.7	707.7	Cap On
									
64.832	64.932	450.2	0	328.6	664.2	47	411.8	708.2	Cap On
									
64.932	64.992	450.5	0	329.9	662.8	49.2	414.2	711	Cap On
									
65.072	65.172	442	0	320.1	650.1	38	428.2	727.1	Cap On
									
65.172	65.262	436.2	0	312.6	642.3	30.1	433	732.6	Cap On
									
65.302	65.402	288.8	250	38.1	382.7	0	674.7	1600	Cap On
									
65.402	65.502	288.9	265.2	20.2	373.4	0	682.7	1006.2	Cap On
									
65.522	65.622	286.3	250	35.7	384.9	0	665.9	1600	Cap On
									
65.822	65.922	397.7	28	251.9	588.6	0	464.3	774.1	Cap On
									
65.942	66.042	393.4	5	280.6	620.9	16.8	389.4	1600	Cap On
									
66.042	66.142	373.5	8	239.6	607.6	0	380.2	706.8	Cap On
									
66.191	66.291	376.5	0	248.1	632.1	29	318.8	658	Cap On
									
66.341	66.441	402.2	0	249.2	647.6	31	312.5	641.8	Cap On
									
66.441	66.541	407.7	0	247.1	655.3	39.2	306	634	Cap On
									
66.541	66.641	409.9	0	255.9	658.5	47	293.4	620.5	Cap On
									
66.641	66.741	414.9	4	270.4	665.6	60.9	273	601.7	Cap On
									
66.741	66.841	414.2	20.2	278	666.4	68.9	264.6	595.9	Cap On
									
66.841	66.881	419.4	24.1	285.2	674	75.7	258.2	588.4	Cap On
									
67.021	67.121	419.2	0	265.5	671	47	299.6	622.2	Cap On
									
67.661	67.761	1600	1600	1600	1600	1600	623.6	1252.1	Cap On
									
67.761	67.831	1600	1600	1600	1600	1600	1600	1333.9	Cap On
									
67.9	67.98	1600	1600	1600	1600	1600	1600	1374.6	Cap On
									
68.04	68.14	1600	1600	1600	1600	1600	1600	1600	Cap On
									
68.14	68.23	1600	1600	1600	1600	1600	1600	1600	Cap On
									
68.29	68.39	1600	1600	1600	1600	1600	1600	1600	Cap On
									
68.39	68.49	1600	1600	1600	1600	1600	1600	1600	Cap On
									
68.54	68.64	1600	1600	1600	1600	1600	1600	1381.9	Cap On
									
68.66	68.76	1600	1600	1600	1600	1600	1600	1366.1	Cap On
									
68.94	69.03	1600	1600	1600	1600	1600	1600	1132.2	Cap On
									
69.19	69.29	1600	1600	1600	1600	1600	1600	1177.2	Cap On
									
69.29	69.33	1600	1600	1600	1600	1600	1600	1178.3	Cap On
									
69.35	69.44	1600	1600	1600	1600	1600	1600	1600	Cap On
									
69.499	69.599	1600	1600	1600	1600	1600	1600	1600	Cap On
									
69.599	69.699	1600	1600	1600	1600	1600	1600	1199.8	Cap On
