Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
TK09	Thomas	Entire Recording	1	fullstream	Fixation	Partial	185	66256	66386	130			0.38684	0.36967	2.57306										
TK09	Thomas	Entire Recording	1	fullstream	Fixation	Partial	186	66406	66526	120			0.41183	0.3549	2.51747										
TK09	Thomas	Entire Recording	1	fullstream	Fixation	Partial	187	66546	66636	90			0.42733	0.34577	2.51589										
TK09	Thomas	Entire Recording	1	fullstream	Fixation	Partial	188	66656	66786	130			0.4347	0.33334	2.54426										
TK09	Thomas	Entire Recording	1	fullstream	Fixation	Partial	189	66826	67076	250			0.42326	0.32269	2.53459										
TK09	Thomas	Entire Recording	1	fullstream	Fixation	Partial	190	67096	67336	240			0.43027	0.30869	2.50593										
TK09	Thomas	Entire Recording	1	fullstream	Fixation	Partial	191	67356	67476	120			0.44317	0.29794	2.51234										
TK09	Thomas	Entire Recording	1	fullstream	Fixation	Partial	192	67496	67585	90			0.45061	0.29594	2.5129										
TK09	Thomas	Entire Recording	1	fullstream	Fixation	Partial	193	67645	67825	180			0.45942	0.29811	2.51741										
TK09	Thomas	Entire Recording	1	fullstream	Fixation	Partial	194	67845	68535	690			0.46551	0.28875	2.54086										
TK09	Thomas	Entire Recording	1	fullstream	Saccade	Partial	46	68535	68575	40							215.84	256.59				0.46551	0.28875		
TK09	Thomas	Entire Recording	1	fullstream	Fixation	Partial	195	68595	68685	90			0.37156	0.29598	2.52409										
TK09	Thomas	Entire Recording	1	fullstream	Fixation	Partial	196	68765	68935	170			0.38679	0.33256	2.55012										
TK09	Thomas	Entire Recording	1	fullstream	Saccade	Partial	47	68935	68955	20							156.93	156.93				0.38679	0.33256		
TK09	Thomas	Entire Recording	1	fullstream	Fixation	Partial	197	68995	69195	200			0.45156	0.36706	2.53941										
TK09	Thomas	Entire Recording	1	fullstream	Fixation	Partial	198	69274	69404	130			0.44869	0.37955	2.53298										
TK09	Thomas	Entire Recording	1	fullstream	Fixation	Partial	199	69424	69504	80			0.45586	0.38894	2.55203										
TK09	Thomas	Entire Recording	1	fullstream	Fixation	Partial	200	69524	69694	170			0.45457	0.40919	2.56303										
TK09	Thomas	Entire Recording	1	fullstream	Fixation	Partial	201	69714	69844	130			0.4539	0.42473	2.54987										
TK09	Thomas	Entire Recording	1	fullstream	Saccade	Whole	48	69844	69864	20						219.86	137.66	152.04	3.71			0.4539	0.42473	0.41585	0.4565
TK09	Thomas	Entire Recording	1	fullstream	Fixation	Partial	202	69864	69974	110			0.41585	0.4565	2.48323										
TK09	Thomas	Entire Recording	1	fullstream	Fixation	Partial	203	69994	70204	210			0.42393	0.46557	2.43882										
TK09	Thomas	Entire Recording	1	fullstream	Fixation	Partial	204	70244	70374	130			0.41925	0.4525	2.48541										
TK09	Thomas	Entire Recording	1	fullstream	Fixation	Partial	205	70394	70504	110			0.40721	0.4481	2.51376										
TK09	Thomas	Entire Recording	1	fullstream	Fixation	Partial	206	70694	70764	70			0.39015	0.42307	2.50419										
TK09	Thomas	Entire Recording	1	fullstream	Fixation	Partial	207	70824	71033	210			0.39362	0.38329	2.52188										
TK09	Thomas	Entire Recording	1	fullstream	Saccade	Partial	49	71073	71123	50							839.9	1607.1							
TK09	Thomas	Entire Recording	1	fullstream	Saccade	Partial	50	71373	71423	50							252.48	370.48							
TK09	Thomas	Entire Recording	1	fullstream	Saccade	Partial	51	71623	71643	20							240.79	240.79							
TK09	Thomas	Entire Recording	1	fullstream	Saccade	Partial	52	71653	71673	20							130.92	159.12							
TK09	Thomas	Entire Recording	1	fullstream	Fixation	Partial	208	71773	72043	270			0.76781	0.6931	2.47943										
TK09	Thomas	Entire Recording	1	fullstream	Fixation	Partial	209	72063	72293	230			0.77697	0.68203	2.50871										
TK09	Thomas	Entire Recording	1	fullstream	Fixation	Partial	210	72473	72553	80			0.77805	0.68491	2.63627										
TK09	Thomas	Entire Recording	1	fullstream	Saccade	Partial	53	72653	72672	20							154.12	176.84							
TK09	Thomas	Entire Recording	1	fullstream	Fixation	Partial	211	72742	72852	110			0.71493	0.5172	2.68527										
TK09	Thomas	Entire Recording	1	fullstream	Fixation	Partial	212	72872	72982	110			0.71275	0.50862	2.69846										
TK09	Thomas	Entire Recording	1	fullstream	Fixation	Partial	213	73022	73242	220			0.72198	0.49472	2.70088										
TK09	Thomas	Entire Recording	1	fullstream	Saccade	Partial	54	73242	73272	30							245.32	358.34				0.72198	0.49472		
TK09	Thomas	Entire Recording	1	fullstream	Fixation	Partial	214	73312	73692	380			0.76274	0.67949	2.67979										
TK09	Thomas	Entire Recording	1	fullstream	Fixation	Partial	215	73712	73802	90			0.74754	0.66344	2.71417										
TK09	Thomas	Entire Recording	1	fullstream	Fixation	Partial	216	73862	74252	390			0.75896	0.66468	2.68789										
TK09	Thomas	Entire Recording	1	fullstream	Saccade	Partial	55	74252	74272	20							125.51	139.75				0.75896	0.66468		
TK09	Thomas	Entire Recording	1	fullstream	Fixation	Partial	217	74411	74491	80			0.71266	0.51091	2.76198										
TK09	Thomas	Entire Recording	1	fullstream	Saccade	Partial	56	74531	74561	30							285.36	369.69						0.69878	0.49211
TK09	Thomas	Entire Recording	1	fullstream	Fixation	Partial	218	74561	74921	360			0.69878	0.49211	2.76984										
