,Average Fixation Duration [ms],Number of Fixations,Total Fixation Duration [ms],Total Duration [ms],Average Saccade Duration [ms],Number of Saccades,Total Saccade Duration [ms],Relative Fixation/Saccade Duration [%]
participant24_trial01,274.2766393442623,488.0,133847.0,186537.0,34.64589235127479,706.0,24460.0,85/15
participant24_trial02,258.5652173913044,322.0,83258.0,123303.0,32.394366197183096,497.0,16100.0,84/16
participant24_trial03,281.96178343949043,314.0,88536.0,124562.0,33.691588785046726,428.0,14420.0,86/14
Mean participant24,271.6012133916857,374.6666666666667,101880.33333333333,144800.66666666666,33.57728244450154,543.6666666666666,18326.666666666668,85/15
Standard Deviation participant24,11.925529494851519,98.23102021934483,27809.443617831213,36150.206228088566,1.1301070569890077,144.75611673892516,5377.632688584572,1
