,Average Fixation Duration [ms],Number of Fixations,Total Fixation Duration [ms],Total Duration [ms],Average Saccade Duration [ms],Number of Saccades,Total Saccade Duration [ms],Relative Fixation/Saccade Duration [%]
participant17_trial01,174.44035532994923,788.0,137459.0,223143.0,28.013071895424837,765.0,21430.0,87/13
participant17_trial02,163.0023752969121,421.0,68624.0,105892.0,29.91643454038997,359.0,10740.0,86/14
participant17_trial03,151.72634271099744,391.0,59325.0,99016.0,29.871794871794872,312.0,9320.0,86/14
Mean participant17,163.05635777928626,533.3333333333334,88469.33333333333,142683.66666666666,29.267100435869892,478.6666666666667,13830.0,86/14
Standard Deviation participant17,11.357102530785644,221.0573078035045,42680.30494658319,69764.59047635364,1.0862499068773908,249.08298483303378,6619.97734135095,1
