,App,Cap,Gauge,Pad,Pen,Safety,Tip
Average Dwelltime [ms],8884.0,0.0,80.0,432.25,353.7999999999964,0.0,257.49999999999636
Average Fixation Time [ms],97.69620253164538,0.0,80.0,89.37500000000045,91.17647058823401,0.0,87.99999999999781
Hits,79.0,0.0,1.0,16.0,17.0,0.0,10.0
Relative Dwelltime [%],83.23807739154894,0.0,0.7495549517474015,50.89215219754528,32.23701504564036,0.0,32.88320041351802
Revisits,1.0,0.0,1.0,4.0,5.0,0.0,4.0
Total Dwelltime [ms],8884.0,0.0,80.0,1729.0,1768.9999999999818,0.0,1029.9999999999854
Total Fixation Time [ms],7717.999999999985,0.0,80.0,1430.0000000000073,1549.9999999999782,0.0,879.9999999999782
