,App,Cap,Gauge,Pad,Pen,Safety,Tip
Average Dwelltime [ms],0.0,0.0,0.0,0.0,0.0,1219.75,0.0
Average Fixation Time [ms],0.0,0.0,0.0,0.0,0.0,94.65957446808511,0.0
Hits,0.0,0.0,0.0,0.0,0.0,47.0,0.0
Relative Dwelltime [%],0.0,0.0,0.0,0.0,0.0,100.0,0.0
Revisits,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Total Dwelltime [ms],0.0,0.0,0.0,0.0,0.0,4879.0,0.0
Total Fixation Time [ms],0.0,0.0,0.0,0.0,0.0,4449.0,0.0
