,App,Cap,Gauge,Pad,Pen,Safety,Tip
Average Dwelltime [ms],0.0,1369.0,0.0,0.0,349.5,0.0,0.0
Average Fixation Time [ms],0.0,90.0,0.0,0.0,91.66666666666667,0.0,0.0
Hits,0.0,12.0,0.0,0.0,6.0,0.0,0.0
Relative Dwelltime [%],0.0,66.19922630560929,0.0,0.0,33.80077369439072,0.0,0.0
Revisits,0.0,1.0,0.0,0.0,2.0,0.0,0.0
Total Dwelltime [ms],0.0,1369.0,0.0,0.0,699.0,0.0,0.0
Total Fixation Time [ms],0.0,1080.0,0.0,0.0,550.0,0.0,0.0
