Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
0.0	944.0	944.0	933.0	236.0
2228.0	2868.0	640.0	833.0	515.0
2878.0	3238.0	360.0	966.0	518.0
3275.0	3985.0	710.0	936.0	512.0
4008.0	4198.0	190.0	930.0	535.0
4214.0	4524.0	310.0	949.0	631.0
4543.0	4843.0	300.0	881.0	556.0
4867.0	5317.0	450.0	900.0	647.0
5542.0	5792.0	250.0	939.0	637.0
5806.0	5996.0	190.0	868.0	644.0
6006.0	6506.0	500.0	914.0	629.0
6713.0	6813.0	100.0	1244.0	563.0
6993.0	7733.0	740.0	931.0	505.0
7773.0	7903.0	130.0	1060.0	550.0
8004.0	8174.0	170.0	1063.0	538.0
8211.0	8301.0	90.0	1117.0	670.0
8792.0	9052.0	260.0	599.0	447.0
9085.0	9305.0	220.0	864.0	609.0
9332.0	9542.0	210.0	755.0	528.0
9561.0	9691.0	130.0	731.0	574.0
9744.0	9904.0	160.0	954.0	720.0
9964.0	10114.0	150.0	940.0	717.0
10240.0	10370.0	130.0	877.0	641.0
10451.0	10541.0	90.0	761.0	546.0
10562.0	10762.0	200.0	778.0	526.0
10803.0	11183.0	380.0	785.0	627.0
11221.0	11451.0	230.0	773.0	396.0
11923.0	12003.0	80.0	833.0	449.0
12029.0	12159.0	130.0	942.0	567.0
12182.0	12312.0	130.0	997.0	651.0
12433.0	12843.0	410.0	855.0	506.0
13049.0	13489.0	440.0	875.0	539.0
13592.0	13832.0	240.0	811.0	587.0
13880.0	14120.0	240.0	939.0	800.0
14439.0	14519.0	80.0	857.0	506.0
14542.0	14812.0	270.0	879.0	542.0
14927.0	14997.0	70.0	846.0	544.0
15009.0	15179.0	170.0	792.0	572.0
15211.0	15491.0	280.0	892.0	565.0
15510.0	15900.0	390.0	873.0	568.0
15941.0	16351.0	410.0	864.0	559.0
16388.0	16708.0	320.0	874.0	602.0
17050.0	17210.0	160.0	1086.0	628.0
17290.0	17420.0	130.0	1008.0	708.0
17618.0	17838.0	220.0	1159.0	467.0
17920.0	18010.0	90.0	933.0	392.0
18136.0	18266.0	130.0	1017.0	460.0
18295.0	18365.0	70.0	1126.0	587.0
18579.0	18699.0	120.0	1081.0	598.0
18856.0	18926.0	70.0	1141.0	617.0
19129.0	19219.0	90.0	1094.0	592.0
19274.0	19384.0	110.0	893.0	584.0
19935.0	20285.0	350.0	841.0	689.0
20304.0	20444.0	140.0	956.0	642.0
20506.0	20656.0	150.0	927.0	636.0
20778.0	20928.0	150.0	808.0	629.0
20948.0	21028.0	80.0	844.0	645.0
21347.0	21457.0	110.0	1230.0	583.0
21473.0	21623.0	150.0	1257.0	588.0
22244.0	22554.0	310.0	811.0	585.0
