Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
1646.0	1886.0	240.0	1073.0	585.0
1904.0	2024.0	120.0	1049.0	575.0
2094.0	2174.0	80.0	1060.0	444.0
2194.0	2284.0	90.0	1061.0	463.0
4423.0	4513.0	90.0	882.0	459.0
4707.0	4787.0	80.0	893.0	484.0
5103.0	5173.0	70.0	886.0	343.0
5215.0	5305.0	90.0	845.0	351.0
5346.0	5456.0	110.0	844.0	417.0
5473.0	5603.0	130.0	894.0	421.0
5764.0	5874.0	110.0	715.0	593.0
5896.0	6106.0	210.0	829.0	589.0
6186.0	6316.0	130.0	920.0	499.0
6333.0	6533.0	200.0	1047.0	515.0
6574.0	6654.0	80.0	998.0	548.0
6956.0	7056.0	100.0	779.0	409.0
7225.0	7335.0	110.0	988.0	615.0
7373.0	7483.0	110.0	995.0	517.0
7496.0	7716.0	220.0	914.0	452.0
7775.0	8005.0	230.0	1133.0	471.0
8093.0	8173.0	80.0	716.0	457.0
8195.0	8285.0	90.0	745.0	453.0
8320.0	8440.0	120.0	774.0	477.0
8462.0	8572.0	110.0	794.0	492.0
8621.0	8721.0	100.0	797.0	498.0
8770.0	8990.0	220.0	779.0	533.0
9293.0	9463.0	170.0	1185.0	549.0
9580.0	9820.0	240.0	1166.0	587.0
9853.0	9963.0	110.0	987.0	597.0
9984.0	10104.0	120.0	959.0	612.0
10229.0	10299.0	70.0	1506.0	276.0
10654.0	11094.0	440.0	1115.0	493.0
11483.0	11573.0	90.0	913.0	671.0
11899.0	12229.0	330.0	1260.0	688.0
12252.0	12462.0	210.0	1109.0	630.0
12523.0	12613.0	90.0	1211.0	595.0
12881.0	13121.0	240.0	974.0	465.0
13181.0	13271.0	90.0	1086.0	438.0
13462.0	13622.0	160.0	914.0	200.0
13642.0	13722.0	80.0	791.0	193.0
13838.0	14078.0	240.0	839.0	417.0
14312.0	14562.0	250.0	886.0	385.0
14598.0	14728.0	130.0	959.0	216.0
14767.0	14837.0	70.0	952.0	414.0
14861.0	14981.0	120.0	906.0	384.0
15071.0	15471.0	400.0	1010.0	512.0
15538.0	15688.0	150.0	640.0	302.0
15740.0	15830.0	90.0	785.0	382.0
15846.0	15946.0	100.0	822.0	389.0
16337.0	16567.0	230.0	982.0	449.0
16587.0	16787.0	200.0	902.0	366.0
16846.0	16936.0	90.0	1011.0	468.0
17047.0	17187.0	140.0	942.0	317.0
17497.0	17627.0	130.0	998.0	422.0
17849.0	17919.0	70.0	1191.0	406.0
18226.0	18356.0	130.0	785.0	502.0
18367.0	18617.0	250.0	859.0	538.0
18659.0	18789.0	130.0	891.0	561.0
19016.0	19306.0	290.0	920.0	579.0
19316.0	19406.0	90.0	889.0	558.0
22245.0	22395.0	150.0	1264.0	603.0
22592.0	22672.0	80.0	1346.0	509.0
22805.0	22935.0	130.0	1693.0	632.0
25072.0	25172.0	100.0	815.0	289.0
25675.0	25825.0	150.0	1042.0	442.0
25891.0	26071.0	180.0	882.0	343.0
26233.0	26333.0	100.0	777.0	448.0
26610.0	26790.0	180.0	1060.0	287.0
26862.0	27012.0	150.0	999.0	277.0
27030.0	27140.0	110.0	914.0	324.0
27219.0	27479.0	260.0	1108.0	546.0
27513.0	27673.0	160.0	905.0	476.0
28110.0	28220.0	110.0	893.0	466.0
28401.0	28491.0	90.0	827.0	452.0
28991.0	29061.0	70.0	1137.0	491.0
29159.0	29569.0	410.0	1017.0	433.0
29711.0	29791.0	80.0	918.0	469.0
29879.0	29959.0	80.0	1002.0	498.0
29980.0	30160.0	180.0	1004.0	523.0
30238.0	30368.0	130.0	1158.0	522.0
30391.0	30641.0	250.0	1127.0	468.0
30760.0	31000.0	240.0	941.0	607.0
32409.0	32479.0	70.0	940.0	197.0
33279.0	33419.0	140.0	892.0	442.0
33707.0	33777.0	70.0	928.0	492.0
33847.0	34087.0	240.0	671.0	322.0
34110.0	34220.0	110.0	695.0	300.0
34258.0	34408.0	150.0	679.0	332.0
34545.0	34685.0	140.0	741.0	396.0
34735.0	34835.0	100.0	667.0	314.0
34945.0	35075.0	130.0	770.0	464.0
35249.0	35469.0	220.0	883.0	308.0
35505.0	35635.0	130.0	899.0	316.0
35996.0	36126.0	130.0	1107.0	469.0
36216.0	36486.0	270.0	876.0	559.0
36527.0	36757.0	230.0	798.0	413.0
36773.0	37143.0	370.0	821.0	397.0
37314.0	37384.0	70.0	837.0	403.0
37426.0	37556.0	130.0	848.0	405.0
37573.0	37713.0	140.0	862.0	412.0
37727.0	38067.0	340.0	844.0	392.0
38128.0	38228.0	100.0	841.0	382.0
38244.0	38544.0	300.0	820.0	366.0
38567.0	38657.0	90.0	829.0	350.0
38696.0	38776.0	80.0	840.0	339.0
38814.0	38934.0	120.0	837.0	300.0
38972.0	39052.0	80.0	845.0	283.0
39247.0	39327.0	80.0	782.0	291.0
39363.0	39623.0	260.0	807.0	268.0
39644.0	39774.0	130.0	829.0	264.0
39797.0	39997.0	200.0	810.0	230.0
50527.0	50627.0	100.0	1035.0	638.0
55856.0	55986.0	130.0	851.0	215.0
56027.0	56127.0	100.0	871.0	330.0
56317.0	56427.0	110.0	909.0	243.0
56697.0	56827.0	130.0	855.0	460.0
56883.0	57073.0	190.0	921.0	491.0
57096.0	57206.0	110.0	969.0	492.0
57222.0	57342.0	120.0	987.0	512.0
57944.0	58044.0	100.0	875.0	603.0
58063.0	58153.0	90.0	880.0	591.0
58194.0	58494.0	300.0	772.0	573.0
58573.0	58643.0	70.0	1384.0	430.0
58655.0	58795.0	140.0	1271.0	492.0
58815.0	58895.0	80.0	1257.0	531.0
58912.0	59072.0	160.0	1241.0	551.0
59225.0	59355.0	130.0	1007.0	549.0
59370.0	59610.0	240.0	1132.0	530.0
59680.0	59810.0	130.0	1333.0	483.0
59990.0	60110.0	120.0	765.0	501.0
60183.0	60273.0	90.0	840.0	334.0
60322.0	60442.0	120.0	920.0	515.0
60459.0	60609.0	150.0	898.0	494.0
60884.0	60994.0	110.0	697.0	234.0
61181.0	61291.0	110.0	953.0	356.0
61314.0	61524.0	210.0	943.0	393.0
61563.0	61813.0	250.0	909.0	389.0
61900.0	61970.0	70.0	1012.0	350.0
61993.0	62123.0	130.0	1037.0	364.0
62179.0	62289.0	110.0	1028.0	392.0
62342.0	62542.0	200.0	982.0	387.0
62553.0	62703.0	150.0	921.0	378.0
62741.0	63121.0	380.0	975.0	436.0
63140.0	63210.0	70.0	1006.0	493.0
63219.0	63589.0	370.0	1042.0	434.0
63709.0	63829.0	120.0	948.0	465.0
64239.0	64359.0	120.0	1065.0	518.0
64398.0	64578.0	180.0	916.0	571.0
64611.0	64771.0	160.0	908.0	521.0
64791.0	64911.0	120.0	924.0	565.0
64927.0	65037.0	110.0	921.0	592.0
65209.0	65339.0	130.0	912.0	662.0
65908.0	66088.0	180.0	1204.0	565.0
66106.0	66226.0	120.0	1243.0	564.0
66251.0	66611.0	360.0	1174.0	551.0
66627.0	66837.0	210.0	1122.0	553.0
66920.0	66990.0	70.0	1074.0	570.0
67007.0	67097.0	90.0	1073.0	601.0
67448.0	67538.0	90.0	1002.0	489.0
67558.0	67918.0	360.0	1019.0	475.0
67940.0	68080.0	140.0	1145.0	472.0
68176.0	68266.0	90.0	1139.0	549.0
68300.0	68480.0	180.0	1097.0	445.0
68505.0	68635.0	130.0	1215.0	459.0
68669.0	68759.0	90.0	1094.0	462.0
69038.0	69118.0	80.0	797.0	454.0
69179.0	69329.0	150.0	884.0	530.0
69357.0	69427.0	70.0	1021.0	440.0
69446.0	69516.0	70.0	1003.0	422.0
69549.0	69709.0	160.0	881.0	512.0
69897.0	69977.0	80.0	826.0	286.0
69997.0	70087.0	90.0	832.0	302.0
70144.0	70254.0	110.0	892.0	392.0
70279.0	70409.0	130.0	918.0	446.0
70535.0	70685.0	150.0	1251.0	673.0
70704.0	70794.0	90.0	1135.0	647.0
70848.0	71128.0	280.0	786.0	433.0
71166.0	71296.0	130.0	888.0	451.0
71398.0	71708.0	310.0	932.0	447.0
71968.0	72058.0	90.0	1156.0	521.0
72075.0	72145.0	70.0	1066.0	569.0
72165.0	72305.0	140.0	991.0	564.0
72337.0	72507.0	170.0	819.0	631.0
73035.0	73125.0	90.0	1015.0	292.0
73172.0	73292.0	120.0	1020.0	342.0
73314.0	73404.0	90.0	1069.0	414.0
73764.0	73844.0	80.0	884.0	640.0
73993.0	74083.0	90.0	926.0	623.0
74175.0	74245.0	70.0	1087.0	629.0
74261.0	74341.0	80.0	1117.0	615.0
74415.0	74525.0	110.0	1061.0	563.0
74566.0	74676.0	110.0	1087.0	543.0
74733.0	74803.0	70.0	758.0	703.0
74956.0	75056.0	100.0	644.0	501.0
75132.0	75202.0	70.0	751.0	512.0
75222.0	75472.0	250.0	864.0	510.0
75665.0	75755.0	90.0	1019.0	358.0
75891.0	76001.0	110.0	1101.0	553.0
76024.0	76134.0	110.0	1016.0	517.0
76171.0	76281.0	110.0	903.0	469.0
76465.0	76725.0	260.0	762.0	296.0
76740.0	76940.0	200.0	809.0	360.0
76972.0	77062.0	90.0	747.0	368.0
77204.0	77394.0	190.0	898.0	460.0
77464.0	77684.0	220.0	808.0	528.0
77774.0	78124.0	350.0	760.0	327.0
78164.0	78344.0	180.0	783.0	390.0
78360.0	78510.0	150.0	726.0	343.0
78540.0	78760.0	220.0	778.0	432.0
78921.0	79011.0	90.0	1014.0	527.0
79233.0	79473.0	240.0	823.0	431.0
79521.0	79611.0	90.0	861.0	273.0
79762.0	79952.0	190.0	873.0	386.0
79969.0	80089.0	120.0	879.0	503.0
80219.0	80449.0	230.0	1041.0	499.0
80469.0	80629.0	160.0	970.0	384.0
80652.0	80842.0	190.0	907.0	441.0
80858.0	81038.0	180.0	824.0	397.0
81310.0	81570.0	260.0	982.0	548.0
81610.0	82070.0	460.0	815.0	442.0
82112.0	82472.0	360.0	789.0	458.0
82811.0	82921.0	110.0	977.0	457.0
82950.0	83090.0	140.0	871.0	576.0
83106.0	83206.0	100.0	860.0	643.0
83229.0	83439.0	210.0	936.0	638.0
83507.0	83767.0	260.0	833.0	630.0
83809.0	83939.0	130.0	913.0	679.0
83960.0	84150.0	190.0	894.0	748.0
84189.0	84329.0	140.0	899.0	547.0
84369.0	84559.0	190.0	933.0	566.0
84630.0	84700.0	70.0	784.0	591.0
85060.0	85180.0	120.0	1113.0	466.0
85200.0	85440.0	240.0	1101.0	481.0
85460.0	85590.0	130.0	1150.0	521.0
85695.0	85985.0	290.0	748.0	569.0
86009.0	86139.0	130.0	838.0	505.0
86154.0	86454.0	300.0	858.0	495.0
86508.0	86658.0	150.0	1124.0	705.0
86727.0	86807.0	80.0	1067.0	721.0
86857.0	87387.0	530.0	1032.0	452.0
87406.0	87556.0	150.0	1137.0	459.0
87637.0	87707.0	70.0	486.0	541.0
87714.0	87804.0	90.0	669.0	498.0
87824.0	87974.0	150.0	728.0	442.0
88033.0	88213.0	180.0	814.0	338.0
88236.0	88446.0	210.0	778.0	415.0
88475.0	88685.0	210.0	945.0	448.0
88708.0	88938.0	230.0	766.0	457.0
88964.0	89074.0	110.0	887.0	459.0
89123.0	89203.0	80.0	836.0	441.0
89517.0	89757.0	240.0	1093.0	414.0
89993.0	90073.0	80.0	754.0	458.0
90097.0	90237.0	140.0	829.0	446.0
90243.0	90443.0	200.0	811.0	427.0
90475.0	90705.0	230.0	926.0	325.0
90733.0	90913.0	180.0	1069.0	284.0
90935.0	91025.0	90.0	1078.0	423.0
91176.0	91306.0	130.0	946.0	472.0
91342.0	91472.0	130.0	991.0	307.0
91534.0	91754.0	220.0	1184.0	635.0
91896.0	92036.0	140.0	776.0	378.0
92053.0	92543.0	490.0	853.0	438.0
92575.0	92825.0	250.0	929.0	297.0
92874.0	93194.0	320.0	1025.0	513.0
93222.0	93792.0	570.0	987.0	434.0
93813.0	94023.0	210.0	1045.0	432.0
94091.0	94281.0	190.0	1123.0	579.0
94323.0	94463.0	140.0	862.0	421.0
94483.0	95013.0	530.0	845.0	444.0
95032.0	95162.0	130.0	835.0	482.0
95180.0	95530.0	350.0	822.0	599.0
95868.0	95958.0	90.0	1341.0	506.0
96061.0	96181.0	120.0	1111.0	279.0
96253.0	96393.0	140.0	641.0	772.0
96601.0	96771.0	170.0	822.0	677.0
96801.0	96921.0	120.0	936.0	502.0
96981.0	97121.0	140.0	939.0	613.0
97370.0	97470.0	100.0	1304.0	448.0
97489.0	97759.0	270.0	1254.0	463.0
98002.0	98162.0	160.0	802.0	702.0
98178.0	98718.0	540.0	913.0	616.0
98738.0	98838.0	100.0	1074.0	653.0
98968.0	99068.0	100.0	1053.0	833.0
99078.0	99258.0	180.0	1070.0	764.0
99378.0	99518.0	140.0	747.0	390.0
99538.0	100038.0	500.0	892.0	453.0
100056.0	100256.0	200.0	902.0	415.0
100287.0	100537.0	250.0	998.0	344.0
100566.0	100846.0	280.0	1057.0	470.0
100880.0	101230.0	350.0	910.0	444.0
101240.0	101450.0	210.0	995.0	487.0
101470.0	101920.0	450.0	964.0	440.0
101940.0	102030.0	90.0	1046.0	439.0
102049.0	102739.0	690.0	895.0	413.0
102779.0	102959.0	180.0	1036.0	541.0
103005.0	103275.0	270.0	767.0	344.0
103295.0	103445.0	150.0	856.0	276.0
103488.0	103788.0	300.0	906.0	461.0
103826.0	103936.0	110.0	861.0	422.0
103959.0	104089.0	130.0	879.0	421.0
104125.0	104215.0	90.0	941.0	419.0
104226.0	104336.0	110.0	946.0	383.0
104356.0	104606.0	250.0	1026.0	410.0
104643.0	104873.0	230.0	1138.0	436.0
104918.0	105078.0	160.0	1109.0	466.0
105108.0	105208.0	100.0	975.0	382.0
105238.0	105848.0	610.0	831.0	376.0
105864.0	106424.0	560.0	790.0	441.0
106442.0	106522.0	80.0	824.0	597.0
106547.0	106677.0	130.0	815.0	617.0
107142.0	107222.0	80.0	1381.0	442.0
107242.0	107322.0	80.0	1309.0	458.0
107394.0	107754.0	360.0	770.0	670.0
107793.0	107903.0	110.0	817.0	680.0
107931.0	108371.0	440.0	933.0	596.0
108406.0	108566.0	160.0	937.0	747.0
108581.0	108861.0	280.0	898.0	621.0
108882.0	109172.0	290.0	915.0	567.0
109205.0	109375.0	170.0	716.0	604.0
109662.0	110312.0	650.0	1164.0	626.0
110500.0	110810.0	310.0	813.0	499.0
110830.0	111060.0	230.0	1038.0	530.0
111301.0	111561.0	260.0	719.0	454.0
111592.0	111692.0	100.0	908.0	370.0
111714.0	111794.0	80.0	948.0	397.0
111851.0	112001.0	150.0	967.0	556.0
112041.0	112171.0	130.0	868.0	477.0
112199.0	112539.0	340.0	1008.0	550.0
112830.0	113160.0	330.0	1043.0	690.0
113178.0	113288.0	110.0	1086.0	674.0
113352.0	113712.0	360.0	900.0	362.0
113731.0	114431.0	700.0	976.0	392.0
114448.0	114628.0	180.0	896.0	450.0
115061.0	116180.0	1119.0	1221.0	429.0
116196.0	116356.0	160.0	1117.0	477.0
116477.0	116657.0	180.0	808.0	683.0
116776.0	117006.0	230.0	884.0	695.0
117027.0	117667.0	640.0	970.0	668.0
117750.0	117910.0	160.0	1008.0	650.0
118006.0	118086.0	80.0	964.0	496.0
118330.0	118500.0	170.0	663.0	536.0
118525.0	118605.0	80.0	835.0	525.0
118727.0	118827.0	100.0	894.0	422.0
118996.0	119126.0	130.0	920.0	293.0
119255.0	119385.0	130.0	866.0	384.0
119409.0	119609.0	200.0	924.0	447.0
119639.0	119809.0	170.0	940.0	504.0
119824.0	119934.0	110.0	873.0	493.0
119959.0	120039.0	80.0	894.0	494.0
120044.0	120214.0	170.0	839.0	486.0
120234.0	120574.0	340.0	935.0	463.0
120677.0	120837.0	160.0	868.0	436.0
120846.0	121026.0	180.0	871.0	382.0
121056.0	121396.0	340.0	813.0	409.0
121404.0	121544.0	140.0	798.0	424.0
121574.0	121674.0	100.0	886.0	474.0
121714.0	121964.0	250.0	1131.0	627.0
122024.0	122174.0	150.0	779.0	349.0
122198.0	122428.0	230.0	841.0	407.0
122474.0	122654.0	180.0	994.0	360.0
122696.0	123136.0	440.0	964.0	508.0
123194.0	123624.0	430.0	873.0	415.0
123643.0	123893.0	250.0	892.0	408.0
123917.0	124067.0	150.0	877.0	407.0
124137.0	124307.0	170.0	1208.0	667.0
124995.0	125115.0	120.0	902.0	434.0
125176.0	125396.0	220.0	960.0	478.0
125416.0	125556.0	140.0	1002.0	501.0
125573.0	125673.0	100.0	1031.0	514.0
125694.0	126344.0	650.0	1053.0	535.0
126365.0	126445.0	80.0	980.0	548.0
126763.0	126873.0	110.0	1178.0	674.0
127145.0	127225.0	80.0	930.0	660.0
127292.0	127372.0	80.0	916.0	573.0
127395.0	127475.0	80.0	937.0	615.0
127565.0	127645.0	80.0	924.0	677.0
127683.0	127923.0	240.0	945.0	695.0
127940.0	128020.0	80.0	950.0	663.0
128110.0	128180.0	70.0	1001.0	604.0
128414.0	128494.0	80.0	992.0	665.0
128662.0	128752.0	90.0	988.0	738.0
128829.0	128919.0	90.0	977.0	705.0
129041.0	129111.0	70.0	1004.0	436.0
133071.0	133811.0	740.0	988.0	202.0
133846.0	134036.0	190.0	997.0	175.0
134156.0	134526.0	370.0	995.0	167.0
134550.0	134640.0	90.0	989.0	173.0
134699.0	135009.0	310.0	980.0	156.0
135059.0	135239.0	180.0	973.0	190.0
135360.0	135790.0	430.0	985.0	255.0
135809.0	135909.0	100.0	990.0	238.0
135946.0	136056.0	110.0	1004.0	243.0
136335.0	136475.0	140.0	1007.0	193.0
136499.0	136569.0	70.0	990.0	170.0
136607.0	136937.0	330.0	1006.0	188.0
