Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
0.0	175.0	175.0	893.0	258.0
276.0	1415.0	1139.0	889.0	237.0
2596.0	2876.0	280.0	809.0	530.0
2885.0	3195.0	310.0	808.0	525.0
3217.0	3667.0	450.0	920.0	609.0
3704.0	3794.0	90.0	933.0	681.0
3936.0	4576.0	640.0	951.0	641.0
4583.0	5143.0	560.0	941.0	638.0
5154.0	5434.0	280.0	971.0	642.0
5463.0	5783.0	320.0	885.0	587.0
5794.0	6624.0	830.0	925.0	590.0
6704.0	7773.0	1069.0	941.0	647.0
7795.0	8215.0	420.0	980.0	677.0
8240.0	8440.0	200.0	849.0	664.0
8525.0	8595.0	70.0	1380.0	440.0
8852.0	10591.0	1739.0	1009.0	555.0
10604.0	11324.0	720.0	1053.0	738.0
11438.0	11518.0	80.0	986.0	658.0
11543.0	11763.0	220.0	1043.0	794.0
12029.0	12259.0	230.0	765.0	526.0
12293.0	12493.0	200.0	897.0	653.0
12540.0	12720.0	180.0	951.0	726.0
12738.0	13038.0	300.0	884.0	683.0
13052.0	13202.0	150.0	853.0	735.0
13279.0	13459.0	180.0	961.0	637.0
13472.0	13862.0	390.0	912.0	690.0
13889.0	14019.0	130.0	839.0	613.0
14048.0	14238.0	190.0	840.0	448.0
14259.0	14459.0	200.0	788.0	533.0
14522.0	14962.0	440.0	917.0	707.0
14990.0	15310.0	320.0	946.0	569.0
15449.0	15969.0	520.0	921.0	632.0
16016.0	16446.0	430.0	568.0	629.0
17030.0	17230.0	200.0	805.0	659.0
17247.0	17857.0	610.0	826.0	715.0
17866.0	18046.0	180.0	871.0	631.0
18068.0	18558.0	490.0	798.0	660.0
18814.0	19154.0	340.0	1151.0	720.0
19177.0	19367.0	190.0	1061.0	767.0
19435.0	19605.0	170.0	1285.0	383.0
19638.0	19808.0	170.0	1085.0	324.0
19868.0	19978.0	110.0	1156.0	416.0
19997.0	21026.0	1029.0	1162.0	546.0
21255.0	21345.0	90.0	782.0	933.0
21393.0	21463.0	70.0	861.0	868.0
21633.0	21813.0	180.0	965.0	826.0
22123.0	22503.0	380.0	691.0	593.0
22536.0	22786.0	250.0	811.0	540.0
22807.0	22947.0	140.0	888.0	484.0
22963.0	23223.0	260.0	941.0	521.0
23253.0	23723.0	470.0	970.0	606.0
23745.0	24045.0	300.0	901.0	637.0
24111.0	25120.0	1009.0	877.0	483.0
25141.0	25271.0	130.0	836.0	488.0
25383.0	25743.0	360.0	984.0	637.0
25791.0	25941.0	150.0	986.0	665.0
26001.0	26371.0	370.0	1019.0	647.0
26704.0	26814.0	110.0	1377.0	710.0
26830.0	27020.0	190.0	1302.0	791.0
27273.0	28742.0	1469.0	886.0	585.0
28750.0	28880.0	130.0	789.0	622.0
29249.0	29399.0	150.0	1247.0	482.0
29461.0	29651.0	190.0	839.0	865.0
29873.0	29993.0	120.0	924.0	845.0
30009.0	30839.0	830.0	904.0	703.0
30871.0	31121.0	250.0	921.0	546.0
31160.0	31260.0	100.0	919.0	608.0
31277.0	31517.0	240.0	864.0	652.0
31552.0	31782.0	230.0	992.0	633.0
31809.0	31929.0	120.0	876.0	595.0
32038.0	32198.0	160.0	907.0	618.0
32277.0	32357.0	80.0	1024.0	624.0
32677.0	33147.0	470.0	1115.0	526.0
33281.0	33471.0	190.0	672.0	787.0
33506.0	33606.0	100.0	945.0	626.0
33630.0	33820.0	190.0	931.0	619.0
33896.0	34106.0	210.0	1242.0	591.0
34178.0	34308.0	130.0	1015.0	708.0
34327.0	34427.0	100.0	958.0	726.0
34449.0	34569.0	120.0	998.0	742.0
34666.0	34906.0	240.0	1053.0	747.0
34997.0	35327.0	330.0	1221.0	698.0
35589.0	35709.0	120.0	723.0	482.0
35749.0	35909.0	160.0	788.0	469.0
36125.0	36335.0	210.0	780.0	426.0
36369.0	36529.0	160.0	872.0	377.0
36549.0	36789.0	240.0	898.0	505.0
36964.0	37334.0	370.0	888.0	564.0
37348.0	37448.0	100.0	913.0	557.0
37598.0	37688.0	90.0	869.0	571.0
37707.0	37827.0	120.0	909.0	492.0
37928.0	37998.0	70.0	860.0	595.0
38213.0	38293.0	80.0	705.0	521.0
38338.0	38468.0	130.0	829.0	372.0
38486.0	38656.0	170.0	772.0	351.0
38726.0	38896.0	170.0	881.0	685.0
38913.0	39063.0	150.0	843.0	594.0
39077.0	39297.0	220.0	755.0	570.0
39357.0	39487.0	130.0	943.0	526.0
39812.0	40072.0	260.0	930.0	437.0
40212.0	40452.0	240.0	868.0	621.0
40494.0	40594.0	100.0	954.0	502.0
40616.0	40716.0	100.0	927.0	528.0
40916.0	41136.0	220.0	908.0	532.0
41356.0	41766.0	410.0	1045.0	789.0
41841.0	41931.0	90.0	1013.0	752.0
42195.0	42465.0	270.0	996.0	763.0
42505.0	42655.0	150.0	793.0	524.0
42834.0	43094.0	260.0	748.0	535.0
43335.0	43475.0	140.0	1257.0	678.0
43494.0	43624.0	130.0	1101.0	725.0
43984.0	44344.0	360.0	802.0	586.0
44664.0	44974.0	310.0	1182.0	765.0
45042.0	45182.0	140.0	1237.0	303.0
45301.0	45581.0	280.0	970.0	405.0
45610.0	46050.0	440.0	981.0	310.0
46089.0	46289.0	200.0	962.0	494.0
46393.0	46463.0	70.0	684.0	762.0
46468.0	46558.0	90.0	780.0	709.0
46581.0	46701.0	120.0	849.0	750.0
46709.0	46779.0	70.0	787.0	742.0
47082.0	47212.0	130.0	1079.0	583.0
47230.0	47840.0	610.0	1012.0	645.0
48180.0	48280.0	100.0	658.0	457.0
48400.0	48560.0	160.0	824.0	508.0
48570.0	48730.0	160.0	885.0	593.0
48770.0	48980.0	210.0	900.0	352.0
49001.0	49091.0	90.0	770.0	399.0
49117.0	49237.0	120.0	916.0	434.0
49368.0	50228.0	860.0	1082.0	778.0
50359.0	50679.0	320.0	1364.0	814.0
50800.0	51020.0	220.0	834.0	757.0
51198.0	52597.0	1399.0	899.0	640.0
52627.0	52807.0	180.0	726.0	710.0
53279.0	53349.0	70.0	1259.0	552.0
53398.0	53658.0	260.0	880.0	798.0
53676.0	53966.0	290.0	934.0	806.0
53994.0	54304.0	310.0	784.0	759.0
54318.0	54488.0	170.0	899.0	719.0
54497.0	54577.0	80.0	956.0	773.0
54717.0	54847.0	130.0	857.0	786.0
54984.0	55214.0	230.0	933.0	584.0
55225.0	55395.0	170.0	926.0	651.0
