,K-coefficient,start_time
0,-0.3933571325942796,535
1,0.16842199078909442,13297
2,1.4445051745591382,17795
3,0.046382653530342155,24031
4,1.5705639241261888,25900
5,1.5118881597537077,39532
6,-1.6392896487892215,41901
7,0.8793199672947142,56312
8,3.495204814799987,59111
9,-1.0196485067639227,65067
