,App,Cap,Gauge,Pad,Pen,Safety,Tip
Average Dwelltime [ms],5257.999999999996,0.0,0.0,0.0,0.0,0.0,1204.5
Average Fixation Time [ms],97.41176470588228,0.0,0.0,0.0,0.0,0.0,93.91304347826103
Hits,51.0,0.0,0.0,0.0,0.0,0.0,23.0
Relative Dwelltime [%],68.5796269727403,0.0,0.0,0.0,0.0,0.0,31.4203730272597
Revisits,1.0,0.0,0.0,0.0,0.0,0.0,2.0
Total Dwelltime [ms],5257.999999999996,0.0,0.0,0.0,0.0,0.0,2409.0
Total Fixation Time [ms],4967.999999999996,0.0,0.0,0.0,0.0,0.0,2160.0000000000036
