,Average Dwelltime [ms],Normalised Gaze Transition Entropy,Normalised Stationary Gaze Entropy,Total Dwells,Total Hits
participant02_trial01,389.80000000000143,0.0,0.45083346844109934,10.0,31.0
participant02_trial02,387.37499999999955,0.0,0.5500084734591488,16.0,61.0
Mean participant02,388.5875000000005,0.0,0.500420970950124,13.0,46.0
Standard Deviation participant02,1.7147339443787122,0.0,0.07012731857247267,4.242640687119285,21.213203435596427
