,Average Dwelltime [ms],Normalised Gaze Transition Entropy,Normalised Stationary Gaze Entropy,Total Dwells,Total Hits
participant04_trial01,1655.9999999999998,0.6360944900001094,0.1697130253539052,6.0,94.0
participant04_trial02,1589.4000000000008,0.49266750292108663,0.41113964685112875,5.0,72.0
Mean participant04,1622.7000000000003,0.564380996460598,0.290426336102517,5.5,83.0
Standard Deviation participant04,47.093311627023354,0.10141819516873235,0.17071440121964468,0.7071067811865476,15.556349186104045
