,Average Dwelltime [ms],Normalised Gaze Transition Entropy,Normalised Stationary Gaze Entropy,Total Dwells,Total Hits
participant04_trial01,1453.0000000000002,,0.0724424646238262,8.0,109.0
participant04_trial02,893.3750000000002,,0.10811458287521104,8.0,64.0
Mean participant04,1173.1875000000002,,0.09027852374951861,8.0,86.5
Standard Deviation participant04,395.7146324215217,,0.02522399671484263,0.0,31.81980515339464
