,Average Dwelltime [ms],Normalised Gaze Transition Entropy,Normalised Stationary Gaze Entropy,Total Dwells,Total Hits
participant04_trial01,817.1249999999986,0.9148092358530514,0.4229644088717487,16.0,122.0
participant04_trial02,709.7142857142857,0.648782401579481,0.4192355892064762,21.0,138.0
Mean participant04,763.4196428571422,0.7817958187162661,0.42109999903911244,18.5,130.0
Standard Deviation participant04,75.95084444351842,0.1881093784924315,0.002636673671135936,3.5355339059327378,11.313708498984761
