,Average Dwelltime [ms],Normalised Gaze Transition Entropy,Normalised Stationary Gaze Entropy,Total Dwells,Total Hits
participant04_trial01,399.90000000000293,0.0,0.4873003963031124,10.0,32.0
participant04_trial02,694.7500000000036,0.0,0.49992731754591385,8.0,48.0
Mean participant04,547.3250000000032,0.0,0.4936138569245131,9.0,40.0
Standard Deviation participant04,208.49043443285404,0.0,0.00892858163629338,1.4142135623730951,11.313708498984761
