Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
TK08	Thomas	Entire Recording	1	fullstream	Fixation	Partial	121	50795	50865	70			0.40023	0.54482	2.30204										
TK08	Thomas	Entire Recording	1	fullstream	Fixation	Partial	122	50885	50965	80			0.40617	0.53928	2.29333										
TK08	Thomas	Entire Recording	1	fullstream	Fixation	Partial	123	51045	51245	200			0.42083	0.49496	2.33239										
TK08	Thomas	Entire Recording	1	fullstream	Fixation	Partial	124	51295	51425	130			0.42489	0.4811	2.3439										
TK08	Thomas	Entire Recording	1	fullstream	Fixation	Partial	125	51445	51545	100			0.42717	0.45868	2.34042										
TK08	Thomas	Entire Recording	1	fullstream	Fixation	Partial	126	51565	51635	70			0.4292	0.44955	2.32905										
TK08	Thomas	Entire Recording	1	fullstream	Saccade	Partial	38	51635	51645	10							115.33	115.33				0.4292	0.44955		
TK08	Thomas	Entire Recording	1	fullstream	Saccade	Partial	39	51705	51735	30							147.29	168.91							
TK08	Thomas	Entire Recording	1	fullstream	Saccade	Partial	40	51795	51815	20							131.87	142.1						0.49144	0.23668
TK08	Thomas	Entire Recording	1	fullstream	Fixation	Partial	127	51815	52145	330			0.49144	0.23668	2.36574										
TK08	Thomas	Entire Recording	1	fullstream	Fixation	Partial	128	52165	52245	80			0.5045	0.32807	2.31805										
TK08	Thomas	Entire Recording	1	fullstream	Fixation	Partial	129	52294	52374	80			0.5274	0.42403	2.2975										
TK08	Thomas	Entire Recording	1	fullstream	Saccade	Partial	41	52454	52474	20							165.06	165.06							
TK08	Thomas	Entire Recording	1	fullstream	Saccade	Partial	42	52534	52554	20							118.48	118.48						0.47798	0.53569
TK08	Thomas	Entire Recording	1	fullstream	Fixation	Whole	130	52554	52644	90			0.47798	0.53569	2.23921										
TK08	Thomas	Entire Recording	1	fullstream	Saccade	Partial	43	52644	52674	30							163.1	192.8				0.47798	0.53569		
TK08	Thomas	Entire Recording	1	fullstream	Saccade	Partial	44	52734	52754	20							168.02	168.02						0.43629	0.56962
TK08	Thomas	Entire Recording	1	fullstream	Fixation	Whole	131	52754	52924	170			0.43629	0.56962	2.2465										
TK08	Thomas	Entire Recording	1	fullstream	Saccade	Partial	45	52924	52944	20							135.38	135.38				0.43629	0.56962		
TK08	Thomas	Entire Recording	1	fullstream	Saccade	Partial	46	52994	53014	20							120.61	120.61						0.61258	0.36672
TK08	Thomas	Entire Recording	1	fullstream	Fixation	Partial	132	53014	53164	150			0.61258	0.36672	2.54337										
TK08	Thomas	Entire Recording	1	fullstream	Fixation	Partial	133	53264	53504	240			0.58673	0.32689	2.62736										
TK08	Thomas	Entire Recording	1	fullstream	Fixation	Partial	134	53584	53694	110			0.60609	0.34955	2.64701										
TK08	Thomas	Entire Recording	1	fullstream	Saccade	Partial	47	53694	53764	70							298.67	393.43				0.60609	0.34955		
TK08	Thomas	Entire Recording	1	fullstream	Fixation	Partial	135	53844	54043	200			0.42261	0.51128	2.48305										
TK08	Thomas	Entire Recording	1	fullstream	Fixation	Partial	136	54103	54173	70			0.43906	0.47728	2.60338										
TK08	Thomas	Entire Recording	1	fullstream	Fixation	Partial	137	54213	54323	110			0.46919	0.44286	2.62151										
TK08	Thomas	Entire Recording	1	fullstream	Fixation	Partial	138	54363	54593	230			0.48516	0.4498	2.58621										
