,K-coefficient,start_time
0,0.34047704098433446,2394
1,-1.2188978390543173,4612
2,0.05228651051469657,13227
3,0.415524421357113,20433
4,-1.7464210052076439,33046
5,0.5273635611987972,33276
6,0.19960657003253407,64128
7,-0.27610208957989657,64628
