Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
85	145	60
565	645	80
825	845	20
855	904	50
924	944	20
984	1014	30
1034	1074	40
1144	1204	60
1264	1294	30
1304	1324	20
1344	1364	20
1414	1474	60
1804	1854	50
4083	4113	30
4133	4173	40
4322	4352	30
4382	4412	30
4492	4532	40
4592	4662	70
4902	4922	20
4962	5002	40
8490	8510	20
8620	8640	20
8660	8680	20
8690	8700	10
10509	10569	60
10579	10639	60
10659	10699	40
11029	11039	10
11168	11188	20
11228	11288	60
11508	11528	20
11778	11798	20
11838	11958	120
11978	12028	50
12288	12318	30
12498	12538	40
12548	12628	80
12678	12708	30
13407	13427	20
14017	14037	20
14636	14666	30
14796	14826	30
14836	14866	30
15476	15506	30
15566	15596	30
15696	15716	20
16245	16285	40
16355	16365	10
16415	16445	30
17055	17065	10
17095	17125	30
17864	17894	30
17934	17994	60
18004	18034	30
18054	18154	100
18214	18234	20
18474	18554	80
18744	18794	50
19364	19384	20
19743	19753	10
19823	19843	20
19913	19933	20
19953	20003	50
20533	20563	30
20603	20683	80
20713	20733	20
20953	20973	20
21103	21133	30
21153	21183	30
21242	21263	20
21852	21942	90
22612	22632	20
23861	23891	30
24191	24241	50
24780	24800	20
25130	25160	30
27309	27339	30
27389	27399	10
27589	27599	10
28088	28108	20
28188	28208	20
30757	30787	30
31347	31377	30
33026	33056	30
34964	35044	80
36094	36134	40
36623	36633	10
37083	37113	30
37793	37803	10
37833	37853	20
38242	38262	20
38582	38612	30
38962	38992	30
39082	39102	20
39202	39222	20
39232	39252	20
39522	39542	20
39582	39612	30
39722	39742	20
39802	39842	40
40001	40011	10
41950	41970	20
42580	42600	20
42620	42640	20
43569	43589	20
43629	43639	10
43669	43679	10
43729	43749	20
45098	45128	30
45438	45458	20
45848	45918	70
45938	45958	20
45978	46008	30
46178	46198	20
46757	46777	20
47337	47357	20
47397	47417	20
47477	47487	10
48466	48486	20
48536	48606	70
48676	48706	30
48786	48816	30
48926	48946	20
49026	49056	30
49116	49146	30
49206	49226	20
49286	49306	20
49426	49466	40
49496	49516	20
49526	49586	60
49766	49816	50
49886	49916	30
49986	50006	20
50185	50225	40
50315	50405	90
50435	50455	20
50745	50795	50
50835	50885	50
50955	50965	10
51065	51095	30
51135	51185	50
51195	51225	30
51265	51305	40
51794	51814	20
52054	52074	20
52974	52994	20
53214	53224	10
53384	53404	20
53843	53883	40
54173	54193	20
54213	54233	20
54483	54513	30
54863	54883	20
55183	55193	10
55203	55252	50
55322	55352	30
55362	55402	40
55672	55762	90
55782	55842	60
55862	55882	20
56132	56172	40
56372	56392	20
57021	57051	30
57061	57131	70
57151	57271	120
57301	57331	30
57471	57481	10
57491	57511	20
57531	57601	70
57871	57921	50
58001	58011	10
58061	58091	30
58401	58431	30
58590	58610	20
58830	58850	20
58860	58930	70
58950	59030	80
59040	59060	20
59110	59120	10
60230	60269	40
60290	60339	50
60359	60369	10
60379	60429	50
60469	60489	20
60729	60769	40
60889	60909	20
61239	61249	10
61419	61449	30
62548	62678	130
62698	62718	20
62798	62828	30
62988	63008	20
63078	63138	60
63168	63188	20
63288	63318	30
63458	63468	10
63907	63927	20
63967	64037	70
64097	64117	20
64427	64457	30
64597	64627	30
64837	64857	20
65297	65356	60
65496	65516	20
65586	65606	20
65696	65736	40
65796	65816	20
65876	65896	20
65936	65956	20
66146	66216	70
66226	66246	20
66486	66516	30
66636	66656	20
66816	66896	80
66946	66976	30
67016	67056	40
67355	67375	20
67545	67565	20
67715	67735	20
67915	67945	30
68745	68774	30
69774	69784	10
69804	69844	40
69964	70004	40
70404	70453	50
70513	70523	10
70553	70583	30
70883	70923	40
73002	73052	50
73412	73492	80
73512	73522	10
73542	73572	30
73592	73612	20
73662	73682	20
74261	74431	170
74451	74491	40
74511	74611	100
74661	74681	20
74781	74791	10
74961	74991	30
75550	75590	40
75780	75840	60
76520	76560	40
77269	77309	40
77929	77959	30
78269	78299	30
78379	78409	30
78669	78699	30
78988	79008	20
79138	79158	20
79648	79678	30
80817	80837	20
81547	81557	10
81577	81697	120
81727	81797	70
82127	82197	70
82217	82237	20
82376	82406	30
82616	82646	30
82656	82716	60
82766	82776	10
82836	82846	10
83366	83466	100
83506	83526	20
83886	83916	30
83926	84006	80
84575	84595	20
85245	85255	10
85275	85295	20
85375	85395	20
85405	85425	20
85804	85834	30
86054	86064	10
86294	86314	20
86924	86974	50
87413	87463	50
87943	88053	110
88133	88173	40
88223	88233	10
88703	88753	50
88983	89033	50
90342	90392	50
90402	90452	50
90472	90492	20
90582	90612	30
90861	90911	50
90941	91021	80
91061	91081	20
91091	91111	20
91161	91181	20
91201	91231	30
91371	91381	10
91391	91481	90
91521	91561	40
91581	91691	110
91701	91731	30
92041	92111	70
92251	92271	20
92950	92980	30
93430	93460	30
94229	94329	100
94349	94459	110
94669	94679	10
94749	94779	30
94789	94829	40
95539	95559	20
95629	95649	20
95659	95679	20
95689	95719	30
95829	95859	30
95878	95908	30
95928	95958	30
96018	96038	20
96648	96678	30
96998	97028	30
97707	97737	30
97777	97837	60
97927	97947	20
98067	98097	30
98957	98997	40
99047	99067	20
99306	99346	40
99486	99496	10
100026	100046	20
100296	100316	20
100436	100476	40
