Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
0	175	175	893.0	258.0
275	1414	1139	889.0	237.0
2593	2873	280	809.0	530.0
2883	3193	310	808.0	525.0
3213	3663	450	920.0	609.0
3703	3793	90	933.0	681.0
3933	4572	640	951.0	641.0
4582	5142	560	941.0	638.0
5152	5432	280	971.0	642.0
5462	5782	320	885.0	587.0
5792	6621	830	925.0	590.0
6701	7770	1069	941.0	647.0
7790	8210	420	980.0	677.0
8240	8440	200	849.0	664.0
8520	8590	70	1380.0	440.0
8850	10589	1739	1009.0	555.0
10599	11318	720	1053.0	738.0
11438	11518	80	986.0	658.0
11538	11758	220	1043.0	794.0
12028	12258	230	765.0	526.0
12288	12488	200	897.0	653.0
12538	12718	180	951.0	726.0
12738	13037	300	884.0	683.0
13047	13197	150	853.0	735.0
13277	13457	180	961.0	637.0
13467	13857	390	912.0	690.0
13887	14017	130	839.0	613.0
14047	14237	190	840.0	448.0
14257	14457	200	788.0	533.0
14517	14956	440	917.0	707.0
14986	15306	320	946.0	569.0
15446	15966	520	921.0	632.0
16016	16445	430	568.0	629.0
17025	17225	200	805.0	659.0
17245	17855	610	826.0	715.0
17865	18044	180	871.0	631.0
18064	18554	490	798.0	660.0
18814	19154	340	1151.0	720.0
19174	19364	190	1061.0	767.0
19434	19604	170	1285.0	383.0
19634	19803	170	1085.0	324.0
19863	19973	110	1156.0	416.0
19993	21023	1029	1162.0	546.0
21253	21343	90	782.0	933.0
21393	21462	70	861.0	868.0
21632	21812	180	965.0	826.0
22122	22502	380	691.0	593.0
22532	22782	250	811.0	540.0
22802	22942	140	888.0	484.0
22962	23221	260	941.0	521.0
23251	23721	470	970.0	606.0
23741	24041	300	901.0	637.0
24111	25120	1009	877.0	483.0
25140	25270	130	836.0	488.0
25380	25740	360	984.0	637.0
25790	25940	150	986.0	665.0
26000	26370	370	1019.0	647.0
26699	26809	110	1377.0	710.0
26829	27019	190	1302.0	791.0
27269	28738	1469	886.0	585.0
28748	28878	130	789.0	622.0
29248	29398	150	1247.0	482.0
29458	29648	190	839.0	865.0
29868	29988	120	924.0	845.0
30008	30837	830	904.0	703.0
30867	31117	250	921.0	546.0
31157	31257	100	919.0	608.0
31277	31517	240	864.0	652.0
31547	31776	230	992.0	633.0
31806	31926	120	876.0	595.0
32036	32196	160	907.0	618.0
32276	32356	80	1024.0	624.0
32676	33146	470	1115.0	526.0
33276	33465	190	672.0	787.0
33505	33605	100	945.0	626.0
33625	33815	190	931.0	619.0
33895	34105	210	1242.0	591.0
