Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
1544	1554	10
1564	1604	40
2334	2354	20
2364	2434	70
2454	2484	30
3153	3183	30
4013	4023	10
4253	4313	60
4333	4343	10
4382	4402	20
5022	5042	20
5102	5122	20
5182	5202	20
5902	5922	20
6731	6781	50
6881	6901	20
7281	7311	30
7521	7541	20
7880	7920	40
8330	8370	40
10379	10409	30
10569	10599	30
10619	10639	20
10679	10689	10
10709	10729	20
10819	10889	70
11189	11259	70
11269	11299	30
11319	11348	30
11398	11418	20
11528	11558	30
11698	11738	40
12088	12128	40
12188	12218	30
12248	12268	20
12308	12318	10
12378	12398	20
12838	12858	20
13087	13197	110
13247	13307	60
13677	13797	120
13827	13837	10
13967	13987	20
14397	14417	20
14697	14717	20
15336	15366	30
15836	15866	30
16346	16356	10
17005	17035	30
17355	17385	30
17405	17435	30
18005	18025	20
18035	18065	30
18075	18115	40
18304	18324	20
18624	18664	40
19014	19024	10
19194	19214	20
19514	19534	20
19784	19834	50
19844	19864	20
20263	20293	30
20333	20353	20
22522	22532	10
22542	22572	30
22672	22702	30
22732	22752	20
22852	22872	20
22892	22952	60
23561	23571	10
24451	24461	10
25021	25091	70
25101	25131	30
25690	25710	20
25820	25860	40
25880	25900	20
26300	26380	80
26410	26460	50
26540	26560	20
26820	26870	50
27189	27249	60
27269	27309	40
27329	27379	50
27599	27629	30
27999	28069	70
28619	28649	30
28669	28709	40
28758	28788	30
28838	28848	10
29108	29178	70
29258	29278	20
29688	29698	10
30797	30827	30
30847	30887	40
30897	30927	30
30937	30957	20
31087	31107	20
31327	31397	70
31437	31487	50
31497	31527	30
31647	31667	20
32306	32326	20
32496	32566	70
32576	32606	30
32746	32756	10
33116	33156	40
33496	33516	20
33806	33826	20
33945	33975	30
34815	34825	10
35065	35085	20
35415	35435	20
35794	35834	40
35884	35904	20
35924	35944	20
36114	36164	50
36254	36314	60
38353	38403	50
38493	38513	20
38843	38863	20
39093	39152	60
39222	39242	20
39752	39812	60
40242	40312	70
40422	40442	20
41491	41531	40
41561	41601	40
41621	41641	20
41821	41851	30
42021	42041	20
42571	42610	40
42650	42670	20
42830	42840	10
42980	43020	40
44969	44989	20
44999	45029	30
45049	45069	20
45499	45539	40
45619	45639	20
45769	45779	10
46019	46059	40
46298	46338	40
46778	46798	20
46918	46938	20
47638	47668	30
48127	48157	30
48317	48347	30
48687	48707	20
48757	48797	40
48837	48897	60
48937	48957	20
49437	49556	120
49626	49636	10
49696	49716	20
50166	50196	30
50206	50226	20
50236	50276	40
50366	50396	30
50456	50476	20
51885	51925	40
52065	52075	10
52445	52475	30
52575	52595	20
52635	52675	40
52905	52925	20
52955	52965	10
53024	53044	20
53754	53804	50
56203	56223	20
56363	56463	100
56522	56532	10
56752	56762	10
56932	56942	10
57102	57112	10
57252	57282	30
57452	57472	20
57732	57772	40
57902	57922	20
58032	58082	50
58212	58231	20
58701	58731	30
