event_type	start_time	end_time	duration	saccade_amplitude
Fixation	0	185	185	
Fixation	305	815	510	
Saccade	1164	1184	20	
Saccade	1194	1214	20	
Saccade	1464	1544	80	
Saccade	1564	1604	40	
Saccade	1614	1664	50	
Saccade	1734	1754	20	
Fixation	1754	1894	140	
Fixation	1964	2214	250	
Saccade	2214	2234	20	
Fixation	2284	2414	130	
Saccade	3003	3023	20	
Fixation	3063	3213	150	
Saccade	3253	3293	40	
Fixation	3363	3483	120	
Fixation	3653	3783	130	
Fixation	3803	3933	130	
Fixation	3953	4053	100	
Saccade	4053	4113	60	
Saccade	4143	4173	30	
Saccade	4213	4233	20	
Fixation	4233	4342	110	
Fixation	4362	4462	100	
Fixation	4502	4912	410	
Fixation	4932	5142	210	
Fixation	5182	5302	120	
Saccade	5302	5312	10	3.93
Fixation	5312	5422	110	
Fixation	5462	5582	120	
Fixation	5602	5862	260	
Fixation	6001	6071	70	
Saccade	6071	6091	20	
Fixation	6181	6281	100	
Fixation	6301	6411	110	
Fixation	6431	6701	270	
Saccade	6761	6781	20	
Saccade	6801	6831	30	
Saccade	6851	6911	60	
Fixation	6911	7031	120	
Saccade	7031	7051	20	
Saccade	7181	7201	20	
Fixation	7201	7331	130	
Saccade	7331	7361	30	
Saccade	7461	7491	30	
Fixation	7491	7980	490	
Fixation	8070	8350	280	
Fixation	8370	8610	240	
Saccade	8670	8710	40	
Saccade	8720	8740	20	
Saccade	8830	8840	10	
Saccade	8990	9010	20	
Saccade	9020	9040	20	
Saccade	9140	9200	60	
Saccade	9220	9250	30	
Fixation	9250	9330	80	
Saccade	9409	9429	20	
Fixation	9429	9549	120	
Fixation	9649	9919	270	
Saccade	10039	10069	30	
Saccade	10109	10119	10	
Saccade	10129	10139	10	
Fixation	10139	10219	80	
Saccade	10219	10249	30	
Saccade	10319	10339	20	
Fixation	10339	10409	70	
Fixation	10449	10559	110	
Saccade	10619	10629	10	
Fixation	10629	10959	330	
Saccade	10959	10979	20	
Saccade	10999	11049	50	
Saccade	11128	11148	20	
Saccade	11178	11208	30	
Fixation	11268	11378	110	
Fixation	11398	11498	100	
Saccade	11498	11528	30	6.78
Fixation	11528	11718	190	
Saccade	11718	11728	10	4.73
Fixation	11728	11848	120	
Fixation	11968	12328	360	
Saccade	12328	12368	40	11.74
Fixation	12368	12568	200	
Saccade	12568	12608	40	
Fixation	12648	12897	250	
Fixation	12917	13027	110	
Saccade	13027	13067	40	
Fixation	13087	13237	150	
Saccade	13237	13247	10	3.51
Fixation	13247	13527	280	
Saccade	13587	13617	30	
Fixation	13637	13827	190	
Fixation	13897	14017	120	
Saccade	14017	14047	30	4.34
Fixation	14047	14307	260	
Saccade	14307	14327	20	4.03
Fixation	14327	14407	80	
Fixation	14447	14826	380	
Fixation	14886	15066	180	
Fixation	15116	15606	490	
Saccade	15606	15636	30	
Saccade	15756	15776	20	
Fixation	15816	15946	130	
