Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
0	165	165	887.0	247.0
305	395	90	1277.0	194.0
1304	1484	180	1078.0	434.0
1514	1924	410	1029.0	508.0
1954	2084	130	950.0	403.0
2314	2593	280	1011.0	439.0
2623	3693	1069	940.0	426.0
3893	4352	460	1175.0	304.0
4692	4882	190	681.0	315.0
4912	5042	130	873.0	455.0
5062	5222	160	970.0	486.0
5242	5372	130	892.0	468.0
5382	6981	1599	984.0	438.0
7121	7960	839	1008.0	503.0
7970	8260	290	877.0	468.0
8520	8670	150	1153.0	722.0
8690	8830	140	1019.0	754.0
8980	9070	90	1293.0	464.0
9090	9200	110	1152.0	356.0
9230	9359	130	1095.0	226.0
9369	9539	170	1109.0	211.0
9579	9869	290	1240.0	493.0
10099	10249	150	714.0	648.0
10269	10359	90	730.0	652.0
10459	10529	70	140.0	301.0
10649	10729	80	602.0	351.0
10819	10949	130	832.0	574.0
10959	11228	270	915.0	628.0
11318	11528	210	1002.0	585.0
11538	11648	110	1027.0	561.0
11668	11968	300	924.0	549.0
11988	12398	410	882.0	481.0
12418	12548	130	982.0	518.0
12568	12817	250	902.0	467.0
12947	13297	350	1114.0	555.0
13337	13967	630	875.0	521.0
13987	14546	560	905.0	609.0
14556	15466	909	869.0	514.0
15706	15796	90	1177.0	686.0
15886	16036	150	1012.0	698.0
16046	16285	240	1014.0	669.0
16315	16595	280	830.0	703.0
16615	16825	210	942.0	683.0
16845	17025	180	856.0	658.0
17045	17285	240	872.0	552.0
17305	17415	110	950.0	569.0
17635	18544	909	1125.0	503.0
18704	18824	120	973.0	599.0
19074	19194	120	668.0	413.0
19264	19563	300	816.0	389.0
19593	19993	400	927.0	480.0
20003	20153	150	871.0	552.0
20183	20373	190	859.0	509.0
20393	20563	170	798.0	639.0
20573	20823	250	817.0	696.0
20863	21322	460	883.0	616.0
21342	21452	110	793.0	602.0
21462	21572	110	754.0	521.0
21602	21852	250	859.0	625.0
21872	22142	270	679.0	604.0
22172	22312	140	865.0	585.0
22332	22462	130	851.0	477.0
22482	24311	1829	910.0	549.0
24530	24600	70	1404.0	725.0
24610	24720	110	1297.0	749.0
24740	24890	150	1104.0	740.0
25200	25410	210	1005.0	410.0
25440	25620	180	1075.0	300.0
25650	26369	720	995.0	481.0
26509	26629	120	811.0	645.0
26649	26859	210	910.0	715.0
27139	27319	180	778.0	425.0
27359	27609	250	1003.0	531.0
27649	28318	670	830.0	568.0
28328	28488	160	955.0	567.0
28508	29018	510	916.0	606.0
29038	29378	340	705.0	620.0
29398	29907	510	828.0	602.0
29927	30957	1029	885.0	525.0
30967	31227	260	940.0	432.0
31436	31556	120	1306.0	655.0
31616	31746	130	1242.0	679.0
31776	32046	270	1047.0	671.0
32056	32236	180	1026.0	618.0
32246	32366	120	977.0	552.0
32386	32576	190	873.0	606.0
32616	32975	360	855.0	552.0
33235	33555	320	1351.0	584.0
33895	33975	80	611.0	434.0
33995	34075	80	723.0	377.0
34095	34165	70	846.0	390.0
34185	34535	350	896.0	410.0
34555	35294	740	968.0	451.0
35314	35414	100	984.0	406.0
35424	35764	340	1015.0	317.0
35794	36443	650	977.0	420.0
36723	36793	70	1176.0	719.0
36813	36933	120	1007.0	694.0
36963	37053	90	928.0	568.0
37083	37263	180	1004.0	638.0
37483	37603	120	1305.0	351.0
37633	38252	620	1243.0	221.0
38362	38492	130	1482.0	270.0
38572	38642	70	1235.0	459.0
38712	39002	290	1069.0	658.0
39042	39202	160	870.0	675.0
39232	39412	180	793.0	708.0
39442	39552	110	973.0	720.0
39791	40071	280	705.0	424.0
40091	40171	80	894.0	418.0
40211	40571	360	1006.0	610.0
40601	40731	130	732.0	624.0
40771	42550	1779	920.0	524.0
42760	42990	230	1206.0	739.0
43020	44179	1159	990.0	695.0
44199	44369	170	908.0	659.0
44399	44519	120	962.0	515.0
44529	44709	180	910.0	514.0
44719	44788	70	963.0	507.0
44988	45718	730	1165.0	309.0
45728	46088	360	1064.0	380.0
46268	46358	90	802.0	589.0
46388	46547	160	943.0	482.0
46807	47007	200	646.0	299.0
47037	47507	470	904.0	516.0
47547	47667	120	913.0	526.0
47677	48077	400	980.0	567.0
48087	48386	300	1059.0	644.0
48476	48626	150	992.0	641.0
48646	49236	590	878.0	533.0
49246	49426	180	846.0	445.0
49446	49636	190	992.0	499.0
49676	49875	200	1014.0	506.0
49895	50765	869	942.0	498.0
50995	51105	110	1223.0	750.0
51165	51305	140	1056.0	735.0
51325	51405	80	1071.0	681.0
51734	52424	690	1215.0	340.0
52794	53773	979	787.0	544.0
53813	54343	530	922.0	545.0
54353	54643	290	796.0	538.0
54673	54743	70	898.0	483.0
54763	55002	240	838.0	464.0
55012	55252	240	826.0	470.0
55272	55482	210	884.0	521.0
55492	58240	2748	902.0	526.0
58280	58540	260	831.0	639.0
58580	59200	620	925.0	439.0
59520	60469	949	1023.0	712.0
60509	60759	250	925.0	543.0
60799	61139	340	898.0	634.0
61149	61439	290	907.0	494.0
61459	61589	130	964.0	461.0
61808	62308	500	1194.0	502.0
62318	62388	70	1108.0	460.0
62568	62728	160	803.0	455.0
63048	63158	110	792.0	307.0
63178	63657	480	775.0	277.0
63677	65776	2099	958.0	485.0
66006	66086	80	1194.0	690.0
66116	66276	160	1008.0	649.0
66286	66376	90	999.0	613.0
66626	66875	250	1269.0	208.0
66895	67075	180	1246.0	253.0
67085	67445	360	1159.0	320.0
67745	68085	340	814.0	371.0
68105	68275	170	918.0	484.0
68354	68484	130	946.0	618.0
68494	68614	120	995.0	625.0
68624	68794	170	926.0	609.0
68834	69074	240	962.0	377.0
69094	69414	320	946.0	432.0
69434	69884	450	793.0	502.0
69964	70113	150	1116.0	760.0
70173	70543	370	793.0	531.0
70563	70863	300	995.0	484.0
70873	71633	760	962.0	503.0
72102	72312	210	951.0	153.0
72352	72532	180	949.0	206.0
72632	72832	200	951.0	231.0
72982	73431	450	906.0	222.0
73461	74021	560	928.0	276.0
74271	74471	200	947.0	238.0
74481	74871	390	938.0	223.0
75041	75350	310	935.0	185.0
75660	75890	230	941.0	166.0
