event_type	start_time	end_time	duration	saccade_amplitude
Fixation	0	175	175	
Fixation	275	645	370	
Saccade	645	665	20	3.8
Fixation	665	904	240	
Saccade	904	924	20	
Saccade	1144	1184	40	
Saccade	1304	1334	30	
Saccade	1404	1434	30	
Saccade	1444	1464	20	
Saccade	1474	1504	30	
Saccade	1514	1564	50	
Fixation	1574	1644	70	
Saccade	1644	1654	10	
Saccade	1714	1734	20	
Saccade	1754	1824	70	
Saccade	1994	2074	80	
Saccade	2084	2134	50	
Saccade	2164	2194	30	
Saccade	2234	2274	40	
Saccade	2314	2344	30	
Saccade	2384	2404	20	
Saccade	2434	2454	20	
Saccade	2514	2593	80	
Fixation	2593	2703	110	
Saccade	2743	2763	20	
Fixation	2763	2863	100	
Saccade	2863	2893	30	7.09
Fixation	2893	2993	100	
Saccade	2993	3003	10	3.06
Fixation	3003	3143	140	
Saccade	3143	3163	20	
Saccade	3213	3223	10	
Saccade	3363	3393	30	
Saccade	3433	3473	40	
Fixation	3543	3623	80	
Saccade	3623	3653	30	
Saccade	3693	3743	50	
Saccade	3753	3773	20	
Saccade	3843	3873	30	
Saccade	3913	3933	20	
Saccade	4013	4033	20	
Fixation	4033	4123	90	
Saccade	4143	4173	30	
Fixation	4262	4342	80	
Fixation	4392	4462	70	
Saccade	4462	4502	40	
Saccade	4542	4562	20	
Fixation	4622	4792	170	
Fixation	4832	4942	110	
Fixation	4982	5412	430	
Fixation	5462	5582	120	
Saccade	5582	5652	70	25.49
Fixation	5652	5722	70	
Saccade	5722	5742	20	4.97
Fixation	5742	5842	100	
Saccade	5842	5911	70	
Fixation	5991	6071	80	
Fixation	6131	6261	130	
Fixation	6281	6371	90	
Fixation	6391	6511	120	
Saccade	6701	6721	20	
Saccade	6741	6771	30	
Fixation	6811	6921	110	
Saccade	6921	6941	20	
Saccade	7031	7061	30	
Saccade	7101	7151	50	
Saccade	7181	7211	30	
Fixation	7231	7321	90	
Saccade	7321	7341	20	
Fixation	7401	7491	90	
Saccade	7551	7581	30	
Fixation	7650	7750	100	
Saccade	7750	7790	40	
Fixation	7810	7970	160	
Fixation	8080	8210	130	
Fixation	8230	8340	110	
Fixation	8360	8460	100	
Fixation	8550	8730	180	
Fixation	8810	9060	250	
Fixation	9100	9310	210	
Saccade	9399	9439	40	
Fixation	9439	9549	110	
Saccade	9549	9599	50	
Saccade	9619	9639	20	
Saccade	9729	9749	20	
Fixation	9749	9829	80	
Saccade	9829	9859	30	
Saccade	9959	10009	50	
Fixation	10009	10079	70	
Saccade	10149	10169	20	
Saccade	10229	10249	20	
Saccade	10279	10309	30	
Saccade	10359	10409	50	
Saccade	10429	10479	50	
Saccade	10499	10539	40	
Saccade	10689	10699	10	
Fixation	10699	10849	150	
Saccade	10849	10869	20	
Fixation	10909	11008	100	
Saccade	11008	11028	20	
Saccade	11068	11098	30	
Fixation	11228	11408	180	
Saccade	11408	11438	30	
Saccade	11498	11518	20	
Saccade	11578	11588	10	
Fixation	11658	11738	80	
Fixation	11758	11838	80	
Fixation	11908	11988	80	
Saccade	11988	12058	70	
Saccade	12088	12098	10	
Saccade	12148	12158	10	
Fixation	12198	12328	130	
Fixation	12378	12458	80	
Saccade	12518	12528	10	
Saccade	12558	12578	20	
Saccade	12648	12678	30	
Fixation	12678	12837	160	
Saccade	12897	12937	40	
Saccade	13027	13047	20	
Fixation	13047	13117	70	
Saccade	13197	13217	20	
