event_type	start_time	end_time	duration	saccade_amplitude
Fixation	33945	34145	200	
Saccade	34145	34185	40	8.39
Fixation	34185	34664	480	
Saccade	34664	34754	90	
Fixation	34794	34914	120	
Saccade	34914	34934	20	
Saccade	34964	34994	30	
Fixation	35064	35384	320	
Saccade	35384	35404	20	
Fixation	35464	35704	240	
Saccade	35764	35804	40	
Saccade	35824	35854	30	
Saccade	35874	35894	20	
Saccade	35904	35924	20	
Fixation	35924	36064	140	
Saccade	36064	36084	20	
Saccade	36144	36164	20	
Fixation	36164	36393	230	
Saccade	36393	36413	20	5.49
Fixation	36413	36653	240	
Saccade	36653	36683	30	9.52
Fixation	36683	36983	300	
Saccade	36983	37003	20	4.92
Fixation	37003	37203	200	
Saccade	37203	37243	40	6.61
Fixation	37243	37803	560	
Saccade	37803	37823	20	3.7
Fixation	37823	38022	200	
Saccade	38022	38042	20	6.03
Fixation	38042	38272	230	
Saccade	38272	38282	10	3.64
Fixation	38282	38442	160	
Saccade	38442	38472	30	6.49
Fixation	38472	39362	889	
Saccade	39362	39382	20	5.98
Fixation	39382	39652	270	
Saccade	39652	39682	30	4.98
Fixation	39682	40061	380	
Saccade	40061	40091	30	6.63
Fixation	40091	40451	360	
Saccade	40451	40471	20	5.32
Fixation	40471	40741	270	
Saccade	40741	40751	10	2.47
Fixation	40751	41051	300	
Saccade	41051	41061	10	3.46
Fixation	41061	41211	150	
Saccade	41211	41221	10	1.45
Fixation	41221	41690	470	
Saccade	41690	41740	50	
Saccade	41750	41780	30	
Saccade	41790	41870	80	
Fixation	41870	42040	170	
Saccade	42040	42060	20	6.97
Fixation	42060	42190	130	
Saccade	42280	42310	30	
Fixation	42310	42780	470	
Saccade	42780	42810	30	11.96
Fixation	42810	43229	420	
Saccade	43229	43259	30	6.15
Fixation	43259	43989	730	
Saccade	43989	43999	10	5.04
Fixation	43999	44149	150	
Saccade	44149	44229	80	
Saccade	44249	44259	10	
Saccade	44279	44309	30	
Fixation	44309	44389	80	
Saccade	44389	44399	10	8.65
Fixation	44399	45428	1029	
Saccade	45428	45568	140	
Saccade	45588	45608	20	
Saccade	45628	45638	10	
Fixation	45638	45918	280	
Saccade	45918	45948	30	10.01
Fixation	45948	46148	200	
Saccade	46148	46188	40	6.08
Fixation	46188	46437	250	
Saccade	46437	46457	20	4.61
Fixation	46457	46587	130	
Fixation	46627	47157	530	
Saccade	47157	47187	30	4.63
Fixation	47187	47867	680	
Saccade	47867	47887	20	2.53
Fixation	47887	48037	150	
Saccade	48037	48077	40	6.19
Fixation	48077	48586	510	
Saccade	48586	48606	20	7.56
Fixation	48606	48736	130	
Saccade	48736	48766	30	5.75
Fixation	48766	48916	150	
Saccade	48916	48946	30	6.78
Fixation	48946	49416	470	
Fixation	49626	50225	600	
Saccade	50225	50285	60	13.12
Fixation	50285	50435	150	
Saccade	50435	50455	20	
Fixation	50515	50635	120	
Saccade	50635	50665	30	9.75
Fixation	50665	50795	130	
Saccade	50795	50855	60	17.36
Fixation	50855	51165	310	
Saccade	51165	51185	20	
Saccade	51235	51275	40	
Fixation	51345	51734	390	
Saccade	51734	51754	20	
Saccade	51774	51814	40	
Fixation	51814	52044	230	
Saccade	52164	52184	20	
Saccade	52194	52204	10	
Fixation	52204	52314	110	
Saccade	52314	52354	40	13.95
Fixation	52354	52444	90	
Saccade	52444	52464	20	
Saccade	52484	52504	20	
Fixation	52504	52594	90	
Saccade	52594	52674	80	
Saccade	52684	52704	20	
Saccade	52714	52734	20	
Fixation	52734	52954	220	
Saccade	52954	52974	20	7.02
Fixation	52974	53174	200	
Saccade	53174	53203	30	8.54
Fixation	53203	53453	250	
Saccade	53453	53483	30	8.73
Fixation	53483	53723	240	
Saccade	53723	53733	10	4.43
Fixation	53733	53973	240	
Saccade	53973	53983	10	4.52
Fixation	53983	54153	170	
Saccade	54153	54183	30	4.55
Fixation	54183	54413	230	
Saccade	54413	54433	20	5.48
Fixation	54433	54703	270	
Saccade	54703	54713	10	4.49
Fixation	54713	55662	949	
Saccade	55662	55692	30	6.71
Fixation	55692	55962	270	
Saccade	55962	56002	40	11.28
Fixation	56002	56811	810	
Saccade	56811	56881	70	29.09
Fixation	56881	57051	170	
Saccade	57051	57131	80	26.4
Fixation	57131	59030	1899	
Saccade	59030	59070	40	
Saccade	59120	59170	50	
Saccade	59200	59220	20	
Fixation	59220	59480	260	
Saccade	59480	59500	20	10.53
Fixation	59500	59700	200	
Saccade	59700	59710	10	1.28
Fixation	59710	59910	200	
Saccade	59910	59939	30	5.54
Fixation	59939	60159	220	
Saccade	60159	60189	30	5.92
Fixation	60189	60309	120	
Saccade	60459	60489	30	
Fixation	60489	60919	430	
Saccade	60919	60989	70	
Saccade	60999	61029	30	
Saccade	61069	61109	40	
Fixation	61109	61189	80	
Saccade	61189	61219	30	5.98
Fixation	61219	61439	220	
Saccade	61439	61509	70	30.54
Fixation	61509	61609	100	
Saccade	61609	61619	10	6.35
Fixation	61619	61978	360	
Saccade	61978	61998	20	8.6
Fixation	61998	62168	170	
Saccade	62168	62228	60	17.38
Fixation	62228	62438	210	
Saccade	62518	62538	20	
Fixation	62538	62778	240	
Saccade	62778	62808	30	9.04
Fixation	62808	63028	220	
Saccade	63028	63048	20	6.81
Fixation	63048	63128	80	
Fixation	63148	63437	290	
Fixation	63457	63537	80	
Fixation	63557	64347	790	
Saccade	64347	64377	30	
Saccade	64387	64417	30	
Fixation	64417	64487	70	
Saccade	64487	64497	10	
Saccade	64557	64577	20	
Saccade	64667	64727	60	
Fixation	64857	64927	70	
Fixation	64947	65076	130	
Fixation	65096	65376	280	
Fixation	65396	65506	110	
Saccade	65506	65526	20	
Fixation	65546	65786	240	
Saccade	65786	65806	20	
Fixation	65906	65996	90	
Saccade	65996	66026	30	
Saccade	66106	66136	30	
Fixation	66176	66266	90	
Saccade	66266	66366	100	
Saccade	66376	66406	30	
Fixation	66406	66476	70	
Saccade	66476	66486	10	6.84
Fixation	66486	66556	70	
Saccade	66556	66576	20	
Fixation	66596	66666	70	
Saccade	66666	66695	30	
Fixation	66765	66885	120	
Saccade	66885	66935	50	12.82
Fixation	66935	67175	240	
Saccade	67175	67195	20	3.83
Fixation	67195	67355	160	
Saccade	67355	67365	10	
Fixation	67445	67545	100	
Saccade	67545	67565	20	4.19
Fixation	67565	67915	350	
Saccade	67915	67955	40	
Fixation	67995	68624	630	
Saccade	68624	68634	10	4.44
Fixation	68634	68834	200	
Saccade	68834	68874	40	7.2
Fixation	68874	69224	350	
Fixation	69374	69524	150	
Fixation	69544	69624	80	
Fixation	69664	69754	90	
Fixation	69814	69954	140	
Saccade	70024	70044	20	
Fixation	70063	70333	270	
Fixation	70413	70543	130	
Saccade	70543	70573	30	
Fixation	70693	70773	80	
Fixation	70923	71053	130	
Fixation	71073	71153	80	
Saccade	71153	71173	20	
Fixation	71213	71583	370	
Saccade	71583	71613	30	
Saccade	71623	71663	40	
Saccade	71673	71713	40	
Saccade	71772	71792	20	
Fixation	71812	71902	90	
Fixation	71922	72052	130	
Saccade	72192	72212	20	
Saccade	72232	72292	60	
Saccade	72382	72402	20	
Saccade	72422	72432	10	
Fixation	72542	72622	80	
Saccade	72692	72702	10	
Fixation	72702	73072	370	
Saccade	73152	73162	10	
Fixation	73162	73541	380	
Saccade	73541	73561	20	
Fixation	73691	73821	130	
Fixation	73841	73941	100	
Saccade	73941	73971	30	
Saccade	74061	74101	40	
Fixation	74101	74371	270	
Saccade	74431	74441	10	
Saccade	74541	74601	60	
Fixation	74601	74851	250	
Saccade	74851	74911	60	
Saccade	75130	75140	10	
Saccade	75160	75180	20	
Saccade	75210	75220	10	
Fixation	75220	75360	140	
Fixation	75380	75590	210	
Fixation	75680	76590	909	
Fixation	76680	76809	130	
Fixation	76829	77449	620	
Saccade	77449	77479	30	
Saccade	77589	77609	20	
Fixation	77609	78179	570	
Fixation	78259	78459	200	
