Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
85	195	110	1121.0	473.0
295	435	140	959.0	467.0
595	715	120	950.0	469.0
795	864	70	1662.0	688.0
1034	1224	190	922.0	658.0
1244	1624	380	882.0	569.0
1654	1864	210	915.0	721.0
1904	2593	690	953.0	521.0
2623	2883	260	993.0	697.0
2903	3263	360	1011.0	644.0
3413	3623	210	1147.0	670.0
3703	3823	120	1793.0	554.0
3843	3913	70	1765.0	450.0
3973	4193	220	1344.0	398.0
4242	4932	690	1162.0	415.0
4952	5102	150	1248.0	468.0
5112	5232	120	1220.0	516.0
5342	5472	130	1195.0	393.0
5482	5902	420	1208.0	402.0
5951	6131	180	1060.0	583.0
6141	6501	360	1230.0	594.0
6681	6891	210	901.0	525.0
6901	7171	270	954.0	533.0
7201	7391	190	979.0	705.0
7411	8070	660	1050.0	640.0
8170	8490	320	1702.0	580.0
8500	8570	70	1528.0	631.0
8690	8780	90	1821.0	391.0
8910	8990	80	1722.0	361.0
9030	9250	220	1422.0	500.0
9270	9369	100	1301.0	694.0
9589	9709	120	1422.0	770.0
9879	10029	150	1475.0	780.0
10039	10149	110	1454.0	709.0
10309	10479	170	824.0	801.0
10509	10589	80	1058.0	757.0
10829	11118	290	861.0	629.0
11148	11388	240	892.0	517.0
11408	11588	180	979.0	456.0
11598	11738	140	1028.0	474.0
11768	12008	240	905.0	655.0
12038	12218	180	886.0	553.0
12248	12568	320	1027.0	510.0
12608	13607	999	914.0	521.0
13677	14277	600	956.0	583.0
14356	14546	190	1498.0	633.0
14566	14766	200	1357.0	690.0
14806	15776	969	985.0	580.0
15806	16265	460	973.0	680.0
16275	16405	130	1028.0	648.0
16585	17185	600	1317.0	492.0
17245	17665	420	800.0	628.0
17824	18124	300	517.0	444.0
18144	18414	270	731.0	501.0
18434	18584	150	868.0	592.0
18594	18764	170	845.0	526.0
18784	18934	150	978.0	569.0
18974	19284	310	872.0	558.0
19294	19394	100	973.0	562.0
19414	19713	300	1056.0	642.0
19743	20553	810	897.0	599.0
20573	20703	130	887.0	651.0
20723	20883	160	872.0	696.0
20963	21252	290	851.0	712.0
21562	21822	260	1072.0	561.0
21832	22002	170	960.0	649.0
22032	22152	120	996.0	603.0
22212	22302	90	1247.0	506.0
22392	22612	220	1089.0	471.0
22682	22961	280	1138.0	464.0
22981	23071	90	1252.0	597.0
23091	23421	330	1325.0	575.0
23531	23841	310	536.0	746.0
23921	24510	590	1225.0	631.0
24590	24720	130	479.0	707.0
24750	24900	150	659.0	763.0
24920	25080	160	693.0	742.0
25130	25340	210	1136.0	587.0
25450	25700	250	800.0	555.0
25740	26040	300	919.0	396.0
26060	26329	270	1063.0	475.0
26359	26479	120	977.0	523.0
26509	27369	859	1120.0	554.0
27499	27589	90	1504.0	762.0
27599	27968	370	1240.0	719.0
28008	28108	100	936.0	649.0
28308	28888	580	904.0	675.0
28918	29118	200	988.0	603.0
29128	29288	160	947.0	442.0
29308	29458	150	972.0	333.0
29707	29797	90	1498.0	112.0
29817	30297	480	1364.0	139.0
30387	30587	200	558.0	461.0
30607	30907	300	616.0	426.0
31406	31526	120	591.0	30.0
31556	31806	250	732.0	304.0
31846	33115	1269	965.0	266.0
33355	33465	110	1500.0	694.0
33495	33655	160	1332.0	674.0
33695	33835	140	973.0	588.0
33945	34145	200	1353.0	406.0
34185	34664	480	1230.0	248.0
34794	34914	120	593.0	718.0
35064	35384	320	630.0	814.0
35464	35704	240	564.0	783.0
35924	36064	140	408.0	409.0
36164	36393	230	757.0	347.0
36413	36653	240	858.0	410.0
36683	36983	300	987.0	565.0
37003	37203	200	989.0	670.0
37243	37803	560	895.0	565.0
37823	38022	200	823.0	540.0
38042	38272	230	910.0	630.0
38282	38442	160	904.0	556.0
38472	39362	889	932.0	425.0
39382	39652	270	1059.0	426.0
39682	40061	380	953.0	430.0
40091	40451	360	962.0	565.0
40471	40741	270	1072.0	548.0
40751	41051	300	1125.0	573.0
41061	41211	150	1050.0	554.0
41221	41690	470	1080.0	569.0
41870	42040	170	1460.0	651.0
42060	42190	130	1285.0	653.0
42310	42780	470	1013.0	533.0
42810	43229	420	835.0	348.0
43259	43989	730	965.0	371.0
43999	44149	150	1070.0	343.0
44309	44389	80	1542.0	229.0
44399	45428	1029	1331.0	328.0
45638	45918	280	795.0	659.0
45948	46148	200	974.0	549.0
46188	46437	250	888.0	646.0
46457	46587	130	842.0	561.0
