event_type	start_time	end_time	duration	saccade_amplitude
Saccade	0	15	15	
Fixation	15	175	160	
Fixation	285	555	270	
Fixation	575	685	110	
Fixation	705	1084	380	
Fixation	1154	1244	90	
Saccade	1844	1884	40	
Saccade	2194	2234	40	
Saccade	2254	2274	20	
Saccade	2294	2304	10	
Saccade	2334	2364	30	
Saccade	2494	2524	30	
Saccade	2563	2583	20	
Fixation	2583	2663	80	
Saccade	2663	2673	10	
Saccade	2703	2723	20	
Fixation	2723	2803	80	
Saccade	2823	2873	50	
Fixation	2873	3073	200	
Fixation	3223	3343	120	
Fixation	3403	3483	80	
Fixation	3503	3603	100	
Fixation	3693	3903	210	
Fixation	3923	4013	90	
Saccade	4013	4023	10	
Fixation	4223	4352	130	
Saccade	4442	4452	10	
Fixation	4522	4752	230	
Fixation	4792	4882	90	
Saccade	4942	4962	20	
Fixation	4962	5052	90	
Fixation	5092	5242	150	
Saccade	5242	5312	70	
Fixation	5352	5462	110	
Saccade	5462	5482	20	
Fixation	5602	5732	130	
Fixation	5752	5872	120	
Fixation	5892	6001	110	
Fixation	6021	6121	100	
Fixation	6271	6401	130	
Saccade	6481	6521	40	
Saccade	6621	6641	20	
Saccade	6651	6681	30	
Fixation	6681	6801	120	
Fixation	6841	6981	140	
Fixation	7141	7221	80	
Fixation	7241	7341	100	
Fixation	7521	7750	230	
Fixation	7770	7900	130	
Fixation	7920	7990	70	
Saccade	7990	8010	20	
Fixation	8070	8150	80	
Fixation	8170	8280	110	
Fixation	8320	8670	350	
Saccade	8670	8710	40	
Fixation	8790	8890	100	
Saccade	8890	8920	30	
Fixation	8940	9020	80	
Saccade	9060	9100	40	
Fixation	9100	9170	70	
Fixation	9190	9300	110	
Saccade	9300	9320	20	
Saccade	9399	9429	30	
Fixation	9469	9559	90	
Saccade	9559	9579	20	
Fixation	9739	9979	240	
Fixation	10039	10119	80	
Fixation	10139	10249	110	
Saccade	10319	10369	50	
Saccade	10399	10409	10	
Fixation	10409	10519	110	
Fixation	10539	10649	110	
Fixation	10669	10799	130	
Saccade	10869	10909	40	
Fixation	10909	10989	80	
Saccade	11038	11058	20	
Saccade	11138	11168	30	
Saccade	11178	11188	10	
Fixation	11188	11278	90	
Fixation	11408	11528	120	
Saccade	11528	11538	10	4.11
Fixation	11538	11628	90	
Fixation	11668	11798	130	
Fixation	11818	11908	90	
Saccade	11968	11998	30	
Fixation	11998	12198	200	
Fixation	12218	12408	190	
Saccade	12408	12428	20	
Fixation	12588	12957	370	
Saccade	12957	12987	30	
Saccade	13157	13177	20	
Fixation	13257	13347	90	
Saccade	13347	13367	20	
Fixation	13407	13667	260	
Saccade	13727	13747	20	
Fixation	13857	14087	230	
Fixation	14107	14357	250	
Saccade	14377	14427	50	
Saccade	14556	14576	20	
Fixation	14576	14666	90	
Fixation	14686	14766	80	
Saccade	14766	14786	20	
Fixation	14826	14916	90	
Fixation	14936	15066	130	
Fixation	15136	15206	70	
Fixation	15226	15466	240	
Saccade	15506	15556	50	
Saccade	15586	15616	30	
Fixation	15636	15716	80	
Fixation	15806	15876	70	
Saccade	15876	15886	10	3.41
Fixation	15886	15966	80	
Saccade	15966	15986	20	
Fixation	16096	16185	90	
Fixation	16325	16435	110	
Fixation	16475	16575	100	
Saccade	16575	16605	30	
Saccade	16635	16705	70	
Saccade	16715	16735	20	
Fixation	16755	16865	110	
Fixation	16885	16995	110	
Fixation	17035	17225	190	
Saccade	17225	17245	20	
Fixation	17325	17455	130	
Saccade	17455	17545	90	
Fixation	17605	17695	90	
Saccade	17795	17805	10	
Fixation	17884	18004	120	
Fixation	18084	18154	70	
Fixation	18174	18304	130	
Fixation	18324	18434	110	
Fixation	18454	18634	180	
Fixation	18654	18724	70	
Saccade	18804	18854	50	
Fixation	18874	18954	80	
Saccade	19024	19054	30	
Saccade	19184	19214	30	
Fixation	19274	19384	110	
Fixation	19424	19553	130	
Saccade	19763	19803	40	
Fixation	19803	19913	110	
Saccade	19913	19933	20	
Fixation	19973	20143	170	
Saccade	20143	20203	60	
Fixation	20243	20333	90	
Fixation	20373	20473	100	
Saccade	20473	20503	30	
Fixation	20543	20613	70	
Saccade	20653	20673	20	
Fixation	20673	20783	110	
Saccade	20803	20843	40	
Saccade	20993	21003	10	
Fixation	21003	21183	180	
Saccade	21183	21213	30	7.77
Fixation	21213	21332	120	
Fixation	21352	21502	150	
Fixation	21522	21602	80	
Fixation	21642	21752	110	
Saccade	21752	21782	30	7.95
Fixation	21782	21882	100	
Saccade	21902	21932	30	
Fixation	21932	22012	80	
Saccade	22052	22072	20	
Fixation	22072	22142	70	
Fixation	22202	22302	100	
Fixation	22322	22502	180	
Fixation	22602	23031	430	
Saccade	23031	23051	20	
Fixation	23121	23211	90	
Saccade	23211	23221	10	1.28
Fixation	23221	23381	160	
Fixation	23421	23511	90	
Saccade	23671	23721	50	
Saccade	23741	23771	30	
Fixation	23871	24001	130	
Fixation	24151	24251	100	
Saccade	24251	24291	40	
Fixation	24321	24401	80	
Saccade	24401	24421	20	
Saccade	24521	24551	30	
Saccade	24571	24621	50	
Fixation	24621	24700	80	
Saccade	24820	24840	20	
Fixation	24860	24950	90	
Fixation	25070	25170	100	
Saccade	25170	25210	40	
Saccade	25310	25330	20	
Saccade	25360	25370	10	
Fixation	25370	25460	90	
Saccade	25460	25470	10	
Fixation	25570	25650	80	
Saccade	25650	25670	20	
Saccade	25770	25800	30	
Fixation	25860	26100	240	
Saccade	26100	26120	20	
Fixation	26140	26389	250	
Fixation	26469	26649	180	
Fixation	26709	26919	210	
Saccade	26919	26939	20	
Fixation	26959	27069	110	
Saccade	27089	27219	130	
Fixation	27239	27349	110	
Fixation	27389	27499	110	
Fixation	27519	27639	120	
Fixation	27659	28029	370	
Saccade	28138	28168	30	
Saccade	28178	28198	20	
Saccade	28218	28248	30	
Saccade	28308	28328	20	
Saccade	28418	28428	10	
Fixation	28488	28588	100	
Saccade	28668	28748	80	
Saccade	28788	28798	10	
Saccade	28818	28838	20	
Fixation	28938	29038	100	
Saccade	29038	29048	10	
Fixation	29088	29178	90	
Saccade	29178	29198	20	
Fixation	29238	29348	110	
Fixation	29368	29478	110	
Saccade	29518	29568	50	
Saccade	29588	29618	30	
Fixation	29658	29737	80	
Saccade	29737	29767	30	
Saccade	29817	29837	20	
Saccade	29847	29877	30	
Saccade	29937	29967	30	
Saccade	30027	30057	30	
Fixation	30077	30167	90	
Saccade	30167	30187	20	
Saccade	30287	30317	30	
Fixation	30337	30467	130	
Saccade	30487	30517	30	
Saccade	30607	30657	50	
Fixation	30657	30737	80	
Fixation	30757	30857	100	
Saccade	30927	30947	20	
Fixation	30947	31107	160	
Saccade	31237	31287	50	
Fixation	31307	31397	90	
Fixation	31437	31686	250	
Fixation	31726	31816	90	
Fixation	31836	31966	130	
Fixation	31986	32216	230	
Fixation	32256	32386	130	
Fixation	32426	32536	110	
Fixation	32576	32776	200	
Saccade	32776	32796	20	
Fixation	32836	32946	110	
Saccade	32946	32976	30	
Saccade	33155	33175	20	
Fixation	33175	33245	70	
Saccade	33245	33265	20	
Saccade	33365	33385	20	
Fixation	33485	33605	120	
Fixation	33755	33845	90	
Saccade	33845	33855	10	
Saccade	33865	33885	20	
Saccade	33935	33975	40	
Fixation	33975	34145	170	
Fixation	34205	34305	100	
Fixation	34325	34395	70	
Saccade	34395	34415	20	
Fixation	34455	34585	130	
Fixation	34605	34705	100	
Fixation	34725	34884	160	
Saccade	34904	34924	20	
Saccade	34984	35004	20	
Fixation	35004	35254	250	
Saccade	35314	35364	50	
Fixation	35424	35554	130	
Saccade	35594	35624	30	
Fixation	35674	35904	230	
Saccade	35904	35934	30	
Fixation	35974	36084	110	
Fixation	36104	36224	120	
Fixation	36244	36903	660	
Fixation	36923	37053	130	
Fixation	37093	37163	70	
Fixation	37203	37423	220	
Saccade	37503	37523	20	
Fixation	37523	37753	230	
Fixation	37773	37993	220	
Saccade	38053	38073	20	
Fixation	38073	38163	90	
Fixation	38203	38282	80	
Fixation	38322	38432	110	
Saccade	38432	38532	100	
Saccade	38552	38582	30	
Saccade	38672	38702	30	
Fixation	38702	38782	80	
Saccade	38782	38792	10	
Fixation	38922	39132	210	
Fixation	39172	39252	80	
Saccade	39252	39282	30	
Fixation	39302	39412	110	
Saccade	39472	39542	70	
Saccade	39582	39602	20	
Fixation	39602	39832	230	
Fixation	39852	39971	120	
Fixation	40141	40311	170	
Saccade	40461	40501	40	
Saccade	40511	40551	40	
Saccade	40571	40591	20	
Fixation	40591	40681	90	
Fixation	40721	40801	80	
Saccade	40801	40821	20	3.8
Fixation	40821	40891	70	
Saccade	40891	40951	60	
Fixation	40971	41241	270	
Saccade	41351	41371	20	
Saccade	41411	41461	50	
Saccade	41481	41491	10	
Fixation	41491	41611	120	
Saccade	41611	41630	20	
Saccade	41670	41700	30	
Saccade	41740	41840	100	
Saccade	41860	41880	20	
Saccade	41890	41920	30	
Saccade	42020	42050	30	
Saccade	42070	42120	50	
Saccade	42150	42160	10	
Saccade	42220	42240	20	
Saccade	42250	42260	10	
Fixation	42260	42340	80	
Fixation	42360	42490	130	
Fixation	42510	42600	90	
Fixation	42620	42750	130	
Fixation	42770	42880	110	
Fixation	42920	43030	110	
Fixation	43190	43419	230	
Fixation	43459	43699	240	
Fixation	43759	43919	160	
Saccade	43919	43959	40	
Saccade	44149	44249	100	
Fixation	44289	44389	100	
Saccade	44389	44419	30	
Saccade	44439	44469	30	
Fixation	44469	44539	70	
Fixation	44619	44689	70	
Saccade	44689	44699	10	2.49
Fixation	44699	44819	120	
Fixation	44889	44959	70	
Saccade	44959	44979	20	
Fixation	45019	45138	120	
Fixation	45308	45548	240	
Saccade	45618	45648	30	
Fixation	45648	45838	190	
Fixation	45858	46018	160	
Saccade	46018	46038	20	
Saccade	46118	46138	20	
Fixation	46138	46218	80	
Fixation	46238	46328	90	
Fixation	46368	46468	100	
Saccade	46578	46598	20	
Fixation	46598	46718	120	
Saccade	46718	46747	30	
Saccade	46967	46997	30	
Saccade	47147	47177	30	
Fixation	47237	47357	120	
Fixation	47377	47507	130	
Saccade	47587	47617	30	
Fixation	47657	47747	90	
Fixation	47787	47907	120	
Fixation	47927	48167	240	
Fixation	48187	48317	130	
Fixation	48456	48586	130	
Fixation	48606	48716	110	
Saccade	48736	48756	20	
Fixation	48756	48856	100	
Fixation	48876	48976	100	
Fixation	49056	49136	80	
Fixation	49156	49366	210	
Saccade	49366	49416	50	
Saccade	49436	49486	50	
Saccade	49506	49546	40	
Saccade	49626	49656	30	
Saccade	49686	49706	20	
Fixation	49726	49836	110	
Fixation	49876	50115	240	
Fixation	50135	50285	150	
Fixation	50325	50545	220	
