event_type	start_time	end_time	duration	saccade_amplitude
Fixation	0	185	185	
Fixation	285	355	70	
Saccade	355	385	30	
Saccade	425	475	50	
Fixation	475	595	120	
Saccade	595	635	40	
Saccade	1084	1104	20	
Saccade	1124	1144	20	
Saccade	1154	1184	30	
Saccade	1204	1244	40	
Saccade	1364	1384	20	
Saccade	1404	1464	60	
Saccade	1484	1524	40	
Saccade	1544	1584	40	
Saccade	1634	1654	20	
Fixation	1674	1854	180	
Fixation	1874	2164	290	
Saccade	2164	2204	40	
Saccade	4592	4602	10	
Saccade	4612	4632	20	
Saccade	4682	4692	10	
Saccade	4712	4722	10	
Saccade	4762	4782	20	
Fixation	4852	4952	100	
Fixation	4972	5222	250	
Fixation	5242	5382	140	
Fixation	5402	5502	100	
Saccade	5572	5622	50	
Saccade	5662	5682	20	
Saccade	5702	5732	30	
Fixation	5732	5812	80	
Saccade	5812	5832	20	
Fixation	5892	5972	80	
Saccade	5972	6011	40	12.0
Fixation	6011	6091	80	
Fixation	6151	6331	180	
Fixation	6421	6551	130	
Fixation	6721	6801	80	
Saccade	6841	6861	20	
Fixation	6861	6971	110	
Saccade	6971	6981	10	
Saccade	7051	7101	50	
Fixation	7141	7401	260	
Saccade	7401	7441	40	10.49
Fixation	7441	8000	560	
Fixation	8070	8520	450	
Fixation	8670	8750	80	
Fixation	8770	9020	250	
Fixation	9040	9280	240	
Fixation	9340	9519	180	
Fixation	9599	9859	260	
Saccade	9869	9889	20	
Saccade	9909	9939	30	
Fixation	10019	10289	270	
Fixation	10309	10539	230	
Saccade	10539	10559	20	
Saccade	10629	10649	20	
Fixation	10649	10829	180	
Fixation	10919	10999	80	
Fixation	11019	11099	80	
Fixation	11158	11248	90	
Saccade	11308	11358	50	
Saccade	11378	11438	60	
Saccade	11458	11478	20	
Saccade	11528	11548	20	
Saccade	11608	11628	20	
Fixation	11628	11738	110	
Fixation	11758	11828	70	
Saccade	11888	11908	20	
Fixation	11908	12018	110	
Saccade	12018	12068	50	
Fixation	12138	12208	70	
Saccade	12208	12228	20	
Saccade	12288	12318	30	
Fixation	12408	12518	110	
Fixation	12538	12618	80	
Saccade	12618	12648	30	
Fixation	12668	12798	130	
Saccade	12818	12858	40	
Fixation	12858	12927	70	
Fixation	12967	13067	100	
Fixation	13107	13197	90	
Saccade	13397	13427	30	
Saccade	13457	13467	10	
Fixation	13467	13547	80	
Saccade	13547	13577	30	
Fixation	13657	13767	110	
Fixation	13787	13857	70	
Saccade	13857	13887	30	
Saccade	13907	13927	20	
Fixation	13927	14167	240	
Fixation	14187	14257	70	
Saccade	14257	14287	30	
Saccade	14337	14387	50	
Saccade	14397	14437	40	
Saccade	14517	14537	20	
