Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
55	185	130	959.0	526.0
335	515	180	928.0	334.0
555	755	200	882.0	337.0
835	1234	400	887.0	294.0
1274	1534	260	877.0	293.0
1554	1674	120	908.0	295.0
3303	3413	110	820.0	667.0
3743	3873	130	938.0	780.0
3893	3963	70	980.0	800.0
4093	4173	80	945.0	618.0
4292	4552	260	925.0	678.0
4612	4922	310	887.0	756.0
5002	5172	170	878.0	700.0
5192	5462	270	936.0	711.0
5692	5802	110	1282.0	752.0
5942	6071	130	1054.0	727.0
6241	6451	210	1001.0	716.0
6491	6601	110	1035.0	696.0
6641	6901	260	1065.0	707.0
6921	7001	80	1084.0	720.0
7011	7161	150	1040.0	698.0
7491	7700	210	1000.0	696.0
7750	7850	100	990.0	715.0
7870	7980	110	977.0	745.0
8050	8400	350	984.0	758.0
8460	8550	90	972.0	746.0
8570	8690	120	968.0	754.0
8710	8850	140	989.0	769.0
8990	9649	660	926.0	780.0
9809	9999	190	960.0	852.0
10359	10449	90	695.0	543.0
10489	10599	110	805.0	459.0
10649	10769	120	847.0	732.0
10859	10949	90	1085.0	806.0
11089	11168	80	1044.0	759.0
11208	11278	70	875.0	754.0
11318	11548	230	923.0	771.0
11588	11698	110	945.0	768.0
11718	11988	270	953.0	756.0
12078	12148	70	941.0	732.0
12558	12668	110	925.0	763.0
12698	12798	100	899.0	744.0
12818	13047	230	903.0	724.0
13507	13597	90	1170.0	570.0
13627	13757	130	1140.0	585.0
13907	13997	90	655.0	725.0
14077	14157	80	779.0	709.0
14457	14546	90	1271.0	687.0
14926	15016	90	1183.0	688.0
15066	15156	90	1101.0	699.0
15176	15326	150	1079.0	685.0
15646	15716	70	812.0	719.0
15756	15836	80	831.0	714.0
15926	16016	90	902.0	701.0
16036	16116	80	890.0	694.0
16435	16565	130	1223.0	849.0
16585	16655	70	1140.0	875.0
16855	17085	230	1043.0	996.0
17255	17355	100	1097.0	960.0
17375	17495	120	1078.0	944.0
17535	17655	120	1040.0	864.0
17665	17755	90	1076.0	831.0
17825	18004	180	962.0	727.0
18124	18244	120	951.0	712.0
18404	18494	90	587.0	614.0
18574	18644	70	775.0	625.0
18684	18764	80	847.0	514.0
18824	18924	100	923.0	612.0
19054	19214	160	922.0	840.0
19254	19354	100	916.0	732.0
19394	19534	140	904.0	699.0
19683	19853	170	1146.0	736.0
20033	20123	90	856.0	730.0
20143	20213	70	866.0	731.0
20253	20323	70	901.0	708.0
20353	20523	170	869.0	607.0
20673	20853	180	935.0	729.0
20973	21103	130	920.0	721.0
21123	21353	230	887.0	664.0
21372	21492	120	914.0	655.0
21652	21762	110	1179.0	662.0
21972	22182	210	818.0	603.0
22202	22472	270	833.0	593.0
22622	22752	130	1064.0	619.0
22772	22932	160	1052.0	611.0
23042	23151	110	849.0	509.0
23291	23411	120	869.0	474.0
23451	23551	100	905.0	494.0
23591	23701	110	923.0	564.0
23721	23811	90	926.0	595.0
23851	24401	550	950.0	673.0
24491	24671	180	916.0	716.0
24741	24870	130	851.0	657.0
24990	25070	80	1341.0	552.0
25220	25350	130	1116.0	654.0
25530	25650	120	631.0	849.0
25690	25820	130	706.0	773.0
25840	25970	130	745.0	725.0
25990	26100	110	778.0	715.0
26120	26320	200	811.0	649.0
26420	26519	100	822.0	642.0
26539	26659	120	823.0	658.0
27349	27429	80	1317.0	578.0
31107	31227	120	1142.0	756.0
31377	31507	130	975.0	718.0
32116	32186	70	755.0	437.0
33635	33885	250	1034.0	735.0
33905	34195	290	1028.0	748.0
35934	36004	70	981.0	578.0
36204	36334	130	828.0	762.0
36394	36484	90	896.0	728.0
36654	36764	110	949.0	683.0
36893	37033	140	956.0	705.0
37053	37123	70	979.0	612.0
37203	37313	110	1008.0	641.0
37393	37483	90	970.0	707.0
37523	37603	80	1008.0	569.0
37623	37733	110	951.0	547.0
37753	37833	80	874.0	537.0
38193	38433	240	930.0	662.0
38473	38722	250	910.0	719.0
38802	38982	180	872.0	695.0
39002	39112	110	844.0	701.0
39242	39462	220	823.0	649.0
39522	39682	160	936.0	701.0
39702	39802	100	899.0	611.0
39842	40102	260	886.0	596.0
40122	40421	300	866.0	582.0
40441	40961	520	873.0	634.0
41091	41421	330	1099.0	584.0
41591	41711	120	1310.0	571.0
41811	41891	80	844.0	656.0
41930	42140	210	1128.0	666.0
42340	42480	140	684.0	672.0
42700	42870	170	1320.0	688.0
42910	43020	110	1273.0	674.0
43260	43440	180	647.0	734.0
43460	43540	80	746.0	680.0
43719	43819	100	1214.0	748.0
43829	44249	420	1118.0	775.0
44289	44839	550	1083.0	693.0
44859	45259	400	1079.0	580.0
45269	45428	160	1022.0	608.0
45558	45788	230	1070.0	671.0
45808	45998	190	1052.0	674.0
46238	46338	100	708.0	700.0
46358	46478	120	802.0	683.0
46678	46748	70	1343.0	716.0
47107	47257	150	762.0	560.0
47287	47367	80	877.0	623.0
47517	47787	270	929.0	603.0
47807	48087	280	988.0	667.0
48107	48497	390	954.0	729.0
48537	48687	150	904.0	813.0
48826	49456	630	967.0	815.0
49536	49636	100	921.0	764.0
49656	49756	100	906.0	747.0
50086	50166	80	1410.0	714.0
50186	50316	130	1298.0	728.0
50336	50595	260	1139.0	694.0
50635	50745	110	1071.0	775.0
50825	51035	210	658.0	732.0
51055	51285	230	796.0	713.0
51325	51465	140	844.0	643.0
51485	51585	100	873.0	687.0
51625	51885	260	841.0	753.0
51975	52165	190	882.0	788.0
52184	52454	270	893.0	784.0
52604	52734	130	907.0	643.0
52754	52844	90	906.0	661.0
52884	53014	130	917.0	676.0
53074	53164	90	889.0	681.0
53224	53304	80	851.0	696.0
53374	53484	110	798.0	812.0
55892	55962	70	1254.0	678.0
56002	56082	80	1165.0	719.0
56142	56352	210	1128.0	759.0
56592	57012	420	864.0	620.0
57052	57222	170	1012.0	593.0
57651	57751	100	799.0	584.0
57791	57961	170	874.0	592.0
57981	58091	110	925.0	679.0
58171	58301	130	1277.0	743.0
58361	58471	110	1198.0	713.0
58491	58561	70	1078.0	676.0
58601	58751	150	858.0	663.0
58791	58921	130	908.0	688.0
59230	59310	80	1407.0	798.0
59320	59450	130	1342.0	782.0
59650	59740	90	705.0	730.0
59760	60360	600	860.0	713.0
60410	60520	110	889.0	835.0
60540	60650	110	863.0	821.0
60839	60919	80	1366.0	605.0
61219	61349	130	991.0	634.0
61679	61779	100	1235.0	478.0
61819	61939	120	1181.0	519.0
61989	62069	80	1177.0	570.0
62089	62179	90	1203.0	595.0
62219	62329	110	1225.0	589.0
62369	62488	120	1226.0	565.0
62508	62788	280	1251.0	579.0
62838	62938	100	1216.0	552.0
62958	63338	380	1180.0	518.0
63358	63438	80	1158.0	494.0
63538	63788	250	1112.0	538.0
63808	64068	260	1081.0	531.0
64088	64307	220	1075.0	537.0
64317	64437	120	1068.0	592.0
64537	64697	160	1029.0	644.0
64837	64957	120	1130.0	487.0
65047	65137	90	1178.0	399.0
65157	65267	110	1211.0	418.0
65327	65397	70	1180.0	481.0
65657	65837	180	1046.0	819.0
65857	65946	90	1014.0	885.0
66006	66456	450	1029.0	739.0
66726	66876	150	791.0	693.0
66976	67216	240	920.0	725.0
67536	67765	230	671.0	715.0
67835	67945	110	749.0	757.0
68005	68085	80	826.0	630.0
68105	68205	100	862.0	590.0
68225	68365	140	901.0	557.0
68385	68505	120	982.0	592.0
68675	68765	90	927.0	839.0
68805	68995	190	903.0	638.0
69075	69185	110	982.0	699.0
69245	69334	90	897.0	555.0
69354	69484	130	909.0	558.0
69534	69654	120	890.0	683.0
69774	69884	110	911.0	737.0
69944	70014	70	894.0	662.0
70054	70164	110	901.0	637.0
70204	70304	100	917.0	639.0
70344	70434	90	944.0	645.0
70444	70604	160	907.0	690.0
70624	70754	130	880.0	683.0
70774	70864	90	859.0	652.0
70924	71113	190	935.0	608.0
71493	71603	110	1155.0	559.0
71623	71703	80	1117.0	581.0
71773	71843	70	1167.0	607.0
71853	71983	130	1097.0	605.0
72003	72123	120	1120.0	615.0
72143	72253	110	1107.0	686.0
72273	72423	150	1095.0	701.0
72603	72673	70	1110.0	732.0
72693	72802	110	1061.0	719.0
72852	73022	170	1025.0	707.0
73292	73402	110	738.0	756.0
73422	73552	130	798.0	752.0
73592	73662	70	868.0	701.0
73772	73952	180	1347.0	639.0
73992	74122	130	1286.0	638.0
74541	74651	110	888.0	770.0
74671	74931	260	906.0	759.0
74971	75341	370	862.0	758.0
75571	75671	100	1275.0	589.0
75721	75801	80	1211.0	588.0
75841	75951	110	1148.0	598.0
75991	76101	110	1140.0	633.0
76120	76220	100	1102.0	650.0
76390	76500	110	1014.0	596.0
76520	76600	80	970.0	606.0
76660	76770	110	868.0	618.0
76790	76870	80	871.0	688.0
77070	77150	80	880.0	745.0
77370	77470	100	945.0	677.0
77620	77889	270	846.0	643.0
77909	78039	130	958.0	627.0
78059	78169	110	944.0	634.0
78239	78769	530	907.0	799.0
78869	79029	160	908.0	724.0
79069	79239	170	900.0	734.0
79259	79439	180	864.0	732.0
79449	79628	180	914.0	700.0
79718	79788	70	1498.0	786.0
79808	79898	90	1375.0	753.0
80098	80338	240	1052.0	741.0
80418	80488	70	532.0	794.0
80588	80678	90	676.0	746.0
80888	80968	80	824.0	603.0
81008	81078	70	764.0	620.0
81248	81337	90	1272.0	687.0
81437	81537	100	1233.0	719.0
81577	81717	140	1231.0	706.0
81857	81977	120	1150.0	708.0
82127	82387	260	1149.0	649.0
82407	82497	90	1108.0	711.0
82537	82657	120	1091.0	742.0
82707	82787	80	1110.0	776.0
82807	82917	110	1122.0	801.0
83656	83766	110	818.0	590.0
83786	83896	110	840.0	573.0
83976	84186	210	905.0	781.0
84246	84386	140	1021.0	821.0
84666	84885	220	880.0	720.0
84905	85015	110	910.0	718.0
85035	85155	120	903.0	704.0
85205	85275	70	929.0	709.0
85285	85375	90	938.0	695.0
85475	85555	80	947.0	685.0
85605	85795	190	940.0	743.0
85885	86155	270	907.0	669.0
86175	86285	110	917.0	752.0
86434	86514	80	885.0	645.0
86574	86834	260	888.0	458.0
86874	86994	120	816.0	496.0
87024	87104	80	930.0	507.0
87124	87224	100	925.0	520.0
87294	87404	110	1290.0	850.0
87604	87724	120	785.0	669.0
87874	87994	120	986.0	670.0
88143	88223	80	889.0	748.0
88313	88423	110	951.0	661.0
88553	88683	130	976.0	681.0
88903	88973	70	1180.0	655.0
89103	89173	70	1087.0	652.0
89333	89403	70	1007.0	593.0
89822	89922	100	887.0	712.0
89942	90052	110	877.0	695.0
90072	90382	310	926.0	747.0
90502	90582	80	1310.0	676.0
90642	90772	130	1202.0	642.0
91042	91282	240	795.0	769.0
91492	91561	70	1418.0	598.0
91941	92011	70	1217.0	545.0
92351	92471	120	621.0	759.0
93570	93720	150	651.0	622.0
94460	94570	110	1127.0	699.0
94720	94830	110	1086.0	721.0
94890	95019	130	1064.0	759.0
95039	95139	100	1070.0	750.0
95289	95399	110	685.0	586.0
95589	95839	250	1164.0	849.0
95859	95959	100	1250.0	920.0
96159	96249	90	660.0	519.0
96269	96379	110	772.0	523.0
96399	96499	100	897.0	521.0
96559	96668	110	940.0	539.0
96858	97138	280	928.0	733.0
97258	97368	110	1071.0	725.0
97518	97668	150	1011.0	496.0
97718	97838	120	987.0	485.0
98527	98617	90	1005.0	678.0
98817	98897	80	866.0	667.0
98907	98977	70	877.0	670.0
99167	99277	110	919.0	696.0
99337	99437	100	949.0	737.0
99587	99727	140	963.0	659.0
99887	99987	100	1062.0	817.0
100156	100256	100	933.0	767.0
100316	100406	90	1217.0	574.0
100446	100516	70	1173.0	539.0
100576	100676	100	1136.0	564.0
100686	100756	70	1178.0	595.0
101276	101366	90	867.0	728.0
101386	101516	130	854.0	750.0
101536	101785	250	868.0	772.0
102415	102485	70	1212.0	650.0
102865	103055	190	825.0	793.0
103075	103265	190	883.0	818.0
103305	103554	250	843.0	645.0
103624	104034	410	877.0	728.0
104074	104354	280	891.0	754.0
104374	104504	130	911.0	750.0
104544	104774	230	875.0	755.0
104784	104884	100	896.0	729.0
105084	105153	70	1365.0	986.0
105173	105253	80	1347.0	966.0
105483	105843	360	688.0	732.0
105863	105943	80	835.0	687.0
106013	106113	100	1331.0	960.0
106123	106283	160	1239.0	934.0
106333	106413	80	1169.0	839.0
106713	106803	90	1277.0	898.0
107002	107082	80	1270.0	839.0
107102	107482	380	1311.0	864.0
107552	107702	150	1348.0	825.0
107822	108032	210	1310.0	826.0
108102	108172	70	725.0	689.0
108252	108352	100	851.0	635.0
108382	108492	110	929.0	547.0
109061	109221	160	1361.0	690.0
109241	109311	70	1423.0	717.0
109321	109451	130	1488.0	724.0
109561	109671	110	822.0	643.0
109791	109991	200	867.0	650.0
110061	110151	90	943.0	681.0
110191	110320	130	988.0	728.0
110340	110450	110	1007.0	743.0
110470	110580	110	1012.0	731.0
110620	110720	100	990.0	734.0
110870	110950	80	925.0	741.0
111030	111120	90	1518.0	827.0
111140	111250	110	1378.0	784.0
111650	111760	110	1463.0	719.0
111790	111970	180	1354.0	708.0
111980	112069	90	1319.0	707.0
112089	112179	90	1308.0	715.0
112269	112389	120	721.0	888.0
112419	112489	70	854.0	813.0
112839	112919	80	1208.0	684.0
113089	113319	230	1045.0	795.0
113359	113539	180	1059.0	792.0
113639	113788	150	1050.0	752.0
113808	114018	210	911.0	791.0
114068	114218	150	999.0	840.0
114438	114588	150	704.0	761.0
114608	114738	130	869.0	734.0
114768	115068	300	965.0	598.0
115188	115268	80	1587.0	901.0
115328	115657	330	1321.0	804.0
115817	115987	170	718.0	742.0
116057	116287	230	866.0	766.0
116337	116447	110	793.0	721.0
116487	116787	300	841.0	741.0
116887	117097	210	903.0	564.0
117176	117316	140	955.0	671.0
117326	117466	140	980.0	607.0
117596	117686	90	894.0	846.0
117736	117836	100	932.0	760.0
117856	117966	110	943.0	732.0
117986	118116	130	910.0	653.0
118146	118306	160	955.0	644.0
118536	118666	130	1002.0	609.0
118726	118935	210	1008.0	536.0
118975	119085	110	991.0	556.0
119125	119235	110	983.0	606.0
119245	119345	100	974.0	675.0
119385	119745	360	921.0	747.0
119785	120465	680	916.0	730.0
120525	120734	210	889.0	699.0
120754	120974	220	885.0	769.0
121374	121474	100	1295.0	731.0
121774	121934	160	1416.0	848.0
122024	122094	70	891.0	732.0
122154	122273	120	915.0	728.0
122423	122533	110	938.0	674.0
122573	122743	170	956.0	682.0
122773	123033	260	1073.0	719.0
123053	123383	330	1048.0	723.0
123403	123533	130	1148.0	770.0
123623	123853	230	1168.0	732.0
123873	123972	100	1206.0	727.0
124102	124232	130	800.0	868.0
124362	125092	730	971.0	757.0
125232	125302	70	1073.0	656.0
125442	125532	90	938.0	615.0
125572	125691	120	946.0	602.0
125711	125841	130	1000.0	686.0
126201	126341	140	1345.0	811.0
126571	126641	70	1390.0	860.0
126741	126821	80	891.0	609.0
126841	126991	150	905.0	596.0
127011	127091	80	931.0	589.0
127141	127231	90	982.0	542.0
127400	127520	120	453.0	767.0
127640	127740	100	558.0	578.0
127800	127980	180	963.0	525.0
128130	128250	120	1390.0	802.0
128290	128490	200	1475.0	768.0
128990	129099	110	1039.0	189.0
129139	129349	210	1002.0	292.0
129509	129619	110	1047.0	589.0
129769	129849	80	991.0	376.0
130269	130339	70	894.0	145.0
130489	130559	70	844.0	137.0
130629	130778	150	863.0	131.0
130788	130868	80	874.0	160.0
131558	131658	100	898.0	227.0
131728	131838	110	901.0	294.0
131968	132178	210	918.0	330.0
132188	132338	150	939.0	320.0
132378	132477	100	914.0	318.0
132637	132877	240	888.0	352.0
132967	133167	200	920.0	323.0
133257	133547	290	915.0	385.0
133627	133787	160	920.0	346.0
133807	133997	190	922.0	347.0
134107	134226	120	1310.0	153.0
