Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
15	175	160	933.0	541.0
285	555	270	907.0	543.0
705	1084	380	904.0	530.0
1154	1244	90	882.0	562.0
2583	2663	80	852.0	951.0
2723	2803	80	977.0	838.0
2873	3073	200	1066.0	669.0
3223	3343	120	1075.0	650.0
3403	3483	80	1060.0	670.0
3503	3603	100	1039.0	697.0
3693	3903	210	1035.0	725.0
3923	4013	90	1032.0	851.0
4223	4352	130	1071.0	736.0
4522	4752	230	983.0	720.0
4962	5052	90	1114.0	755.0
5092	5242	150	1120.0	740.0
5352	5462	110	1664.0	711.0
5602	5732	130	1398.0	655.0
5752	5872	120	1348.0	635.0
5892	6001	110	1290.0	636.0
6021	6121	100	1218.0	623.0
6271	6401	130	1097.0	608.0
6681	6801	120	1072.0	628.0
6841	6981	140	1116.0	589.0
7141	7221	80	1144.0	591.0
7241	7341	100	1136.0	617.0
7521	7750	230	1043.0	620.0
7770	7900	130	999.0	616.0
7920	7990	70	968.0	626.0
8070	8150	80	893.0	667.0
8170	8280	110	881.0	676.0
8320	8670	350	915.0	681.0
8790	8890	100	760.0	667.0
8940	9020	80	775.0	753.0
9100	9170	70	868.0	915.0
9190	9300	110	861.0	866.0
9469	9559	90	823.0	677.0
9739	9979	240	884.0	666.0
10039	10119	80	875.0	655.0
10139	10249	110	886.0	657.0
10409	10519	110	765.0	606.0
10539	10649	110	843.0	635.0
10669	10799	130	885.0	651.0
10909	10989	80	910.0	641.0
11188	11278	90	817.0	706.0
11408	11528	120	787.0	688.0
11538	11628	90	709.0	643.0
11668	11798	130	732.0	630.0
11818	11908	90	745.0	620.0
11998	12198	200	679.0	725.0
12218	12408	190	664.0	724.0
12588	12957	370	710.0	682.0
13257	13347	90	661.0	846.0
13407	13667	260	751.0	686.0
13857	14087	230	662.0	735.0
14107	14357	250	638.0	726.0
14576	14666	90	1011.0	550.0
14686	14766	80	994.0	557.0
14826	14916	90	1074.0	633.0
14936	15066	130	1045.0	669.0
15136	15206	70	1001.0	674.0
15226	15466	240	1006.0	661.0
15636	15716	80	1259.0	524.0
15806	15876	70	1260.0	491.0
15886	15966	80	1181.0	485.0
16096	16185	90	1332.0	593.0
16325	16435	110	1265.0	568.0
16475	16575	100	1285.0	588.0
16755	16865	110	517.0	718.0
16885	16995	110	639.0	682.0
17035	17225	190	735.0	657.0
17325	17455	130	857.0	632.0
17605	17695	90	1494.0	713.0
17884	18004	120	1327.0	647.0
18084	18154	70	1190.0	659.0
18174	18304	130	1129.0	651.0
18324	18434	110	1100.0	647.0
18454	18634	180	1042.0	670.0
18654	18724	70	1028.0	699.0
18874	18954	80	890.0	818.0
19274	19384	110	831.0	650.0
19424	19553	130	797.0	625.0
19803	19913	110	681.0	660.0
19973	20143	170	638.0	615.0
20243	20333	90	787.0	526.0
20373	20473	100	808.0	531.0
20543	20613	70	945.0	522.0
20673	20783	110	902.0	594.0
21003	21183	180	938.0	593.0
21213	21332	120	775.0	651.0
21352	21502	150	845.0	633.0
21522	21602	80	857.0	615.0
21642	21752	110	880.0	590.0
21782	21882	100	1043.0	499.0
21932	22012	80	880.0	555.0
22072	22142	70	760.0	590.0
22202	22302	100	819.0	578.0
22322	22502	180	849.0	617.0
22602	23031	430	821.0	506.0
23121	23211	90	964.0	549.0
23221	23381	160	945.0	574.0
23421	23511	90	916.0	591.0
23871	24001	130	1191.0	638.0
24151	24251	100	1063.0	652.0
24321	24401	80	1556.0	625.0
24621	24700	80	705.0	735.0
24860	24950	90	849.0	709.0
25070	25170	100	838.0	676.0
25370	25460	90	686.0	694.0
25570	25650	80	805.0	639.0
25860	26100	240	910.0	646.0
26140	26389	250	991.0	634.0
26469	26649	180	1020.0	620.0
26709	26919	210	947.0	617.0
26959	27069	110	1001.0	622.0
27239	27349	110	1372.0	649.0
27389	27499	110	1337.0	683.0
27519	27639	120	1235.0	639.0
27659	28029	370	1169.0	623.0
28488	28588	100	846.0	601.0
28938	29038	100	1375.0	654.0
29088	29178	90	1243.0	640.0
29238	29348	110	1147.0	660.0
29368	29478	110	1103.0	655.0
29658	29737	80	756.0	682.0
30077	30167	90	576.0	719.0
30337	30467	130	818.0	814.0
30657	30737	80	828.0	464.0
30757	30857	100	820.0	518.0
30947	31107	160	936.0	549.0
31307	31397	90	1034.0	632.0
31437	31686	250	907.0	615.0
31726	31816	90	886.0	552.0
31836	31966	130	874.0	560.0
31986	32216	230	834.0	580.0
32256	32386	130	772.0	601.0
32426	32536	110	739.0	636.0
32576	32776	200	726.0	617.0
32836	32946	110	746.0	668.0
33175	33245	70	621.0	525.0
33485	33605	120	774.0	524.0
33975	34145	170	850.0	540.0
34205	34305	100	1003.0	556.0
34325	34395	70	966.0	516.0
34455	34585	130	912.0	508.0
34605	34705	100	877.0	516.0
34725	34884	160	841.0	567.0
35004	35254	250	775.0	618.0
35424	35554	130	951.0	624.0
35674	35904	230	724.0	651.0
35974	36084	110	675.0	504.0
36104	36224	120	721.0	509.0
36244	36903	660	770.0	542.0
36923	37053	130	809.0	555.0
37093	37163	70	851.0	544.0
37203	37423	220	839.0	561.0
37523	37753	230	816.0	596.0
37773	37993	220	852.0	595.0
38073	38163	90	911.0	594.0
38203	38282	80	864.0	649.0
38322	38432	110	817.0	670.0
38702	38782	80	1017.0	592.0
38922	39132	210	1052.0	635.0
39302	39412	110	905.0	662.0
39602	39832	230	1104.0	553.0
39852	39971	120	991.0	609.0
40141	40311	170	1011.0	626.0
40591	40681	90	653.0	804.0
40721	40801	80	736.0	758.0
40821	40891	70	648.0	777.0
40971	41241	270	1215.0	634.0
41491	41611	120	786.0	716.0
42260	42340	80	878.0	630.0
42360	42490	130	921.0	649.0
42510	42600	90	930.0	691.0
42620	42750	130	940.0	718.0
42770	42880	110	960.0	702.0
42920	43030	110	991.0	696.0
43190	43419	230	1035.0	655.0
43459	43699	240	1019.0	664.0
43759	43919	160	994.0	698.0
44289	44389	100	1475.0	614.0
44469	44539	70	871.0	686.0
44619	44689	70	869.0	695.0
44699	44819	120	920.0	705.0
44889	44959	70	902.0	720.0
45019	45138	120	825.0	687.0
45308	45548	240	823.0	658.0
45648	45838	190	966.0	742.0
45858	46018	160	1041.0	751.0
46138	46218	80	990.0	671.0
46238	46328	90	1007.0	656.0
46368	46468	100	918.0	689.0
46598	46718	120	1069.0	648.0
47237	47357	120	1426.0	725.0
47377	47507	130	1378.0	710.0
47657	47747	90	1240.0	694.0
47787	47907	120	1156.0	691.0
47927	48167	240	1122.0	687.0
48187	48317	130	1150.0	704.0
48456	48586	130	1245.0	705.0
48606	48716	110	1257.0	696.0
48756	48856	100	1182.0	711.0
48876	48976	100	1167.0	725.0
49056	49136	80	1174.0	768.0
49156	49366	210	1165.0	778.0
49726	49836	110	629.0	690.0
49876	50115	240	765.0	663.0
50135	50285	150	832.0	678.0
50325	50545	220	848.0	728.0
50585	50685	100	873.0	720.0
50705	50885	180	891.0	686.0
50985	51135	150	882.0	655.0
51175	51255	80	863.0	664.0
51425	51515	90	1433.0	783.0
51725	51824	100	1330.0	712.0
52124	52214	90	1468.0	624.0
52254	52364	110	1274.0	401.0
52434	52504	70	1115.0	388.0
52564	52654	90	1127.0	480.0
52694	53084	390	1129.0	553.0
53104	53254	150	1221.0	585.0
53274	53384	110	1301.0	603.0
53593	53953	360	1323.0	609.0
53973	54083	110	1337.0	593.0
54243	54383	140	1322.0	552.0
54403	54513	110	1294.0	545.0
54553	54803	250	1211.0	533.0
54843	55033	190	1146.0	583.0
55143	55272	130	1100.0	654.0
55292	55362	70	1096.0	679.0
55792	55922	130	932.0	677.0
56092	56272	180	1130.0	661.0
56392	56562	170	791.0	644.0
56642	56732	90	869.0	727.0
56902	57121	220	1050.0	653.0
57191	57291	100	863.0	444.0
57371	57451	80	802.0	502.0
57551	57731	180	872.0	642.0
57751	57921	170	787.0	657.0
58141	58291	150	909.0	550.0
58441	58551	110	901.0	634.0
58571	58640	70	865.0	637.0
58710	58820	110	842.0	626.0
58840	58920	80	856.0	683.0
59000	59100	100	835.0	532.0
59120	59230	110	819.0	529.0
59310	59510	200	709.0	663.0
59720	59800	80	809.0	672.0
59820	59930	110	784.0	676.0
59970	60100	130	757.0	666.0
60190	60349	160	756.0	532.0
60389	60499	110	729.0	606.0
60569	60649	80	753.0	624.0
60869	60939	70	966.0	648.0
60959	61039	80	948.0	661.0
61119	61199	80	949.0	702.0
61259	61349	90	961.0	707.0
61389	61499	110	929.0	630.0
61539	61629	90	935.0	615.0
61669	61899	230	981.0	627.0
61939	62148	210	937.0	625.0
62188	62448	260	979.0	669.0
62618	62728	110	1608.0	750.0
62768	62868	100	1435.0	729.0
63168	63248	80	1020.0	667.0
63558	63648	90	967.0	632.0
63887	64057	170	907.0	728.0
64227	64347	120	1014.0	784.0
64457	64617	160	1046.0	681.0
64657	64817	160	1054.0	707.0
65087	65167	80	1501.0	710.0
65317	65466	150	1389.0	758.0
65656	65906	250	1277.0	705.0
65926	66046	120	1290.0	671.0
66086	66186	100	1305.0	655.0
66206	66366	160	1317.0	646.0
66386	66466	80	1222.0	671.0
66506	66636	130	1175.0	617.0
66676	66746	70	1140.0	625.0
66826	66916	90	754.0	832.0
67125	67275	150	1132.0	729.0
67505	67585	80	790.0	663.0
67705	67855	150	1018.0	627.0
67905	67985	80	1003.0	784.0
68115	68235	120	832.0	651.0
68325	68435	110	766.0	678.0
68485	68585	100	1134.0	614.0
68605	68685	80	1085.0	616.0
68755	68864	110	929.0	472.0
69204	69304	100	853.0	644.0
69324	69454	130	932.0	640.0
69474	69604	130	1023.0	722.0
69744	69994	250	1070.0	534.0
70194	70284	90	1042.0	506.0
70304	70394	90	1039.0	488.0
70454	70623	170	952.0	604.0
70643	70853	210	987.0	584.0
70873	70983	110	919.0	609.0
71003	71193	190	884.0	594.0
71453	71563	110	1025.0	559.0
71753	71833	80	916.0	532.0
71873	71943	70	900.0	522.0
71953	72033	80	862.0	564.0
72143	72232	90	836.0	508.0
72252	72402	150	925.0	519.0
72742	72932	190	1024.0	581.0
73142	73332	190	1045.0	634.0
73442	73652	210	1014.0	607.0
73692	73911	220	1000.0	618.0
74091	74181	90	1311.0	595.0
74201	74321	120	1166.0	582.0
74391	74471	80	1121.0	676.0
74491	74571	80	1088.0	656.0
74771	74861	90	1233.0	500.0
74901	75021	120	1182.0	534.0
75171	75640	470	1266.0	575.0
75890	75980	90	693.0	725.0
76060	76140	80	814.0	674.0
76160	76250	90	855.0	663.0
76310	76460	150	826.0	688.0
76750	76820	70	1026.0	907.0
76860	76950	90	935.0	963.0
76990	77120	130	1027.0	919.0
77140	77240	100	909.0	838.0
77260	77369	110	905.0	798.0
77979	78069	90	852.0	394.0
78249	78409	160	983.0	552.0
78509	78599	90	1122.0	812.0
78619	78729	110	1120.0	742.0
78769	78849	80	1130.0	704.0
78919	79128	210	827.0	610.0
79188	79328	140	936.0	621.0
