Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
0	145	145	928.0	203.0
305	415	110	1133.0	196.0
435	535	100	1124.0	186.0
785	944	160	1022.0	170.0
1534	1624	90	338.0	712.0
2434	2943	510	882.0	479.0
2963	3033	70	933.0	518.0
3353	3463	110	1158.0	661.0
3513	3613	100	1128.0	640.0
3633	3743	110	1141.0	629.0
3973	4442	470	869.0	711.0
4502	4922	420	892.0	605.0
4992	6181	1189	1229.0	476.0
6191	6841	650	1200.0	487.0
7061	8550	1489	817.0	561.0
8940	9080	140	1174.0	449.0
9140	9300	160	810.0	654.0
9549	9849	300	1223.0	385.0
9879	10459	580	1188.0	300.0
10519	10889	370	1324.0	528.0
10989	11308	320	828.0	622.0
11518	11818	300	1283.0	440.0
12038	12288	250	840.0	451.0
12328	12698	370	1008.0	477.0
12878	13487	610	906.0	465.0
13517	13747	230	1016.0	446.0
13807	14017	210	1141.0	695.0
14087	15786	1699	864.0	449.0
16026	16236	210	1160.0	678.0
16256	17415	1159	892.0	655.0
17425	17615	190	872.0	559.0
17685	19614	1929	1208.0	508.0
19834	20243	410	775.0	384.0
20263	21962	1699	866.0	435.0
22262	22382	120	1190.0	643.0
22402	22602	200	1149.0	692.0
22662	23042	380	1301.0	427.0
23102	23282	180	1446.0	384.0
23321	23401	80	1203.0	350.0
23431	23571	140	1332.0	346.0
23671	23951	280	776.0	642.0
24021	24561	540	1203.0	439.0
24571	25150	580	1140.0	412.0
25430	25520	90	701.0	321.0
25540	26710	1169	903.0	429.0
27079	27169	90	1465.0	619.0
27209	27319	110	1258.0	669.0
27399	27549	150	800.0	587.0
27559	27759	200	856.0	640.0
27819	28009	190	1310.0	693.0
28089	28289	200	805.0	593.0
28299	28608	310	891.0	556.0
28668	28778	110	1464.0	609.0
28798	29608	810	1346.0	630.0
29888	31467	1579	783.0	408.0
31597	31677	80	1271.0	804.0
31777	32096	320	1129.0	711.0
32146	32276	130	1370.0	622.0
32296	32436	140	1299.0	619.0
32486	32826	340	1354.0	302.0
32976	33166	190	745.0	636.0
33176	33276	100	845.0	642.0
33376	33765	390	1424.0	386.0
33905	33975	70	394.0	326.0
34075	34465	390	746.0	394.0
34485	34625	140	886.0	441.0
34655	34915	260	911.0	369.0
34925	35374	450	912.0	320.0
35424	35674	250	870.0	525.0
35684	37084	1399	966.0	459.0
37163	37263	100	1371.0	711.0
37273	37363	90	1233.0	637.0
37393	37843	450	1079.0	693.0
37863	38693	830	864.0	603.0
38703	38862	160	885.0	524.0
38932	39062	130	1355.0	425.0
39082	39452	370	1207.0	414.0
39522	39802	280	803.0	511.0
39862	40462	600	1214.0	505.0
40741	40841	100	636.0	352.0
40881	41101	220	879.0	353.0
41111	41511	400	925.0	282.0
41531	41751	220	879.0	331.0
41761	42460	700	923.0	371.0
42480	42880	400	884.0	362.0
42900	43330	430	878.0	381.0
43360	45279	1919	951.0	385.0
45499	45579	80	1324.0	747.0
45599	45738	140	1258.0	795.0
45758	45848	90	1095.0	724.0
46018	46138	120	1533.0	433.0
46148	46438	290	1416.0	412.0
46548	46828	280	748.0	719.0
46908	47118	210	1496.0	525.0
47537	47807	270	894.0	435.0
47817	47937	120	890.0	516.0
47977	48067	90	935.0	372.0
48087	48407	320	989.0	397.0
48447	48697	250	942.0	485.0
48707	48847	140	1037.0	492.0
48867	49017	150	956.0	561.0
49047	50995	1949	993.0	507.0
51285	51655	370	1070.0	735.0
51715	52135	420	1293.0	655.0
52215	52385	170	782.0	574.0
52395	52604	210	877.0	523.0
52614	52764	150	821.0	536.0
52834	53074	240	1316.0	721.0
53114	53224	110	1237.0	696.0
53284	53454	170	853.0	489.0
53664	55673	2009	909.0	376.0
55753	56023	270	1230.0	712.0
56042	56232	190	1021.0	730.0
56382	57232	850	1397.0	493.0
57252	57332	80	1199.0	466.0
57352	57502	150	1127.0	447.0
57582	58131	550	1078.0	434.0
58151	58471	320	1044.0	411.0
58591	58731	140	906.0	668.0
58991	59580	590	840.0	405.0
59600	59730	130	948.0	390.0
59760	60040	280	868.0	461.0
60080	60180	100	941.0	509.0
60200	60330	130	1035.0	503.0
60370	60620	250	959.0	404.0
60650	61060	410	916.0	523.0
61080	61190	110	1003.0	539.0
61219	61469	250	955.0	404.0
61479	63018	1539	956.0	490.0
63068	63168	100	1119.0	478.0
64038	64468	430	972.0	338.0
64488	64558	70	949.0	358.0
64598	64827	230	971.0	348.0
65017	65167	150	991.0	344.0
65187	65547	360	978.0	350.0
65587	65697	110	988.0	340.0
65717	65977	260	1002.0	325.0
66017	66267	250	996.0	307.0
66287	66396	110	961.0	316.0
66566	66696	130	984.0	309.0
66716	67836	1119	992.0	302.0
68305	68385	80	1000.0	274.0
68435	70584	2149	991.0	287.0
70604	72143	1539	985.0	290.0
72163	73472	1309	993.0	263.0
73532	75021	1489	976.0	288.0
