event_type	start_time	end_time	duration	saccade_amplitude
Saccade	0	35	35	
Saccade	45	95	50	
Saccade	105	135	30	
Fixation	295	425	130	
Fixation	445	515	70	
Fixation	575	675	100	
Saccade	675	735	60	
Saccade	765	785	20	
Saccade	795	815	20	
Saccade	835	854	20	
Saccade	1044	1074	30	
Saccade	1104	1154	50	
Saccade	1174	1194	20	
Saccade	1204	1224	20	
Saccade	1444	1484	40	
Saccade	1504	1554	50	
Saccade	1574	1624	50	
Saccade	1644	1704	60	
Saccade	1744	1804	60	
Saccade	1824	1854	30	
Saccade	1874	1894	20	
Saccade	1954	1974	20	
Fixation	1994	2074	80	
Saccade	2074	2114	40	
Saccade	2124	2144	20	
Saccade	2184	2214	30	
Saccade	2334	2354	20	
Saccade	2384	2404	20	
Saccade	2544	2564	20	
Fixation	2564	2653	90	
Fixation	2693	2863	170	
Saccade	2863	2873	10	
Fixation	2993	3083	90	
Fixation	3103	3203	100	
Fixation	3243	3373	130	
Fixation	3393	3503	110	
Fixation	3543	3633	90	
Saccade	3633	3653	20	4.99
Fixation	3653	3723	70	
Fixation	3823	4053	230	
Fixation	4073	4223	150	
Fixation	4242	4312	70	
Fixation	4352	4482	130	
Fixation	4502	4622	120	
Fixation	4642	4752	110	
Saccade	4752	4772	20	2.73
Fixation	4772	4922	150	
Fixation	5002	5182	180	
Fixation	5202	5342	140	
Saccade	5342	5382	40	8.35
Fixation	5382	5452	70	
Fixation	5492	5622	130	
Fixation	5642	6011	370	
Saccade	6011	6071	60	
Saccade	6111	6151	40	
Saccade	6171	6191	20	
Saccade	6251	6271	20	
Fixation	6311	6421	110	
Saccade	6501	6571	70	
Fixation	6591	6701	110	
Saccade	6701	6711	10	2.32
Fixation	6711	6831	120	
Fixation	6871	7041	170	
Saccade	7041	7071	30	5.3
Fixation	7071	7141	70	
Saccade	7201	7231	30	
Fixation	7231	7531	300	
Saccade	7571	7651	80	
Saccade	7670	7730	60	
Fixation	7730	7930	200	
Saccade	7930	7950	20	
Saccade	7990	8100	110	
Saccade	8110	8190	80	
Saccade	8210	8230	20	
Fixation	8270	8340	70	
Saccade	8340	8360	20	
Fixation	8410	8600	190	
Saccade	8600	8620	20	
Fixation	8690	8820	130	
Saccade	8870	8900	30	
Fixation	8900	9070	170	
Saccade	9070	9080	10	2.45
Fixation	9080	9270	190	
Fixation	9290	9369	80	
Fixation	9389	9479	90	
Fixation	9519	9639	120	
Saccade	9659	9679	20	
Fixation	9679	9749	70	
Saccade	9749	9769	20	
Saccade	10099	10119	20	
Saccade	10159	10179	20	
Fixation	10219	10339	120	
Fixation	10409	10829	420	
Saccade	10829	10859	30	8.01
Fixation	10859	11138	280	
Fixation	11158	11288	130	
Fixation	11308	11398	90	
Saccade	11398	11418	20	
Fixation	11478	11658	180	
Saccade	11678	11718	40	
Fixation	11738	11868	130	
Fixation	11888	11988	100	
Fixation	12028	12118	90	
Fixation	12158	12298	140	
Saccade	12298	12328	30	5.41
Fixation	12328	12398	70	
Saccade	12488	12508	20	
Fixation	12508	12608	100	
Saccade	12648	12668	20	
Fixation	12708	12887	180	
Fixation	13007	13137	130	
Saccade	13217	13237	20	
Fixation	13287	13357	70	
Fixation	13427	13687	260	
Fixation	13707	13967	260	
Fixation	13987	14257	270	
Saccade	14277	14307	30	
Fixation	14307	14407	100	
Fixation	14536	14646	110	
Saccade	14706	14736	30	
Fixation	14736	14866	130	
Saccade	14866	14876	10	
Fixation	14956	15196	240	
Fixation	15256	15686	430	
Saccade	15686	15756	70	
Saccade	15776	15796	20	
Fixation	15836	15946	110	
Saccade	15946	15966	20	
Saccade	16006	16026	20	
Fixation	16026	16106	80	
Fixation	16126	16195	70	
Saccade	16195	16215	20	4.13
Fixation	16215	16365	150	
Fixation	16385	16515	130	
Fixation	16535	17105	570	
Fixation	17205	17355	150	
Fixation	17375	17445	70	
Fixation	17505	17904	400	
Fixation	18004	18134	130	
Fixation	18154	18254	100	
Fixation	18274	18374	100	
Fixation	18424	18804	380	
Saccade	18824	18844	20	
Fixation	18844	18954	110	
Fixation	19104	19224	120	
Saccade	19224	19234	10	1.34
Fixation	19234	19354	120	
Fixation	19374	19434	60	
Fixation	19454	19673	220	
Saccade	19673	19693	20	
Saccade	19713	19743	30	
Saccade	19793	19813	20	
Saccade	19823	19883	60	
Fixation	19953	20313	360	
Saccade	20433	20463	30	
Fixation	20503	20573	70	
Saccade	20573	20603	30	
Saccade	20743	20833	90	
Fixation	20953	21053	100	
Saccade	21103	21143	40	
Fixation	21223	21332	110	
Fixation	21352	21482	130	
Fixation	21502	21622	120	
Fixation	21642	21782	140	
Saccade	21782	21842	60	
Saccade	21922	21942	20	
Saccade	22052	22082	30	
Fixation	22082	22162	80	
Saccade	22162	22182	20	
Saccade	22202	22232	30	
Fixation	22342	22452	110	
Fixation	22472	22592	120	
Saccade	22592	22622	30	
Fixation	22642	22852	210	
Fixation	22912	23001	90	
Saccade	23021	23051	30	
Fixation	23051	23151	100	
Saccade	23151	23171	20	
Saccade	23221	23291	70	
Saccade	23311	23391	80	
