Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
954	1034	80	385.0	607.0
1174	1394	220	378.0	539.0
1474	1624	150	1080.0	460.0
1644	1714	70	1075.0	473.0
1734	1874	140	1055.0	388.0
1884	2004	120	999.0	430.0
2154	2374	220	963.0	584.0
2394	2753	360	938.0	598.0
2763	3053	290	1014.0	578.0
3083	3353	270	958.0	451.0
3413	3593	180	976.0	585.0
3603	4033	430	918.0	579.0
4053	5032	979	1022.0	543.0
5042	5762	720	959.0	530.0
5842	6201	360	1257.0	696.0
6221	6731	510	1138.0	593.0
6771	7391	620	1140.0	601.0
7701	7950	250	519.0	497.0
7980	8250	270	734.0	638.0
8290	8360	70	806.0	674.0
8400	9060	660	811.0	744.0
9160	9629	470	1296.0	571.0
9649	10049	400	1100.0	546.0
10129	10209	80	1653.0	664.0
10219	10329	110	1485.0	588.0
10449	10599	150	1539.0	552.0
10609	11219	610	1371.0	575.0
11448	11688	240	747.0	586.0
11878	11988	110	599.0	605.0
12008	12158	150	786.0	536.0
12178	12338	160	776.0	448.0
12428	12608	180	928.0	406.0
12648	13487	840	793.0	556.0
13627	13807	180	833.0	612.0
13827	14077	250	789.0	580.0
14087	14357	270	836.0	512.0
14387	14777	390	793.0	551.0
14847	15006	160	808.0	558.0
15056	15466	410	966.0	721.0
15516	15686	170	819.0	530.0
15706	15996	290	867.0	580.0
16086	16216	130	1527.0	578.0
16376	16456	80	1303.0	533.0
16496	16566	70	1296.0	548.0
16675	17005	330	1256.0	533.0
17085	17285	200	1052.0	608.0
17295	17475	180	1091.0	667.0
17485	17565	80	1057.0	686.0
17585	18055	470	971.0	661.0
18145	18305	160	1043.0	531.0
18315	18614	300	1061.0	461.0
18654	18994	340	992.0	632.0
19214	19414	200	1380.0	830.0
19424	19494	70	1301.0	727.0
19504	19744	240	1249.0	694.0
19844	19984	140	470.0	459.0
19994	20343	350	677.0	437.0
20383	20563	180	836.0	443.0
20803	20893	90	583.0	417.0
20933	21123	190	554.0	315.0
21143	21273	130	694.0	342.0
21313	22152	840	655.0	528.0
22222	22432	210	759.0	527.0
22582	22692	110	1231.0	474.0
22752	23032	280	983.0	793.0
23092	23681	590	1084.0	377.0
23701	23851	150	961.0	359.0
23871	24121	250	1044.0	346.0
24141	24231	90	969.0	372.0
24311	24601	290	1019.0	716.0
24771	25001	230	608.0	416.0
25051	25181	130	1002.0	691.0
25261	25370	110	1013.0	753.0
25440	26100	660	742.0	450.0
26140	26550	410	888.0	570.0
26590	27799	1209	789.0	470.0
27839	28239	400	826.0	482.0
28309	29138	830	819.0	485.0
29198	29458	260	839.0	540.0
29618	29698	80	785.0	479.0
29718	29998	280	777.0	456.0
30088	30188	100	1389.0	502.0
30308	30418	110	1136.0	546.0
30697	30867	170	1339.0	550.0
30897	31097	200	1165.0	534.0
31297	31527	230	612.0	521.0
31557	31787	230	839.0	497.0
31837	32157	320	1000.0	766.0
32217	32386	170	1134.0	383.0
32636	32716	80	585.0	458.0
32886	33486	600	709.0	330.0
33666	33826	160	1027.0	782.0
33886	34075	190	1150.0	475.0
34095	34195	100	1045.0	462.0
34235	34445	210	996.0	693.0
34465	34555	90	970.0	632.0
34705	35924	1219	829.0	458.0
35934	36004	70	847.0	542.0
36104	36204	100	1161.0	668.0
36244	36804	560	1015.0	586.0
36834	37224	390	890.0	593.0
37264	37344	80	901.0	603.0
37424	37554	130	989.0	607.0
37583	37753	170	957.0	486.0
37773	37893	120	948.0	345.0
37923	38223	300	869.0	501.0
38373	38703	330	1367.0	784.0
38813	38883	70	438.0	460.0
38933	39003	70	649.0	412.0
39023	39183	160	848.0	467.0
39432	39642	210	594.0	432.0
39652	39772	120	661.0	445.0
39872	40262	390	1030.0	886.0
40352	40512	160	665.0	398.0
40532	40732	200	717.0	352.0
40762	41002	240	793.0	586.0
41032	41221	190	912.0	607.0
41261	41811	550	753.0	534.0
41851	42331	480	773.0	511.0
42341	42701	360	831.0	493.0
42731	43220	490	740.0	529.0
43260	44060	800	773.0	358.0
44080	44629	550	936.0	453.0
44679	44769	90	903.0	459.0
45129	45289	160	998.0	618.0
45529	45639	110	1308.0	746.0
