event_type	start_time	end_time	duration	saccade_amplitude
Saccade	55	95	40	
Saccade	265	375	110	
Saccade	395	415	20	
Saccade	455	545	90	
Fixation	545	765	220	
Saccade	765	785	20	
Saccade	934	954	20	
Fixation	1144	1264	120	
Fixation	1304	1474	170	
Saccade	1474	1504	30	
Saccade	1704	1744	40	
Saccade	1774	1794	20	
Saccade	1804	1924	120	
Saccade	1974	1994	20	
Fixation	1994	2234	240	
Saccade	2234	2254	20	7.17
Fixation	2254	2424	170	
Saccade	2424	2454	30	
Saccade	2474	2514	40	
Fixation	2514	2943	430	
Saccade	2943	2983	40	9.65
Fixation	2983	3123	140	
Saccade	3233	3253	20	
Saccade	3263	3283	20	
Fixation	3283	3503	220	
Saccade	3503	3513	10	
Saccade	3563	3583	20	
Saccade	3603	3643	40	
Saccade	3683	3723	40	
Fixation	3723	4083	360	
Saccade	4083	4123	40	
Saccade	4143	4163	20	
Saccade	4212	4232	20	
Fixation	4232	4312	80	
Saccade	4312	4352	40	10.09
Fixation	4352	4602	250	
Saccade	4602	4642	40	
Saccade	4692	4722	30	
Fixation	4722	5012	290	
Saccade	5012	5032	20	4.99
Fixation	5032	5192	160	
Saccade	5192	5212	20	3.02
Fixation	5212	5472	260	
Saccade	5472	5492	20	5.64
Fixation	5492	5822	330	
Saccade	5822	5852	30	7.79
Fixation	5852	6161	310	
Saccade	6161	6181	20	
Saccade	6201	6221	20	
Saccade	6241	6261	20	
Saccade	6301	6331	30	
Saccade	6401	6421	20	
Fixation	6421	6511	90	
Saccade	6511	6541	30	7.91
Fixation	6541	6801	260	
Saccade	6801	6831	30	9.96
Fixation	6831	7171	340	
Saccade	7181	7211	30	
Saccade	7241	7261	20	
Saccade	7271	7281	10	
Saccade	7311	7331	20	
Saccade	7381	7441	60	
Fixation	7441	8400	959	
Saccade	8400	8430	30	7.5
Fixation	8430	8590	160	
Saccade	8590	8620	30	5.68
Fixation	8620	8770	150	
Saccade	8780	8840	60	
Fixation	8840	8980	140	
Saccade	8980	9050	70	9.14
Fixation	9050	9150	100	
Saccade	9150	9170	20	7.27
Fixation	9170	9489	320	
Saccade	9489	9519	30	5.16
Fixation	9519	9939	420	
Saccade	9939	9969	30	5.96
Fixation	9969	10229	260	
Saccade	10229	10259	30	
Saccade	10309	10319	10	
Fixation	10319	10459	140	
Saccade	10459	10509	50	
Saccade	10519	10539	20	
Fixation	10539	10609	70	
Saccade	10609	10669	60	9.33
Fixation	10669	10759	90	
Fixation	10779	10999	220	
Fixation	11018	11578	560	
Saccade	11578	11618	40	
Saccade	11818	11858	40	
Saccade	11878	11898	20	
Fixation	11898	12008	110	
Saccade	12008	12038	30	
Saccade	12118	12318	200	
Fixation	12318	12388	70	
Saccade	12388	12428	40	12.58
Fixation	12428	12498	70	
Fixation	12518	12628	110	
Saccade	12628	12647	20	
Saccade	12677	12697	20	
Saccade	12717	12737	20	
Fixation	12737	12827	90	
Saccade	12827	12857	30	5.44
Fixation	12857	13157	300	
Saccade	13197	13227	30	
Fixation	13227	13327	100	
Fixation	13347	13467	120	
Saccade	13467	13477	10	2.08
Fixation	13477	15336	1859	
Saccade	15336	15346	10	5.64
Fixation	15346	15766	420	
Fixation	15786	16285	500	
Saccade	16385	16415	30	
Saccade	16485	16535	50	
Fixation	16535	16695	160	
Saccade	16695	16705	10	
Fixation	16765	16975	210	
Saccade	16975	17055	80	
Saccade	17065	17085	20	
Saccade	17105	17125	20	
Saccade	17185	17225	40	
Saccade	17235	17335	100	
Fixation	17335	17405	70	
Saccade	17405	17435	30	3.69
Fixation	17435	17535	100	
Saccade	17535	17575	40	
Saccade	17585	17655	70	
Saccade	17685	17704	20	
Saccade	17754	17764	10	
Saccade	17804	17824	20	
Fixation	17844	18204	360	
Fixation	18244	18604	360	
Saccade	18604	18634	30	
Saccade	18644	18744	100	
Saccade	18774	18824	50	
Saccade	18834	18844	10	
Saccade	18864	18894	30	
Fixation	18894	19124	230	
Saccade	19124	19134	10	5.74
Fixation	19134	19344	210	
Saccade	19364	19433	70	
Saccade	19453	19493	40	
Saccade	19513	19533	20	
Fixation	19533	19653	120	
Saccade	19653	19683	30	7.9
Fixation	19683	19903	220	
Saccade	19903	19933	30	6.2
Fixation	19933	20103	170	
Saccade	20103	20133	30	
Fixation	20213	20293	80	
Saccade	20293	20323	30	7.02
Fixation	20323	20623	300	
Saccade	20623	20653	30	
Saccade	20913	20923	10	
Fixation	20923	21312	390	
Saccade	21312	21322	10	4.51
Fixation	21322	21512	190	
Saccade	21512	21532	20	2.59
Fixation	21532	21742	210	
Fixation	21762	21992	230	
Fixation	22012	22342	330	
Saccade	22342	22362	20	
Saccade	22402	22422	20	
Fixation	22422	22652	230	
Fixation	22712	22831	120	
Saccade	22831	22871	40	10.92
Fixation	22871	23411	540	
Saccade	23411	23431	20	4.17
Fixation	23431	23511	80	
Fixation	23651	23831	180	
Fixation	23851	24041	190	
Fixation	24061	24321	260	
Fixation	24341	24480	140	
Fixation	24580	24850	270	
Saccade	24850	24860	10	
Fixation	24900	24990	90	
Fixation	25070	25290	220	
Saccade	25290	25310	20	
Saccade	25370	25440	70	
Saccade	25500	25510	10	
Saccade	25550	25560	10	
Fixation	25560	25710	150	
Saccade	25940	25990	50	
Saccade	26030	26060	30	
Saccade	26070	26100	30	
Fixation	26100	26189	90	
Saccade	26189	26229	40	3.87
Fixation	26229	26479	250	
Fixation	26599	26789	190	
Saccade	26789	26809	20	4.3
Fixation	26809	26959	150	
Saccade	27029	27059	30	
Fixation	27059	27229	170	
Saccade	27249	27279	30	
Fixation	27279	27539	260	
Saccade	27539	27559	20	4.49
Fixation	27559	27828	270	
Saccade	27848	27928	80	
Saccade	27948	27998	50	
Saccade	28018	28048	30	
Saccade	28088	28118	30	
Saccade	28268	28288	20	
Saccade	28338	28378	40	
Saccade	28398	28438	40	
Fixation	28438	28748	310	
Fixation	28768	28838	70	
Fixation	28858	29018	160	
Saccade	29198	29248	50	
Fixation	29248	29498	250	
Fixation	29518	29697	180	
Saccade	29697	29717	20	
Saccade	29877	29907	30	
Fixation	29907	30057	150	
Saccade	30057	30087	30	11.23
Fixation	30087	30247	160	
Fixation	30267	30407	140	
Fixation	30427	30747	320	
Saccade	30857	30907	50	
Saccade	31017	31057	40	
Saccade	31177	31196	20	
Fixation	31196	31276	80	
Fixation	31316	31526	210	
Saccade	31526	31586	60	
Saccade	31766	31786	20	
Fixation	31786	31856	70	
Saccade	31856	31886	30	7.78
Fixation	31886	32056	170	
Saccade	32056	32086	30	7.1
Fixation	32086	32346	260	
Saccade	32346	32366	20	4.19
Fixation	32366	32446	80	
Fixation	32526	32656	130	
Saccade	32656	32676	20	2.88
Fixation	32676	32836	160	
Saccade	32846	32866	20	
Fixation	32866	33025	160	
Fixation	33165	33245	80	
Fixation	33265	33395	130	
Saccade	33395	33415	20	4.47
Fixation	33415	33995	580	
Saccade	34015	34045	30	
Fixation	34045	34125	80	
Fixation	34415	34744	330	
Fixation	34764	34894	130	
Fixation	35074	35224	150	
Fixation	35244	35354	110	
Saccade	35354	35364	10	3.09
Fixation	35364	35494	130	
Saccade	35534	35624	90	
Saccade	35634	35664	30	
Saccade	35704	35724	20	
Saccade	35764	35794	30	
Saccade	36034	36044	10	
Fixation	36044	36224	180	
Fixation	36244	36373	130	
Saccade	36373	36393	20	8.15
Fixation	36393	36623	230	
Saccade	36623	36663	40	
Saccade	36683	36703	20	
Saccade	36743	36783	40	
Saccade	36793	36823	30	
Fixation	36823	36973	150	
Saccade	36973	36993	20	
Fixation	37013	37083	70	
Fixation	37183	37263	80	
Saccade	37263	37293	30	
Saccade	37313	37333	20	
Fixation	37413	37633	220	
Saccade	37843	37903	60	
Saccade	37942	37952	10	
Fixation	37952	38322	370	
Saccade	38412	38462	50	
Fixation	38512	38872	360	
Saccade	38872	38882	10	
Saccade	38912	38932	20	
Saccade	39092	39162	70	
Saccade	39262	39282	20	
Saccade	39322	39332	10	
Saccade	39392	39452	60	
Fixation	39452	39572	120	
Saccade	39572	39602	30	
Saccade	39661	39681	20	
Saccade	39691	39721	30	
Saccade	39771	39811	40	
Saccade	39851	39881	30	
Saccade	39901	39931	30	
Saccade	39961	39991	30	
Fixation	40011	40341	330	
Saccade	40341	40371	30	9.01
Fixation	40371	40451	80	
Saccade	40451	40481	30	7.27
Fixation	40481	40731	250	
Saccade	40731	40751	20	
Fixation	40831	41081	250	
Saccade	41081	41091	10	4.81
Fixation	41091	41281	190	
Saccade	41281	41301	20	
Fixation	41430	41490	60	
Fixation	41510	41590	80	
Saccade	41590	41610	20	5.25
Fixation	41610	41890	280	
Fixation	41910	42180	270	
Saccade	42180	42220	40	
Saccade	42250	42270	20	
Saccade	42290	42310	20	
Fixation	42330	42470	140	
Fixation	42610	42710	100	
Saccade	42710	42740	30	6.9
Fixation	42740	43039	300	
Saccade	43039	43109	70	
Saccade	43119	43139	20	
Saccade	43149	43169	20	
Fixation	43169	43259	90	
Saccade	43259	43269	10	1.19
Fixation	43269	43429	160	
Saccade	43429	43449	20	
Saccade	43459	43509	50	
Saccade	43529	43549	20	
Fixation	43549	43669	120	
Saccade	43799	43809	10	
Fixation	43809	44379	570	
Saccade	44379	44459	80	
Saccade	44499	44529	30	
Saccade	44559	44579	20	
Saccade	44589	44629	40	
Fixation	44629	45008	380	
Fixation	45108	45268	160	
Saccade	45268	45278	10	4.21
Fixation	45278	45368	90	
Fixation	45488	45678	190	
Saccade	45678	45708	30	7.76
Fixation	45708	45898	190	
Saccade	45898	45908	10	4.3
Fixation	45908	46128	220	
Saccade	46128	46168	40	9.52
Fixation	46168	46338	170	
Saccade	46338	46358	20	
Fixation	46377	46497	120	
Saccade	46887	46917	30	
Saccade	46947	46967	20	
Saccade	46977	47017	40	
Saccade	47027	47057	30	
Saccade	47107	47127	20	
Saccade	47237	47267	30	
Fixation	47267	47497	230	
Fixation	47617	48316	700	
Fixation	48376	48506	130	
Saccade	48506	48556	50	
Saccade	48596	48626	30	
Saccade	48686	48736	50	
Fixation	48736	48916	180	
Saccade	48916	48926	10	7.24
Fixation	48926	49296	370	
Saccade	49296	49326	30	9.04
Fixation	49326	49496	170	
Saccade	49706	49755	50	
Fixation	49755	50065	310	
Saccade	50065	50075	10	2.41
Fixation	50075	50265	190	
Saccade	50265	50295	30	
Saccade	50595	50625	30	
Fixation	50625	51105	480	
Saccade	51105	51115	10	6.93
Fixation	51115	51195	80	
Fixation	51215	51594	380	
Fixation	51734	52374	640	
Saccade	52544	52554	10	
Fixation	52554	53413	859	
Fixation	53573	54053	480	
Saccade	54063	54113	50	
Saccade	54143	54183	40	
Saccade	54193	54263	70	
Fixation	54263	54623	360	
Saccade	54623	54683	60	10.7
Fixation	54683	54753	70	
Saccade	54753	54802	50	
Saccade	54822	54862	40	
Fixation	54862	54932	70	
Saccade	54932	54972	40	11.55
Fixation	54972	55372	400	
Fixation	55532	55902	370	
Saccade	56022	56042	20	
Fixation	56042	56172	130	
Saccade	56172	56202	30	
Saccade	56252	56292	40	
Fixation	56292	56881	590	
Saccade	56881	56931	50	14.92
Fixation	56931	57061	130	
Saccade	57061	57101	40	
Fixation	57311	57441	130	
Saccade	57571	57611	40	
Saccade	57651	57681	30	
Saccade	57731	57751	20	
Fixation	57751	57881	130	
Saccade	57881	57901	20	
Saccade	57921	57951	30	
Fixation	57951	58200	250	
Saccade	58200	58230	30	7.44
Fixation	58230	58560	330	
Saccade	58560	58590	30	2.06
Fixation	58590	58830	240	
Saccade	58850	58890	40	
Fixation	58890	59070	180	
Saccade	59070	59120	50	12.24
Fixation	59120	59540	420	
Saccade	59540	59570	30	11.19
Fixation	59570	59810	240	
Fixation	59829	60029	200	
Fixation	60189	60429	240	
Saccade	60429	60439	10	3.94
Fixation	60439	60599	160	
Saccade	60599	60659	60	
Saccade	60689	60709	20	
Saccade	60719	60729	10	
Saccade	60749	60759	10	
Fixation	60759	60879	120	
Saccade	60879	60919	40	
Saccade	60929	60939	10	
