,App,Cap,Gauge,Pad,Pen,Safety,Tip
Average Dwelltime [ms],0.0,0.0,0.0,0.0,0.0,790.8571428571407,112.49999999999636
Average Fixation Time [ms],0.0,0.0,0.0,0.0,0.0,93.24999999999972,89.99999999999709
Hits,0.0,0.0,0.0,0.0,0.0,52.0,5.0
Relative Dwelltime [%],0.0,0.0,0.0,0.0,0.0,92.48245907116626,7.517540928833739
Revisits,0.0,0.0,0.0,0.0,0.0,7.0,4.0
Total Dwelltime [ms],0.0,0.0,0.0,0.0,0.0,5535.999999999985,449.99999999998545
Total Fixation Time [ms],0.0,0.0,0.0,0.0,0.0,4848.999999999985,449.99999999998545
