,App,Cap,Gauge,Pad,Pen,Safety,Tip
Average Dwelltime [ms],0.0,0.0,0.0,0.0,100.0000000000003,608.5000000000003,365.00000000000045
Average Fixation Time [ms],0.0,0.0,0.0,0.0,100.0000000000003,94.77083333333339,91.53846153846182
Hits,0.0,0.0,0.0,0.0,3.0,48.0,13.0
Relative Dwelltime [%],0.0,0.0,0.0,0.0,4.526252263126142,73.44598672299334,22.027761013880518
Revisits,0.0,0.0,0.0,0.0,3.0,8.0,4.0
Total Dwelltime [ms],0.0,0.0,0.0,0.0,300.0000000000009,4868.000000000003,1460.0000000000018
Total Fixation Time [ms],0.0,0.0,0.0,0.0,300.0000000000009,4549.000000000003,1190.0000000000036
