,App,Cap,Gauge,Pad,Pen,Safety,Tip
Average Dwelltime [ms],0.0,751.6000000000029,0.0,0.0,600.0000000000049,0.0,0.0
Average Fixation Time [ms],0.0,92.94117647058908,0.0,0.0,90.71428571428467,0.0,0.0
Hits,0.0,34.0,0.0,0.0,14.0,0.0,0.0
Relative Dwelltime [%],0.0,67.61424973011866,0.0,0.0,32.38575026988135,0.0,0.0
Revisits,0.0,5.0,0.0,0.0,3.0,0.0,0.0
Total Dwelltime [ms],0.0,3758.0000000000146,0.0,0.0,1800.0000000000146,0.0,0.0
Total Fixation Time [ms],0.0,3160.000000000029,0.0,0.0,1269.9999999999854,0.0,0.0
