,App,Cap,Gauge,Pad,Pen,Safety,Tip
Mean Average Dwelltime [ms],6869.250000000002,0.0,458.0000000000012,513.8000000000008,245.17857142857105,0.0,483.63333333333287
Mean Average Fixation Time [ms],96.92613636363612,0.0,92.70833333333454,94.43548387096786,84.7500000000006,0.0,99.33333333333309
Mean Hits,88.0,0.0,13.5,21.5,13.0,0.0,18.0
Mean Relative Dwelltime [%],67.44373213522279,0.0,7.987293223305366,32.56607061376897,63.24892949910679,0.0,28.753974528596096
Mean Revisits,1.5,0.0,3.0,5.0,5.5,0.0,4.0
Mean Total Dwelltime [ms],9170.5,0.0,1374.0000000000036,2569.0000000000036,1345.0,0.0,1878.5
Mean Total Fixation Time [ms],8529.499999999978,0.0,1245.0000000000036,2025.0000000000036,1110.0000000000073,0.0,1789.9999999999964
Standard Deviation Average Dwelltime [ms],3205.668592509221,0.0,515.716545745387,254.55844122715814,3.282995769792662,0.0,79.24309994496971
Standard Deviation Average Fixation Time [ms],1.4383194753683304,0.0,0.8838834764849077,0.798346365855616,3.8890872965258256,0.0,0.9428090415824067
Standard Deviation Hits,0.0,0.0,14.849242404917497,13.435028842544403,4.242640687119285,0.0,4.242640687119285
Standard Deviation Relative Dwelltime [%],24.864506509870044,0.0,7.610491334975857,19.480941554799394,76.424564180914,0.0,28.26183532670193
Standard Deviation Revisits,0.7071067811865476,0.0,0.0,0.0,2.1213203435596424,0.0,1.4142135623730951
Standard Deviation Total Dwelltime [ms],48.79036790186149,0.0,1547.149637236161,1272.7922061357906,502.04581464245905,0.0,366.98841943582846
Standard Deviation Total Fixation Time [ms],126.57211383241258,0.0,1364.7160876900316,1251.5790027001942,410.1219330881976,0.0,438.4062043356646
