,Average Dwelltime [ms],Normalised Gaze Transition Entropy,Normalised Stationary Gaze Entropy,Total Dwells,Total Hits
participant01_trial01,923.05,1.0501650569516434,0.7056502653667516,20.0,174.0
participant01_trial02,789.6111111111119,,0.2830956314444336,18.0,134.0
Mean participant01,856.330555555556,1.0501650569516434,0.4943729484055926,19.0,154.0
Standard Deviation participant01,94.35554320733101,,0.29879124706827015,1.4142135623730951,28.284271247461902
