,Average Dwelltime [ms],Normalised Gaze Transition Entropy,Normalised Stationary Gaze Entropy,Total Dwells,Total Hits
participant01_trial01,657.6666666666669,0.0,0.44077508553263023,9.0,57.0
participant01_trial02,526.8000000000002,0.0,0.3949774945736413,10.0,51.0
Mean participant01,592.2333333333336,0.0,0.41787629005313576,9.5,54.0
Standard Deviation participant01,92.53670743127952,0.0,0.032383787129108804,0.7071067811865476,4.242640687119285
