event_type	start_time	end_time	duration	saccade_amplitude
Fixation	0	165	165	
Saccade	245	285	40	
Fixation	285	375	90	
Saccade	375	475	100	
Saccade	874	924	50	
Saccade	934	974	40	
Saccade	984	1024	40	
Saccade	1044	1074	30	
Saccade	1094	1134	40	
Saccade	1144	1154	10	
Fixation	1154	1294	140	
Saccade	1294	1324	30	
Fixation	1374	1524	150	
Saccade	1524	1544	20	3.52
Fixation	1544	1894	350	
Saccade	1894	1904	10	2.51
Fixation	1904	2084	180	
Saccade	2084	2104	20	
Fixation	2124	2404	280	
Saccade	2404	2424	20	8.28
Fixation	2424	2543	120	
Saccade	2543	2553	10	4.54
Fixation	2553	2713	160	
Saccade	2713	2733	20	2.51
Fixation	2733	2853	120	
Fixation	2873	2993	120	
Saccade	2993	3013	20	5.05
Fixation	3013	3243	230	
Saccade	3243	3263	20	2.98
Fixation	3263	3603	340	
Fixation	3623	4063	440	
Saccade	4063	4083	20	3.35
Fixation	4083	4322	240	
Saccade	4322	4342	20	4.65
Fixation	4342	4812	470	
Saccade	4812	4892	80	
Saccade	4912	4982	70	
Fixation	4982	5112	130	
Saccade	5112	5132	20	7.54
Fixation	5132	5342	210	
Saccade	5342	5352	10	4.01
Fixation	5352	5492	140	
Saccade	5492	5532	40	9.82
Fixation	5532	5682	150	
Saccade	5682	5732	50	15.22
Fixation	5732	5942	210	
Saccade	5942	5981	40	4.45
Fixation	5981	6151	170	
Saccade	6151	6171	20	2.45
Fixation	6171	6301	130	
Saccade	6301	6331	30	2.57
Fixation	6331	6751	420	
Saccade	6751	6761	10	
Saccade	6781	6801	20	
Saccade	6871	6911	40	
Saccade	6931	7031	100	
Saccade	7051	7071	20	
Fixation	7071	7481	410	
Saccade	7481	7531	50	
Saccade	7581	7611	30	
Saccade	7630	7680	50	
Fixation	7680	8140	460	
Saccade	8140	8200	60	
Saccade	8260	8300	40	
Saccade	8320	8370	50	
Saccade	8390	8400	10	
Fixation	8400	9020	620	
Saccade	9020	9070	50	
Saccade	9110	9130	20	
Fixation	9130	9499	370	
Saccade	9499	9539	40	9.58
Fixation	9539	9929	390	
Saccade	9929	10039	110	
Saccade	10049	10169	120	
Fixation	10169	10329	160	
Saccade	10329	10349	20	1.73
Fixation	10349	10889	540	
Saccade	10889	10919	30	6.53
Fixation	10919	11048	130	
Saccade	11048	11088	40	8.96
Fixation	11088	12857	1769	
Saccade	12857	12867	10	
Saccade	12877	12907	30	
Saccade	13027	13167	140	
Saccade	13187	13217	30	
Fixation	13217	13647	430	
Saccade	13647	13667	20	7.78
Fixation	13667	13837	170	
Saccade	13837	13857	20	2.56
Fixation	13857	14347	490	
Saccade	14347	14367	20	5.78
Fixation	14367	14696	330	
Saccade	14696	14716	20	1.64
Fixation	14716	15066	350	
Saccade	15066	15096	30	5.22
Fixation	15096	15396	300	
Saccade	15396	15406	10	1.8
Fixation	15406	15726	320	
Saccade	15726	15746	20	5.4
Fixation	15746	16026	280	
Saccade	16026	16056	30	6.17
Fixation	16056	16295	240	
Saccade	16295	16305	10	4.39
Fixation	16305	16395	90	
Fixation	16475	16705	230	
Saccade	16705	16725	20	2.2
Fixation	16725	17045	320	
Saccade	17045	17075	30	5.94
Fixation	17075	17355	280	
Saccade	17355	17375	20	1.38
Fixation	17375	17954	580	
Fixation	17974	19064	1089	
Saccade	19064	19084	20	4.07
Fixation	19084	19204	120	
Saccade	19204	19214	10	
Saccade	19234	19274	40	
