Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
1404	1434	30
1484	1544	60
2713	2773	60
3323	3353	30
3363	3393	30
3413	3433	20
3493	3513	20
3563	3583	20
3653	3683	30
3693	3713	20
3933	3953	20
4143	4193	50
4233	4253	20
4263	4282	20
4842	4862	20
5632	5652	20
6411	6441	30
6971	7001	30
7241	7281	40
7461	7501	40
8090	8110	20
8160	8180	20
8330	8360	30
8510	8520	10
8660	8690	30
9589	9639	50
9899	9919	20
10159	10179	20
10619	10639	20
11009	11039	30
11078	11138	60
11228	11248	20
11368	11408	40
11578	11608	30
11858	11878	20
11888	11908	20
12108	12128	20
12258	12318	60
12328	12398	70
12628	12648	20
12907	12927	20
12997	13027	30
13157	13197	40
13777	13817	40
14327	14357	30
14836	14856	20
15016	15036	20
16725	16745	20
16835	16865	30
17275	17295	20
17884	17914	30
18184	18204	20
18404	18434	30
18514	18554	40
19194	19224	30
20383	20463	80
20483	20503	20
20643	20663	20
20673	20693	20
20713	20733	20
20843	20873	30
21133	21153	20
21173	21203	30
21382	21402	20
21622	21642	20
21832	21892	60
21932	21952	20
22022	22042	20
22232	22262	30
22402	22422	20
22632	22662	30
22732	22762	30
23101	23151	50
23401	23421	20
23591	23611	20
23781	23821	40
24011	24051	40
24211	24251	40
24271	24291	20
24601	24630	30
24650	24670	20
24860	24910	50
24990	25010	20
25100	25120	20
25440	25480	40
25500	25600	100
26499	26509	10
27419	27479	60
27499	27559	60
27569	27619	50
27659	27689	30
27699	27719	20
28298	28358	60
28748	28768	20
28888	28918	30
28978	29048	70
29078	29148	70
30407	30457	50
30637	30657	20
30897	31037	140
31077	31107	30
31167	31197	30
31287	31307	20
31536	31586	50
31716	31746	30
31896	31946	50
32076	32106	30
32266	32286	20
32346	32366	20
32626	32676	50
35734	35784	50
36264	36314	50
36913	37023	110
37053	37073	20
37093	37153	60
37213	37223	10
37423	37463	40
37673	37703	30
37853	37863	10
38282	38302	20
38362	38392	30
38642	38662	20
38852	38882	30
39222	39252	30
39822	39861	40
40701	40731	30
40901	40921	20
41421	41441	20
41580	41640	60
42020	42060	40
42560	42600	40
42890	42930	40
43100	43120	20
45268	45288	20
47127	47147	20
47397	47537	140
47567	47597	30
47637	47677	40
47887	47907	20
49336	49436	100
49456	49486	30
49616	49636	20
49796	49816	20
49846	49876	30
49986	50005	20
50475	50525	50
50565	50705	140
50875	50895	20
51125	51145	20
51834	51854	20
52514	52544	30
52574	52614	40
52664	52714	50
52834	52854	20
52864	52904	40
53603	53663	60
53793	53843	50
54173	54283	110
54633	54653	20
55003	55023	20
55083	55122	40
55162	55172	10
55332	55352	20
55692	55762	70
55782	55812	30
55872	55892	20
55952	55982	30
56082	56112	30
56262	56292	30
56312	56342	30
56392	56422	30
56462	56482	20
56851	56891	40
