Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]
585	645	60
1124	1154	30
1364	1394	30
1684	1704	20
1724	1754	30
1804	1844	40
1904	1944	40
1954	2014	60
2054	2084	30
2154	2214	60
2224	2234	10
2264	2284	20
2334	2354	20
2534	2554	20
2903	2933	30
5582	5602	20
5702	5732	30
5742	5772	30
5792	5822	30
5951	5971	20
6011	6031	20
6071	6081	10
6171	6221	50
6341	6391	50
6401	6431	30
6541	6551	10
6811	6841	30
6901	6951	50
7051	7071	20
7251	7271	20
7431	7471	40
7651	7680	30
7700	7720	20
7850	7880	30
8040	8070	30
8140	8170	30
8310	8350	40
8610	8630	20
9110	9150	40
9689	9699	10
9719	9729	10
9779	9789	10
10029	10059	30
10089	10129	40
10149	10209	60
10219	10249	30
10279	10289	10
10729	10779	50
11348	11388	40
12278	12288	10
12738	12787	50
13077	13117	40
13617	13647	30
13677	13747	70
13757	13797	40
14287	14337	50
15066	15076	10
15506	15546	40
15656	15676	20
15946	15996	50
16445	16495	50
16975	17055	80
17105	17125	20
17175	17195	20
17235	17265	30
17285	17295	10
17325	17345	20
17385	17415	30
17525	17575	50
17635	17655	20
17745	17765	20
17844	17874	30
18034	18054	20
18304	18334	30
18904	18924	20
19114	19144	30
19184	19214	30
19583	19673	90
19723	19743	20
20033	20063	30
20223	20243	20
20433	20453	20
22991	23021	30
23041	23051	10
23071	23101	30
23401	23421	20
23591	23611	20
23711	23721	10
24371	24431	60
25300	25330	30
25340	25370	30
25410	25430	20
25640	25670	30
26439	26459	20
26989	27039	50
27139	27219	80
27279	27309	30
27329	27349	20
27389	27409	20
27419	27439	20
27469	27479	10
27519	27579	60
27709	27749	40
27919	27969	50
28258	28278	20
28668	28768	100
28778	28798	20
28818	28828	10
29478	29488	10
29638	29688	50
30157	30197	40
30447	30477	30
31167	31197	30
31297	31317	20
31416	31436	20
31936	31956	20
31986	32026	40
32356	32376	20
32736	32816	80
32846	32866	20
32946	32956	10
33255	33265	10
33655	33675	20
33725	33755	30
33815	33825	10
33985	34005	20
34075	34105	30
34365	34385	20
34824	34844	20
36354	36464	110
36503	36523	20
36943	36993	50
37073	37103	30
37153	37173	20
37453	37483	30
37543	37583	40
38432	38462	30
38492	38542	50
38592	38612	20
38652	38662	10
38912	38922	10
38962	38982	20
39252	39282	30
39362	39412	50
39452	39472	20
39891	39921	30
39971	40011	40
40321	40351	30
40801	40851	50
41171	41201	30
41950	41970	20
42120	42150	30
42390	42420	30
42550	42570	20
42990	43000	10
43230	43289	60
43519	43549	30
43629	43659	30
43979	43989	10
44579	44649	70
44889	44948	60
45138	45178	40
45198	45238	40
45368	45388	20
45438	45468	30
45478	45508	30
45708	45768	60
46388	46418	30
46638	46687	50
46697	46737	40
46787	46807	20
47397	47427	30
47467	47517	50
47537	47567	30
47767	47797	30
47817	47887	70
48127	48147	20
48326	48347	20
48866	48896	30
49006	49056	50
49566	49586	20
49916	49936	20
49986	50026	40
50305	50335	30
50345	50385	40
50425	50445	20
50705	50735	30
50745	50775	30
50895	50905	10
51405	51425	20
51904	51934	30
51984	52034	50
52354	52384	30
