Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
435	525	90	1465.0	696.0
655	745	90	1208.0	712.0
944	1114	170	1312.0	859.0
1124	1874	750	1026.0	691.0
2014	2184	170	992.0	643.0
2254	2354	100	973.0	761.0
4402	4472	70	1436.0	978.0
4512	4622	110	1288.0	855.0
4652	4792	140	1139.0	744.0
4832	4952	120	1380.0	849.0
4962	5062	100	1333.0	884.0
5272	5372	100	1216.0	787.0
5532	6531	999	1401.0	800.0
6791	6871	80	572.0	769.0
6981	7211	230	453.0	793.0
7361	8110	750	1292.0	758.0
8120	9410	1289	1147.0	533.0
9599	9699	100	875.0	711.0
9759	10309	550	806.0	556.0
10319	10639	320	957.0	677.0
10659	10999	340	1063.0	905.0
11029	11208	180	897.0	1010.0
11268	11578	310	950.0	800.0
11598	12098	500	970.0	642.0
12118	12298	180	1016.0	597.0
12308	13147	840	980.0	573.0
13157	13857	700	950.0	621.0
13867	14057	190	948.0	687.0
14087	14517	430	866.0	644.0
14527	14806	280	963.0	651.0
14826	14986	160	913.0	648.0
15016	15176	160	906.0	551.0
15186	15336	150	916.0	499.0
15366	16655	1289	936.0	677.0
16775	16855	80	1362.0	547.0
16875	17245	370	1179.0	557.0
17325	17395	70	813.0	695.0
17445	17845	400	999.0	611.0
17875	18564	690	906.0	693.0
18644	18834	190	1199.0	623.0
18854	19144	290	1121.0	730.0
19164	20223	1059	926.0	672.0
20363	20523	160	1114.0	579.0
20613	20693	80	1084.0	625.0
20723	22102	1379	880.0	653.0
22162	22442	280	1048.0	596.0
22452	23221	770	1021.0	522.0
23371	23591	220	626.0	657.0
23681	23881	200	736.0	637.0
24021	24511	490	1253.0	530.0
24761	25320	560	806.0	583.0
25340	26390	1049	957.0	710.0
26400	26500	100	869.0	1023.0
26799	27399	600	1282.0	925.0
27409	27899	490	1122.0	637.0
27919	30397	2479	874.0	580.0
30517	30867	350	1117.0	542.0
30887	31327	440	1004.0	544.0
31347	31826	480	1037.0	458.0
31856	32256	400	1128.0	567.0
32276	32586	310	1155.0	564.0
32666	33216	550	1096.0	606.0
33375	33985	610	681.0	508.0
34135	34685	550	1248.0	578.0
34885	35314	430	863.0	613.0
35444	35844	400	837.0	449.0
35864	36104	240	935.0	463.0
36124	36284	160	934.0	547.0
36304	36494	190	1000.0	598.0
36524	36684	160	1085.0	596.0
36873	37343	470	938.0	638.0
37433	37503	70	881.0	621.0
37513	37653	140	900.0	669.0
37683	37973	290	899.0	499.0
37993	38313	320	846.0	542.0
38363	38662	300	964.0	698.0
39202	41181	1979	962.0	607.0
41281	41501	220	1520.0	696.0
41511	41651	140	1509.0	639.0
41731	41930	200	798.0	674.0
42050	42760	710	1009.0	695.0
42770	42920	150	842.0	562.0
42940	43230	290	804.0	533.0
43290	43500	210	1136.0	610.0
43609	43879	270	920.0	494.0
43899	44299	400	995.0	540.0
44319	44669	350	1029.0	639.0
44859	44929	70	437.0	636.0
44949	45059	110	340.0	734.0
45069	45278	210	386.0	640.0
45368	45818	450	969.0	492.0
45858	46748	889	990.0	736.0
46768	47377	610	1085.0	562.0
47537	47747	210	715.0	623.0
47777	48057	280	989.0	740.0
48127	48617	490	862.0	462.0
48627	48886	260	945.0	604.0
48906	49266	360	967.0	598.0
49286	49506	220	812.0	647.0
49536	51365	1829	938.0	617.0
51465	51565	100	1598.0	828.0
51575	52085	510	1254.0	713.0
52105	52464	360	1000.0	753.0
52494	53264	770	871.0	561.0
53294	53704	410	840.0	620.0
53744	53983	240	872.0	648.0
54013	54643	630	947.0	619.0
54723	55073	350	1292.0	491.0
55153	55293	140	669.0	595.0
55303	55662	360	780.0	551.0
55742	56622	880	657.0	602.0
56722	56892	170	1175.0	546.0
