Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
0	85	85	988.0	709.0
95	165	70	962.0	627.0
265	565	300	927.0	587.0
655	725	70	943.0	1050.0
874	1084	210	926.0	979.0
1214	1504	290	944.0	659.0
1524	1734	210	934.0	592.0
1754	1854	100	990.0	553.0
1874	2114	240	899.0	502.0
2134	2553	420	930.0	444.0
2753	3023	270	971.0	391.0
3033	3213	180	872.0	368.0
3233	3443	210	919.0	385.0
3473	3913	440	968.0	431.0
3953	4312	360	1098.0	563.0
4352	4852	500	941.0	438.0
4892	5372	480	1002.0	552.0
5422	5532	110	758.0	446.0
5552	6301	750	855.0	431.0
6341	6831	490	894.0	383.0
7141	7341	200	818.0	487.0
7371	7630	260	864.0	594.0
7670	8080	410	974.0	477.0
8110	8330	220	1007.0	474.0
8360	8700	340	871.0	549.0
8720	9010	290	788.0	584.0
9040	9319	280	806.0	469.0
9329	9489	160	818.0	456.0
9509	9689	180	821.0	564.0
9709	10069	360	752.0	482.0
10089	10309	220	767.0	413.0
10329	11168	840	800.0	545.0
11368	11608	240	1016.0	558.0
11638	11978	340	888.0	565.0
11988	12118	130	981.0	526.0
12148	12618	470	871.0	539.0
12628	13317	690	869.0	602.0
13357	13797	440	927.0	555.0
13947	14047	100	1044.0	517.0
14087	14247	160	1010.0	459.0
14267	14426	160	865.0	428.0
14456	14586	130	946.0	425.0
14616	14726	110	785.0	527.0
14756	14886	130	917.0	498.0
14916	15436	520	870.0	546.0
15466	15626	160	886.0	449.0
15656	16315	660	1026.0	564.0
16385	18124	1739	954.0	429.0
18184	18314	130	964.0	426.0
18334	18524	190	984.0	423.0
18634	18774	140	868.0	657.0
18944	19084	140	866.0	717.0
19094	19194	100	915.0	728.0
19214	19433	220	858.0	671.0
19473	19563	90	1006.0	613.0
19583	19743	160	994.0	616.0
19933	20003	70	736.0	415.0
20023	20153	130	777.0	417.0
20353	20453	100	1016.0	715.0
20473	20623	150	956.0	576.0
20883	20963	80	801.0	381.0
21132	21222	90	893.0	526.0
21262	21502	240	743.0	420.0
21752	22022	270	936.0	576.0
22052	22262	210	844.0	622.0
22432	22512	80	707.0	467.0
22781	22901	120	999.0	631.0
22931	23181	250	948.0	828.0
23221	23391	170	884.0	609.0
23411	23561	150	956.0	497.0
23601	23921	320	936.0	461.0
23951	24061	110	846.0	540.0
24151	24251	100	873.0	515.0
24321	24630	310	936.0	526.0
24670	24780	110	832.0	569.0
24940	25060	120	1064.0	416.0
25080	25220	140	929.0	378.0
25240	25310	70	843.0	349.0
25430	25690	260	689.0	396.0
25790	26020	230	1033.0	433.0
26090	26249	160	973.0	469.0
26259	26539	280	984.0	515.0
26639	26719	80	1031.0	576.0
27159	27529	370	890.0	431.0
27569	27779	210	1138.0	600.0
27818	28198	380	861.0	483.0
28398	28758	360	818.0	508.0
28898	29008	110	695.0	551.0
29068	29358	290	991.0	529.0
29557	29827	270	832.0	551.0
29847	30007	160	948.0	573.0
30537	30777	240	803.0	476.0
30807	30947	140	973.0	452.0
30977	31107	130	843.0	478.0
31226	31386	160	911.0	582.0
31406	31576	170	791.0	464.0
31596	31746	150	840.0	405.0
31866	32266	400	783.0	438.0
32406	32556	150	787.0	486.0
32586	33085	500	773.0	447.0
33115	33405	290	832.0	506.0
33485	33765	280	809.0	555.0
33905	34135	230	825.0	578.0
34624	34804	180	935.0	727.0
34824	35254	430	923.0	631.0
35404	35544	140	1026.0	484.0
35554	35694	140	1025.0	448.0
35724	35794	70	859.0	399.0
35904	36114	210	801.0	386.0
36154	36313	160	777.0	379.0
36333	36413	80	729.0	421.0
36453	36523	70	774.0	431.0
36543	36823	280	878.0	424.0
36883	37003	120	998.0	428.0
37293	37393	100	870.0	753.0
37643	37833	190	975.0	513.0
37863	38002	140	834.0	539.0
38182	38362	180	982.0	428.0
