Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
0	165	165	928.0	338.0
265	505	240	916.0	320.0
515	725	210	919.0	331.0
745	854	110	916.0	375.0
1804	2024	220	706.0	711.0
2054	2344	290	966.0	690.0
2364	2554	190	888.0	734.0
2584	2723	140	872.0	678.0
2753	3153	400	1084.0	675.0
3173	3533	360	1144.0	653.0
3553	4342	790	966.0	674.0
4362	4502	140	1042.0	614.0
4622	5392	770	1018.0	591.0
5752	5882	130	1286.0	483.0
5912	6042	130	1127.0	418.0
6061	6251	190	1139.0	405.0
6271	6551	280	1173.0	391.0
6571	6881	310	1185.0	464.0
6901	7391	490	1094.0	406.0
7621	8270	650	824.0	603.0
8460	8560	100	1453.0	296.0
8580	8730	150	1422.0	326.0
8950	9230	280	723.0	631.0
9260	9470	210	971.0	585.0
9819	9939	120	793.0	533.0
9979	10149	170	929.0	532.0
10179	10369	190	970.0	430.0
10379	10499	120	930.0	432.0
10519	10669	150	859.0	411.0
10699	11358	660	944.0	543.0
11398	11628	230	1124.0	684.0
11668	11858	190	867.0	528.0
11878	12128	250	860.0	447.0
12158	12328	170	799.0	640.0
12368	12698	330	810.0	515.0
12728	12987	260	812.0	617.0
12997	13077	80	878.0	627.0
13097	13357	260	851.0	657.0
13367	13457	90	729.0	624.0
13637	14167	530	1065.0	636.0
15236	15566	330	865.0	612.0
15846	15926	80	1448.0	580.0
15956	16036	80	1250.0	654.0
16086	16216	130	1054.0	418.0
16316	16396	80	984.0	409.0
16445	16705	260	853.0	474.0
16915	17175	260	804.0	616.0
17235	17625	390	959.0	550.0
17995	18135	140	1204.0	173.0
18354	18624	270	1079.0	327.0
18644	18814	170	957.0	352.0
18854	18974	120	1168.0	274.0
19244	19544	300	1293.0	449.0
19564	19674	110	1176.0	483.0
19814	20173	360	566.0	626.0
20313	20543	230	864.0	515.0
20583	20783	200	904.0	489.0
20803	21013	210	908.0	503.0
21183	21383	200	1380.0	463.0
21403	21533	130	1166.0	412.0
21573	21802	230	1356.0	296.0
21832	22002	170	1466.0	252.0
22182	22322	140	1174.0	340.0
22372	22732	360	1260.0	128.0
22782	22862	80	1212.0	84.0
