event_type	start_time	end_time	duration	saccade_amplitude
Saccade	265	285	20	
Saccade	295	315	20	
Saccade	325	345	20	
Saccade	395	435	40	
Fixation	435	525	90	
Saccade	605	655	50	
Fixation	655	745	90	
Saccade	745	825	80	
Saccade	845	865	20	
Saccade	885	894	10	
Saccade	924	944	20	
Fixation	944	1114	170	
Saccade	1114	1124	10	14.52
Fixation	1124	1874	750	
Saccade	1874	1894	20	
Saccade	1954	1974	20	
Saccade	1994	2014	20	
Fixation	2014	2184	170	
Saccade	2184	2204	20	
Saccade	2234	2254	20	
Fixation	2254	2354	100	
Saccade	2354	2364	10	
Saccade	2374	2394	20	
Saccade	2444	2494	50	
Saccade	4382	4402	20	
Fixation	4402	4472	70	
Saccade	4472	4512	40	7.26
Fixation	4512	4622	110	
Saccade	4622	4652	30	7.58
Fixation	4652	4792	140	
Saccade	4792	4832	40	10.44
Fixation	4832	4952	120	
Saccade	4952	4962	10	2.73
Fixation	4962	5062	100	
Saccade	5062	5072	10	
Saccade	5082	5102	20	
Saccade	5162	5272	110	
Fixation	5272	5372	100	
Saccade	5372	5402	30	
Saccade	5412	5432	20	
Saccade	5442	5492	50	
Saccade	5512	5532	20	
Fixation	5532	6531	999	
Saccade	6531	6581	50	
Saccade	6761	6791	30	
Fixation	6791	6871	80	
Saccade	6871	6891	20	
Saccade	6901	6981	80	
Fixation	6981	7211	230	
Saccade	7211	7321	110	
Saccade	7351	7361	10	
Fixation	7361	8110	750	
Saccade	8110	8120	10	11.35
Fixation	8120	9410	1289	
Saccade	9410	9499	90	
Saccade	9519	9599	80	
Fixation	9599	9699	100	
Saccade	9699	9759	60	7.77
Fixation	9759	10309	550	
Saccade	10309	10319	10	8.91
Fixation	10319	10639	320	
Saccade	10639	10659	20	10.21
Fixation	10659	10999	340	
Saccade	10999	11029	30	9.1
Fixation	11029	11208	180	
Saccade	11208	11268	60	8.88
Fixation	11268	11578	310	
Saccade	11578	11598	20	7.68
Fixation	11598	12098	500	
Saccade	12098	12118	20	3.3
Fixation	12118	12298	180	
Saccade	12298	12308	10	1.93
Fixation	12308	13147	840	
Saccade	13147	13157	10	2.85
Fixation	13157	13857	700	
Saccade	13857	13867	10	3.12
Fixation	13867	14057	190	
Saccade	14057	14087	30	4.38
Fixation	14087	14517	430	
Saccade	14517	14527	10	4.71
Fixation	14527	14806	280	
Saccade	14806	14826	20	2.41
Fixation	14826	14986	160	
Saccade	14986	15016	30	4.77
Fixation	15016	15176	160	
Saccade	15176	15186	10	2.42
Fixation	15186	15336	150	
Saccade	15336	15366	30	8.25
Fixation	15366	16655	1289	
Saccade	16655	16725	70	
Saccade	16755	16775	20	
Fixation	16775	16855	80	
Saccade	16855	16875	20	7.8
Fixation	16875	17245	370	
Saccade	17245	17325	80	18.83
Fixation	17325	17395	70	
Saccade	17395	17415	20	
Saccade	17425	17445	20	
Fixation	17445	17845	400	
Saccade	17845	17875	30	6.22
Fixation	17875	18564	690	
Saccade	18564	18644	80	14.23
Fixation	18644	18834	190	
Saccade	18834	18854	20	5.73
Fixation	18854	19144	290	
Fixation	19164	20223	1059	
Saccade	20223	20293	70	
Saccade	20353	20363	10	
Fixation	20363	20523	160	
Saccade	20523	20543	20	
Fixation	20613	20693	80	
Saccade	20693	20723	30	9.9
Fixation	20723	22102	1379	
Saccade	22102	22162	60	8.57
Fixation	22162	22442	280	
Saccade	22442	22452	10	3.44
Fixation	22452	23221	770	
Saccade	23221	23331	110	
Saccade	23361	23371	10	
Fixation	23371	23591	220	
Saccade	23661	23681	20	
Fixation	23681	23881	200	
Saccade	23881	23921	40	
Saccade	23931	23971	40	
Saccade	23991	24021	30	
Fixation	24021	24511	490	
Saccade	24511	24581	70	
Saccade	24601	24621	20	
Saccade	24631	24691	60	
Saccade	24701	24761	60	
Fixation	24761	25320	560	
Saccade	25320	25340	20	8.86
Fixation	25340	26390	1049	
Saccade	26390	26400	10	14.05
Fixation	26400	26500	100	
Fixation	26799	27399	600	
Saccade	27399	27409	10	13.81
Fixation	27409	27899	490	
Saccade	27899	27919	20	11.99
Fixation	27919	30397	2479	
Saccade	30397	30477	80	
Saccade	30507	30517	10	
Fixation	30517	30867	350	
Saccade	30867	30887	20	5.3
Fixation	30887	31327	440	
Saccade	31327	31347	20	4.38
Fixation	31347	31826	480	
Saccade	31826	31856	30	6.24
Fixation	31856	32256	400	
Saccade	32256	32276	20	1.25
Fixation	32276	32586	310	
Saccade	32586	32606	20	
Fixation	32666	33216	550	
Saccade	33216	33336	120	
Saccade	33365	33375	10	
Fixation	33375	33985	610	
Saccade	33985	34075	90	
Saccade	34115	34135	20	
Fixation	34135	34685	550	
Saccade	34685	34775	90	
Saccade	34785	34795	10	
Saccade	34835	34885	50	
Fixation	34885	35314	430	
Saccade	35314	35384	70	
Saccade	35434	35444	10	
Fixation	35444	35844	400	
Fixation	35864	36104	240	
Saccade	36104	36124	20	3.93
Fixation	36124	36284	160	
Saccade	36284	36304	20	3.88
Fixation	36304	36494	190	
Saccade	36494	36524	30	4.02
Fixation	36524	36684	160	
Fixation	36873	37343	470	
Fixation	37433	37503	70	
Saccade	37503	37513	10	2.34
Fixation	37513	37653	140	
Saccade	37653	37683	30	8.25
Fixation	37683	37973	290	
Saccade	37973	37993	20	3.35
Fixation	37993	38313	320	
Saccade	38313	38363	50	8.88
Fixation	38363	38662	300	
Saccade	38662	38672	10	1.75
Fixation	38672	39172	500	
Saccade	39172	39202	30	4.46
Fixation	39202	41181	1979	
Saccade	41181	41281	100	22.3
Fixation	41281	41501	220	
Saccade	41501	41511	10	1.46
Fixation	41511	41651	140	
Saccade	41651	41731	80	31.79
Fixation	41731	41930	200	
Saccade	41930	42000	70	
Saccade	42030	42050	20	
Fixation	42050	42760	710	
Saccade	42760	42770	10	9.83
Fixation	42770	42920	150	
Fixation	42940	43230	290	
Saccade	43230	43290	60	16.06
Fixation	43290	43500	210	
Saccade	43500	43530	30	
Saccade	43590	43609	20	
Fixation	43609	43879	270	
Saccade	43879	43899	20	4.2
Fixation	43899	44299	400	
Saccade	44299	44319	20	4.57
Fixation	44319	44669	350	
Saccade	44669	44769	100	
Saccade	44789	44799	10	
Saccade	44829	44859	30	
Fixation	44859	44929	70	
Saccade	44929	44949	20	2.3
Fixation	44949	45059	110	
Saccade	45059	45069	10	0.81
Fixation	45069	45278	210	
Saccade	45278	45368	90	27.64
Fixation	45368	45818	450	
Saccade	45818	45858	40	12.03
Fixation	45858	46748	889	
Saccade	46748	46768	20	10.09
Fixation	46768	47377	610	
Saccade	47377	47507	130	
Saccade	47517	47537	20	
Fixation	47537	47747	210	
Saccade	47747	47777	30	14.14
Fixation	47777	48057	280	
Saccade	48067	48127	60	
Fixation	48127	48617	490	
Saccade	48617	48627	10	7.76
Fixation	48627	48886	260	
Saccade	48886	48906	20	1.22
Fixation	48906	49266	360	
Saccade	49266	49286	20	7.87
Fixation	49286	49506	220	
Saccade	49506	49536	30	6.35
Fixation	49536	51365	1829	
Saccade	51365	51465	100	28.53
Fixation	51465	51565	100	
Saccade	51565	51575	10	13.51
Fixation	51575	52085	510	
Saccade	52085	52105	20	11.89
Fixation	52105	52464	360	
Saccade	52464	52494	30	10.73
Fixation	52494	53264	770	
Saccade	53264	53294	30	2.95
Fixation	53294	53704	410	
Fixation	53744	53983	240	
Saccade	53983	54013	30	4.08
Fixation	54013	54643	630	
Saccade	54643	54723	80	16.97
Fixation	54723	55073	350	
Saccade	55073	55153	80	29.61
Fixation	55153	55293	140	
Saccade	55293	55303	10	5.5
Fixation	55303	55662	360	
Saccade	55722	55742	20	
Fixation	55742	56622	880	
Saccade	56622	56642	20	
Saccade	56662	56722	60	
Fixation	56722	56892	170	
Saccade	56892	56912	20	
Fixation	56932	57311	380	
Saccade	57311	57391	80	28.5
Fixation	57391	57461	70	
Fixation	57471	57661	190	
Saccade	57661	57721	60	3.4
Fixation	57721	57841	120	
Saccade	57841	57911	70	21.45
Fixation	57911	58161	250	
Saccade	58211	58231	20	
Fixation	58231	58431	200	
Saccade	58431	58471	40	6.11
Fixation	58471	58671	200	
Saccade	58671	58741	70	16.6
Fixation	58741	58920	180	
Saccade	58920	58940	20	4.46
Fixation	58940	59140	200	
Saccade	59140	59170	30	6.11
Fixation	59170	59320	150	
Saccade	59320	59350	30	8.59
Fixation	59350	59760	410	
Fixation	59810	60809	999	
Fixation	60829	61289	460	
Saccade	61289	61339	50	
Saccade	61349	61379	30	
Saccade	61399	61439	40	
Saccade	61459	61489	30	
Fixation	61489	61829	340	
Saccade	61829	61839	10	3.61
Fixation	61839	62239	400	
Saccade	62239	62269	30	11.53
Fixation	62269	62498	230	
Saccade	62498	62578	80	
Fixation	62678	62928	250	
Saccade	63008	63038	30	
Fixation	63038	63228	190	
Saccade	63228	63248	20	5.8
Fixation	63248	63358	110	
Saccade	63418	63438	20	
Fixation	63438	63718	280	
Saccade	63718	63748	30	5.26
Fixation	63748	64008	260	
Saccade	64008	64028	20	
Fixation	64047	64127	80	
Fixation	64197	64497	300	
Fixation	64627	65257	630	
Fixation	65297	65577	280	
Saccade	65577	65657	80	
Saccade	65716	65747	30	
Fixation	65747	66006	260	
Fixation	66186	66336	150	
Saccade	66336	66356	20	4.34
Fixation	66356	67136	780	
Fixation	67196	67276	80	
Fixation	67455	67695	240	
Saccade	67695	67755	60	15.33
Fixation	67755	67835	80	
Saccade	67945	67955	10	
Fixation	67955	68205	250	
Saccade	68205	68235	30	8.67
Fixation	68235	68405	170	
Fixation	68425	68675	250	
Fixation	68695	68935	240	
Saccade	68935	68965	30	7.69
Fixation	68965	69105	140	
Fixation	69244	69384	140	
Saccade	69384	69414	30	7.34
Fixation	69414	69764	350	
Fixation	69844	69954	110	
Saccade	69954	69984	30	6.74
Fixation	69984	70194	210	
Fixation	70244	70334	90	
Saccade	70334	70354	20	
Fixation	70394	70794	400	
Fixation	70844	70993	150	
Fixation	71173	71323	150	
Saccade	71323	71373	50	
Saccade	71383	71423	40	
Saccade	71443	71463	20	
Fixation	71463	71603	140	
Fixation	71713	71823	110	
Fixation	71843	72023	180	
Saccade	72023	72033	10	3.2
Fixation	72033	72193	160	
Fixation	72363	72772	410	
Saccade	72772	72782	10	1.65
Fixation	72782	72992	210	
Saccade	72992	73052	60	
Saccade	73222	73232	10	
Fixation	73232	73312	80	
Saccade	73312	73332	20	
Fixation	73392	73462	70	
Fixation	73482	73592	110	
Fixation	73612	73742	130	
Fixation	73762	73822	60	
Fixation	73842	74082	240	
Saccade	74082	74102	20	4.86
Fixation	74102	74341	240	
Saccade	74391	74411	20	
Fixation	74411	74571	160	
Saccade	74661	74681	20	
Fixation	74681	74831	150	
Fixation	74911	75591	680	
Fixation	75851	76170	320	
Saccade	76230	76250	20	
Fixation	76250	76410	160	
Saccade	76410	76420	10	3.02
Fixation	76420	76700	280	
Saccade	76700	76710	10	
Fixation	76780	77200	420	
Saccade	77200	77220	20	2.64
Fixation	77220	77460	240	
Saccade	77460	77470	10	2.98
Fixation	77470	77590	120	
Fixation	77729	77879	150	
Saccade	77879	77969	90	25.12
Fixation	77969	78059	90	
Saccade	78059	78069	10	
Fixation	78149	78409	260	
Fixation	78469	78649	180	
Saccade	78799	78809	10	
Fixation	78809	79259	450	
Saccade	79259	79269	10	13.02
Fixation	79269	79728	460	
Fixation	79828	79928	100	
Fixation	79948	80148	200	
Saccade	80148	80158	10	2.09
Fixation	80158	80598	440	
Fixation	80658	81087	430	
Saccade	81087	81157	70	
Saccade	81187	81227	40	
Fixation	81327	81527	200	
Saccade	81527	81567	40	5.08
Fixation	81567	81657	90	
Fixation	81677	81857	180	
Fixation	82017	82367	350	
Fixation	82407	82527	120	
Fixation	82547	82836	290	
Fixation	82856	83226	370	
Fixation	83246	83396	150	
Fixation	83416	83626	210	
Saccade	83626	83696	70	
Saccade	83796	83806	10	
Fixation	83866	84096	230	
Saccade	84096	84106	10	
Saccade	84276	84296	20	
Fixation	84296	84436	140	
Saccade	84436	84476	40	8.58
Fixation	84476	84785	310	
Saccade	84785	84815	30	7.67
Fixation	84815	85015	200	
Saccade	85015	85035	20	5.1
Fixation	85035	85135	100	
Saccade	85255	85295	40	
Fixation	85295	85425	130	
Fixation	85445	85575	130	
Saccade	85575	85585	10	3.11
Fixation	85585	85655	70	
Fixation	85855	85985	130	
Saccade	85985	86005	20	3.08
Fixation	86005	86464	460	
Saccade	86464	86474	10	3.47
Fixation	86474	86674	200	
Saccade	86694	86724	30	
Fixation	86724	86954	230	
Fixation	87114	87993	879	
Fixation	88013	88203	190	
Fixation	88223	88323	100	
Fixation	88513	89053	540	
Saccade	89053	89133	80	
Saccade	89233	89253	20	
Saccade	89263	89273	10	
Fixation	89273	89582	310	
Saccade	89582	89612	30	
Saccade	89692	89712	20	
Fixation	89712	90392	680	
Fixation	90412	90952	540	
Fixation	91012	91172	160	
Saccade	91172	91202	30	
Saccade	91311	91331	20	
Saccade	91341	91351	10	
Fixation	91351	91601	250	
Saccade	91601	91661	60	
Saccade	91681	91741	60	
Saccade	91771	91801	30	
Saccade	91861	91871	10	
Fixation	91871	92021	150	
Fixation	92121	92221	100	
Saccade	92221	92241	20	
Saccade	92261	92281	20	
Fixation	92281	92521	240	
Saccade	92521	92561	40	8.49
Fixation	92561	92741	180	
Saccade	92931	92941	10	
Fixation	92941	93110	170	
Saccade	93110	93150	40	7.44
Fixation	93150	93740	590	
Fixation	93760	94040	280	
Fixation	94060	94640	580	
Saccade	94640	94660	20	
Saccade	94700	94719	20	
Saccade	94769	94779	10	
Saccade	94919	94959	40	
Saccade	94989	95009	20	
Saccade	95019	95039	20	
Saccade	95069	95089	20	
Saccade	95129	95139	10	
Fixation	95139	95719	580	
Saccade	95819	95849	30	
Fixation	95849	95969	120	
Saccade	95969	95999	30	
Fixation	96099	96518	420	
Fixation	96658	97538	880	
Fixation	97558	97858	300	
Fixation	97998	98267	270	
Saccade	98267	98367	100	30.74
