event_type	start_time	end_time	duration	saccade_amplitude
Fixation	0	195	195	
Fixation	315	1364	1049	
Fixation	1414	1654	240	
Saccade	1654	1664	10	
Saccade	1684	1744	60	
Saccade	2134	2174	40	
Saccade	2184	2214	30	
Saccade	2284	2314	30	
Saccade	2324	2354	30	
Fixation	2354	2544	190	
Fixation	2563	3283	720	
Fixation	3303	3383	80	
Fixation	3403	3913	510	
Saccade	3953	3973	20	
Saccade	6281	6311	30	
Fixation	6311	6421	110	
Saccade	8570	8600	30	
Saccade	11089	11109	20	
Fixation	11109	11298	190	
Saccade	11298	11308	10	6.82
Fixation	11308	11808	500	
Saccade	11808	11848	40	2.98
Fixation	11848	11958	110	
Saccade	11958	11978	20	
Fixation	11998	12248	250	
Fixation	12268	12528	260	
Fixation	12598	12758	160	
Saccade	12758	12778	20	6.42
Fixation	12778	12967	190	
Fixation	13047	13117	70	
Fixation	13137	13527	390	
Saccade	13547	13567	20	
Saccade	13597	13627	30	
Fixation	13627	13757	130	
Saccade	13757	13767	10	
Saccade	13787	13817	30	
Saccade	13857	13877	20	
Fixation	14267	14357	90	
Saccade	14766	14816	50	
Saccade	14886	14926	40	
Fixation	14946	15246	300	
Saccade	15246	15276	30	12.63
Fixation	15276	15446	170	
Fixation	18114	18274	160	
Fixation	18574	19034	460	
Fixation	19364	19644	280	
Fixation	19664	19803	140	
Saccade	25130	25180	50	
Fixation	25180	25380	200	
Saccade	25380	25430	50	16.94
Fixation	25430	25580	150	
Saccade	25580	25600	20	
Saccade	26180	26210	30	
Saccade	26220	26250	30	
Saccade	26779	26809	30	
Fixation	26859	26929	70	
Saccade	27319	27369	50	
Saccade	27479	27529	50	
Saccade	27539	27569	30	
Saccade	27579	27609	30	
Saccade	27819	27859	40	
Fixation	27859	27989	130	
Fixation	28298	28378	80	
Fixation	28398	29008	610	
Saccade	29008	29018	10	
Saccade	29028	29098	70	
Saccade	29718	29778	60	
Saccade	29828	29858	30	
Fixation	29858	30187	330	
Saccade	30187	30217	30	9.13
Fixation	30217	30397	180	
Saccade	30397	30417	20	7.63
Fixation	30417	30777	360	
Saccade	30777	30817	40	7.17
Fixation	30817	31007	190	
Saccade	31007	31027	20	2.35
Fixation	31027	31277	250	
Saccade	31277	31307	30	4.01
Fixation	31307	31427	120	
Fixation	31447	31567	120	
Fixation	31587	31677	90	
Saccade	31677	31736	60	15.12
Fixation	31736	32076	340	
Saccade	32076	32186	110	
Saccade	32246	32266	20	
Fixation	34105	34315	210	
Saccade	34365	34405	40	
Fixation	34405	34595	190	
Fixation	34615	34775	160	
Saccade	34775	34875	100	
Saccade	34915	34925	10	
Fixation	34925	35035	110	
Saccade	35035	35124	90	
Saccade	35154	35184	30	
Saccade	35204	35214	10	
Fixation	35214	35564	350	
Fixation	35584	35794	210	
Fixation	35864	36084	220	
Fixation	36104	36244	140	
Fixation	36264	36364	100	
Saccade	36414	36484	70	
Fixation	36534	36634	100	
Saccade	36654	36674	20	
Fixation	36674	36843	170	
Saccade	36843	36853	10	2.71
Fixation	36853	36933	80	
Fixation	36953	37043	90	
Fixation	37103	37233	130	
Saccade	37233	37283	50	
Fixation	37353	37893	540	
Fixation	37913	38463	550	
Saccade	38483	38542	60	
Fixation	38582	38842	260	
Fixation	38862	39002	140	
Saccade	39002	39022	20	
Saccade	39062	39082	20	
Fixation	39152	39282	130	
Saccade	39312	39422	110	
Fixation	39422	39552	130	
Saccade	39552	39572	20	7.51
Fixation	39572	39712	140	
Saccade	39822	39842	20	
Fixation	39842	39992	150	
Saccade	39992	40012	20	
Saccade	40122	40142	20	
Fixation	40142	40232	90	
Saccade	40232	40242	10	
Saccade	40421	40451	30	
Fixation	40451	40771	320	
Saccade	40771	40801	30	6.9
Fixation	40801	40941	140	
Saccade	40941	40991	50	
Saccade	41071	41131	60	
Fixation	41131	41521	390	
Saccade	41521	41531	10	
Fixation	41601	41871	270	
Saccade	41871	41891	20	
Fixation	42070	42160	90	
Fixation	42180	42280	100	
Fixation	42320	42600	280	
Saccade	42600	42690	90	
Saccade	42710	42730	20	
Fixation	42730	42960	230	
Saccade	42960	42980	20	
Fixation	43050	43190	140	
Fixation	46518	46638	120	
